M.D_b.pH Time [a],M.D_b.pH pH [mol/kg]
482000.0,7.91228489026285
482100.0,7.912284890262849
482200.0,7.91228489026285
482300.0,7.912284890262849
482400.0,7.91228489026285
482500.0,7.912284890262849
482600.0,7.91228489026285
482700.0,7.912284890262849
482800.0,7.91228489026285
482900.0,7.912284890262849
483000.0,7.91228489026285
483100.0,7.912284890262849
483200.0,7.91228489026285
483300.0,7.912284890262849
483400.0,7.91228489026285
483500.0,7.912284890262849
483600.0,7.91228489026285
483700.0,7.912284890262849
483800.0,7.91228489026285
483900.0,7.912284890262849
484000.0,7.91228489026285
484100.0,7.912284890262849
484200.0,7.91228489026285
484300.0,7.912284890262849
484400.0,7.91228489026285
484500.0,7.912284890262849
484600.0,7.91228489026285
484700.0,7.912284890262849
484800.0,7.91228489026285
484900.0,7.912284890262849
485000.0,7.91228489026285
485100.0,7.912284890262849
485200.0,7.91228489026285
485300.0,7.912284890262849
485400.0,7.91228489026285
485500.0,7.912284890262849
485600.0,7.91228489026285
485700.0,7.912284890262849
485800.0,7.91228489026285
485900.0,7.912284890262849
486000.0,7.91228489026285
486100.0,7.912284890262849
486200.0,7.91228489026285
486300.0,7.912284890262849
486400.0,7.91228489026285
486500.0,7.912284890262849
486600.0,7.91228489026285
486700.0,7.912284890262849
486800.0,7.91228489026285
486900.0,7.912284890262849
487000.0,7.91228489026285
487100.0,7.912284890262849
487200.0,7.91228489026285
487300.0,7.912284890262849
487400.0,7.91228489026285
487500.0,7.912284890262849
487600.0,7.91228489026285
487700.0,7.912284890262849
487800.0,7.91228489026285
487900.0,7.912284890262849
488000.0,7.91228489026285
488100.0,7.912284890262849
488200.0,7.91228489026285
488300.0,7.912284890262849
488400.0,7.91228489026285
488500.0,7.912284890262849
488600.0,7.91228489026285
488700.0,7.912284890262849
488800.0,7.91228489026285
488900.0,7.912284890262849
489000.0,7.91228489026285
489100.0,7.912284890262849
489200.0,7.91228489026285
489300.0,7.912284890262849
489400.0,7.91228489026285
489500.0,7.912284890262849
489600.0,7.91228489026285
489700.0,7.912284890262849
489800.0,7.91228489026285
489900.0,7.912284890262849
490000.0,7.91228489026285
490100.0,7.912284890262849
490200.0,7.91228489026285
490300.0,7.912284890262849
490400.0,7.91228489026285
490500.0,7.912284890262849
490600.0,7.91228489026285
490700.0,7.912284890262849
490800.0,7.91228489026285
490900.0,7.912284890262849
491000.0,7.91228489026285
491100.0,7.912284890262849
491200.0,7.91228489026285
491300.0,7.912284890262849
491400.0,7.91228489026285
491500.0,7.912284890262849
491600.0,7.91228489026285
491700.0,7.912284890262849
491800.0,7.912284890262849
491900.0,7.912284890262849
492000.0,7.91228489026285
492100.0,7.912284890262849
492200.0,7.91228489026285
492300.0,7.912284890262849
492400.0,7.91228489026285
492500.0,7.912284890262849
492600.0,7.91228489026285
492700.0,7.912284890262849
492800.0,7.91228489026285
492900.0,7.912284890262849
493000.0,7.91228489026285
493100.0,7.912284890262849
493200.0,7.91228489026285
493300.0,7.912284890262849
493400.0,7.91228489026285
493500.0,7.912284890262849
493600.0,7.91228489026285
493700.0,7.912284890262849
493800.0,7.91228489026285
493900.0,7.912284890262849
494000.0,7.91228489026285
