M.H_b.HCO3 Time [a],M.H_b.HCO3 HCO3 [mol/kg]
288530.0,0.001995972035050331
288540.0,0.001995972035050331
288550.0,0.001995972035050331
288560.0,0.001995972035050331
288570.0,0.001995972035050331
288580.0,0.001995972035050331
288590.0,0.001995972035050331
288600.0,0.001995972035050331
288610.0,0.001995972035050331
288620.0,0.001995972035050331
288630.0,0.001995972035050331
288640.0,0.001995972035050331
288650.0,0.001995972035050331
288660.0,0.001995972035050331
288670.0,0.001995972035050331
288680.0,0.001995972035050331
288690.0,0.001995972035050331
288700.0,0.001995972035050331
288710.0,0.001995972035050331
288720.0,0.001995972035050331
288730.0,0.001995972035050331
288740.0,0.001995972035050331
288750.0,0.001995972035050331
288760.0,0.001995972035050331
288770.0,0.001995972035050331
288780.0,0.001995972035050331
288790.0,0.001995972035050331
288800.0,0.001995972035050331
288810.0,0.001995972035050331
288820.0,0.001995972035050331
288830.0,0.001995972035050331
288840.0,0.001995972035050331
288850.0,0.001995972035050331
288860.0,0.001995972035050331
288870.0,0.001995972035050331
288880.0,0.001995972035050331
288890.0,0.001995972035050331
288900.0,0.001995972035050331
288910.0,0.001995972035050331
288920.0,0.001995972035050331
288930.0,0.001995972035050331
288940.0,0.001995972035050331
288950.0,0.001995972035050331
288960.0,0.001995972035050331
288970.0,0.001995972035050331
288980.0,0.001995972035050331
288990.0,0.001995972035050331
289000.0,0.001995972035050331
289010.0,0.001995972035050331
289020.0,0.001995972035050331
289030.0,0.001995972035050331
289040.0,0.001995972035050331
289050.0,0.001995972035050331
289060.0,0.001995972035050331
289070.0,0.001995972035050331
289080.0,0.001995972035050331
289090.0,0.001995972035050331
289100.0,0.001995972035050331
289110.0,0.001995972035050331
289120.0,0.001995972035050331
289130.0,0.001995972035050331
289140.0,0.001995972035050331
289150.0,0.001995972035050331
289160.0,0.001995972035050331
289170.0,0.001995972035050331
289180.0,0.001995972035050331
289190.0,0.001995972035050331
289200.0,0.001995972035050331
289210.0,0.001995972035050331
289220.0,0.001995972035050331
289230.0,0.001995972035050331
289240.0,0.001995972035050331
289250.0,0.001995972035050331
289260.0,0.001995972035050331
289270.0,0.001995972035050331
289280.0,0.001995972035050331
289290.0,0.001995972035050331
289300.0,0.001995972035050331
289310.0,0.001995972035050331
289320.0,0.001995972035050331
289330.0,0.001995972035050331
289340.0,0.001995972035050331
289350.0,0.001995972035050331
289360.0,0.001995972035050331
289370.0,0.001995972035050331
289380.0,0.001995972035050331
289390.0,0.001995972035050331
289400.0,0.001995972035050331
289410.0,0.001995972035050331
289420.0,0.001995972035050331
289430.0,0.001995972035050331
289440.0,0.001995972035050331
289450.0,0.001995972035050331
289460.0,0.001995972035050331
289470.0,0.001995972035050331
289480.0,0.001995972035050331
289490.0,0.001995972035050331
289500.0,0.001995972035050331
289510.0,0.001995972035050331
289520.0,0.001995972035050331
289530.0,0.001995972035050331
289540.0,0.001995972035050331
289550.0,0.001995972035050331
289560.0,0.001995972035050331
289570.0,0.001995972035050331
289580.0,0.001995972035050331
289590.0,0.001995972035050331
289600.0,0.001995972035050331
289610.0,0.001995972035050331
289620.0,0.001995972035050331
289630.0,0.001995972035050331
289640.0,0.001995972035050331
289650.0,0.001995972035050331
289660.0,0.001995972035050331
289670.0,0.001995972035050331
289680.0,0.001995972035050331
289690.0,0.001995972035050331
289700.0,0.001995972035050331
289710.0,0.001995972035050331
289720.0,0.001995972035050331
289730.0,0.001995972035050331
289740.0,0.001995972035050331
289750.0,0.001995972035050331
289760.0,0.001995972035050331
289770.0,0.001995972035050331
289780.0,0.001995972035050331
289790.0,0.001995972035050331
289800.0,0.001995972035050331
289810.0,0.001995972035050331
289820.0,0.001995972035050331
289830.0,0.001995972035050331
289840.0,0.001995972035050331
289850.0,0.001995972035050331
289860.0,0.001995972035050331
289870.0,0.001995972035050331
289880.0,0.001995972035050331
289890.0,0.001995972035050331
289900.0,0.001995972035050331
289910.0,0.001995972035050331
289920.0,0.001995972035050331
289930.0,0.001995972035050331
289940.0,0.001995972035050331
289950.0,0.001995972035050331
289960.0,0.001995972035050331
289970.0,0.001995972035050331
289980.0,0.001995972035050331
289990.0,0.001995972035050331
290000.0,0.001995972035050331
290010.0,0.001995972035050331
290020.0,0.001995972035050331
290030.0,0.001995972035050331
290040.0,0.001995972035050331
290050.0,0.001995972035050331
290060.0,0.001995972035050331
290070.0,0.001995972035050331
290080.0,0.001995972035050331
290090.0,0.001995972035050331
290100.0,0.001995972035050331
290110.0,0.001995972035050331
290120.0,0.001995972035050331
290130.0,0.001995972035050331
290140.0,0.001995972035050331
290150.0,0.001995972035050331
290160.0,0.001995972035050331
290170.0,0.001995972035050331
290180.0,0.001995972035050331
290190.0,0.001995972035050331
290200.0,0.001995972035050331
290210.0,0.001995972035050331
290220.0,0.001995972035050331
290230.0,0.001995972035050331
290240.0,0.001995972035050331
290250.0,0.001995972035050331
290260.0,0.001995972035050331
290270.0,0.001995972035050331
290280.0,0.001995972035050331
290290.0,0.001995972035050331
290300.0,0.001995972035050331
290310.0,0.001995972035050331
290320.0,0.001995972035050331
290330.0,0.001995972035050331
290340.0,0.001995972035050331
290350.0,0.001995972035050331
290360.0,0.001995972035050331
290370.0,0.001995972035050331
290380.0,0.001995972035050331
290390.0,0.001995972035050331
290400.0,0.001995972035050331
290410.0,0.001995972035050331
290420.0,0.001995972035050331
290430.0,0.001995972035050331
290440.0,0.001995972035050331
290450.0,0.001995972035050331
290460.0,0.001995972035050331
290470.0,0.001995972035050331
290480.0,0.001995972035050331
290490.0,0.001995972035050331
290500.0,0.001995972035050331
290510.0,0.001995972035050331
290520.0,0.001995972035050331
290530.0,0.001995972035050331
290540.0,0.001995972035050331
290550.0,0.001995972035050331
290560.0,0.001995972035050331
290570.0,0.001995972035050331
290580.0,0.001995972035050331
290590.0,0.001995972035050331
290600.0,0.001995972035050331
290610.0,0.001995972035050331
290620.0,0.001995972035050331
290630.0,0.001995972035050331
290640.0,0.001995972035050331
290650.0,0.001995972035050331
290660.0,0.001995972035050331
290670.0,0.001995972035050331
290680.0,0.001995972035050331
290690.0,0.001995972035050331
290700.0,0.001995972035050331
290710.0,0.001995972035050331
290720.0,0.001995972035050331
290730.0,0.001995972035050331
290740.0,0.001995972035050331
290750.0,0.001995972035050331
290760.0,0.001995972035050331
290770.0,0.001995972035050331
290780.0,0.001995972035050331
290790.0,0.001995972035050331
290800.0,0.001995972035050331
290810.0,0.001995972035050331
290820.0,0.001995972035050331
290830.0,0.001995972035050331
290840.0,0.001995972035050331
290850.0,0.001995972035050331
290860.0,0.001995972035050331
290870.0,0.001995972035050331
290880.0,0.001995972035050331
290890.0,0.001995972035050331
290900.0,0.001995972035050331
290910.0,0.001995972035050331
290920.0,0.001995972035050331
290930.0,0.001995972035050331
290940.0,0.001995972035050331
290950.0,0.001995972035050331
290960.0,0.001995972035050331
290970.0,0.001995972035050331
290980.0,0.001995972035050331
290990.0,0.001995972035050331
291000.0,0.001995972035050331
291010.0,0.001995972035050331
291020.0,0.001995972035050331
291030.0,0.001995972035050331
291040.0,0.001995972035050331
291050.0,0.001995972035050331
291060.0,0.001995972035050331
291070.0,0.001995972035050331
291080.0,0.001995972035050331
291090.0,0.001995972035050331
291100.0,0.001995972035050331
291110.0,0.001995972035050331
291120.0,0.001995972035050331
291130.0,0.001995972035050331
291140.0,0.001995972035050331
291150.0,0.001995972035050331
291160.0,0.001995972035050331
291170.0,0.001995972035050331
291180.0,0.001995972035050331
291190.0,0.001995972035050331
291200.0,0.001995972035050331
291210.0,0.001995972035050331
291220.0,0.001995972035050331
291230.0,0.001995972035050331
291240.0,0.001995972035050331
291250.0,0.001995972035050331
291260.0,0.001995972035050331
291270.0,0.001995972035050331
291280.0,0.001995972035050331
291290.0,0.001995972035050331
291300.0,0.001995972035050331
291310.0,0.001995972035050331
291320.0,0.001995972035050331
291330.0,0.001995972035050331
291340.0,0.001995972035050331
291350.0,0.001995972035050331
291360.0,0.001995972035050331
291370.0,0.001995972035050331
291380.0,0.001995972035050331
291390.0,0.001995972035050331
291400.0,0.001995972035050331
291410.0,0.001995972035050331
291420.0,0.001995972035050331
291430.0,0.001995972035050331
291440.0,0.001995972035050331
291450.0,0.001995972035050331
291460.0,0.001995972035050331
291470.0,0.001995972035050331
291480.0,0.001995972035050331
291490.0,0.001995972035050331
291500.0,0.001995972035050331
291510.0,0.001995972035050331
291520.0,0.001995972035050331
291530.0,0.001995972035050331
291540.0,0.001995972035050331
291550.0,0.001995972035050331
291560.0,0.001995972035050331
291570.0,0.001995972035050331
291580.0,0.001995972035050331
291590.0,0.001995972035050331
291600.0,0.001995972035050331
291610.0,0.001995972035050331
291620.0,0.001995972035050331
291630.0,0.001995972035050331
291640.0,0.001995972035050331
291650.0,0.001995972035050331
291660.0,0.001995972035050331
291670.0,0.001995972035050331
291680.0,0.001995972035050331
291690.0,0.001995972035050331
291700.0,0.001995972035050331
291710.0,0.001995972035050331
291720.0,0.001995972035050331
291730.0,0.001995972035050331
291740.0,0.001995972035050331
291750.0,0.001995972035050331
291760.0,0.001995972035050331
291770.0,0.001995972035050331
291780.0,0.001995972035050331
291790.0,0.001995972035050331
291800.0,0.001995972035050331
291810.0,0.001995972035050331
291820.0,0.001995972035050331
291830.0,0.001995972035050331
291840.0,0.001995972035050331
291850.0,0.001995972035050331
291860.0,0.001995972035050331
291870.0,0.001995972035050331
291880.0,0.001995972035050331
291890.0,0.001995972035050331
291900.0,0.001995972035050331
291910.0,0.001995972035050331
291920.0,0.001995972035050331
291930.0,0.001995972035050331
291940.0,0.001995972035050331
291950.0,0.001995972035050331
291960.0,0.001995972035050331
291970.0,0.001995972035050331
291980.0,0.001995972035050331
291990.0,0.001995972035050331
292000.0,0.001995972035050331
292010.0,0.001995972035050331
292020.0,0.001995972035050331
292030.0,0.001995972035050331
292040.0,0.001995972035050331
292050.0,0.001995972035050331
292060.0,0.001995972035050331
292070.0,0.001995972035050331
292080.0,0.001995972035050331
292090.0,0.001995972035050331
292100.0,0.001995972035050331
292110.0,0.001995972035050331
292120.0,0.001995972035050331
292130.0,0.001995972035050331
292140.0,0.001995972035050331
292150.0,0.001995972035050331
292160.0,0.001995972035050331
292170.0,0.001995972035050331
292180.0,0.001995972035050331
292190.0,0.001995972035050331
292200.0,0.001995972035050331
292210.0,0.001995972035050331
292220.0,0.001995972035050331
292230.0,0.001995972035050331
292240.0,0.001995972035050331
292250.0,0.001995972035050331
292260.0,0.001995972035050331
292270.0,0.001995972035050331
292280.0,0.001995972035050331
292290.0,0.001995972035050331
292300.0,0.001995972035050331
292310.0,0.001995972035050331
292320.0,0.001995972035050331
292330.0,0.001995972035050331
292340.0,0.001995972035050331
292350.0,0.001995972035050331
292360.0,0.001995972035050331
292370.0,0.001995972035050331
292380.0,0.001995972035050331
292390.0,0.001995972035050331
292400.0,0.001995972035050331
292410.0,0.001995972035050331
292420.0,0.001995972035050331
292430.0,0.001995972035050331
292440.0,0.001995972035050331
292450.0,0.001995972035050331
292460.0,0.001995972035050331
292470.0,0.001995972035050331
292480.0,0.001995972035050331
292490.0,0.001995972035050331
292500.0,0.001995972035050331
292510.0,0.001995972035050331
292520.0,0.001995972035050331
292530.0,0.001995972035050331
292540.0,0.001995972035050331
292550.0,0.001995972035050331
292560.0,0.001995972035050331
292570.0,0.001995972035050331
292580.0,0.001995972035050331
292590.0,0.001995972035050331
292600.0,0.001995972035050331
292610.0,0.001995972035050331
292620.0,0.001995972035050331
292630.0,0.001995972035050331
292640.0,0.001995972035050331
292650.0,0.001995972035050331
292660.0,0.001995972035050331
292670.0,0.001995972035050331
292680.0,0.001995972035050331
292690.0,0.001995972035050331
292700.0,0.001995972035050331
292710.0,0.001995972035050331
292720.0,0.001995972035050331
292730.0,0.001995972035050331
292740.0,0.001995972035050331
292750.0,0.001995972035050331
292760.0,0.001995972035050331
292770.0,0.001995972035050331
292780.0,0.001995972035050331
292790.0,0.001995972035050331
292800.0,0.001995972035050331
292810.0,0.001995972035050331
292820.0,0.001995972035050331
292830.0,0.001995972035050331
292840.0,0.001995972035050331
292850.0,0.001995972035050331
292860.0,0.001995972035050331
292870.0,0.001995972035050331
292880.0,0.001995972035050331
292890.0,0.001995972035050331
292900.0,0.001995972035050331
292910.0,0.001995972035050331
292920.0,0.001995972035050331
292930.0,0.001995972035050331
292940.0,0.001995972035050331
292950.0,0.001995972035050331
292960.0,0.001995972035050331
292970.0,0.001995972035050331
292980.0,0.001995972035050331
292990.0,0.001995972035050331
293000.0,0.001995972035050331
293010.0,0.001995972035050331
293020.0,0.001995972035050331
293030.0,0.001995972035050331
293040.0,0.001995972035050331
293050.0,0.001995972035050331
293060.0,0.001995972035050331
293070.0,0.001995972035050331
293080.0,0.001995972035050331
293090.0,0.001995972035050331
293100.0,0.001995972035050331
293110.0,0.001995972035050331
293120.0,0.001995972035050331
293130.0,0.001995972035050331
293140.0,0.001995972035050331
293150.0,0.001995972035050331
293160.0,0.001995972035050331
293170.0,0.001995972035050331
293180.0,0.001995972035050331
293190.0,0.001995972035050331
293200.0,0.001995972035050331
293210.0,0.001995972035050331
293220.0,0.001995972035050331
293230.0,0.001995972035050331
293240.0,0.001995972035050331
293250.0,0.001995972035050331
293260.0,0.001995972035050331
293270.0,0.001995972035050331
293280.0,0.001995972035050331
293290.0,0.001995972035050331
293300.0,0.001995972035050331
293310.0,0.001995972035050331
293320.0,0.001995972035050331
293330.0,0.001995972035050331
293340.0,0.001995972035050331
293350.0,0.001995972035050331
293360.0,0.001995972035050331
293370.0,0.001995972035050331
293380.0,0.001995972035050331
293390.0,0.001995972035050331
293400.0,0.001995972035050331
293410.0,0.001995972035050331
293420.0,0.001995972035050331
293430.0,0.001995972035050331
293440.0,0.001995972035050331
293450.0,0.001995972035050331
293460.0,0.001995972035050331
293470.0,0.001995972035050331
293480.0,0.001995972035050331
293490.0,0.001995972035050331
293500.0,0.001995972035050331
293510.0,0.001995972035050331
293520.0,0.001995972035050331
293530.0,0.001995972035050331
293540.0,0.001995972035050331
293550.0,0.001995972035050331
293560.0,0.001995972035050331
293570.0,0.001995972035050331
293580.0,0.001995972035050331
293590.0,0.001995972035050331
293600.0,0.001995972035050331
293610.0,0.001995972035050331
293620.0,0.001995972035050331
293630.0,0.001995972035050331
293640.0,0.001995972035050331
293650.0,0.001995972035050331
293660.0,0.001995972035050331
293670.0,0.001995972035050331
293680.0,0.001995972035050331
293690.0,0.001995972035050331
293700.0,0.001995972035050331
293710.0,0.001995972035050331
293720.0,0.001995972035050331
293730.0,0.001995972035050331
293740.0,0.001995972035050331
293750.0,0.001995972035050331
293760.0,0.001995972035050331
293770.0,0.001995972035050331
293780.0,0.001995972035050331
293790.0,0.001995972035050331
293800.0,0.001995972035050331
293810.0,0.001995972035050331
293820.0,0.001995972035050331
293830.0,0.001995972035050331
293840.0,0.001995972035050331
293850.0,0.001995972035050331
293860.0,0.001995972035050331
293870.0,0.001995972035050331
293880.0,0.001995972035050331
293890.0,0.001995972035050331
293900.0,0.001995972035050331
293910.0,0.001995972035050331
293920.0,0.001995972035050331
293930.0,0.001995972035050331
293940.0,0.001995972035050331
293950.0,0.001995972035050331
293960.0,0.001995972035050331
293970.0,0.001995972035050331
293980.0,0.001995972035050331
293990.0,0.001995972035050331
294000.0,0.001995972035050331
294010.0,0.001995972035050331
294020.0,0.001995972035050331
294030.0,0.001995972035050331
294040.0,0.001995972035050331
294050.0,0.001995972035050331
294060.0,0.001995972035050331
294070.0,0.001995972035050331
294080.0,0.001995972035050331
294090.0,0.001995972035050331
294100.0,0.001995972035050331
294110.0,0.001995972035050331
294120.0,0.001995972035050331
294130.0,0.001995972035050331
294140.0,0.001995972035050331
294150.0,0.001995972035050331
294160.0,0.001995972035050331
294170.0,0.001995972035050331
294180.0,0.001995972035050331
294190.0,0.001995972035050331
294200.0,0.001995972035050331
294210.0,0.001995972035050331
294220.0,0.001995972035050331
294230.0,0.001995972035050331
294240.0,0.001995972035050331
294250.0,0.001995972035050331
294260.0,0.001995972035050331
294270.0,0.001995972035050331
294280.0,0.001995972035050331
294290.0,0.001995972035050331
294300.0,0.001995972035050331
294310.0,0.001995972035050331
294320.0,0.001995972035050331
294330.0,0.001995972035050331
294340.0,0.001995972035050331
294350.0,0.001995972035050331
294360.0,0.001995972035050331
294370.0,0.001995972035050331
294380.0,0.001995972035050331
294390.0,0.001995972035050331
294400.0,0.001995972035050331
294410.0,0.001995972035050331
294420.0,0.001995972035050331
294430.0,0.001995972035050331
294440.0,0.001995972035050331
294450.0,0.001995972035050331
294460.0,0.001995972035050331
294470.0,0.001995972035050331
294480.0,0.001995972035050331
294490.0,0.001995972035050331
294500.0,0.001995972035050331
294510.0,0.001995972035050331
294520.0,0.001995972035050331
294530.0,0.001995972035050331
294540.0,0.001995972035050331
294550.0,0.001995972035050331
294560.0,0.001995972035050331
294570.0,0.001995972035050331
294580.0,0.001995972035050331
294590.0,0.001995972035050331
294600.0,0.001995972035050331
294610.0,0.001995972035050331
294620.0,0.001995972035050331
294630.0,0.001995972035050331
294640.0,0.001995972035050331
294650.0,0.001995972035050331
294660.0,0.001995972035050331
294670.0,0.001995972035050331
294680.0,0.001995972035050331
294690.0,0.001995972035050331
294700.0,0.001995972035050331
294710.0,0.001995972035050331
294720.0,0.001995972035050331
294730.0,0.001995972035050331
294740.0,0.001995972035050331
294750.0,0.001995972035050331
294760.0,0.001995972035050331
294770.0,0.001995972035050331
294780.0,0.001995972035050331
294790.0,0.001995972035050331
294800.0,0.001995972035050331
294810.0,0.001995972035050331
294820.0,0.001995972035050331
294830.0,0.001995972035050331
294840.0,0.001995972035050331
294850.0,0.001995972035050331
294860.0,0.001995972035050331
294870.0,0.001995972035050331
294880.0,0.001995972035050331
294890.0,0.001995972035050331
294900.0,0.001995972035050331
294910.0,0.001995972035050331
294920.0,0.001995972035050331
294930.0,0.001995972035050331
294940.0,0.001995972035050331
294950.0,0.001995972035050331
294960.0,0.001995972035050331
294970.0,0.001995972035050331
294980.0,0.001995972035050331
294990.0,0.001995972035050331
295000.0,0.001995972035050331
295010.0,0.001995972035050331
295020.0,0.001995972035050331
295030.0,0.001995972035050331
295040.0,0.001995972035050331
295050.0,0.001995972035050331
295060.0,0.001995972035050331
295070.0,0.001995972035050331
295080.0,0.001995972035050331
295090.0,0.001995972035050331
295100.0,0.001995972035050331
295110.0,0.001995972035050331
295120.0,0.001995972035050331
295130.0,0.001995972035050331
295140.0,0.001995972035050331
295150.0,0.001995972035050331
295160.0,0.001995972035050331
295170.0,0.001995972035050331
295180.0,0.001995972035050331
295190.0,0.001995972035050331
295200.0,0.001995972035050331
295210.0,0.001995972035050331
295220.0,0.001995972035050331
295230.0,0.001995972035050331
295240.0,0.001995972035050331
295250.0,0.001995972035050331
295260.0,0.001995972035050331
295270.0,0.001995972035050331
295280.0,0.001995972035050331
295290.0,0.001995972035050331
295300.0,0.001995972035050331
295310.0,0.001995972035050331
295320.0,0.001995972035050331
295330.0,0.001995972035050331
295340.0,0.001995972035050331
295350.0,0.001995972035050331
295360.0,0.001995972035050331
295370.0,0.001995972035050331
295380.0,0.001995972035050331
295390.0,0.001995972035050331
295400.0,0.001995972035050331
295410.0,0.001995972035050331
295420.0,0.001995972035050331
295430.0,0.001995972035050331
295440.0,0.001995972035050331
295450.0,0.001995972035050331
295460.0,0.001995972035050331
295470.0,0.001995972035050331
295480.0,0.001995972035050331
295490.0,0.001995972035050331
295500.0,0.001995972035050331
295510.0,0.001995972035050331
295520.0,0.001995972035050331
295530.0,0.001995972035050331
295540.0,0.001995972035050331
295550.0,0.001995972035050331
295560.0,0.001995972035050331
295570.0,0.001995972035050331
295580.0,0.001995972035050331
295590.0,0.001995972035050331
295600.0,0.001995972035050331
295610.0,0.001995972035050331
295620.0,0.001995972035050331
295630.0,0.001995972035050331
295640.0,0.001995972035050331
295650.0,0.001995972035050331
295660.0,0.001995972035050331
295670.0,0.001995972035050331
295680.0,0.001995972035050331
295690.0,0.001995972035050331
295700.0,0.001995972035050331
295710.0,0.001995972035050331
295720.0,0.001995972035050331
295730.0,0.001995972035050331
295740.0,0.001995972035050331
295750.0,0.001995972035050331
295760.0,0.001995972035050331
295770.0,0.001995972035050331
295780.0,0.001995972035050331
295790.0,0.001995972035050331
295800.0,0.001995972035050331
295810.0,0.001995972035050331
295820.0,0.001995972035050331
295830.0,0.001995972035050331
295840.0,0.001995972035050331
295850.0,0.001995972035050331
295860.0,0.001995972035050331
295870.0,0.001995972035050331
295880.0,0.001995972035050331
295890.0,0.001995972035050331
295900.0,0.001995972035050331
295910.0,0.001995972035050331
295920.0,0.001995972035050331
295930.0,0.001995972035050331
295940.0,0.001995972035050331
295950.0,0.001995972035050331
295960.0,0.001995972035050331
295970.0,0.001995972035050331
295980.0,0.001995972035050331
295990.0,0.001995972035050331
296000.0,0.001995972035050331
296010.0,0.001995972035050331
296020.0,0.001995972035050331
296030.0,0.001995972035050331
296040.0,0.001995972035050331
296050.0,0.001995972035050331
296060.0,0.001995972035050331
296070.0,0.001995972035050331
296080.0,0.001995972035050331
296090.0,0.001995972035050331
296100.0,0.001995972035050331
296110.0,0.001995972035050331
296120.0,0.001995972035050331
296130.0,0.001995972035050331
296140.0,0.001995972035050331
296150.0,0.001995972035050331
296160.0,0.001995972035050331
296170.0,0.001995972035050331
296180.0,0.001995972035050331
296190.0,0.001995972035050331
296200.0,0.001995972035050331
296210.0,0.001995972035050331
296220.0,0.001995972035050331
296230.0,0.001995972035050331
296240.0,0.001995972035050331
296250.0,0.001995972035050331
296260.0,0.001995972035050331
296270.0,0.001995972035050331
296280.0,0.001995972035050331
296290.0,0.001995972035050331
296300.0,0.001995972035050331
296310.0,0.001995972035050331
296320.0,0.001995972035050331
296330.0,0.001995972035050331
296340.0,0.001995972035050331
296350.0,0.001995972035050331
296360.0,0.001995972035050331
296370.0,0.001995972035050331
296380.0,0.001995972035050331
296390.0,0.001995972035050331
296400.0,0.001995972035050331
296410.0,0.001995972035050331
296420.0,0.001995972035050331
296430.0,0.001995972035050331
296440.0,0.001995972035050331
296450.0,0.001995972035050331
296460.0,0.001995972035050331
296470.0,0.001995972035050331
296480.0,0.001995972035050331
296490.0,0.001995972035050331
296500.0,0.001995972035050331
296510.0,0.001995972035050331
296520.0,0.001995972035050331
296530.0,0.001995972035050331
296540.0,0.001995972035050331
296550.0,0.001995972035050331
296560.0,0.001995972035050331
296570.0,0.001995972035050331
296580.0,0.001995972035050331
296590.0,0.001995972035050331
296600.0,0.001995972035050331
296610.0,0.001995972035050331
296620.0,0.001995972035050331
296630.0,0.001995972035050331
296640.0,0.001995972035050331
296650.0,0.001995972035050331
296660.0,0.001995972035050331
296670.0,0.001995972035050331
296680.0,0.001995972035050331
296690.0,0.001995972035050331
296700.0,0.001995972035050331
296710.0,0.001995972035050331
296720.0,0.001995972035050331
296730.0,0.001995972035050331
296740.0,0.001995972035050331
296750.0,0.001995972035050331
296760.0,0.001995972035050331
296770.0,0.001995972035050331
296780.0,0.001995972035050331
296790.0,0.001995972035050331
296800.0,0.001995972035050331
296810.0,0.001995972035050331
296820.0,0.001995972035050331
296830.0,0.001995972035050331
296840.0,0.001995972035050331
296850.0,0.001995972035050331
296860.0,0.001995972035050331
296870.0,0.001995972035050331
296880.0,0.001995972035050331
296890.0,0.001995972035050331
296900.0,0.001995972035050331
296910.0,0.001995972035050331
296920.0,0.001995972035050331
296930.0,0.001995972035050331
296940.0,0.001995972035050331
296950.0,0.001995972035050331
296960.0,0.001995972035050331
296970.0,0.001995972035050331
296980.0,0.001995972035050331
296990.0,0.001995972035050331
297000.0,0.001995972035050331
297010.0,0.001995972035050331
297020.0,0.001995972035050331
297030.0,0.001995972035050331
297040.0,0.001995972035050331
297050.0,0.001995972035050331
297060.0,0.001995972035050331
297070.0,0.001995972035050331
297080.0,0.001995972035050331
297090.0,0.001995972035050331
297100.0,0.001995972035050331
297110.0,0.001995972035050331
297120.0,0.001995972035050331
297130.0,0.001995972035050331
297140.0,0.001995972035050331
297150.0,0.001995972035050331
297160.0,0.001995972035050331
297170.0,0.001995972035050331
297180.0,0.001995972035050331
297190.0,0.001995972035050331
297200.0,0.001995972035050331
297210.0,0.001995972035050331
297220.0,0.001995972035050331
297230.0,0.001995972035050331
297240.0,0.001995972035050331
297250.0,0.001995972035050331
297260.0,0.001995972035050331
297270.0,0.001995972035050331
297280.0,0.001995972035050331
297290.0,0.001995972035050331
297300.0,0.001995972035050331
297310.0,0.001995972035050331
297320.0,0.001995972035050331
297330.0,0.001995972035050331
297340.0,0.001995972035050331
297350.0,0.001995972035050331
297360.0,0.001995972035050331
297370.0,0.001995972035050331
297380.0,0.001995972035050331
297390.0,0.001995972035050331
297400.0,0.001995972035050331
297410.0,0.001995972035050331
297420.0,0.001995972035050331
297430.0,0.001995972035050331
297440.0,0.001995972035050331
297450.0,0.001995972035050331
297460.0,0.001995972035050331
297470.0,0.001995972035050331
297480.0,0.001995972035050331
297490.0,0.001995972035050331
297500.0,0.001995972035050331
297510.0,0.001995972035050331
297520.0,0.001995972035050331
297530.0,0.001995972035050331
297540.0,0.001995972035050331
297550.0,0.001995972035050331
297560.0,0.001995972035050331
297570.0,0.001995972035050331
297580.0,0.001995972035050331
297590.0,0.001995972035050331
297600.0,0.001995972035050331
297610.0,0.001995972035050331
297620.0,0.001995972035050331
297630.0,0.001995972035050331
297640.0,0.001995972035050331
297650.0,0.001995972035050331
297660.0,0.001995972035050331
297670.0,0.001995972035050331
297680.0,0.001995972035050331
297690.0,0.001995972035050331
297700.0,0.001995972035050331
297710.0,0.001995972035050331
297720.0,0.001995972035050331
297730.0,0.001995972035050331
297740.0,0.001995972035050331
297750.0,0.001995972035050331
297760.0,0.001995972035050331
297770.0,0.001995972035050331
297780.0,0.001995972035050331
297790.0,0.001995972035050331
297800.0,0.001995972035050331
297810.0,0.001995972035050331
297820.0,0.001995972035050331
297830.0,0.001995972035050331
297840.0,0.001995972035050331
297850.0,0.001995972035050331
297860.0,0.001995972035050331
297870.0,0.001995972035050331
297880.0,0.001995972035050331
297890.0,0.001995972035050331
297900.0,0.001995972035050331
297910.0,0.001995972035050331
297920.0,0.001995972035050331
297930.0,0.001995972035050331
297940.0,0.001995972035050331
297950.0,0.001995972035050331
297960.0,0.001995972035050331
297970.0,0.001995972035050331
297980.0,0.001995972035050331
297990.0,0.001995972035050331
298000.0,0.001995972035050331
298010.0,0.001995972035050331
298020.0,0.001995972035050331
298030.0,0.001995972035050331
298040.0,0.001995972035050331
298050.0,0.001995972035050331
298060.0,0.001995972035050331
298070.0,0.001995972035050331
298080.0,0.001995972035050331
298090.0,0.001995972035050331
298100.0,0.001995972035050331
298110.0,0.001995972035050331
298120.0,0.001995972035050331
298130.0,0.001995972035050331
298140.0,0.001995972035050331
298150.0,0.001995972035050331
298160.0,0.001995972035050331
298170.0,0.001995972035050331
298180.0,0.001995972035050331
298190.0,0.001995972035050331
298200.0,0.001995972035050331
298210.0,0.001995972035050331
298220.0,0.001995972035050331
298230.0,0.001995972035050331
298240.0,0.001995972035050331
298250.0,0.001995972035050331
298260.0,0.001995972035050331
298270.0,0.001995972035050331
298280.0,0.001995972035050331
298290.0,0.001995972035050331
298300.0,0.001995972035050331
298310.0,0.001995972035050331
298320.0,0.001995972035050331
298330.0,0.001995972035050331
298340.0,0.001995972035050331
298350.0,0.001995972035050331
298360.0,0.001995972035050331
298370.0,0.001995972035050331
298380.0,0.001995972035050331
298390.0,0.001995972035050331
298400.0,0.001995972035050331
298410.0,0.001995972035050331
298420.0,0.001995972035050331
298430.0,0.001995972035050331
298440.0,0.001995972035050331
298450.0,0.001995972035050331
298460.0,0.001995972035050331
298470.0,0.001995972035050331
298480.0,0.001995972035050331
298490.0,0.001995972035050331
