M.L_b.CO3 Time [a],M.L_b.CO3 CO3 [mol/kg]
183040.0,0.00023699661682468064
183050.0,0.00023699661682468064
183060.0,0.00023699661682468064
183070.0,0.00023699661682468064
183080.0,0.00023699661682468064
183090.0,0.00023699661682468064
183100.0,0.00023699661682468064
183110.0,0.00023699661682468064
183120.0,0.00023699661682468064
183130.0,0.00023699661682468064
183140.0,0.00023699661682468064
183150.0,0.00023699661682468064
183160.0,0.00023699661682468064
183170.0,0.00023699661682468064
183180.0,0.00023699661682468064
183190.0,0.00023699661682468064
183200.0,0.00023699661682468064
183210.0,0.00023699661682468064
183220.0,0.00023699661682468064
183230.0,0.00023699661682468064
183240.0,0.00023699661682468064
183250.0,0.00023699661682468064
183260.0,0.00023699661682468064
183270.0,0.00023699661682468064
183280.0,0.00023699661682468064
183290.0,0.00023699661682468064
183300.0,0.00023699661682468064
183310.0,0.00023699661682468064
183320.0,0.00023699661682468064
183330.0,0.00023699661682468064
183340.0,0.00023699661682468064
183350.0,0.00023699661682468064
183360.0,0.00023699661682468064
183370.0,0.00023699661682468064
183380.0,0.00023699661682468064
183390.0,0.00023699661682468064
183400.0,0.00023699661682468064
183410.0,0.00023699661682468064
183420.0,0.00023699661682468064
183430.0,0.00023699661682468064
183440.0,0.00023699661682468064
183450.0,0.00023699661682468064
183460.0,0.00023699661682468064
183470.0,0.00023699661682468064
183480.0,0.00023699661682468064
183490.0,0.00023699661682468064
183500.0,0.00023699661682468064
183510.0,0.00023699661682468064
183520.0,0.00023699661682468064
183530.0,0.00023699661682468064
183540.0,0.00023699661682468064
183550.0,0.00023699661682468064
183560.0,0.00023699661682468064
183570.0,0.00023699661682468064
183580.0,0.00023699661682468064
183590.0,0.00023699661682468064
183600.0,0.00023699661682468064
183610.0,0.00023699661682468064
183620.0,0.00023699661682468064
183630.0,0.00023699661682468064
183640.0,0.00023699661682468064
183650.0,0.00023699661682468064
183660.0,0.00023699661682468064
183670.0,0.00023699661682468064
183680.0,0.00023699661682468064
183690.0,0.00023699661682468064
183700.0,0.00023699661682468064
183710.0,0.00023699661682468064
183720.0,0.00023699661682468064
183730.0,0.00023699661682468064
183740.0,0.00023699661682468064
183750.0,0.00023699661682468064
183760.0,0.00023699661682468064
183770.0,0.00023699661682468064
183780.0,0.00023699661682468064
183790.0,0.00023699661682468064
183800.0,0.00023699661682468064
183810.0,0.00023699661682468064
183820.0,0.00023699661682468064
183830.0,0.00023699661682468064
183840.0,0.00023699661682468064
183850.0,0.00023699661682468064
183860.0,0.00023699661682468064
183870.0,0.00023699661682468064
183880.0,0.00023699661682468064
183890.0,0.00023699661682468064
183900.0,0.00023699661682468064
183910.0,0.00023699661682468064
183920.0,0.00023699661682468064
183930.0,0.00023699661682468064
183940.0,0.00023699661682468064
183950.0,0.00023699661682468064
183960.0,0.00023699661682468064
183970.0,0.00023699661682468064
183980.0,0.00023699661682468064
183990.0,0.00023699661682468064
184000.0,0.00023699661682468064
184010.0,0.00023699661682468064
184020.0,0.00023699661682468064
184030.0,0.00023699661682468064
184040.0,0.00023699661682468064
184050.0,0.00023699661682468064
184060.0,0.00023699661682468064
184070.0,0.00023699661682468064
184080.0,0.00023699661682468064
184090.0,0.00023699661682468064
184100.0,0.00023699661682468064
184110.0,0.00023699661682468064
184120.0,0.00023699661682468064
184130.0,0.00023699661682468064
184140.0,0.00023699661682468064
184150.0,0.00023699661682468064
184160.0,0.00023699661682468064
184170.0,0.00023699661682468064
184180.0,0.00023699661682468064
184190.0,0.00023699661682468064
184200.0,0.00023699661682468064
184210.0,0.00023699661682468064
184220.0,0.00023699661682468064
184230.0,0.00023699661682468064
184240.0,0.00023699661682468064
184250.0,0.00023699661682468064
184260.0,0.00023699661682468064
184270.0,0.00023699661682468064
184280.0,0.00023699661682468064
184290.0,0.00023699661682468064
184300.0,0.00023699661682468064
184310.0,0.00023699661682468064
184320.0,0.00023699661682468064
184330.0,0.00023699661682468064
184340.0,0.00023699661682468064
184350.0,0.00023699661682468064
184360.0,0.00023699661682468064
184370.0,0.00023699661682468064
184380.0,0.00023699661682468064
184390.0,0.00023699661682468064
184400.0,0.00023699661682468064
184410.0,0.00023699661682468064
184420.0,0.00023699661682468064
184430.0,0.00023699661682468064
184440.0,0.00023699661682468064
184450.0,0.00023699661682468064
184460.0,0.00023699661682468064
184470.0,0.00023699661682468064
184480.0,0.00023699661682468064
184490.0,0.00023699661682468064
184500.0,0.00023699661682468064
184510.0,0.00023699661682468064
184520.0,0.00023699661682468064
184530.0,0.00023699661682468064
184540.0,0.00023699661682468064
184550.0,0.00023699661682468064
184560.0,0.00023699661682468064
184570.0,0.00023699661682468064
184580.0,0.00023699661682468064
184590.0,0.00023699661682468064
184600.0,0.00023699661682468064
184610.0,0.00023699661682468064
184620.0,0.00023699661682468064
184630.0,0.00023699661682468064
184640.0,0.00023699661682468064
184650.0,0.00023699661682468064
184660.0,0.00023699661682468064
184670.0,0.00023699661682468064
184680.0,0.00023699661682468064
184690.0,0.00023699661682468064
184700.0,0.00023699661682468064
184710.0,0.00023699661682468064
184720.0,0.00023699661682468064
184730.0,0.00023699661682468064
184740.0,0.00023699661682468064
184750.0,0.00023699661682468064
184760.0,0.00023699661682468064
184770.0,0.00023699661682468064
184780.0,0.00023699661682468064
184790.0,0.00023699661682468064
184800.0,0.00023699661682468064
184810.0,0.00023699661682468064
184820.0,0.00023699661682468064
184830.0,0.00023699661682468064
184840.0,0.00023699661682468064
184850.0,0.00023699661682468064
184860.0,0.00023699661682468064
184870.0,0.00023699661682468064
184880.0,0.00023699661682468064
184890.0,0.00023699661682468064
184900.0,0.00023699661682468064
184910.0,0.00023699661682468064
184920.0,0.00023699661682468064
184930.0,0.00023699661682468064
184940.0,0.00023699661682468064
184950.0,0.00023699661682468064
184960.0,0.00023699661682468064
184970.0,0.00023699661682468064
184980.0,0.00023699661682468064
184990.0,0.00023699661682468064
185000.0,0.00023699661682468064
185010.0,0.00023699661682468064
185020.0,0.00023699661682468064
185030.0,0.00023699661682468064
185040.0,0.00023699661682468064
185050.0,0.00023699661682468064
185060.0,0.00023699661682468064
185070.0,0.00023699661682468064
185080.0,0.00023699661682468064
185090.0,0.00023699661682468064
185100.0,0.00023699661682468064
185110.0,0.00023699661682468064
185120.0,0.00023699661682468064
185130.0,0.00023699661682468064
185140.0,0.00023699661682468064
185150.0,0.00023699661682468064
185160.0,0.00023699661682468064
185170.0,0.00023699661682468064
185180.0,0.00023699661682468064
185190.0,0.00023699661682468064
185200.0,0.00023699661682468064
185210.0,0.00023699661682468064
185220.0,0.00023699661682468064
185230.0,0.00023699661682468064
185240.0,0.00023699661682468064
185250.0,0.00023699661682468064
185260.0,0.00023699661682468064
185270.0,0.00023699661682468064
185280.0,0.00023699661682468064
185290.0,0.00023699661682468064
185300.0,0.00023699661682468064
185310.0,0.00023699661682468064
185320.0,0.00023699661682468064
185330.0,0.00023699661682468064
185340.0,0.00023699661682468064
185350.0,0.00023699661682468064
185360.0,0.00023699661682468064
185370.0,0.00023699661682468064
185380.0,0.00023699661682468064
185390.0,0.00023699661682468064
185400.0,0.00023699661682468064
185410.0,0.00023699661682468064
185420.0,0.00023699661682468064
185430.0,0.00023699661682468064
185440.0,0.00023699661682468064
185450.0,0.00023699661682468064
185460.0,0.00023699661682468064
185470.0,0.00023699661682468064
185480.0,0.00023699661682468064
185490.0,0.00023699661682468064
185500.0,0.00023699661682468064
185510.0,0.00023699661682468064
185520.0,0.00023699661682468064
185530.0,0.00023699661682468064
185540.0,0.00023699661682468064
185550.0,0.00023699661682468064
185560.0,0.00023699661682468064
185570.0,0.00023699661682468064
185580.0,0.00023699661682468064
185590.0,0.00023699661682468064
185600.0,0.00023699661682468064
185610.0,0.00023699661682468064
185620.0,0.00023699661682468064
185630.0,0.00023699661682468064
185640.0,0.00023699661682468064
185650.0,0.00023699661682468064
185660.0,0.00023699661682468064
185670.0,0.00023699661682468064
185680.0,0.00023699661682468064
185690.0,0.00023699661682468064
185700.0,0.00023699661682468064
185710.0,0.00023699661682468064
185720.0,0.00023699661682468064
185730.0,0.00023699661682468064
185740.0,0.00023699661682468064
185750.0,0.00023699661682468064
185760.0,0.00023699661682468064
185770.0,0.00023699661682468064
185780.0,0.00023699661682468064
185790.0,0.00023699661682468064
185800.0,0.00023699661682468064
185810.0,0.00023699661682468064
185820.0,0.00023699661682468064
185830.0,0.00023699661682468064
185840.0,0.00023699661682468064
185850.0,0.00023699661682468064
185860.0,0.00023699661682468064
185870.0,0.00023699661682468064
185880.0,0.00023699661682468064
185890.0,0.00023699661682468064
185900.0,0.00023699661682468064
185910.0,0.00023699661682468064
185920.0,0.00023699661682468064
185930.0,0.00023699661682468064
185940.0,0.00023699661682468064
185950.0,0.00023699661682468064
185960.0,0.00023699661682468064
185970.0,0.00023699661682468064
185980.0,0.00023699661682468064
185990.0,0.00023699661682468064
186000.0,0.00023699661682468064
186010.0,0.00023699661682468064
186020.0,0.00023699661682468064
186030.0,0.00023699661682468064
186040.0,0.00023699661682468064
186050.0,0.00023699661682468064
186060.0,0.00023699661682468064
186070.0,0.00023699661682468064
186080.0,0.00023699661682468064
186090.0,0.00023699661682468064
186100.0,0.00023699661682468064
186110.0,0.00023699661682468064
186120.0,0.00023699661682468064
186130.0,0.00023699661682468064
186140.0,0.00023699661682468064
186150.0,0.00023699661682468064
186160.0,0.00023699661682468064
186170.0,0.00023699661682468064
186180.0,0.00023699661682468064
186190.0,0.00023699661682468064
186200.0,0.00023699661682468064
186210.0,0.00023699661682468064
186220.0,0.00023699661682468064
186230.0,0.00023699661682468064
186240.0,0.00023699661682468064
186250.0,0.00023699661682468064
186260.0,0.00023699661682468064
186270.0,0.00023699661682468064
186280.0,0.00023699661682468064
186290.0,0.00023699661682468064
186300.0,0.00023699661682468064
186310.0,0.00023699661682468064
186320.0,0.00023699661682468064
186330.0,0.00023699661682468064
186340.0,0.00023699661682468064
186350.0,0.00023699661682468064
186360.0,0.00023699661682468064
186370.0,0.00023699661682468064
186380.0,0.00023699661682468064
186390.0,0.00023699661682468064
186400.0,0.00023699661682468064
186410.0,0.00023699661682468064
186420.0,0.00023699661682468064
186430.0,0.00023699661682468064
186440.0,0.00023699661682468064
186450.0,0.00023699661682468064
186460.0,0.00023699661682468064
186470.0,0.00023699661682468064
186480.0,0.00023699661682468064
186490.0,0.00023699661682468064
186500.0,0.00023699661682468064
186510.0,0.00023699661682468064
186520.0,0.00023699661682468064
186530.0,0.00023699661682468064
186540.0,0.00023699661682468064
186550.0,0.00023699661682468064
186560.0,0.00023699661682468064
186570.0,0.00023699661682468064
186580.0,0.00023699661682468064
186590.0,0.00023699661682468064
186600.0,0.00023699661682468064
186610.0,0.00023699661682468064
186620.0,0.00023699661682468064
186630.0,0.00023699661682468064
186640.0,0.00023699661682468064
186650.0,0.00023699661682468064
186660.0,0.00023699661682468064
186670.0,0.00023699661682468064
186680.0,0.00023699661682468064
186690.0,0.00023699661682468064
186700.0,0.00023699661682468064
186710.0,0.00023699661682468064
186720.0,0.00023699661682468064
186730.0,0.00023699661682468064
186740.0,0.00023699661682468064
186750.0,0.00023699661682468064
186760.0,0.00023699661682468064
186770.0,0.00023699661682468064
186780.0,0.00023699661682468064
186790.0,0.00023699661682468064
186800.0,0.00023699661682468064
186810.0,0.00023699661682468064
186820.0,0.00023699661682468064
186830.0,0.00023699661682468064
186840.0,0.00023699661682468064
186850.0,0.00023699661682468064
186860.0,0.00023699661682468064
186870.0,0.00023699661682468064
186880.0,0.00023699661682468064
186890.0,0.00023699661682468064
186900.0,0.00023699661682468064
186910.0,0.00023699661682468064
186920.0,0.00023699661682468064
186930.0,0.00023699661682468064
186940.0,0.00023699661682468064
186950.0,0.00023699661682468064
186960.0,0.00023699661682468064
186970.0,0.00023699661682468064
186980.0,0.00023699661682468064
186990.0,0.00023699661682468064
187000.0,0.00023699661682468064
187010.0,0.00023699661682468064
187020.0,0.00023699661682468064
187030.0,0.00023699661682468064
187040.0,0.00023699661682468064
187050.0,0.00023699661682468064
187060.0,0.00023699661682468064
187070.0,0.00023699661682468064
187080.0,0.00023699661682468064
187090.0,0.00023699661682468064
187100.0,0.00023699661682468064
187110.0,0.00023699661682468064
187120.0,0.00023699661682468064
187130.0,0.00023699661682468064
187140.0,0.00023699661682468064
187150.0,0.00023699661682468064
187160.0,0.00023699661682468064
187170.0,0.00023699661682468064
187180.0,0.00023699661682468064
187190.0,0.00023699661682468064
187200.0,0.00023699661682468064
187210.0,0.00023699661682468064
187220.0,0.00023699661682468064
187230.0,0.00023699661682468064
187240.0,0.00023699661682468064
187250.0,0.00023699661682468064
187260.0,0.00023699661682468064
187270.0,0.00023699661682468064
187280.0,0.00023699661682468064
187290.0,0.00023699661682468064
187300.0,0.00023699661682468064
187310.0,0.00023699661682468064
187320.0,0.00023699661682468064
187330.0,0.00023699661682468064
187340.0,0.00023699661682468064
187350.0,0.00023699661682468064
187360.0,0.00023699661682468064
187370.0,0.00023699661682468064
187380.0,0.00023699661682468064
187390.0,0.00023699661682468064
187400.0,0.00023699661682468064
187410.0,0.00023699661682468064
187420.0,0.00023699661682468064
187430.0,0.00023699661682468064
187440.0,0.00023699661682468064
187450.0,0.00023699661682468064
187460.0,0.00023699661682468064
187470.0,0.00023699661682468064
187480.0,0.00023699661682468064
187490.0,0.00023699661682468064
187500.0,0.00023699661682468064
187510.0,0.00023699661682468064
187520.0,0.00023699661682468064
187530.0,0.00023699661682468064
187540.0,0.00023699661682468064
187550.0,0.00023699661682468064
187560.0,0.00023699661682468064
187570.0,0.00023699661682468064
187580.0,0.00023699661682468064
187590.0,0.00023699661682468064
187600.0,0.00023699661682468064
187610.0,0.00023699661682468064
187620.0,0.00023699661682468064
187630.0,0.00023699661682468064
187640.0,0.00023699661682468064
187650.0,0.00023699661682468064
187660.0,0.00023699661682468064
187670.0,0.00023699661682468064
187680.0,0.00023699661682468064
187690.0,0.00023699661682468064
187700.0,0.00023699661682468064
187710.0,0.00023699661682468064
187720.0,0.00023699661682468064
187730.0,0.00023699661682468064
187740.0,0.00023699661682468064
187750.0,0.00023699661682468064
187760.0,0.00023699661682468064
187770.0,0.00023699661682468064
187780.0,0.00023699661682468064
187790.0,0.00023699661682468064
187800.0,0.00023699661682468064
187810.0,0.00023699661682468064
187820.0,0.00023699661682468064
187830.0,0.00023699661682468064
187840.0,0.00023699661682468064
187850.0,0.00023699661682468064
187860.0,0.00023699661682468064
187870.0,0.00023699661682468064
187880.0,0.00023699661682468064
187890.0,0.00023699661682468064
187900.0,0.00023699661682468064
187910.0,0.00023699661682468064
187920.0,0.00023699661682468064
187930.0,0.00023699661682468064
187940.0,0.00023699661682468064
187950.0,0.00023699661682468064
187960.0,0.00023699661682468064
187970.0,0.00023699661682468064
187980.0,0.00023699661682468064
187990.0,0.00023699661682468064
188000.0,0.00023699661682468064
188010.0,0.00023699661682468064
188020.0,0.00023699661682468064
188030.0,0.00023699661682468064
188040.0,0.00023699661682468064
188050.0,0.00023699661682468064
188060.0,0.00023699661682468064
188070.0,0.00023699661682468064
188080.0,0.00023699661682468064
188090.0,0.00023699661682468064
188100.0,0.00023699661682468064
188110.0,0.00023699661682468064
188120.0,0.00023699661682468064
188130.0,0.00023699661682468064
188140.0,0.00023699661682468064
188150.0,0.00023699661682468064
188160.0,0.00023699661682468064
188170.0,0.00023699661682468064
188180.0,0.00023699661682468064
188190.0,0.00023699661682468064
188200.0,0.00023699661682468064
188210.0,0.00023699661682468064
188220.0,0.00023699661682468064
188230.0,0.00023699661682468064
188240.0,0.00023699661682468064
188250.0,0.00023699661682468064
188260.0,0.00023699661682468064
188270.0,0.00023699661682468064
188280.0,0.00023699661682468064
188290.0,0.00023699661682468064
188300.0,0.00023699661682468064
188310.0,0.00023699661682468064
188320.0,0.00023699661682468064
188330.0,0.00023699661682468064
188340.0,0.00023699661682468064
188350.0,0.00023699661682468064
188360.0,0.00023699661682468064
188370.0,0.00023699661682468064
188380.0,0.00023699661682468064
188390.0,0.00023699661682468064
188400.0,0.00023699661682468064
188410.0,0.00023699661682468064
188420.0,0.00023699661682468064
188430.0,0.00023699661682468064
188440.0,0.00023699661682468064
188450.0,0.00023699661682468064
188460.0,0.00023699661682468064
188470.0,0.00023699661682468064
188480.0,0.00023699661682468064
188490.0,0.00023699661682468064
188500.0,0.00023699661682468064
188510.0,0.00023699661682468064
188520.0,0.00023699661682468064
188530.0,0.00023699661682468064
188540.0,0.00023699661682468064
188550.0,0.00023699661682468064
188560.0,0.00023699661682468064
188570.0,0.00023699661682468064
188580.0,0.00023699661682468064
188590.0,0.00023699661682468064
188600.0,0.00023699661682468064
188610.0,0.00023699661682468064
188620.0,0.00023699661682468064
188630.0,0.00023699661682468064
188640.0,0.00023699661682468064
188650.0,0.00023699661682468064
188660.0,0.00023699661682468064
188670.0,0.00023699661682468064
188680.0,0.00023699661682468064
188690.0,0.00023699661682468064
188700.0,0.00023699661682468064
188710.0,0.00023699661682468064
188720.0,0.00023699661682468064
188730.0,0.00023699661682468064
188740.0,0.00023699661682468064
188750.0,0.00023699661682468064
188760.0,0.00023699661682468064
188770.0,0.00023699661682468064
188780.0,0.00023699661682468064
188790.0,0.00023699661682468064
188800.0,0.00023699661682468064
188810.0,0.00023699661682468064
188820.0,0.00023699661682468064
188830.0,0.00023699661682468064
188840.0,0.00023699661682468064
188850.0,0.00023699661682468064
188860.0,0.00023699661682468064
188870.0,0.00023699661682468064
188880.0,0.00023699661682468064
188890.0,0.00023699661682468064
188900.0,0.00023699661682468064
188910.0,0.00023699661682468064
188920.0,0.00023699661682468064
188930.0,0.00023699661682468064
188940.0,0.00023699661682468064
188950.0,0.00023699661682468064
188960.0,0.00023699661682468064
188970.0,0.00023699661682468064
188980.0,0.00023699661682468064
188990.0,0.00023699661682468064
189000.0,0.00023699661682468064
189010.0,0.00023699661682468064
189020.0,0.00023699661682468064
189030.0,0.00023699661682468064
189040.0,0.00023699661682468064
189050.0,0.00023699661682468064
189060.0,0.00023699661682468064
189070.0,0.00023699661682468064
189080.0,0.00023699661682468064
189090.0,0.00023699661682468064
189100.0,0.00023699661682468064
189110.0,0.00023699661682468064
189120.0,0.00023699661682468064
189130.0,0.00023699661682468064
189140.0,0.00023699661682468064
189150.0,0.00023699661682468064
189160.0,0.00023699661682468064
189170.0,0.00023699661682468064
189180.0,0.00023699661682468064
189190.0,0.00023699661682468064
189200.0,0.00023699661682468064
189210.0,0.00023699661682468064
189220.0,0.00023699661682468064
189230.0,0.00023699661682468064
189240.0,0.00023699661682468064
189250.0,0.00023699661682468064
189260.0,0.00023699661682468064
189270.0,0.00023699661682468064
189280.0,0.00023699661682468064
189290.0,0.00023699661682468064
189300.0,0.00023699661682468064
189310.0,0.00023699661682468064
189320.0,0.00023699661682468064
189330.0,0.00023699661682468064
189340.0,0.00023699661682468064
189350.0,0.00023699661682468064
189360.0,0.00023699661682468064
189370.0,0.00023699661682468064
189380.0,0.00023699661682468064
189390.0,0.00023699661682468064
189400.0,0.00023699661682468064
189410.0,0.00023699661682468064
189420.0,0.00023699661682468064
189430.0,0.00023699661682468064
189440.0,0.00023699661682468064
189450.0,0.00023699661682468064
189460.0,0.00023699661682468064
189470.0,0.00023699661682468064
189480.0,0.00023699661682468064
189490.0,0.00023699661682468064
189500.0,0.00023699661682468064
189510.0,0.00023699661682468064
189520.0,0.00023699661682468064
189530.0,0.00023699661682468064
189540.0,0.00023699661682468064
189550.0,0.00023699661682468064
189560.0,0.00023699661682468064
189570.0,0.00023699661682468064
189580.0,0.00023699661682468064
189590.0,0.00023699661682468064
189600.0,0.00023699661682468064
189610.0,0.00023699661682468064
189620.0,0.00023699661682468064
189630.0,0.00023699661682468064
189640.0,0.00023699661682468064
189650.0,0.00023699661682468064
189660.0,0.00023699661682468064
189670.0,0.00023699661682468064
189680.0,0.00023699661682468064
189690.0,0.00023699661682468064
189700.0,0.00023699661682468064
189710.0,0.00023699661682468064
189720.0,0.00023699661682468064
189730.0,0.00023699661682468064
189740.0,0.00023699661682468064
189750.0,0.00023699661682468064
189760.0,0.00023699661682468064
189770.0,0.00023699661682468064
189780.0,0.00023699661682468064
189790.0,0.00023699661682468064
189800.0,0.00023699661682468064
189810.0,0.00023699661682468064
189820.0,0.00023699661682468064
189830.0,0.00023699661682468064
189840.0,0.00023699661682468064
189850.0,0.00023699661682468064
189860.0,0.00023699661682468064
189870.0,0.00023699661682468064
189880.0,0.00023699661682468064
189890.0,0.00023699661682468064
189900.0,0.00023699661682468064
189910.0,0.00023699661682468064
189920.0,0.00023699661682468064
189930.0,0.00023699661682468064
189940.0,0.00023699661682468064
189950.0,0.00023699661682468064
189960.0,0.00023699661682468064
189970.0,0.00023699661682468064
189980.0,0.00023699661682468064
189990.0,0.00023699661682468064
190000.0,0.00023699661682468064
190010.0,0.00023699661682468064
190020.0,0.00023699661682468064
190030.0,0.00023699661682468064
190040.0,0.00023699661682468064
190050.0,0.00023699661682468064
190060.0,0.00023699661682468064
190070.0,0.00023699661682468064
190080.0,0.00023699661682468064
190090.0,0.00023699661682468064
190100.0,0.00023699661682468064
190110.0,0.00023699661682468064
190120.0,0.00023699661682468064
190130.0,0.00023699661682468064
190140.0,0.00023699661682468064
190150.0,0.00023699661682468064
190160.0,0.00023699661682468064
190170.0,0.00023699661682468064
190180.0,0.00023699661682468064
190190.0,0.00023699661682468064
190200.0,0.00023699661682468064
190210.0,0.00023699661682468064
190220.0,0.00023699661682468064
190230.0,0.00023699661682468064
190240.0,0.00023699661682468064
190250.0,0.00023699661682468064
190260.0,0.00023699661682468064
190270.0,0.00023699661682468064
190280.0,0.00023699661682468064
190290.0,0.00023699661682468064
190300.0,0.00023699661682468064
190310.0,0.00023699661682468064
190320.0,0.00023699661682468064
190330.0,0.00023699661682468064
190340.0,0.00023699661682468064
190350.0,0.00023699661682468064
190360.0,0.00023699661682468064
190370.0,0.00023699661682468064
190380.0,0.00023699661682468064
190390.0,0.00023699661682468064
190400.0,0.00023699661682468064
190410.0,0.00023699661682468064
190420.0,0.00023699661682468064
190430.0,0.00023699661682468064
190440.0,0.00023699661682468064
190450.0,0.00023699661682468064
190460.0,0.00023699661682468064
190470.0,0.00023699661682468064
190480.0,0.00023699661682468064
190490.0,0.00023699661682468064
190500.0,0.00023699661682468064
190510.0,0.00023699661682468064
190520.0,0.00023699661682468064
190530.0,0.00023699661682468064
190540.0,0.00023699661682468064
190550.0,0.00023699661682468064
190560.0,0.00023699661682468064
190570.0,0.00023699661682468064
190580.0,0.00023699661682468064
190590.0,0.00023699661682468064
190600.0,0.00023699661682468064
190610.0,0.00023699661682468064
190620.0,0.00023699661682468064
190630.0,0.00023699661682468064
190640.0,0.00023699661682468064
190650.0,0.00023699661682468064
190660.0,0.00023699661682468064
190670.0,0.00023699661682468064
190680.0,0.00023699661682468064
190690.0,0.00023699661682468064
190700.0,0.00023699661682468064
190710.0,0.00023699661682468064
190720.0,0.00023699661682468064
190730.0,0.00023699661682468064
190740.0,0.00023699661682468064
190750.0,0.00023699661682468064
190760.0,0.00023699661682468064
190770.0,0.00023699661682468064
190780.0,0.00023699661682468064
190790.0,0.00023699661682468064
190800.0,0.00023699661682468064
190810.0,0.00023699661682468064
190820.0,0.00023699661682468064
190830.0,0.00023699661682468064
190840.0,0.00023699661682468064
190850.0,0.00023699661682468064
190860.0,0.00023699661682468064
190870.0,0.00023699661682468064
190880.0,0.00023699661682468064
190890.0,0.00023699661682468064
190900.0,0.00023699661682468064
190910.0,0.00023699661682468064
190920.0,0.00023699661682468064
190930.0,0.00023699661682468064
190940.0,0.00023699661682468064
190950.0,0.00023699661682468064
190960.0,0.00023699661682468064
190970.0,0.00023699661682468064
190980.0,0.00023699661682468064
190990.0,0.00023699661682468064
191000.0,0.00023699661682468064
191010.0,0.00023699661682468064
191020.0,0.00023699661682468064
191030.0,0.00023699661682468064
191040.0,0.00023699661682468064
191050.0,0.00023699661682468064
191060.0,0.00023699661682468064
191070.0,0.00023699661682468064
191080.0,0.00023699661682468064
191090.0,0.00023699661682468064
191100.0,0.00023699661682468064
191110.0,0.00023699661682468064
191120.0,0.00023699661682468064
191130.0,0.00023699661682468064
191140.0,0.00023699661682468064
191150.0,0.00023699661682468064
191160.0,0.00023699661682468064
191170.0,0.00023699661682468064
191180.0,0.00023699661682468064
191190.0,0.00023699661682468064
191200.0,0.00023699661682468064
191210.0,0.00023699661682468064
191220.0,0.00023699661682468064
191230.0,0.00023699661682468064
191240.0,0.00023699661682468064
191250.0,0.00023699661682468064
191260.0,0.00023699661682468064
191270.0,0.00023699661682468064
191280.0,0.00023699661682468064
191290.0,0.00023699661682468064
191300.0,0.00023699661682468064
191310.0,0.00023699661682468064
191320.0,0.00023699661682468064
191330.0,0.00023699661682468064
191340.0,0.00023699661682468064
191350.0,0.00023699661682468064
191360.0,0.00023699661682468064
191370.0,0.00023699661682468064
191380.0,0.00023699661682468064
191390.0,0.00023699661682468064
191400.0,0.00023699661682468064
191410.0,0.00023699661682468064
191420.0,0.00023699661682468064
191430.0,0.00023699661682468064
191440.0,0.00023699661682468064
191450.0,0.00023699661682468064
191460.0,0.00023699661682468064
191470.0,0.00023699661682468064
191480.0,0.00023699661682468064
191490.0,0.00023699661682468064
191500.0,0.00023699661682468064
191510.0,0.00023699661682468064
191520.0,0.00023699661682468064
191530.0,0.00023699661682468064
191540.0,0.00023699661682468064
191550.0,0.00023699661682468064
191560.0,0.00023699661682468064
191570.0,0.00023699661682468064
191580.0,0.00023699661682468064
191590.0,0.00023699661682468064
191600.0,0.00023699661682468064
191610.0,0.00023699661682468064
191620.0,0.00023699661682468064
191630.0,0.00023699661682468064
191640.0,0.00023699661682468064
191650.0,0.00023699661682468064
191660.0,0.00023699661682468064
191670.0,0.00023699661682468064
191680.0,0.00023699661682468064
191690.0,0.00023699661682468064
191700.0,0.00023699661682468064
191710.0,0.00023699661682468064
191720.0,0.00023699661682468064
191730.0,0.00023699661682468064
191740.0,0.00023699661682468064
191750.0,0.00023699661682468064
191760.0,0.00023699661682468064
191770.0,0.00023699661682468064
191780.0,0.00023699661682468064
191790.0,0.00023699661682468064
191800.0,0.00023699661682468064
191810.0,0.00023699661682468064
191820.0,0.00023699661682468064
191830.0,0.00023699661682468064
191840.0,0.00023699661682468064
191850.0,0.00023699661682468064
191860.0,0.00023699661682468064
191870.0,0.00023699661682468064
191880.0,0.00023699661682468064
191890.0,0.00023699661682468064
191900.0,0.00023699661682468064
191910.0,0.00023699661682468064
191920.0,0.00023699661682468064
191930.0,0.00023699661682468064
191940.0,0.00023699661682468064
191950.0,0.00023699661682468064
191960.0,0.00023699661682468064
191970.0,0.00023699661682468064
191980.0,0.00023699661682468064
191990.0,0.00023699661682468064
192000.0,0.00023699661682468064
192010.0,0.00023699661682468064
192020.0,0.00023699661682468064
192030.0,0.00023699661682468064
192040.0,0.00023699661682468064
192050.0,0.00023699661682468064
192060.0,0.00023699661682468064
192070.0,0.00023699661682468064
192080.0,0.00023699661682468064
192090.0,0.00023699661682468064
192100.0,0.00023699661682468064
192110.0,0.00023699661682468064
192120.0,0.00023699661682468064
192130.0,0.00023699661682468064
192140.0,0.00023699661682468064
192150.0,0.00023699661682468064
192160.0,0.00023699661682468064
192170.0,0.00023699661682468064
192180.0,0.00023699661682468064
192190.0,0.00023699661682468064
192200.0,0.00023699661682468064
192210.0,0.00023699661682468064
192220.0,0.00023699661682468064
192230.0,0.00023699661682468064
192240.0,0.00023699661682468064
192250.0,0.00023699661682468064
192260.0,0.00023699661682468064
192270.0,0.00023699661682468064
192280.0,0.00023699661682468064
192290.0,0.00023699661682468064
192300.0,0.00023699661682468064
192310.0,0.00023699661682468064
192320.0,0.00023699661682468064
192330.0,0.00023699661682468064
