M.L_b.Hplus Time [a],M.L_b.Hplus Hplus [mol/kg]
2390.0,5.421271477485455e-09
2400.0,5.421230875307128e-09
2410.0,5.421190361177417e-09
2420.0,5.421149933549062e-09
2430.0,5.4211095909691105e-09
2440.0,5.4210693320659525e-09
2450.0,5.421029155698509e-09
2460.0,5.420989059122619e-09
2470.0,5.420949037114243e-09
2480.0,5.4209091010131045e-09
2490.0,5.420869249842943e-09
2500.0,5.420829471700991e-09
2510.0,5.420789759740691e-09
2520.0,5.420750124346569e-09
2530.0,5.42071054686525e-09
2540.0,5.420671035136179e-09
2550.0,5.42063159320983e-09
2560.0,5.420592224869865e-09
2570.0,5.42055293838625e-09
2580.0,5.420513724599947e-09
2590.0,5.4204746001951234e-09
2600.0,5.420435550476915e-09
2610.0,5.4203965661352304e-09
2620.0,5.4203576567151165e-09
2630.0,5.42031880373216e-09
2640.0,5.4202800144678974e-09
2650.0,5.420241290614532e-09
2660.0,5.420202631306359e-09
2670.0,5.420164040986935e-09
2680.0,5.420125506561592e-09
2690.0,5.420087030460695e-09
2700.0,5.420048606156564e-09
2710.0,5.420010243630243e-09
2720.0,5.419971930666904e-09
2730.0,5.419933674381264e-09
2740.0,5.4198954788017205e-09
2750.0,5.419857347596847e-09
2760.0,5.419819290392862e-09
2770.0,5.419781300513208e-09
2780.0,5.419743384555103e-09
2790.0,5.419705534116419e-09
2800.0,5.419667739653399e-09
2810.0,5.419630010990847e-09
2820.0,5.41959233444792e-09
2830.0,5.419554717046399e-09
2840.0,5.419517161201956e-09
2850.0,5.419479662131925e-09
2860.0,5.419442222158358e-09
2870.0,5.419404840705289e-09
2880.0,5.4193675110561714e-09
2890.0,5.419330234763534e-09
2900.0,5.419293010139488e-09
2910.0,5.419255833749605e-09
2920.0,5.419218705925023e-09
2930.0,5.419181631526745e-09
2940.0,5.419144612410849e-09
2950.0,5.419107651611315e-09
2960.0,5.4190707545714515e-09
2970.0,5.419033931323776e-09
2980.0,5.418997173336591e-09
2990.0,5.418960476733655e-09
3000.0,5.418923837779508e-09
3010.0,5.41888725193136e-09
3020.0,5.418850718783374e-09
3030.0,5.418814243023084e-09
3040.0,5.418777826090545e-09
3050.0,5.418741465399747e-09
3060.0,5.418705159121517e-09
3070.0,5.418668910360481e-09
3080.0,5.418632709401734e-09
3090.0,5.418596558670168e-09
3100.0,5.418560452729692e-09
3110.0,5.41852440159231e-09
3120.0,5.418488393350145e-09
3130.0,5.418452434593513e-09
3140.0,5.418416528164278e-09
3150.0,5.418380675986453e-09
3160.0,5.418344888711831e-09
3170.0,5.418309160910786e-09
3180.0,5.418273501821569e-09
3190.0,5.418237902916986e-09
3200.0,5.418202355241234e-09
3210.0,5.418166868985836e-09
3220.0,5.418131429973393e-09
3230.0,5.418096044847914e-09
3240.0,5.418060716119368e-09
3250.0,5.418025444274679e-09
3260.0,5.417990227515777e-09
3270.0,5.417955070627947e-09
3280.0,5.417919973820687e-09
3290.0,5.417884928694851e-09
3300.0,5.417849934505316e-09
3310.0,5.417814994565866e-09
3320.0,5.4177800976130755e-09
3330.0,5.417745249204645e-09
3340.0,5.4177104528436026e-09
3350.0,5.417675709782123e-09
3360.0,5.4176410203337e-09
3370.0,5.417606384556112e-09
3380.0,5.41757180246283e-09
3390.0,5.417537274062219e-09
3400.0,5.417502799357867e-09
3410.0,5.417468378346022e-09
3420.0,5.4174340110151994e-09
3430.0,5.4173996973469206e-09
3440.0,5.417365437316755e-09
3450.0,5.4173312308951805e-09
3460.0,5.4172970781522825e-09
3470.0,5.4172629820092395e-09
3480.0,5.417228946446531e-09
3490.0,5.417194969205245e-09
3500.0,5.417161065102202e-09
3510.0,5.417127220896217e-09
3520.0,5.417093432270338e-09
3530.0,5.417059701632181e-09
3540.0,5.417026016474304e-09
3550.0,5.416992382226076e-09
3560.0,5.416958802155835e-09
3570.0,5.416925277184097e-09
3580.0,5.416891807293312e-09
3590.0,5.416858387328908e-09
3600.0,5.4168250141375526e-09
3610.0,5.416791693201642e-09
3620.0,5.416758417747014e-09
3630.0,5.416725189014888e-09
3640.0,5.4166920072322345e-09
3650.0,5.416658865098398e-09
3660.0,5.416625766458982e-09
3670.0,5.416592715012727e-09
3680.0,5.416559712256145e-09
3690.0,5.4165267587077025e-09
3700.0,5.416493857937524e-09
3710.0,5.416461025831276e-09
3720.0,5.416428251500073e-09
3730.0,5.416395532344622e-09
3740.0,5.416362866929175e-09
3750.0,5.4163302461751455e-09
3760.0,5.4162976736370335e-09
3770.0,5.416265152754009e-09
3780.0,5.416232684551551e-09
3790.0,5.416200269047504e-09
3800.0,5.416167906018523e-09
3810.0,5.416135594962696e-09
3820.0,5.416103336819666e-09
3830.0,5.416071133868574e-09
3840.0,5.416038980336005e-09
3850.0,5.416006874558718e-09
3860.0,5.415974812439609e-09
3870.0,5.4159428021000415e-09
3880.0,5.415910831213171e-09
3890.0,5.415878905590162e-09
3900.0,5.415847028079059e-09
3910.0,5.41581519956764e-09
3920.0,5.415783420244114e-09
3930.0,5.415751690133154e-09
3940.0,5.4157200092387145e-09
3950.0,5.415688377563441e-09
3960.0,5.415656795105748e-09
3970.0,5.41562526185741e-09
3980.0,5.415593777803397e-09
3990.0,5.415562342922668e-09
4000.0,5.4155309571890975e-09
4010.0,5.415499620572222e-09
4020.0,5.415468333037803e-09
4030.0,5.4154370945483375e-09
4040.0,5.415405905066906e-09
4050.0,5.41537476345702e-09
4060.0,5.415343679806496e-09
4070.0,5.415312639937297e-09
4080.0,5.415281644776056e-09
4090.0,5.415250689523017e-09
4100.0,5.41521978157462e-09
4110.0,5.415188911952408e-09
4120.0,5.415158086153295e-09
4130.0,5.415127306332732e-09
4140.0,5.415096573102046e-09
4150.0,5.415065886615637e-09
4160.0,5.415035246940222e-09
4170.0,5.4150046541324205e-09
4180.0,5.4149741082429615e-09
4190.0,5.414943609312911e-09
4200.0,5.414913157372597e-09
4210.0,5.414882752442521e-09
4220.0,5.414852394534683e-09
4230.0,5.414822083653771e-09
4240.0,5.414791819798164e-09
4250.0,5.4147616029607236e-09
4260.0,5.414731433129397e-09
4270.0,5.414701310287749e-09
4280.0,5.414671234415386e-09
4290.0,5.414641205082103e-09
4300.0,5.414611223284409e-09
4310.0,5.414581289912623e-09
4320.0,5.4145514014561e-09
4330.0,5.414521556074415e-09
4340.0,5.414491750583523e-09
4350.0,5.414461991806767e-09
4360.0,5.414432268794396e-09
4370.0,5.414402586797879e-09
4380.0,5.41437294853467e-09
4390.0,5.414343354918484e-09
4400.0,5.414313806196779e-09
4410.0,5.414284302850851e-09
4420.0,5.414254848004809e-09
4430.0,5.414225448097849e-09
4440.0,5.414196097552591e-09
4450.0,5.414166808000106e-09
4460.0,5.414137569546831e-09
4470.0,5.414108376015213e-09
4480.0,5.414079234018992e-09
4490.0,5.4140501309770255e-09
4500.0,5.414021072175742e-09
4510.0,5.413992060142862e-09
4520.0,5.4139630954728764e-09
4530.0,5.413934178083464e-09
4540.0,5.4139053077776204e-09
4550.0,5.413876477164744e-09
4560.0,5.41384768892967e-09
4570.0,5.4138189416549296e-09
4580.0,5.41379023218781e-09
4590.0,5.413761557383792e-09
4600.0,5.4137329249244265e-09
4610.0,5.413704325064075e-09
4620.0,5.413675762984926e-09
4630.0,5.413647241250152e-09
4640.0,5.4136187608206074e-09
4650.0,5.413590322080407e-09
4660.0,5.413561925257365e-09
4670.0,5.4135335711509974e-09
4680.0,5.413505268178331e-09
4690.0,5.413477012089502e-09
4700.0,5.41344881324513e-09
4710.0,5.41342066325094e-09
4720.0,5.413392555285658e-09
4730.0,5.413364497099513e-09
4740.0,5.413336476352476e-09
4750.0,5.413308498280227e-09
4760.0,5.413280565112361e-09
4770.0,5.4132526773018105e-09
4780.0,5.413224834731089e-09
4790.0,5.413197037191118e-09
4800.0,5.413169284510506e-09
4810.0,5.413141573509667e-09
4820.0,5.413113894799438e-09
4830.0,5.4130862613784264e-09
4840.0,5.413058663139499e-09
4850.0,5.4130311014620395e-09
4860.0,5.41300357679951e-09
4870.0,5.412976083550218e-09
4880.0,5.412948624909177e-09
4890.0,5.412921203966111e-09
4900.0,5.412893822053388e-09
4910.0,5.41286647971116e-09
4920.0,5.412839177227819e-09
4930.0,5.412811914819356e-09
4940.0,5.412784695471916e-09
4950.0,5.412757522136109e-09
4960.0,5.412730406500015e-09
4970.0,5.412703338682413e-09
4980.0,5.412676316353183e-09
4990.0,5.412649338295636e-09
5000.0,5.41262239704865e-09
5010.0,5.412595495533991e-09
5020.0,5.412568636598048e-09
5030.0,5.412541821094307e-09
5040.0,5.4125150490438465e-09
5050.0,5.412488320267469e-09
5060.0,5.412461634581443e-09
5070.0,5.412434991829059e-09
5080.0,5.412408391681949e-09
5090.0,5.412381824401371e-09
5100.0,5.41235529779445e-09
5110.0,5.412328805327125e-09
5120.0,5.4123023469632326e-09
5130.0,5.412275919334637e-09
5140.0,5.412249529281408e-09
5150.0,5.412223169243141e-09
5160.0,5.412196843936985e-09
5170.0,5.412170555443757e-09
5180.0,5.412144304537147e-09
5190.0,5.412118091564466e-09
5200.0,5.412091916762576e-09
5210.0,5.412065780332695e-09
5220.0,5.412039688765499e-09
5230.0,5.412013641326253e-09
5240.0,5.411987644811609e-09
5250.0,5.4119616935165725e-09
5260.0,5.4119357806427645e-09
5270.0,5.411909913354602e-09
5280.0,5.41188408143389e-09
5290.0,5.411858289669259e-09
5300.0,5.4118325397335615e-09
5310.0,5.411806831832229e-09
5320.0,5.411781165771054e-09
5330.0,5.411755541321777e-09
5340.0,5.411729958292746e-09
5350.0,5.41170441652444e-09
5360.0,5.4116789158961285e-09
5370.0,5.4116534551644636e-09
5380.0,5.411628035833435e-09
5390.0,5.411602659941639e-09
5400.0,5.411577319546e-09
5410.0,5.4115520161542445e-09
5420.0,5.411526745540841e-09
5430.0,5.411501514637582e-09
5440.0,5.411476314953247e-09
5450.0,5.41145115112197e-09
5460.0,5.411426025027049e-09
5470.0,5.411400937202805e-09
5480.0,5.411375887769608e-09
5490.0,5.411350876765435e-09
5500.0,5.411325904219513e-09
5510.0,5.4113009701577765e-09
5520.0,5.411276074599688e-09
5530.0,5.411251217557063e-09
5540.0,5.411226399034607e-09
5550.0,5.411201619030875e-09
5560.0,5.411176877539216e-09
5570.0,5.411152174548495e-09
5580.0,5.4111275100436805e-09
5590.0,5.4111028840063414e-09
5600.0,5.411078296414989e-09
5610.0,5.411053747245412e-09
5620.0,5.411029236470963e-09
5630.0,5.411004764062722e-09
5640.0,5.410980329989754e-09
5650.0,5.410955934219256e-09
5660.0,5.410931576721931e-09
5670.0,5.410907256124933e-09
5680.0,5.4108829790997106e-09
5690.0,5.410858736105258e-09
5700.0,5.41083452705997e-09
5710.0,5.41081035270685e-09
5720.0,5.410786213446538e-09
5730.0,5.410762105172403e-09
5740.0,5.41073803466813e-09
5750.0,5.410713993448219e-09
5760.0,5.4106899859308126e-09
5770.0,5.41066601398257e-09
5780.0,5.410642078157078e-09
5790.0,5.410618178593563e-09
5800.0,5.410594315346058e-09
5810.0,5.410570488459122e-09
5820.0,5.4105466979742734e-09
5830.0,5.4105229439268356e-09
5840.0,5.4104992263445705e-09
5850.0,5.4104755452479735e-09
5860.0,5.410451900651101e-09
5870.0,5.410428292562388e-09
5880.0,5.4104047209853e-09
5890.0,5.410381185918927e-09
5900.0,5.410357687358384e-09
5910.0,5.4103342252952336e-09
5920.0,5.4103107997177634e-09
5930.0,5.410287410611275e-09
5940.0,5.4102640579583526e-09
5950.0,5.410240741739036e-09
5960.0,5.41021746193102e-09
5970.0,5.410194218509838e-09
5980.0,5.410171012396964e-09
5990.0,5.410147846607328e-09
6000.0,5.410124727929815e-09
6010.0,5.410101650816796e-09
6020.0,5.410078621532905e-09
6030.0,5.410055633575722e-09
6040.0,5.4100326806154945e-09
6050.0,5.410009769522078e-09
6060.0,5.409986890366128e-09
6070.0,5.4099640475631344e-09
6080.0,5.409941242732554e-09
6090.0,5.4099184760889975e-09
6100.0,5.4098957474404286e-09
6110.0,5.409873056546493e-09
6120.0,5.409850403194357e-09
6130.0,5.409827787198568e-09
6140.0,5.40980520841299e-09
6150.0,5.4097826647626696e-09
6160.0,5.409760157419418e-09
6170.0,5.409737686764896e-09
6180.0,5.409715248368214e-09
6190.0,5.409692843003481e-09
6200.0,5.409670469400068e-09
6210.0,5.409648125611039e-09
6220.0,5.409625811553644e-09
6230.0,5.4096035301801515e-09
6240.0,5.409581282571926e-09
6250.0,5.409559069019209e-09
6260.0,5.409536889591392e-09
6270.0,5.409514744316812e-09
6280.0,5.409492633217432e-09
6290.0,5.409470556309943e-09
6300.0,5.409448513604076e-09
6310.0,5.4094265051025895e-09
6320.0,5.409404530802136e-09
6330.0,5.4093825906942224e-09
6340.0,5.409360684766094e-09
6350.0,5.409338813001356e-09
6360.0,5.409316975380521e-09
6370.0,5.409295171881409e-09
6380.0,5.409273402479443e-09
6390.0,5.409251667147986e-09
6400.0,5.409229965858499e-09
6410.0,5.409208298580749e-09
6420.0,5.409186665282997e-09
6430.0,5.4091650659320705e-09
6440.0,5.409143500493546e-09
6450.0,5.409121968931801e-09
6460.0,5.4091004712101356e-09
6470.0,5.409079007290857e-09
6480.0,5.409057577135621e-09
6490.0,5.409036179089577e-09
6500.0,5.4090148118620425e-09
6510.0,5.408993478453321e-09
6520.0,5.408972174611572e-09
6530.0,5.4089509004756296e-09
6540.0,5.408929657335539e-09
6550.0,5.408908439149246e-09
6560.0,5.408887249650194e-09
6570.0,5.40886609030959e-09
6580.0,5.408844970359856e-09
6590.0,5.408823883209452e-09
6600.0,5.408802827373034e-09
6610.0,5.408781803723115e-09
6620.0,5.408760805820409e-09
6630.0,5.408739836835009e-09
6640.0,5.4087188988705944e-09
6650.0,5.408697992684838e-09
6660.0,5.408677118463432e-09
6670.0,5.408656276237172e-09
6680.0,5.4086354660130944e-09
6690.0,5.408614687798651e-09
6700.0,5.408593941601143e-09
6710.0,5.408573227425312e-09
6720.0,5.408552545272404e-09
6730.0,5.408531895140193e-09
6740.0,5.408511277023207e-09
6750.0,5.408490690913014e-09
6760.0,5.4084701367985e-09
6770.0,5.4084496146660576e-09
6780.0,5.408429124499744e-09
6790.0,5.408408666281524e-09
6800.0,5.408388239991346e-09
6810.0,5.408367845607325e-09
6820.0,5.408347483105838e-09
6830.0,5.408327152461956e-09
6840.0,5.408306852993274e-09
6850.0,5.408286579978279e-09
6860.0,5.40826634294231e-09
6870.0,5.408246132993428e-09
6880.0,5.408225951030887e-09
6890.0,5.408205794837414e-09
6900.0,5.4081856666015976e-09
6910.0,5.408165563177155e-09
6920.0,5.408145490450459e-09
6930.0,5.4081254502071515e-09
6940.0,5.4081054424850675e-09
6950.0,5.408085464984605e-09
6960.0,5.408065514573814e-09
6970.0,5.4080455932983514e-09
6980.0,5.4080256976608865e-09
6990.0,5.408005833581244e-09
7000.0,5.407986002688249e-09
7010.0,5.407966204903582e-09
7020.0,5.407946437775841e-09
7030.0,5.407926698058292e-09
7040.0,5.4079069877761355e-09
7050.0,5.407887303345518e-09
7060.0,5.407867650691518e-09
7070.0,5.4078480313926365e-09
7080.0,5.407828445331205e-09
7090.0,5.40780889000738e-09
7100.0,5.407789362139211e-09
7110.0,5.4077698637371396e-09
7120.0,5.407750391192105e-09
7130.0,5.407730950410604e-09
7140.0,5.407711542941139e-09
7150.0,5.407692168646341e-09
7160.0,5.40767282501068e-09
7170.0,5.4076535087460245e-09
7180.0,5.407634221846445e-09
7190.0,5.407614960703019e-09
7200.0,5.40759573118768e-09
7210.0,5.4075765348249095e-09
7220.0,5.407557359781094e-09
7230.0,5.407538213336637e-09
7240.0,5.407519097067103e-09
7250.0,5.407500006504443e-09
7260.0,5.4074809423226045e-09
7270.0,5.4074619050642545e-09
7280.0,5.407442889796984e-09
7290.0,5.4074238993768215e-09
7300.0,5.407404935701195e-09
7310.0,5.407386007056404e-09
7320.0,5.40736710749935e-09
7330.0,5.407348236121369e-09
7340.0,5.4073293929980385e-09
7350.0,5.407310572778271e-09
7360.0,5.407291778262489e-09
7370.0,5.407273011265869e-09
7380.0,5.407254280105355e-09
7390.0,5.407235578563358e-09
7400.0,5.4072169057212945e-09
7410.0,5.407198266880681e-09
7420.0,5.4071796626434336e-09
7430.0,5.4071610924310775e-09
7440.0,5.4071425554976045e-09
7450.0,5.407124051405362e-09
7460.0,5.407105573582516e-09
7470.0,5.407087124753781e-09
7480.0,5.407068706703169e-09
7490.0,5.407050319864896e-09
7500.0,5.407031964117752e-09
7510.0,5.407013639220046e-09
7520.0,5.406995344942622e-09
7530.0,5.406977081088046e-09
7540.0,5.406958847484098e-09
7550.0,5.40694064397653e-09
7560.0,5.4069224704244915e-09
7570.0,5.406904326697696e-09
7580.0,5.406886212674551e-09
7590.0,5.406868128240753e-09
7600.0,5.406850073288203e-09
7610.0,5.406832047714319e-09
7620.0,5.406814047217841e-09
7630.0,5.406796068578843e-09
7640.0,5.406778109377415e-09
7650.0,5.406760170181595e-09
7660.0,5.40674225217731e-09
7670.0,5.406724356224909e-09
7680.0,5.4067064803268135e-09
7690.0,5.406688629212166e-09
7700.0,5.406670797329079e-09
7710.0,5.406652990566421e-09
7720.0,5.406635207562637e-09
7730.0,5.406617453717155e-09
7740.0,5.406599725550788e-09
7750.0,5.4065820197418515e-09
7760.0,5.406564341022687e-09
7770.0,5.406546683013226e-09
7780.0,5.406529051767104e-09
7790.0,5.406511445558441e-09
7800.0,5.406493869864079e-09
7810.0,5.406476320841824e-09
7820.0,5.406458799948503e-09
7830.0,5.406441310832505e-09
7840.0,5.40642385371139e-09
7850.0,5.4064064280170485e-09
7860.0,5.406389029615045e-09
7870.0,5.4063716637159565e-09
7880.0,5.406354322180565e-09
7890.0,5.4063370083054315e-09
7900.0,5.40631972334715e-09
7910.0,5.406302467445541e-09
7920.0,5.406285240409665e-09
7930.0,5.406268042014575e-09
7940.0,5.406250872066206e-09
7950.0,5.406233730400824e-09
7960.0,5.406216616875829e-09
7970.0,5.406199531363356e-09
7980.0,5.406182473746552e-09
7990.0,5.4061654439173095e-09
8000.0,5.406148441774681e-09
8010.0,5.406131467223663e-09
8020.0,5.406114520174238e-09
8030.0,5.406097600540662e-09
8040.0,5.406080707995344e-09
8050.0,5.406063833868744e-09
8060.0,5.406046978795669e-09
8070.0,5.406030141930061e-09
8080.0,5.4060133236926835e-09
8090.0,5.405996522990945e-09
8100.0,5.405979744038169e-09
8110.0,5.405962982081768e-09
8120.0,5.405946242298012e-09
8130.0,5.4059295237305855e-09
8140.0,5.4059128318743354e-09
8150.0,5.405896163457609e-09
8160.0,5.4058795157101726e-09
8170.0,5.405862892791617e-09
8180.0,5.4058462888340464e-09
8190.0,5.405829709193767e-09
8200.0,5.405813152444329e-09
8210.0,5.405796624197962e-09
8220.0,5.4057801206836636e-09
8230.0,5.40576363882137e-09
8240.0,5.405747182825901e-09
8250.0,5.405730746489707e-09
8260.0,5.405714336158375e-09
8270.0,5.4056979534791475e-09
8280.0,5.405681606520598e-09
8290.0,5.405665290334265e-09
8300.0,5.405649000540497e-09
8310.0,5.405632741639089e-09
8320.0,5.405616505773711e-09
8330.0,5.405600298873152e-09
8340.0,5.40558411867494e-09
8350.0,5.405567971221036e-09
8360.0,5.405551851705597e-09
8370.0,5.405535756365973e-09
8380.0,5.405519689636767e-09
8390.0,5.405503644463863e-09
8400.0,5.405487626621925e-09
8410.0,5.405471634184088e-09
8420.0,5.405455673072699e-09
8430.0,5.405439738841824e-09
8440.0,5.405423827955013e-09
8450.0,5.4054079447684255e-09
8460.0,5.40539208250012e-09
8470.0,5.405376246802892e-09
8480.0,5.40536043585047e-09
8490.0,5.40534465082591e-09
8500.0,5.4053288868058414e-09
8510.0,5.40531314588452e-09
8520.0,5.405297429007417e-09
8530.0,5.405281733232262e-09
8540.0,5.405266058736943e-09
8550.0,5.405250406726232e-09
8560.0,5.405234772799463e-09
8570.0,5.405219159838832e-09
8580.0,5.405203568822206e-09
8590.0,5.405188006516098e-09
8600.0,5.405172468185319e-09
8610.0,5.405156952673903e-09
8620.0,5.405141460819548e-09
8630.0,5.4051259878260925e-09
8640.0,5.405110536533958e-09
8650.0,5.4050951078179685e-09
8660.0,5.405079708457836e-09
8670.0,5.405064333489371e-09
8680.0,5.405048981656952e-09
8690.0,5.405033653746761e-09
8700.0,5.405018344875689e-09
8710.0,5.405003057873642e-09
8720.0,5.404987793587792e-09
8730.0,5.4049725587903175e-09
8740.0,5.404957348457682e-09
8750.0,5.40494216130444e-09
8760.0,5.4049269980957104e-09
8770.0,5.404911853931231e-09
8780.0,5.404896731626833e-09
8790.0,5.4048816320147656e-09
8800.0,5.404866561837815e-09
8810.0,5.404851516063753e-09
8820.0,5.404836493397205e-09
8830.0,5.4048214945890415e-09
8840.0,5.404806514749735e-09
8850.0,5.404791556675754e-09
8860.0,5.404776621187449e-09
8870.0,5.404761714982959e-09
8880.0,5.404746833045328e-09
8890.0,5.404731974078402e-09
8900.0,5.4047171388213086e-09
8910.0,5.40470232241067e-09
8920.0,5.404687527619819e-09
8930.0,5.4046727552584154e-09
8940.0,5.404658011970132e-09
8950.0,5.404643292767339e-09
8960.0,5.404628596358471e-09
8970.0,5.404613923472293e-09
8980.0,5.404599269225578e-09
8990.0,5.404584632377348e-09
9000.0,5.4045700175349e-09
9010.0,5.404555422877981e-09
9020.0,5.40454084689364e-09
9030.0,5.40452629040967e-09
9040.0,5.40451175161e-09
9050.0,5.404497233108171e-09
9060.0,5.404482731801792e-09
9070.0,5.404468252359706e-09
9080.0,5.404453795075694e-09
9090.0,5.404439361185722e-09
9100.0,5.404424948785531e-09
9110.0,5.404410555280228e-09
9120.0,5.40439618322334e-09
9130.0,5.404381829144165e-09
9140.0,5.404367497774324e-09
9150.0,5.404353189238824e-09
9160.0,5.404338904708353e-09
9170.0,5.404324642126659e-09
9180.0,5.404310398781627e-09
9190.0,5.404296177229354e-09
9200.0,5.404281973898039e-09
9210.0,5.404267793542671e-09
9220.0,5.404253636235875e-09
9230.0,5.40423950312497e-09
9240.0,5.40422539210127e-09
9250.0,5.404211300411868e-09
9260.0,5.404197230608139e-09
9270.0,5.404183179083681e-09
9280.0,5.404169150590321e-09
9290.0,5.404155145175102e-09
9300.0,5.4041411639693016e-09
9310.0,5.404127204844119e-09
9320.0,5.404113265034558e-09
9330.0,5.404099347079621e-09
9340.0,5.404085447366973e-09
9350.0,5.404071570628144e-09
9360.0,5.4040577168947795e-09
9370.0,5.404043887283963e-09
9380.0,5.404030079662946e-09
9390.0,5.404016291270108e-09
9400.0,5.404002524626783e-09
9410.0,5.4039887761310794e-09
9420.0,5.403975050483244e-09
9430.0,5.403961347705091e-09
9440.0,5.403947668900333e-09
9450.0,5.403934011941994e-09
9460.0,5.4039203740813454e-09
9470.0,5.403906757818631e-09
9480.0,5.403893159572587e-09
9490.0,5.403879584005248e-09
9500.0,5.403866031132047e-09
9510.0,5.4038524953184515e-09
9520.0,5.403838977386398e-09
9530.0,5.403825480366088e-09
9540.0,5.403811999727803e-09
9550.0,5.403798536479963e-09
9560.0,5.403785088889608e-09
9570.0,5.403771660385106e-09
9580.0,5.403758247150678e-09
9590.0,5.403744853851387e-09
9600.0,5.403731479743128e-09
9610.0,5.403718127562267e-09
9620.0,5.403704795114275e-09
9630.0,5.403691479717621e-09
9640.0,5.403678184781104e-09
9650.0,5.4036649059975754e-09
9660.0,5.403651648122285e-09
9670.0,5.40363841018255e-09
9680.0,5.403625194901128e-09
9690.0,5.4036119998896396e-09
9700.0,5.403598822324947e-09
9710.0,5.403585665638968e-09
9720.0,5.403572525387844e-09
9730.0,5.4035594063637545e-09
9740.0,5.403546307524762e-09
9750.0,5.403533231590078e-09
9760.0,5.403520176105045e-09
9770.0,5.403507138196531e-09
9780.0,5.403494121300295e-09
9790.0,5.403481120924107e-09
9800.0,5.403468141864961e-09
9810.0,5.4034551830513124e-09
9820.0,5.4034422471919485e-09
9830.0,5.403429331806271e-09
9840.0,5.4034164340044686e-09
9850.0,5.403403557211866e-09
9860.0,5.403390696925702e-09
9870.0,5.403377857927525e-09
9880.0,5.403365039132498e-09
9890.0,5.403352243232611e-09
9900.0,5.403339467741153e-09
9910.0,5.403326709769363e-09
9920.0,5.403313972722704e-09
9930.0,5.403301252109444e-09
9940.0,5.403288552682779e-09
9950.0,5.403275873353728e-09
9960.0,5.403263216793156e-09
9970.0,5.4032505805201415e-09
9980.0,5.4032379616578206e-09
9990.0,5.403225363585741e-09
10000.0,5.403212781836633e-09
10010.0,5.403200221127162e-09
10020.0,5.4031876803699e-09
10030.0,5.403175162211833e-09
10040.0,5.403162664185339e-09
10050.0,5.4031501834323e-09
10060.0,5.403137723302565e-09
10070.0,5.4031252793618155e-09
10080.0,5.403112857806855e-09
10090.0,5.40310046099977e-09
10100.0,5.403088092858151e-09
10110.0,5.4030757500129625e-09
10120.0,5.4030634283964e-09
10130.0,5.403051131651302e-09
10140.0,5.403038854003973e-09
10150.0,5.403026600573568e-09
10160.0,5.403014369656784e-09
10170.0,5.403002163944187e-09
10180.0,5.402989980375925e-09
10190.0,5.402977815625307e-09
10200.0,5.4029656731876265e-09
10210.0,5.402953548127328e-09
10220.0,5.402941445327329e-09
10230.0,5.4029293634676695e-09
10240.0,5.4029173052047476e-09
10250.0,5.402905267828764e-09
10260.0,5.4028932482896365e-09
10270.0,5.402881249971599e-09
10280.0,5.4028692682418225e-09
10290.0,5.402857307819095e-09
10300.0,5.402845367507065e-09
10310.0,5.402833449902557e-09
10320.0,5.4028215524464866e-09
10330.0,5.4028096722264475e-09
10340.0,5.402797812538375e-09
10350.0,5.40278596892337e-09
10360.0,5.402774145977313e-09
10370.0,5.4027623425691834e-09
10380.0,5.402750561243454e-09
10390.0,5.402738794052229e-09
10400.0,5.402727041859391e-09
10410.0,5.402715307285668e-09
10420.0,5.402703587350138e-09
10430.0,5.40269188256587e-09
10440.0,5.402680191474468e-09
10450.0,5.4026685173022575e-09
10460.0,5.4026568563585906e-09
10470.0,5.402645212735089e-09
10480.0,5.40263358550174e-09
10490.0,5.402621977777343e-09
10500.0,5.402610387367081e-09
10510.0,5.402598811908351e-09
10520.0,5.40258725459294e-09
10530.0,5.402575711267238e-09
10540.0,5.402564186088746e-09
10550.0,5.402552677915655e-09
10560.0,5.402541189869478e-09
10570.0,5.402529719575045e-09
10580.0,5.402518264548672e-09
10590.0,5.402506827996764e-09
10600.0,5.402495405649202e-09
10610.0,5.402484001687376e-09
10620.0,5.402472614911042e-09
10630.0,5.402461248442038e-09
10640.0,5.402449899849948e-09
10650.0,5.402438566613068e-09
10660.0,5.402427251937124e-09
10670.0,5.4024159515164954e-09
10680.0,5.4024046695313755e-09
10690.0,5.402393404759365e-09
10700.0,5.402382160312113e-09
10710.0,5.4023709337405815e-09
10720.0,5.402359722512774e-09
10730.0,5.40234852982199e-09
10740.0,5.402337351359694e-09
10750.0,5.402326191289159e-09
10760.0,5.402315048380042e-09
10770.0,5.4023039257256846e-09
10780.0,5.402292820875617e-09
10790.0,5.402281731301599e-09
10800.0,5.402270660176691e-09
10810.0,5.402259603207536e-09
10820.0,5.402248564530513e-09
10830.0,5.402237542915138e-09
10840.0,5.402226541431104e-09
10850.0,5.402215557636585e-09
10860.0,5.4022045890155965e-09
10870.0,5.4021936387159485e-09
10880.0,5.402182702470661e-09
10890.0,5.402171784382872e-09
10900.0,5.402160883226793e-09
10910.0,5.402150002045079e-09
10920.0,5.402139138410888e-09
10930.0,5.402128289825813e-09
10940.0,5.4021174594092965e-09
10950.0,5.402106642927759e-09
10960.0,5.402095844447161e-09
10970.0,5.40208506274945e-09
10980.0,5.402074300848181e-09
10990.0,5.402063556335501e-09
11000.0,5.402052826733921e-09
11010.0,5.40204211513263e-09
