M.L_b.DIC Time [a],M.L_b.DIC DIC [mol/kg]
240700.0,0.0019410048513042258
240800.0,0.001941004851304226
240900.0,0.0019410048513042266
241000.0,0.0019410048513042268
241100.0,0.0019410048513042273
241200.0,0.0019410048513042277
241300.0,0.0019410048513042281
241400.0,0.0019410048513042286
241500.0,0.0019410048513042288
241600.0,0.001941004851304229
241700.0,0.0019410048513042297
241800.0,0.00194100485130423
241900.0,0.0019410048513042305
242000.0,0.0019410048513042312
242100.0,0.0019410048513042316
242200.0,0.001941004851304232
242300.0,0.0019410048513042327
242400.0,0.001941004851304233
242500.0,0.0019410048513042331
242600.0,0.0019410048513042336
242700.0,0.0019410048513042338
242800.0,0.0019410048513042342
242900.0,0.0019410048513042347
243000.0,0.001941004851304235
243100.0,0.0019410048513042355
243200.0,0.001941004851304236
243300.0,0.0019410048513042366
243400.0,0.001941004851304237
243500.0,0.0019410048513042373
243600.0,0.0019410048513042377
243700.0,0.0019410048513042381
243800.0,0.0019410048513042383
243900.0,0.0019410048513042381
244000.0,0.0019410048513042383
244100.0,0.0019410048513042388
244200.0,0.001941004851304239
244300.0,0.0019410048513042396
244400.0,0.0019410048513042403
244500.0,0.0019410048513042403
244600.0,0.0019410048513042405
244700.0,0.0019410048513042407
244800.0,0.0019410048513042412
244900.0,0.0019410048513042414
245000.0,0.0019410048513042416
245100.0,0.0019410048513042418
245200.0,0.0019410048513042422
245300.0,0.0019410048513042429
245400.0,0.0019410048513042429
245500.0,0.0019410048513042435
245600.0,0.001941004851304244
245700.0,0.0019410048513042444
245800.0,0.0019410048513042448
245900.0,0.0019410048513042453
246000.0,0.0019410048513042457
246100.0,0.0019410048513042464
246200.0,0.0019410048513042466
246300.0,0.0019410048513042472
246400.0,0.001941004851304247
246500.0,0.0019410048513042474
246600.0,0.001941004851304248
246700.0,0.0019410048513042487
246800.0,0.0019410048513042492
246900.0,0.0019410048513042498
247000.0,0.0019410048513042496
247100.0,0.0019410048513042503
247200.0,0.0019410048513042505
247300.0,0.001941004851304251
247400.0,0.0019410048513042513
247500.0,0.0019410048513042518
247600.0,0.0019410048513042518
247700.0,0.0019410048513042524
247800.0,0.0019410048513042533
247900.0,0.0019410048513042537
248000.0,0.0019410048513042535
248100.0,0.0019410048513042544
248200.0,0.0019410048513042546
248300.0,0.001941004851304255
248400.0,0.001941004851304255
248500.0,0.0019410048513042555
248600.0,0.001941004851304256
248700.0,0.0019410048513042561
248800.0,0.0019410048513042563
248900.0,0.0019410048513042566
249000.0,0.0019410048513042568
249100.0,0.0019410048513042572
249200.0,0.0019410048513042576
249300.0,0.0019410048513042576
249400.0,0.0019410048513042576
249500.0,0.001941004851304258
249600.0,0.0019410048513042585
249700.0,0.0019410048513042587
249800.0,0.0019410048513042596
249900.0,0.00194100485130426
250000.0,0.0019410048513042598
250100.0,0.00194100485130426
250200.0,0.0019410048513042605
250300.0,0.001941004851304261
250400.0,0.0019410048513042615
250500.0,0.0019410048513042618
250600.0,0.001941004851304262
250700.0,0.0019410048513042626
250800.0,0.0019410048513042628
250900.0,0.0019410048513042626
251000.0,0.0019410048513042633
251100.0,0.0019410048513042637
251200.0,0.001941004851304264
251300.0,0.0019410048513042646
251400.0,0.001941004851304265
251500.0,0.0019410048513042652
251600.0,0.0019410048513042657
251700.0,0.001941004851304266
251800.0,0.0019410048513042667
251900.0,0.0019410048513042672
252000.0,0.0019410048513042672
252100.0,0.0019410048513042678
252200.0,0.0019410048513042683
252300.0,0.0019410048513042687
252400.0,0.0019410048513042687
252500.0,0.0019410048513042693
252600.0,0.0019410048513042693
252700.0,0.0019410048513042696
252800.0,0.00194100485130427
252900.0,0.0019410048513042704
253000.0,0.0019410048513042706
253100.0,0.0019410048513042709
253200.0,0.0019410048513042715
253300.0,0.001941004851304272
253400.0,0.0019410048513042722
253500.0,0.0019410048513042722
253600.0,0.0019410048513042726
253700.0,0.001941004851304273
253800.0,0.0019410048513042735
253900.0,0.0019410048513042735
254000.0,0.0019410048513042737
254100.0,0.0019410048513042741
254200.0,0.0019410048513042745
254300.0,0.0019410048513042748
254400.0,0.0019410048513042754
254500.0,0.0019410048513042763
254600.0,0.0019410048513042763
254700.0,0.0019410048513042765
254800.0,0.0019410048513042772
254900.0,0.0019410048513042774
255000.0,0.0019410048513042778
255100.0,0.0019410048513042782
255200.0,0.0019410048513042785
255300.0,0.0019410048513042787
255400.0,0.0019410048513042793
255500.0,0.00194100485130428
255600.0,0.00194100485130428
255700.0,0.0019410048513042804
255800.0,0.0019410048513042808
255900.0,0.0019410048513042808
256000.0,0.0019410048513042813
256100.0,0.0019410048513042817
256200.0,0.0019410048513042821
256300.0,0.0019410048513042824
256400.0,0.001941004851304283
256500.0,0.0019410048513042834
256600.0,0.0019410048513042837
256700.0,0.0019410048513042837
256800.0,0.001941004851304284
256900.0,0.0019410048513042847
257000.0,0.001941004851304285
257100.0,0.001941004851304285
257200.0,0.0019410048513042854
257300.0,0.0019410048513042863
257400.0,0.001941004851304287
257500.0,0.0019410048513042873
257600.0,0.0019410048513042876
257700.0,0.001941004851304288
257800.0,0.0019410048513042878
257900.0,0.0019410048513042884
258000.0,0.0019410048513042893
258100.0,0.0019410048513042897
258200.0,0.0019410048513042902
258300.0,0.0019410048513042906
258400.0,0.001941004851304291
258500.0,0.0019410048513042908
258600.0,0.0019410048513042915
258700.0,0.001941004851304292
258800.0,0.0019410048513042921
258900.0,0.0019410048513042925
259000.0,0.001941004851304293
259100.0,0.001941004851304293
259200.0,0.0019410048513042936
259300.0,0.0019410048513042936
259400.0,0.0019410048513042943
259500.0,0.0019410048513042947
259600.0,0.001941004851304295
259700.0,0.0019410048513042951
259800.0,0.0019410048513042956
259900.0,0.001941004851304296
260000.0,0.0019410048513042965
260100.0,0.0019410048513042962
260200.0,0.0019410048513042967
260300.0,0.0019410048513042969
260400.0,0.0019410048513042969
260500.0,0.0019410048513042969
260600.0,0.0019410048513042973
260700.0,0.0019410048513042975
260800.0,0.0019410048513042975
260900.0,0.0019410048513042978
261000.0,0.0019410048513042984
261100.0,0.0019410048513042988
261200.0,0.0019410048513042993
261300.0,0.0019410048513042997
261400.0,0.0019410048513043001
261500.0,0.0019410048513043004
261600.0,0.0019410048513043008
261700.0,0.0019410048513043012
261800.0,0.0019410048513043017
261900.0,0.001941004851304302
262000.0,0.0019410048513043023
262100.0,0.0019410048513043025
262200.0,0.001941004851304303
262300.0,0.0019410048513043034
262400.0,0.0019410048513043036
262500.0,0.001941004851304304
262600.0,0.0019410048513043043
262700.0,0.0019410048513043047
262800.0,0.0019410048513043051
262900.0,0.0019410048513043056
263000.0,0.0019410048513043058
263100.0,0.0019410048513043062
263200.0,0.0019410048513043069
263300.0,0.0019410048513043069
263400.0,0.0019410048513043075
263500.0,0.0019410048513043077
263600.0,0.0019410048513043082
263700.0,0.0019410048513043086
263800.0,0.001941004851304309
263900.0,0.0019410048513043092
264000.0,0.0019410048513043095
264100.0,0.00194100485130431
264200.0,0.0019410048513043101
264300.0,0.0019410048513043103
264400.0,0.0019410048513043105
264500.0,0.0019410048513043112
264600.0,0.0019410048513043116
264700.0,0.001941004851304312
264800.0,0.0019410048513043125
264900.0,0.0019410048513043125
265000.0,0.0019410048513043134
265100.0,0.0019410048513043138
265200.0,0.0019410048513043142
265300.0,0.0019410048513043147
265400.0,0.001941004851304315
265500.0,0.0019410048513043155
265600.0,0.0019410048513043162
265700.0,0.0019410048513043164
265800.0,0.0019410048513043166
265900.0,0.001941004851304317
266000.0,0.0019410048513043175
266100.0,0.0019410048513043181
266200.0,0.0019410048513043184
266300.0,0.0019410048513043188
266400.0,0.0019410048513043188
266500.0,0.0019410048513043192
266600.0,0.0019410048513043194
266700.0,0.0019410048513043199
266800.0,0.00194100485130432
266900.0,0.0019410048513043205
267000.0,0.001941004851304321
267100.0,0.001941004851304321
267200.0,0.0019410048513043216
267300.0,0.001941004851304322
267400.0,0.0019410048513043227
267500.0,0.0019410048513043227
267600.0,0.0019410048513043231
267700.0,0.0019410048513043238
267800.0,0.0019410048513043242
267900.0,0.0019410048513043246
268000.0,0.0019410048513043249
268100.0,0.001941004851304325
268200.0,0.0019410048513043255
268300.0,0.001941004851304326
268400.0,0.0019410048513043262
268500.0,0.0019410048513043268
268600.0,0.0019410048513043268
268700.0,0.001941004851304327
268800.0,0.0019410048513043272
268900.0,0.0019410048513043277
269000.0,0.0019410048513043281
269100.0,0.0019410048513043281
269200.0,0.0019410048513043281
269300.0,0.0019410048513043288
269400.0,0.0019410048513043288
269500.0,0.0019410048513043288
269600.0,0.0019410048513043288
269700.0,0.0019410048513043292
269800.0,0.0019410048513043298
269900.0,0.00194100485130433
270000.0,0.0019410048513043303
270100.0,0.0019410048513043307
270200.0,0.001941004851304331
270300.0,0.0019410048513043314
270400.0,0.0019410048513043314
270500.0,0.0019410048513043318
270600.0,0.0019410048513043318
270700.0,0.0019410048513043324
270800.0,0.0019410048513043324
270900.0,0.0019410048513043333
271000.0,0.001941004851304334
271100.0,0.0019410048513043342
271200.0,0.0019410048513043346
271300.0,0.0019410048513043346
271400.0,0.0019410048513043348
271500.0,0.0019410048513043355
271600.0,0.0019410048513043357
271700.0,0.001941004851304336
271800.0,0.0019410048513043363
271900.0,0.001941004851304337
272000.0,0.001941004851304337
272100.0,0.0019410048513043374
272200.0,0.0019410048513043379
272300.0,0.0019410048513043383
272400.0,0.0019410048513043385
272500.0,0.0019410048513043392
272600.0,0.0019410048513043396
272700.0,0.0019410048513043396
272800.0,0.0019410048513043398
272900.0,0.00194100485130434
273000.0,0.0019410048513043405
273100.0,0.0019410048513043403
273200.0,0.0019410048513043407
273300.0,0.0019410048513043411
273400.0,0.0019410048513043416
273500.0,0.001941004851304342
273600.0,0.001941004851304342
273700.0,0.0019410048513043426
273800.0,0.001941004851304343
273900.0,0.0019410048513043435
274000.0,0.001941004851304344
274100.0,0.0019410048513043446
274200.0,0.0019410048513043448
274300.0,0.0019410048513043448
274400.0,0.0019410048513043455
274500.0,0.001941004851304346
274600.0,0.0019410048513043463
274700.0,0.0019410048513043463
274800.0,0.0019410048513043468
274900.0,0.001941004851304347
275000.0,0.0019410048513043476
275100.0,0.0019410048513043478
275200.0,0.0019410048513043476
275300.0,0.001941004851304348
275400.0,0.0019410048513043485
275500.0,0.0019410048513043485
275600.0,0.0019410048513043491
275700.0,0.0019410048513043496
275800.0,0.00194100485130435
275900.0,0.0019410048513043504
276000.0,0.0019410048513043509
276100.0,0.001941004851304351
276200.0,0.0019410048513043517
276300.0,0.0019410048513043524
276400.0,0.0019410048513043526
276500.0,0.001941004851304353
276600.0,0.0019410048513043533
276700.0,0.0019410048513043541
276800.0,0.0019410048513043548
276900.0,0.001941004851304355
277000.0,0.0019410048513043554
277100.0,0.0019410048513043559
277200.0,0.0019410048513043559
277300.0,0.0019410048513043565
277400.0,0.001941004851304357
277500.0,0.001941004851304357
277600.0,0.0019410048513043574
277700.0,0.0019410048513043574
277800.0,0.0019410048513043576
277900.0,0.001941004851304358
278000.0,0.0019410048513043585
278100.0,0.001941004851304359
278200.0,0.0019410048513043593
278300.0,0.0019410048513043596
278400.0,0.00194100485130436
278500.0,0.00194100485130436
278600.0,0.0019410048513043602
278700.0,0.0019410048513043604
278800.0,0.001941004851304361
278900.0,0.0019410048513043613
279000.0,0.0019410048513043615
279100.0,0.001941004851304362
279200.0,0.0019410048513043624
279300.0,0.0019410048513043628
279400.0,0.0019410048513043635
279500.0,0.0019410048513043637
279600.0,0.001941004851304364
279700.0,0.0019410048513043643
279800.0,0.001941004851304365
279900.0,0.0019410048513043654
280000.0,0.0019410048513043658
280100.0,0.0019410048513043663
280200.0,0.0019410048513043665
280300.0,0.0019410048513043671
280400.0,0.0019410048513043674
280500.0,0.0019410048513043678
280600.0,0.0019410048513043682
280700.0,0.0019410048513043684
280800.0,0.0019410048513043687
280900.0,0.001941004851304369
281000.0,0.001941004851304369
281100.0,0.0019410048513043693
281200.0,0.0019410048513043693
281300.0,0.0019410048513043697
281400.0,0.0019410048513043702
281500.0,0.0019410048513043706
281600.0,0.001941004851304371
281700.0,0.0019410048513043715
281800.0,0.001941004851304372
281900.0,0.0019410048513043726
282000.0,0.0019410048513043726
282100.0,0.0019410048513043728
282200.0,0.0019410048513043732
282300.0,0.0019410048513043736
282400.0,0.0019410048513043734
282500.0,0.0019410048513043739
282600.0,0.001941004851304374
282700.0,0.0019410048513043745
282800.0,0.001941004851304375
282900.0,0.0019410048513043754
283000.0,0.0019410048513043756
283100.0,0.0019410048513043756
283200.0,0.0019410048513043762
283300.0,0.0019410048513043762
283400.0,0.0019410048513043767
283500.0,0.001941004851304377
283600.0,0.0019410048513043775
283700.0,0.001941004851304378
283800.0,0.0019410048513043784
283900.0,0.0019410048513043786
284000.0,0.001941004851304379
284100.0,0.0019410048513043793
284200.0,0.0019410048513043797
284300.0,0.0019410048513043802
284400.0,0.0019410048513043808
284500.0,0.0019410048513043815
284600.0,0.0019410048513043819
284700.0,0.0019410048513043823
284800.0,0.0019410048513043828
284900.0,0.0019410048513043832
285000.0,0.0019410048513043836
285100.0,0.001941004851304384
285200.0,0.0019410048513043843
285300.0,0.0019410048513043847
285400.0,0.0019410048513043851
285500.0,0.0019410048513043856
285600.0,0.001941004851304386
285700.0,0.0019410048513043867
285800.0,0.0019410048513043867
285900.0,0.0019410048513043864
286000.0,0.0019410048513043869
286100.0,0.0019410048513043873
286200.0,0.0019410048513043873
286300.0,0.0019410048513043877
286400.0,0.0019410048513043882
286500.0,0.0019410048513043888
286600.0,0.0019410048513043893
286700.0,0.0019410048513043895
286800.0,0.00194100485130439
286900.0,0.0019410048513043901
287000.0,0.0019410048513043906
287100.0,0.001941004851304391
287200.0,0.0019410048513043914
287300.0,0.0019410048513043919
287400.0,0.0019410048513043923
287500.0,0.0019410048513043925
287600.0,0.001941004851304393
287700.0,0.0019410048513043934
287800.0,0.0019410048513043934
287900.0,0.0019410048513043936
288000.0,0.001941004851304394
288100.0,0.0019410048513043945
288200.0,0.001941004851304395
288300.0,0.001941004851304395
288400.0,0.0019410048513043951
288500.0,0.0019410048513043955
288600.0,0.001941004851304396
288700.0,0.0019410048513043964
288800.0,0.0019410048513043966
288900.0,0.001941004851304397
289000.0,0.0019410048513043973
289100.0,0.001941004851304398
289200.0,0.001941004851304398
289300.0,0.0019410048513043986
289400.0,0.0019410048513043992
289500.0,0.0019410048513043994
289600.0,0.0019410048513043997
289700.0,0.0019410048513044005
289800.0,0.001941004851304401
289900.0,0.0019410048513044012
290000.0,0.0019410048513044014
290100.0,0.0019410048513044016
290200.0,0.001941004851304402
290300.0,0.0019410048513044023
290400.0,0.0019410048513044023
290500.0,0.0019410048513044025
290600.0,0.0019410048513044031
290700.0,0.0019410048513044034
290800.0,0.0019410048513044031
290900.0,0.0019410048513044034
291000.0,0.001941004851304404
291100.0,0.001941004851304404
291200.0,0.0019410048513044044
291300.0,0.0019410048513044049
291400.0,0.0019410048513044055
291500.0,0.0019410048513044055
291600.0,0.0019410048513044055
291700.0,0.001941004851304406
291800.0,0.0019410048513044064
291900.0,0.001941004851304407
292000.0,0.0019410048513044075
292100.0,0.0019410048513044077
292200.0,0.0019410048513044081
292300.0,0.0019410048513044086
292400.0,0.001941004851304409
292500.0,0.0019410048513044096
292600.0,0.0019410048513044096
292700.0,0.00194100485130441
292800.0,0.00194100485130441
292900.0,0.0019410048513044105
293000.0,0.0019410048513044105
293100.0,0.001941004851304411
293200.0,0.0019410048513044114
293300.0,0.0019410048513044118
293400.0,0.0019410048513044125
293500.0,0.001941004851304413
293600.0,0.0019410048513044131
293700.0,0.0019410048513044135
293800.0,0.0019410048513044135
293900.0,0.0019410048513044142
294000.0,0.0019410048513044148
294100.0,0.0019410048513044153
294200.0,0.001941004851304416
294300.0,0.0019410048513044164
294400.0,0.0019410048513044168
294500.0,0.001941004851304417
294600.0,0.0019410048513044174
294700.0,0.0019410048513044179
294800.0,0.0019410048513044183
294900.0,0.0019410048513044187
295000.0,0.001941004851304419
295100.0,0.0019410048513044194
295200.0,0.0019410048513044196
295300.0,0.0019410048513044198
295400.0,0.0019410048513044198
295500.0,0.0019410048513044203
295600.0,0.0019410048513044207
295700.0,0.0019410048513044211
295800.0,0.0019410048513044214
295900.0,0.0019410048513044218
296000.0,0.0019410048513044224
296100.0,0.001941004851304423
296200.0,0.001941004851304423
296300.0,0.0019410048513044235
296400.0,0.001941004851304424
296500.0,0.0019410048513044244
296600.0,0.001941004851304425
296700.0,0.0019410048513044253
296800.0,0.0019410048513044255
296900.0,0.0019410048513044261
297000.0,0.0019410048513044266
297100.0,0.001941004851304427
297200.0,0.0019410048513044276
297300.0,0.001941004851304428
297400.0,0.0019410048513044285
297500.0,0.001941004851304429
297600.0,0.0019410048513044292
297700.0,0.0019410048513044296
297800.0,0.00194100485130443
297900.0,0.0019410048513044305
298000.0,0.001941004851304431
298100.0,0.001941004851304431
298200.0,0.0019410048513044311
298300.0,0.0019410048513044313
298400.0,0.0019410048513044318
298500.0,0.0019410048513044322
298600.0,0.001941004851304432
298700.0,0.0019410048513044324
298800.0,0.0019410048513044328
298900.0,0.0019410048513044333
299000.0,0.0019410048513044335
299100.0,0.0019410048513044337
299200.0,0.0019410048513044344
299300.0,0.0019410048513044346
299400.0,0.0019410048513044344
299500.0,0.0019410048513044346
299600.0,0.001941004851304435
299700.0,0.0019410048513044352
299800.0,0.0019410048513044357
299900.0,0.001941004851304436
300000.0,0.0019410048513044365
300100.0,0.001941004851304437
300200.0,0.001941004851304437
300300.0,0.0019410048513044372
300400.0,0.0019410048513044376
300500.0,0.0019410048513044378
300600.0,0.0019410048513044383
300700.0,0.0019410048513044387
300800.0,0.0019410048513044391
300900.0,0.0019410048513044393
301000.0,0.0019410048513044396
301100.0,0.00194100485130444
301200.0,0.0019410048513044406
301300.0,0.0019410048513044409
301400.0,0.001941004851304441
301500.0,0.0019410048513044413
301600.0,0.0019410048513044415
301700.0,0.0019410048513044422
301800.0,0.0019410048513044426
301900.0,0.001941004851304443
302000.0,0.0019410048513044433
302100.0,0.0019410048513044437
302200.0,0.001941004851304444
302300.0,0.0019410048513044443
302400.0,0.001941004851304445
302500.0,0.0019410048513044454
302600.0,0.0019410048513044456
302700.0,0.001941004851304446
302800.0,0.0019410048513044467
302900.0,0.0019410048513044472
303000.0,0.0019410048513044474
303100.0,0.0019410048513044476
303200.0,0.0019410048513044482
303300.0,0.0019410048513044489
303400.0,0.001941004851304449
303500.0,0.0019410048513044493
303600.0,0.0019410048513044498
303700.0,0.0019410048513044502
303800.0,0.0019410048513044506
303900.0,0.001941004851304451
304000.0,0.0019410048513044515
304100.0,0.001941004851304452
304200.0,0.0019410048513044524
304300.0,0.0019410048513044526
304400.0,0.0019410048513044532
304500.0,0.0019410048513044534
304600.0,0.0019410048513044534
304700.0,0.0019410048513044537
304800.0,0.001941004851304454
304900.0,0.0019410048513044545
305000.0,0.0019410048513044547
305100.0,0.0019410048513044547
305200.0,0.0019410048513044552
305300.0,0.0019410048513044554
305400.0,0.0019410048513044556
305500.0,0.0019410048513044556
305600.0,0.001941004851304456
305700.0,0.0019410048513044565
305800.0,0.0019410048513044565
305900.0,0.0019410048513044567
306000.0,0.001941004851304457
306100.0,0.0019410048513044571
306200.0,0.0019410048513044573
306300.0,0.0019410048513044578
306400.0,0.0019410048513044582
306500.0,0.0019410048513044586
306600.0,0.0019410048513044589
306700.0,0.0019410048513044597
306800.0,0.0019410048513044597
306900.0,0.0019410048513044597
307000.0,0.00194100485130446
307100.0,0.0019410048513044604
307200.0,0.001941004851304461
307300.0,0.0019410048513044615
307400.0,0.0019410048513044615
307500.0,0.001941004851304462
307600.0,0.0019410048513044623
307700.0,0.0019410048513044628
307800.0,0.001941004851304463
307900.0,0.0019410048513044639
308000.0,0.0019410048513044639
308100.0,0.0019410048513044643
308200.0,0.0019410048513044654
308300.0,0.0019410048513044656
308400.0,0.0019410048513044658
308500.0,0.001941004851304466
308600.0,0.0019410048513044665
308700.0,0.0019410048513044669
308800.0,0.0019410048513044675
308900.0,0.0019410048513044678
309000.0,0.0019410048513044682
309100.0,0.0019410048513044684
309200.0,0.0019410048513044686
309300.0,0.0019410048513044688
309400.0,0.0019410048513044693
309500.0,0.0019410048513044695
309600.0,0.0019410048513044695
309700.0,0.0019410048513044701
309800.0,0.0019410048513044701
309900.0,0.0019410048513044704
310000.0,0.0019410048513044704
310100.0,0.001941004851304471
310200.0,0.0019410048513044712
310300.0,0.0019410048513044712
310400.0,0.0019410048513044717
310500.0,0.0019410048513044723
310600.0,0.0019410048513044727
310700.0,0.001941004851304473
310800.0,0.0019410048513044732
310900.0,0.001941004851304474
311000.0,0.0019410048513044743
311100.0,0.0019410048513044743
311200.0,0.0019410048513044747
311300.0,0.0019410048513044753
311400.0,0.0019410048513044756
311500.0,0.0019410048513044758
311600.0,0.001941004851304476
311700.0,0.0019410048513044762
311800.0,0.0019410048513044766
311900.0,0.0019410048513044769
312000.0,0.0019410048513044775
312100.0,0.001941004851304478
312200.0,0.0019410048513044786
312300.0,0.0019410048513044788
312400.0,0.0019410048513044792
312500.0,0.0019410048513044795
312600.0,0.0019410048513044801
312700.0,0.0019410048513044801
312800.0,0.0019410048513044803
312900.0,0.001941004851304481
313000.0,0.001941004851304481
313100.0,0.001941004851304481
313200.0,0.0019410048513044816
313300.0,0.0019410048513044825
313400.0,0.0019410048513044834
313500.0,0.0019410048513044836
313600.0,0.0019410048513044838
313700.0,0.001941004851304484
313800.0,0.001941004851304484
313900.0,0.0019410048513044845
314000.0,0.001941004851304485
314100.0,0.0019410048513044855
314200.0,0.0019410048513044858
314300.0,0.001941004851304486
314400.0,0.0019410048513044864
314500.0,0.0019410048513044868
314600.0,0.0019410048513044868
314700.0,0.001941004851304487
314800.0,0.0019410048513044877
314900.0,0.001941004851304488
315000.0,0.001941004851304488
315100.0,0.0019410048513044881
315200.0,0.0019410048513044886
315300.0,0.001941004851304489
315400.0,0.0019410048513044894
315500.0,0.0019410048513044897
315600.0,0.0019410048513044899
315700.0,0.00194100485130449
315800.0,0.0019410048513044903
315900.0,0.0019410048513044905
316000.0,0.001941004851304491
316100.0,0.0019410048513044914
316200.0,0.0019410048513044918
316300.0,0.0019410048513044923
316400.0,0.0019410048513044923
316500.0,0.001941004851304493
316600.0,0.0019410048513044931
316700.0,0.0019410048513044938
316800.0,0.0019410048513044944
316900.0,0.0019410048513044949
317000.0,0.001941004851304495
317100.0,0.0019410048513044953
317200.0,0.001941004851304496
317300.0,0.0019410048513044964
317400.0,0.0019410048513044966
317500.0,0.001941004851304497
317600.0,0.0019410048513044975
317700.0,0.001941004851304498
317800.0,0.0019410048513044983
317900.0,0.0019410048513044988
318000.0,0.0019410048513044992
318100.0,0.0019410048513044996
318200.0,0.0019410048513045
318300.0,0.0019410048513045005
318400.0,0.001941004851304501
318500.0,0.0019410048513045011
318600.0,0.001941004851304502
318700.0,0.0019410048513045024
318800.0,0.0019410048513045029
318900.0,0.0019410048513045033
319000.0,0.0019410048513045038
319100.0,0.0019410048513045042
319200.0,0.0019410048513045046
319300.0,0.001941004851304505
319400.0,0.0019410048513045055
319500.0,0.0019410048513045057
319600.0,0.0019410048513045064
319700.0,0.0019410048513045068
319800.0,0.001941004851304507
319900.0,0.0019410048513045074
320000.0,0.0019410048513045074
320100.0,0.0019410048513045079
320200.0,0.0019410048513045079
320300.0,0.0019410048513045085
320400.0,0.0019410048513045087
320500.0,0.0019410048513045092
320600.0,0.0019410048513045092
320700.0,0.0019410048513045096
320800.0,0.00194100485130451
320900.0,0.0019410048513045105
321000.0,0.001941004851304511
321100.0,0.0019410048513045113
321200.0,0.0019410048513045118
321300.0,0.0019410048513045118
321400.0,0.0019410048513045118
321500.0,0.0019410048513045122
321600.0,0.0019410048513045126
321700.0,0.0019410048513045129
321800.0,0.0019410048513045135
321900.0,0.001941004851304514
322000.0,0.0019410048513045144
322100.0,0.0019410048513045148
322200.0,0.001941004851304515
322300.0,0.0019410048513045155
322400.0,0.0019410048513045155
322500.0,0.0019410048513045157
322600.0,0.001941004851304516
322700.0,0.0019410048513045161
322800.0,0.0019410048513045168
322900.0,0.0019410048513045172
323000.0,0.0019410048513045174
323100.0,0.0019410048513045176
323200.0,0.0019410048513045178
323300.0,0.0019410048513045185
323400.0,0.0019410048513045187
323500.0,0.001941004851304519
323600.0,0.0019410048513045194
323700.0,0.00194100485130452
323800.0,0.0019410048513045202
323900.0,0.0019410048513045202
324000.0,0.0019410048513045207
324100.0,0.0019410048513045215
324200.0,0.001941004851304522
324300.0,0.0019410048513045222
324400.0,0.0019410048513045228
324500.0,0.001941004851304523
324600.0,0.0019410048513045235
324700.0,0.001941004851304524
324800.0,0.0019410048513045241
324900.0,0.0019410048513045243
325000.0,0.0019410048513045248
325100.0,0.0019410048513045252
325200.0,0.0019410048513045254
325300.0,0.0019410048513045259
325400.0,0.001941004851304526
325500.0,0.0019410048513045267
325600.0,0.0019410048513045272
325700.0,0.0019410048513045274
325800.0,0.0019410048513045276
325900.0,0.001941004851304528
326000.0,0.0019410048513045287
326100.0,0.0019410048513045287
326200.0,0.0019410048513045287
326300.0,0.001941004851304529
326400.0,0.0019410048513045293
326500.0,0.0019410048513045298
326600.0,0.00194100485130453
326700.0,0.0019410048513045304
326800.0,0.0019410048513045309
326900.0,0.0019410048513045315
327000.0,0.001941004851304532
327100.0,0.0019410048513045322
327200.0,0.0019410048513045328
327300.0,0.0019410048513045332
327400.0,0.0019410048513045337
327500.0,0.0019410048513045339
327600.0,0.0019410048513045345
327700.0,0.001941004851304535
327800.0,0.0019410048513045356
327900.0,0.001941004851304536
328000.0,0.0019410048513045363
328100.0,0.0019410048513045367
328200.0,0.0019410048513045371
328300.0,0.0019410048513045374
328400.0,0.001941004851304538
328500.0,0.001941004851304538
328600.0,0.0019410048513045387
328700.0,0.0019410048513045393
328800.0,0.0019410048513045397
328900.0,0.00194100485130454
329000.0,0.0019410048513045404
329100.0,0.001941004851304541
329200.0,0.0019410048513045417
329300.0,0.0019410048513045417
329400.0,0.0019410048513045421
329500.0,0.0019410048513045423
329600.0,0.0019410048513045428
329700.0,0.001941004851304543
329800.0,0.001941004851304544
329900.0,0.0019410048513045443
330000.0,0.0019410048513045445
330100.0,0.001941004851304545
330200.0,0.0019410048513045454
330300.0,0.0019410048513045458
330400.0,0.0019410048513045458
330500.0,0.001941004851304546
330600.0,0.0019410048513045465
330700.0,0.001941004851304547
330800.0,0.0019410048513045471
330900.0,0.0019410048513045476
331000.0,0.0019410048513045482
331100.0,0.0019410048513045484
331200.0,0.0019410048513045489
331300.0,0.0019410048513045495
331400.0,0.0019410048513045495
331500.0,0.0019410048513045504
331600.0,0.001941004851304551
331700.0,0.001941004851304551
331800.0,0.0019410048513045515
331900.0,0.0019410048513045517
332000.0,0.001941004851304552
332100.0,0.0019410048513045525
332200.0,0.001941004851304553
332300.0,0.0019410048513045534
332400.0,0.0019410048513045536
332500.0,0.001941004851304554
332600.0,0.0019410048513045547
332700.0,0.001941004851304555
332800.0,0.0019410048513045558
332900.0,0.0019410048513045558
333000.0,0.0019410048513045567
333100.0,0.0019410048513045569
333200.0,0.0019410048513045573
333300.0,0.0019410048513045575
333400.0,0.0019410048513045577
333500.0,0.0019410048513045582
333600.0,0.001941004851304559
333700.0,0.0019410048513045595
333800.0,0.0019410048513045597
333900.0,0.00194100485130456
334000.0,0.0019410048513045606
334100.0,0.0019410048513045603
334200.0,0.0019410048513045608
334300.0,0.0019410048513045612
334400.0,0.0019410048513045616
334500.0,0.001941004851304562
334600.0,0.0019410048513045623
334700.0,0.0019410048513045625
334800.0,0.0019410048513045627
334900.0,0.0019410048513045632
335000.0,0.0019410048513045634
335100.0,0.0019410048513045636
