M.D_b.Hplus Time [a],M.D_b.Hplus Hplus [mol/kg]
2363.75,1.9556187169063035e-08
2363.833333333333,1.9558469335602166e-08
2363.9166666666665,1.9560751362348124e-08
2364.0,1.9563033262575047e-08
2364.083333333333,1.9565315050073615e-08
2364.1666666666665,1.9567596730478878e-08
2364.25,1.9569878304330987e-08
2364.333333333333,1.9572159767265e-08
2364.4166666666665,1.9574441114378282e-08
2364.5,1.9576722339694286e-08
2364.583333333333,1.957900343864952e-08
2364.6666666666665,1.9581284409463154e-08
2364.75,1.9583565248936103e-08
2364.833333333333,1.958584595417314e-08
2364.9166666666665,1.9588126521102e-08
2365.0,1.959040694679542e-08
2365.083333333333,1.959268723088605e-08
2365.1666666666665,1.9594967371426287e-08
2365.25,1.9597247381743058e-08
2365.333333333333,1.9599527278931773e-08
2365.4166666666665,1.9601807069039975e-08
2365.5,1.9604086750624275e-08
2365.583333333333,1.9606366317672482e-08
2365.6666666666665,1.9608645764564e-08
2365.75,1.9610925088416146e-08
2365.833333333333,1.961320428508857e-08
2365.9166666666665,1.9615483350889952e-08
2366.0,1.9617762281051293e-08
2366.083333333333,1.96200410720254e-08
2366.1666666666665,1.9622319722891267e-08
2366.25,1.9624598231200187e-08
2366.333333333333,1.9626876594718003e-08
2366.4166666666665,1.9629154809962897e-08
2366.5,1.9631432889692667e-08
2366.583333333333,1.963371085099431e-08
2366.6666666666665,1.9635988700064093e-08
2366.75,1.963826643560792e-08
2366.833333333333,1.964054405173124e-08
2366.9166666666665,1.964282154290376e-08
2367.0,1.9645098906329306e-08
2367.083333333333,1.9647376137946778e-08
2367.1666666666665,1.964965323413624e-08
2367.25,1.965193019018954e-08
2367.333333333333,1.9654207002615054e-08
2367.4166666666665,1.9656483670545926e-08
2367.5,1.965876019157998e-08
2367.583333333333,1.9661036563525406e-08
2367.6666666666665,1.9663312782936557e-08
2367.75,1.966558886265416e-08
2367.833333333333,1.9667864819855373e-08
2367.9166666666665,1.9670140660791375e-08
2368.0,1.9672416384189398e-08
2368.083333333333,1.9674691984166463e-08
2368.1666666666665,1.9676967455205526e-08
2368.25,1.967924279452551e-08
2368.333333333333,1.9681517998074796e-08
2368.4166666666665,1.9683793062240897e-08
2368.5,1.968606798231937e-08
2368.583333333333,1.9688342754822794e-08
2368.6666666666665,1.969061737889169e-08
2368.75,1.969289185212749e-08
2368.833333333333,1.9695166172341256e-08
2368.9166666666665,1.9697440351339495e-08
2369.0,1.9699714403835973e-08
2369.083333333333,1.970198833775246e-08
2369.1666666666665,1.970426215213169e-08
2369.25,1.9706535842898986e-08
2369.333333333333,1.9708809407004417e-08
2369.4166666666665,1.9711082840028865e-08
2369.5,1.971335613801365e-08
2369.583333333333,1.9715629296168432e-08
2369.6666666666665,1.9717902310853114e-08
2369.75,1.9720175180780356e-08
2369.833333333333,1.9722447903377175e-08
2369.9166666666665,1.9724720476298776e-08
2370.0,1.972699289614805e-08
2370.083333333333,1.9729265160504186e-08
2370.1666666666665,1.973153728447203e-08
2370.25,1.9733809283587764e-08
2370.333333333333,1.9736081164180947e-08
2370.4166666666665,1.9738352923749338e-08
2370.5,1.9740624557390448e-08
2370.583333333333,1.9742896061712253e-08
2370.6666666666665,1.9745167432144212e-08
2370.75,1.974743866462728e-08
2370.833333333333,1.9749709754277474e-08
2370.9166666666665,1.9751980697365955e-08
2371.0,1.9754251492525955e-08
2371.083333333333,1.9756522137109864e-08
2371.1666666666665,1.9758792628705588e-08
2371.25,1.976106296385345e-08
2371.333333333333,1.9763333140077475e-08
2371.4166666666665,1.9765603172484633e-08
2371.5,1.976787307662194e-08
2371.583333333333,1.9770142858804948e-08
2371.6666666666665,1.9772412519343557e-08
2371.75,1.977468205363416e-08
2371.833333333333,1.977695145650772e-08
2371.9166666666665,1.9779220721925928e-08
2372.0,1.978148984518354e-08
2372.083333333333,1.978375882409498e-08
2372.1666666666665,1.978602765529861e-08
2372.25,1.9788296335747065e-08
2372.333333333333,1.9790564861408623e-08
2372.4166666666665,1.979283322929396e-08
2372.5,1.97951014387022e-08
2372.583333333333,1.9797369487576722e-08
2372.6666666666665,1.9799637389437693e-08
2372.75,1.980190515854379e-08
2372.833333333333,1.980417280069635e-08
2372.9166666666665,1.980644031615315e-08
2373.0,1.980870770041902e-08
2373.083333333333,1.9810974948448953e-08
2373.1666666666665,1.981324205716268e-08
2373.25,1.9815509022288202e-08
2373.333333333333,1.9817775839985025e-08
2373.4166666666665,1.9820042505538712e-08
2373.5,1.9822309015365558e-08
2373.583333333333,1.9824575368243214e-08
2373.6666666666665,1.9826841561650962e-08
2373.75,1.9829107593300227e-08
2373.833333333333,1.9831373475282274e-08
2373.9166666666665,1.983363922252531e-08
2374.0,1.983590484276464e-08
2374.083333333333,1.9838170334572416e-08
2374.1666666666665,1.9840435693324784e-08
2374.25,1.9842700912597445e-08
2374.333333333333,1.9844965987155644e-08
2374.4166666666665,1.9847230914367662e-08
2374.5,1.9849495690501275e-08
2374.583333333333,1.9851760312194915e-08
2374.6666666666665,1.985402477800148e-08
2374.75,1.985628908503484e-08
2374.833333333333,1.985855323064324e-08
2374.9166666666665,1.9860817211148343e-08
2375.0,1.986308102389367e-08
2375.083333333333,1.9865344683977063e-08
2375.1666666666665,1.9867608206970317e-08
2375.25,1.9869871599140944e-08
2375.333333333333,1.9872134857843715e-08
2375.4166666666665,1.9874397978016287e-08
2375.5,1.9876660956124763e-08
2375.583333333333,1.987892378746032e-08
2375.6666666666665,1.988118646784095e-08
2375.75,1.988344899226575e-08
2375.833333333333,1.9885711356906915e-08
2375.9166666666665,1.9887973560324263e-08
2376.0,1.9890235599796957e-08
2376.083333333333,1.9892497472849056e-08
2376.1666666666665,1.9894759178817082e-08
2376.25,1.989702071551715e-08
2376.333333333333,1.9899282096463228e-08
2376.4166666666665,1.9901543335945603e-08
2376.5,1.9903804439734244e-08
2376.583333333333,1.9906065408015328e-08
2376.6666666666665,1.9908326236191782e-08
2376.75,1.9910586919122733e-08
2376.833333333333,1.991284745078303e-08
2376.9166666666665,1.9915107826479747e-08
2377.0,1.9917368044051732e-08
2377.083333333333,1.991962810015231e-08
2377.1666666666665,1.992188799175045e-08
2377.25,1.9924147717694054e-08
2377.333333333333,1.992640727535354e-08
2377.4166666666665,1.9928666662306465e-08
2377.5,1.9930925890658242e-08
2377.583333333333,1.9933184975389206e-08
2377.6666666666665,1.9935443924223442e-08
2377.75,1.993770273564559e-08
2377.833333333333,1.993996140492557e-08
2377.9166666666665,1.9942219925524153e-08
2378.0,1.994447829210758e-08
2378.083333333333,1.9946736501960346e-08
2378.1666666666665,1.9948994551270496e-08
2378.25,1.995125243660602e-08
2378.333333333333,1.9953510156461855e-08
2378.4166666666665,1.99557677078895e-08
2378.5,1.9958025088179154e-08
2378.583333333333,1.996028229359332e-08
2378.6666666666665,1.9962539321425343e-08
2378.75,1.9964796186877883e-08
2378.833333333333,1.9967052905642984e-08
2378.9166666666665,1.9969309484028204e-08
2379.0,1.9971565919356093e-08
2379.083333333333,1.9973822206509187e-08
2379.1666666666665,1.9976078341905664e-08
2379.25,1.997833432078629e-08
2379.333333333333,1.998059013892465e-08
2379.4166666666665,1.9982845794153257e-08
2379.5,1.998510128294641e-08
2379.583333333333,1.9987356602083102e-08
2379.6666666666665,1.9989611747367193e-08
2379.75,1.999186671568141e-08
2379.833333333333,1.9994121506232542e-08
2379.9166666666665,1.9996376132548738e-08
2380.0,1.999863061022845e-08
2380.083333333333,2.000088494419931e-08
2380.1666666666665,2.0003139132470227e-08
2380.25,2.0005393171898258e-08
2380.333333333333,2.00076470572284e-08
2380.4166666666665,2.000990078360719e-08
2380.5,2.0012154348324413e-08
2380.583333333333,2.001440774740602e-08
2380.6666666666665,2.001666097724097e-08
2380.75,2.0018914033287986e-08
2380.833333333333,2.0021166912116938e-08
2380.9166666666665,2.0023419612659488e-08
2381.0,2.0025672132516705e-08
2381.083333333333,2.0027924469506053e-08
2381.1666666666665,2.003017663607779e-08
2381.25,2.0032428647550664e-08
2381.333333333333,2.0034680511890774e-08
2381.4166666666665,2.0036932227736194e-08
2381.5,2.00391837904594e-08
2381.583333333333,2.0041435196480026e-08
2381.6666666666665,2.0043686440877218e-08
2381.75,2.0045937519244388e-08
2381.833333333333,2.004818842637746e-08
2381.9166666666665,2.0050439158275063e-08
2382.0,2.0052689713364644e-08
2382.083333333333,2.0054940088792837e-08
2382.1666666666665,2.005719028196825e-08
2382.25,2.0059440292139373e-08
2382.333333333333,2.0061690132794677e-08
2382.4166666666665,2.006393981948464e-08
2382.5,2.0066189357048174e-08
2382.583333333333,2.0068438743382074e-08
2382.6666666666665,2.0070687975232867e-08
2382.75,2.0072937047236642e-08
2382.833333333333,2.0075185954441095e-08
2382.9166666666665,2.0077434691160595e-08
2383.0,2.007968325299393e-08
2383.083333333333,2.008193163802301e-08
2383.1666666666665,2.008417984308999e-08
2383.25,2.008642786532692e-08
2383.333333333333,2.008867570373945e-08
2383.4166666666665,2.009092335582691e-08
2383.5,2.0093170835090962e-08
2383.583333333333,2.0095418155858314e-08
2383.6666666666665,2.009766532380983e-08
2383.75,2.0099912338948184e-08
2383.833333333333,2.0102159196440134e-08
2383.9166666666665,2.0104405890918726e-08
2384.0,2.010665241904193e-08
2384.083333333333,2.01088987762841e-08
2384.1666666666665,2.0111144958578035e-08
2384.25,2.011339096098854e-08
2384.333333333333,2.0115636779744176e-08
2384.4166666666665,2.0117882413484332e-08
2384.5,2.012012785954519e-08
2384.583333333333,2.0122373115510065e-08
2384.6666666666665,2.0124618180794144e-08
2384.75,2.0126863069125775e-08
2384.833333333333,2.0129107796295997e-08
2384.9166666666665,2.0131352367315245e-08
2385.0,2.0133596780199497e-08
2385.083333333333,2.0135841031792744e-08
2385.1666666666665,2.01380851168116e-08
2385.25,2.0140329030378012e-08
2385.333333333333,2.0142572766871946e-08
2385.4166666666665,2.0144816321955847e-08
2385.5,2.0147059693777526e-08
2385.583333333333,2.014930287923594e-08
2385.6666666666665,2.015154587551605e-08
2385.75,2.015378868167781e-08
2385.833333333333,2.015603129526585e-08
2385.9166666666665,2.015827372991409e-08
2386.0,2.0160516000085768e-08
2386.083333333333,2.0162758111542052e-08
2386.1666666666665,2.01650000643232e-08
2386.25,2.0167241853610947e-08
2386.333333333333,2.01694834740395e-08
2386.4166666666665,2.0171724922265902e-08
2386.5,2.0173966193757018e-08
2386.583333333333,2.0176207284437857e-08
2386.6666666666665,2.0178448189360622e-08
2386.75,2.0180688904742172e-08
2386.833333333333,2.0182929429215136e-08
2386.9166666666665,2.0185169760102736e-08
2387.0,2.0187409894974055e-08
2387.083333333333,2.0189649849177242e-08
2387.1666666666665,2.0191889638430375e-08
2387.25,2.0194129268879442e-08
2387.333333333333,2.0196368737553663e-08
2387.4166666666665,2.0198608039021083e-08
2387.5,2.0200847169424772e-08
2387.583333333333,2.02030861237437e-08
2387.6666666666665,2.0205324897519223e-08
2387.75,2.0207563488395737e-08
2387.833333333333,2.0209801892670037e-08
2387.9166666666665,2.021204010695825e-08
2388.0,2.0214278126907592e-08
2388.083333333333,2.0216515949264556e-08
2388.1666666666665,2.0218753573141027e-08
2388.25,2.0220990996289162e-08
2388.333333333333,2.0223228232653777e-08
2388.4166666666665,2.022546529990473e-08
2388.5,2.022770220436941e-08
2388.583333333333,2.0229938944468203e-08
2388.6666666666665,2.0232175514037722e-08
2388.75,2.0234411907185515e-08
2388.833333333333,2.0236648120546653e-08
2388.9166666666665,2.0238884149724597e-08
2389.0,2.0241119990802924e-08
2389.083333333333,2.0243355641880008e-08
2389.1666666666665,2.0245591099639583e-08
2389.25,2.0247826361039328e-08
2389.333333333333,2.02500614220299e-08
2389.4166666666665,2.0252296279631357e-08
2389.5,2.0254530949237618e-08
2389.583333333333,2.0256765446785662e-08
2389.6666666666665,2.0258999778611064e-08
2389.75,2.0261233944779808e-08
2389.833333333333,2.0263467940296996e-08
2389.9166666666665,2.026570175959601e-08
2390.0,2.0267935396244976e-08
2390.083333333333,2.0270168845206886e-08
2390.1666666666665,2.027240210405422e-08
2390.25,2.027463516918017e-08
2390.333333333333,2.0276868037320987e-08
2390.4166666666665,2.0279100707144223e-08
2390.5,2.0281333175832504e-08
2390.583333333333,2.028356544079444e-08
2390.6666666666665,2.0285797514456705e-08
2390.75,2.0288029412216047e-08
2390.833333333333,2.029026114196596e-08
2390.9166666666665,2.0292492702418065e-08
2391.0,2.029472408900625e-08
2391.083333333333,2.0296955298055904e-08
2391.1666666666665,2.0299186324707524e-08
2391.25,2.0301417164615786e-08
2391.333333333333,2.030364781536345e-08
2391.4166666666665,2.030587827336001e-08
2391.5,2.0308108535329154e-08
2391.583333333333,2.0310338597147633e-08
2391.6666666666665,2.03125684556981e-08
2391.75,2.0314798110003823e-08
2391.833333333333,2.0317027574002125e-08
2391.9166666666665,2.0319256863768853e-08
2392.0,2.0321485987174756e-08
2392.083333333333,2.032371494258299e-08
2392.1666666666665,2.032594372500636e-08
2392.25,2.0328172327760918e-08
2392.333333333333,2.0330400745320694e-08
2392.4166666666665,2.033262897462514e-08
2392.5,2.0334857011679142e-08
2392.583333333333,2.033708485289155e-08
2392.6666666666665,2.0339312496469398e-08
2392.75,2.0341539939351657e-08
2392.833333333333,2.0343767178728325e-08
2392.9166666666665,2.0345994210891656e-08
2393.0,2.0348221033098738e-08
2393.083333333333,2.0350447660877863e-08
2393.1666666666665,2.0352674110464577e-08
2393.25,2.0354900388398462e-08
2393.333333333333,2.035712649470412e-08
2393.4166666666665,2.0359352424484775e-08
2393.5,2.036157817225731e-08
2393.583333333333,2.0363803734422097e-08
2393.6666666666665,2.036602910637404e-08
2393.75,2.036825428398241e-08
2393.833333333333,2.0370479262372992e-08
2393.9166666666665,2.0372704037764757e-08
2394.0,2.037492860858696e-08
2394.083333333333,2.037715297212336e-08
2394.1666666666665,2.0379377125904325e-08
2394.25,2.0381601085352786e-08
2394.333333333333,2.038382486646901e-08
2394.4166666666665,2.0386048475529746e-08
2394.5,2.0388271909686814e-08
2394.583333333333,2.0390495163497557e-08
2394.6666666666665,2.039271823287266e-08
2394.75,2.0394941112723084e-08
2394.833333333333,2.039716379852621e-08
2394.9166666666665,2.0399386287713716e-08
2395.0,2.040160857654406e-08
2395.083333333333,2.040383066160512e-08
2395.1666666666665,2.040605254126682e-08
2395.25,2.0408274212614777e-08
2395.333333333333,2.041049567297365e-08
2395.4166666666665,2.0412716935004424e-08
2395.5,2.04149380142827e-08
2395.583333333333,2.0417158918571978e-08
2395.6666666666665,2.0419379646219178e-08
2395.75,2.042160019222769e-08
2395.833333333333,2.0423820552511922e-08
2395.9166666666665,2.0426040721835145e-08
2396.0,2.0428260695511475e-08
2396.083333333333,2.0430480468203178e-08
2396.1666666666665,2.0432700035728897e-08
2396.25,2.043491939617203e-08
2396.333333333333,2.0437138546499408e-08
2396.4166666666665,2.0439357483959368e-08
2396.5,2.0441576207513942e-08
2396.583333333333,2.0443794731066078e-08
2396.6666666666665,2.044601307066735e-08
2396.75,2.0448231234096543e-08
2396.833333333333,2.0450449219550545e-08
2396.9166666666665,2.0452667021861888e-08
2397.0,2.0454884634165104e-08
2397.083333333333,2.0457102050778357e-08
2397.1666666666665,2.0459319268512115e-08
2397.25,2.0461536283255063e-08
2397.333333333333,2.0463753091312648e-08
2397.4166666666665,2.0465969690816096e-08
2397.5,2.0468186078630113e-08
2397.583333333333,2.0470402251887e-08
2397.6666666666665,2.047261820945658e-08
2397.75,2.047483396521193e-08
2397.833333333333,2.0477049535197736e-08
2397.9166666666665,2.047926492454209e-08
2398.0,2.0481480131095664e-08
2398.083333333333,2.0483695151269525e-08
2398.1666666666665,2.048590997949638e-08
2398.25,2.048812461064417e-08
2398.333333333333,2.0490339041625213e-08
2398.4166666666665,2.049255326827081e-08
2398.5,2.0494767286805066e-08
2398.583333333333,2.0496981092654938e-08
2398.6666666666665,2.0499194682309027e-08
2398.75,2.050140805445653e-08
2398.833333333333,2.0503621206608254e-08
2398.9166666666665,2.0505834152883086e-08
2399.0,2.0508046911048947e-08
2399.083333333333,2.05102594874854e-08
2399.1666666666665,2.0512471880492807e-08
2399.25,2.0514684086480347e-08
2399.333333333333,2.0516896099726914e-08
2399.4166666666665,2.0519107914930262e-08
2399.5,2.0521319526213175e-08
2399.583333333333,2.052353092895438e-08
2399.6666666666665,2.052574212086736e-08
2399.75,2.0527953098592337e-08
2399.833333333333,2.053016385908405e-08
2399.9166666666665,2.0532374401052596e-08
2400.0,2.0534584721874768e-08
2400.083333333333,2.0536794835559467e-08
2400.1666666666665,2.053900475979047e-08
2400.25,2.0541214500854718e-08
2400.333333333333,2.0543424056953563e-08
2400.4166666666665,2.0545633421759664e-08
2400.5,2.0547842589144686e-08
2400.583333333333,2.0550051555339253e-08
2400.6666666666665,2.0552260315721484e-08
2400.75,2.0554468866176795e-08
2400.833333333333,2.055667720447864e-08
2400.9166666666665,2.055888532717103e-08
2401.0,2.0561093231092854e-08
2401.083333333333,2.0563300914856556e-08
2401.1666666666665,2.056550837575632e-08
2401.25,2.0567715627772762e-08
2401.333333333333,2.0569922688578265e-08
2401.4166666666665,2.0572129564428016e-08
2401.5,2.057433625347669e-08
2401.583333333333,2.0576542749344895e-08
2401.6666666666665,2.057874904585616e-08
2401.75,2.0580955139200517e-08
2401.833333333333,2.0583161024718e-08
2401.9166666666665,2.058536669825995e-08
2402.0,2.0587572157571267e-08
2402.083333333333,2.0589777399167952e-08
2402.1666666666665,2.059198241986341e-08
2402.25,2.0594187218248894e-08
2402.333333333333,2.0596391791597e-08
2402.4166666666665,2.059859615391031e-08
2402.5,2.0600800320243417e-08
2402.583333333333,2.0603004296536978e-08
2402.6666666666665,2.0605208082547177e-08
2402.75,2.0607411673200633e-08
2402.833333333333,2.060961506286704e-08
2402.9166666666665,2.06118182478287e-08
2403.0,2.0614021223356406e-08
2403.083333333333,2.061622398520811e-08
2403.1666666666665,2.061842653104974e-08
2403.25,2.0620628857329808e-08
2403.333333333333,2.0622830960803578e-08
2403.4166666666665,2.062503283736101e-08
2403.5,2.0627234483908336e-08
2403.583333333333,2.0629435916065946e-08
2403.6666666666665,2.0631637150228333e-08
2403.75,2.0633838192894773e-08
2403.833333333333,2.063603904390668e-08
2403.9166666666665,2.0638239698106515e-08
2404.0,2.0640440149754852e-08
2404.083333333333,2.0642640395040804e-08
2404.1666666666665,2.0644840429155598e-08
2404.25,2.06470402477887e-08
2404.333333333333,2.0649239848547636e-08
2404.4166666666665,2.065143922782667e-08
2404.5,2.0653638382332254e-08
2404.583333333333,2.065583730790879e-08
2404.6666666666665,2.0658036001422523e-08
2404.75,2.066023447850228e-08
2404.833333333333,2.0662432755558175e-08
2404.9166666666665,2.066463083908323e-08
2405.0,2.0666828728896776e-08
2405.083333333333,2.0669026419810476e-08
2405.1666666666665,2.0671223906054513e-08
2405.25,2.0673421183792386e-08
2405.333333333333,2.0675618248190315e-08
2405.4166666666665,2.067781509491527e-08
2405.5,2.0680011721556624e-08
2405.583333333333,2.068220812449013e-08
2405.6666666666665,2.0684404300405484e-08
2405.75,2.0686600245130187e-08
2405.833333333333,2.0688795955516e-08
2405.9166666666665,2.0690991447222855e-08
2406.0,2.0693186736702107e-08
2406.083333333333,2.069538183045913e-08
2406.1666666666665,2.0697576728309413e-08
2406.25,2.0699771425046202e-08
2406.333333333333,2.0701965914883027e-08
2406.4166666666665,2.0704160193966974e-08
2406.5,2.070635425745061e-08
2406.583333333333,2.070854810098543e-08
2406.6666666666665,2.0710741722152077e-08
2406.75,2.0712935117313253e-08
2406.833333333333,2.0715128283149782e-08
2406.9166666666665,2.071732121547643e-08
2407.0,2.0719513927803812e-08
2407.083333333333,2.072170643783826e-08
2407.1666666666665,2.0723898751899403e-08
2407.25,2.0726090868135342e-08
2407.333333333333,2.07282827827689e-08
2407.4166666666665,2.0730474489873627e-08
2407.5,2.0732665983957137e-08
2407.583333333333,2.073485726162589e-08
2407.6666666666665,2.0737048318424217e-08
2407.75,2.0739239150318432e-08
2407.833333333333,2.0741429755155543e-08
2407.9166666666665,2.074362012952999e-08
2408.0,2.0745810270329872e-08
2408.083333333333,2.0748000173554776e-08
2408.1666666666665,2.075018985292387e-08
2408.25,2.075237932634338e-08
2408.333333333333,2.075456860029058e-08
2408.4166666666665,2.0756757673036872e-08
2408.5,2.0758946540909096e-08
2408.583333333333,2.0761135198069602e-08
2408.6666666666665,2.0763323639105393e-08
2408.75,2.0765511860696434e-08
2408.833333333333,2.0767699858451125e-08
2408.9166666666665,2.076988762839335e-08
2409.0,2.0772075168423816e-08
2409.083333333333,2.0774262475183153e-08
2409.1666666666665,2.0776449545600862e-08
2409.25,2.0778636378382806e-08
2409.333333333333,2.0780822987644614e-08
2409.4166666666665,2.0783009389741946e-08
2409.5,2.078519558985953e-08
2409.583333333333,2.0787381585724158e-08
2409.6666666666665,2.0789567373566015e-08
2409.75,2.0791752947608566e-08
2409.833333333333,2.079393830252025e-08
2409.9166666666665,2.0796123435056096e-08
2410.0,2.0798308340881194e-08
2410.083333333333,2.080049301607034e-08
2410.1666666666665,2.0802677458568233e-08
2410.25,2.080486166505585e-08
2410.333333333333,2.080704563249583e-08
2410.4166666666665,2.0809229359628896e-08
2410.5,2.081141286063812e-08
2410.583333333333,2.0813596151952288e-08
2410.6666666666665,2.0815779241472495e-08
2410.75,2.0817962127265843e-08
2410.833333333333,2.082014480394076e-08
2410.9166666666665,2.0822327264383416e-08
2411.0,2.0824509502692096e-08
2411.083333333333,2.0826691515516027e-08
2411.1666666666665,2.0828873298574667e-08
2411.25,2.083105484802242e-08
2411.333333333333,2.0833236161874343e-08
2411.4166666666665,2.08354172368667e-08
2411.5,2.0837598070008655e-08
2411.583333333333,2.0839778660083785e-08
2411.6666666666665,2.0841959021352558e-08
2411.75,2.08441391703229e-08
2411.833333333333,2.0846319114949034e-08
2411.9166666666665,2.0848498853325653e-08
2412.0,2.0850678380077106e-08
2412.083333333333,2.0852857690779296e-08
2412.1666666666665,2.0855036779868984e-08
2412.25,2.085721564237235e-08
2412.333333333333,2.0859394275353833e-08
2412.4166666666665,2.0861572674720172e-08
2412.5,2.0863750836746818e-08
2412.583333333333,2.0865928756876653e-08
2412.6666666666665,2.0868106431622843e-08
2412.75,2.0870283876592688e-08
2412.833333333333,2.08724611082337e-08
2412.9166666666665,2.087463813293107e-08
2413.0,2.087681495029856e-08
2413.083333333333,2.0878991554886048e-08
2413.1666666666665,2.0881167940672175e-08
2413.25,2.0883344103602767e-08
2413.333333333333,2.088552003863812e-08
2413.4166666666665,2.088769574125669e-08
2413.5,2.0889871208895317e-08
2413.583333333333,2.0892046437775543e-08
2413.6666666666665,2.0894221424450204e-08
2413.75,2.089639616729413e-08
2413.833333333333,2.0898570663368122e-08
2413.9166666666665,2.0900744926885503e-08
2414.0,2.0902918975858382e-08
2414.083333333333,2.0905092816818426e-08
2414.1666666666665,2.0907266448018244e-08
2414.25,2.0909439863158075e-08
2414.333333333333,2.091161305606592e-08
2414.4166666666665,2.091378602280842e-08
2414.5,2.0915958758699703e-08
2414.583333333333,2.0918131259566038e-08
2414.6666666666665,2.0920303523031594e-08
2414.75,2.0922475545598733e-08
2414.833333333333,2.0924647324069757e-08
2414.9166666666665,2.092681885692781e-08
2415.0,2.0928990141443714e-08
2415.083333333333,2.093116119206592e-08
2415.1666666666665,2.093333202690736e-08
2415.25,2.0935502652474627e-08
2415.333333333333,2.0937673066933775e-08
2415.4166666666665,2.0939843266364532e-08
2415.5,2.0942013244807107e-08
2415.583333333333,2.0944182996746008e-08
2415.6666666666665,2.0946352518668192e-08
2415.75,2.094852180612055e-08
2415.833333333333,2.095069085508016e-08
2415.9166666666665,2.095285966330415e-08
2416.0,2.095502822741662e-08
2416.083333333333,2.0957196544341075e-08
2416.1666666666665,2.0959364627187425e-08
2416.25,2.0961532492085874e-08
2416.333333333333,2.096370014684485e-08
2416.4166666666665,2.096586758960594e-08
2416.5,2.0968034815038803e-08
2416.583333333333,2.097020181863645e-08
2416.6666666666665,2.0972368594867717e-08
2416.75,2.097453513879432e-08
2416.833333333333,2.0976701447406284e-08
2416.9166666666665,2.0978867516659303e-08
2417.0,2.09810333428799e-08
2417.083333333333,2.0983198924129972e-08
2417.1666666666665,2.09853642573048e-08
2417.25,2.098752933956548e-08
2417.333333333333,2.0989694186753493e-08
2417.4166666666665,2.0991858815529242e-08
2417.5,2.0994023232371703e-08
2417.583333333333,2.099618743679979e-08
2417.6666666666665,2.0998351423366066e-08
2417.75,2.1000515186046418e-08
2417.833333333333,2.100267872067673e-08
2417.9166666666665,2.1004842022228912e-08
2418.0,2.10070050861999e-08
2418.083333333333,2.100916790993554e-08
2418.1666666666665,2.1011330489687364e-08
2418.25,2.1013492822038734e-08
2418.333333333333,2.1015654902798777e-08
2418.4166666666665,2.1017816728766075e-08
2418.5,2.1019978315866598e-08
2418.583333333333,2.102213968098237e-08
2418.6666666666665,2.102430083079564e-08
2418.75,2.1026461764991745e-08
2418.833333333333,2.10286224782551e-08
2418.9166666666665,2.1030782964678698e-08
2419.0,2.1032943220202757e-08
2419.083333333333,2.1035103239895367e-08
2419.1666666666665,2.1037263019338655e-08
2419.25,2.1039422555956076e-08
2419.333333333333,2.10415818460696e-08
2419.4166666666665,2.1043740886328575e-08
2419.5,2.1045899675088008e-08
2419.583333333333,2.1048058226607604e-08
2419.6666666666665,2.1050216557462584e-08
2419.75,2.1052374675433974e-08
2419.833333333333,2.1054532578449658e-08
2419.9166666666665,2.105669026093108e-08
2420.0,2.1058847718149646e-08
2420.083333333333,2.1061004944368862e-08
2420.1666666666665,2.106316193446953e-08
2420.25,2.1065318685281364e-08
2420.333333333333,2.1067475192612406e-08
2420.4166666666665,2.106963145265257e-08
2420.5,2.1071787463348658e-08
2420.583333333333,2.107394322148405e-08
2420.6666666666665,2.107609872412183e-08
2420.75,2.1078253987135317e-08
2420.833333333333,2.1080409027239235e-08
2420.9166666666665,2.1082563850901824e-08
2421.0,2.1084718457589197e-08
2421.083333333333,2.108687284177431e-08
2421.1666666666665,2.108902699735738e-08
2421.25,2.109118091762252e-08
2421.333333333333,2.1093334597180214e-08
2421.4166666666665,2.10954880329928e-08
2421.5,2.1097641221117375e-08
2421.583333333333,2.1099794157996047e-08
2421.6666666666665,2.110194684179744e-08
2421.75,2.1104099269499692e-08
2421.833333333333,2.110625145551602e-08
2421.9166666666665,2.1108403417998073e-08
2422.0,2.111055516336326e-08
2422.083333333333,2.1112706689598147e-08
2422.1666666666665,2.111485799258055e-08
2422.25,2.1117009066146407e-08
2422.333333333333,2.111915990459014e-08
2422.4166666666665,2.11213105042402e-08
2422.5,2.1123460860486075e-08
2422.583333333333,2.1125610969162854e-08
2422.6666666666665,2.1127760827909503e-08
2422.75,2.1129910433229158e-08
2422.833333333333,2.1132059781930993e-08
2422.9166666666665,2.113420887251828e-08
2423.0,2.1136357719494557e-08
2423.083333333333,2.1138506339681268e-08
2423.1666666666665,2.1140654741029113e-08
2423.25,2.1142802921556192e-08
2423.333333333333,2.1144950875743442e-08
2423.4166666666665,2.114709859891211e-08
2423.5,2.1149246085367466e-08
2423.583333333333,2.115139333002513e-08
2423.6666666666665,2.1153540329754404e-08
2423.75,2.1155687080390792e-08
2423.833333333333,2.1157833578151103e-08
2423.9166666666665,2.1159979821008838e-08
2424.0,2.1162125805768766e-08
2424.083333333333,2.116427154677158e-08
2424.1666666666665,2.1166417062122567e-08
2424.25,2.116856235815816e-08
2424.333333333333,2.1170707432754398e-08
2424.4166666666665,2.11728522816796e-08
2424.5,2.1174996898659948e-08
2424.583333333333,2.1177141277892965e-08
2424.6666666666665,2.117928541562104e-08
2424.75,2.1181429307155512e-08
2424.833333333333,2.1183572948258207e-08
