M.L_b.pH Time [a],M.L_b.pH pH [mol/kg]
466300.0,8.268006973781965
466400.0,8.268006973781965
466500.0,8.268006973781965
466600.0,8.268006973781965
466700.0,8.268006973781965
466800.0,8.268006973781965
466900.0,8.268006973781965
467000.0,8.268006973781965
467100.0,8.268006973781965
467200.0,8.268006973781965
467300.0,8.268006973781965
467400.0,8.268006973781965
467500.0,8.268006973781965
467600.0,8.268006973781965
467700.0,8.268006973781965
467800.0,8.268006973781965
467900.0,8.268006973781965
468000.0,8.268006973781965
468100.0,8.268006973781965
468200.0,8.268006973781965
468300.0,8.268006973781965
468400.0,8.268006973781965
468500.0,8.268006973781965
468600.0,8.268006973781965
468700.0,8.268006973781965
468800.0,8.268006973781965
468900.0,8.268006973781965
469000.0,8.268006973781965
469100.0,8.268006973781965
469200.0,8.268006973781965
469300.0,8.268006973781965
469400.0,8.268006973781965
469500.0,8.268006973781965
469600.0,8.268006973781965
469700.0,8.268006973781965
469800.0,8.268006973781965
469900.0,8.268006973781965
470000.0,8.268006973781965
470100.0,8.268006973781965
470200.0,8.268006973781965
470300.0,8.268006973781965
470400.0,8.268006973781965
470500.0,8.268006973781965
470600.0,8.268006973781965
470700.0,8.268006973781965
470800.0,8.268006973781965
470900.0,8.268006973781965
471000.0,8.268006973781965
471100.0,8.268006973781965
471200.0,8.268006973781965
471300.0,8.268006973781965
471400.0,8.268006973781965
471500.0,8.268006973781965
471600.0,8.268006973781965
471700.0,8.268006973781965
471800.0,8.268006973781965
471900.0,8.268006973781965
472000.0,8.268006973781965
472100.0,8.268006973781965
472200.0,8.268006973781965
472300.0,8.268006973781965
472400.0,8.268006973781965
472500.0,8.268006973781965
472600.0,8.268006973781965
472700.0,8.268006973781965
472800.0,8.268006973781965
472900.0,8.268006973781965
473000.0,8.268006973781965
473100.0,8.268006973781965
473200.0,8.268006973781965
473300.0,8.268006973781965
473400.0,8.268006973781965
473500.0,8.268006973781965
473600.0,8.268006973781965
473700.0,8.268006973781965
473800.0,8.268006973781965
473900.0,8.268006973781965
474000.0,8.268006973781965
474100.0,8.268006973781965
474200.0,8.268006973781965
474300.0,8.268006973781965
474400.0,8.268006973781965
474500.0,8.268006973781965
474600.0,8.268006973781965
474700.0,8.268006973781965
474800.0,8.268006973781965
474900.0,8.268006973781965
475000.0,8.268006973781965
475100.0,8.268006973781965
475200.0,8.268006973781965
475300.0,8.268006973781965
475400.0,8.268006973781965
475500.0,8.268006973781965
475600.0,8.268006973781965
475700.0,8.268006973781965
475800.0,8.268006973781965
475900.0,8.268006973781965
476000.0,8.268006973781965
476100.0,8.268006973781965
476200.0,8.268006973781965
476300.0,8.268006973781965
476400.0,8.268006973781965
476500.0,8.268006973781965
476600.0,8.268006973781965
476700.0,8.268006973781965
476800.0,8.268006973781965
476900.0,8.268006973781965
477000.0,8.268006973781965
477100.0,8.268006973781965
477200.0,8.268006973781965
477300.0,8.268006973781965
477400.0,8.268006973781965
477500.0,8.268006973781965
477600.0,8.268006973781965
477700.0,8.268006973781965
477800.0,8.268006973781965
477900.0,8.268006973781965
478000.0,8.268006973781965
478100.0,8.268006973781965
478200.0,8.268006973781965
478300.0,8.268006973781965
478400.0,8.268006973781965
478500.0,8.268006973781965
478600.0,8.268006973781965
478700.0,8.268006973781965
478800.0,8.268006973781965
478900.0,8.268006973781965
479000.0,8.268006973781965
479100.0,8.268006973781965
479200.0,8.268006973781965
479300.0,8.268006973781965
479400.0,8.268006973781965
479500.0,8.268006973781965
479600.0,8.268006973781965
479700.0,8.268006973781965
479800.0,8.268006973781965
479900.0,8.268006973781965
480000.0,8.268006973781965
480100.0,8.268006973781965
480200.0,8.268006973781965
480300.0,8.268006973781965
480400.0,8.268006973781965
480500.0,8.268006973781965
480600.0,8.268006973781965
480700.0,8.268006973781965
480800.0,8.268006973781965
480900.0,8.268006973781965
481000.0,8.268006973781965
481100.0,8.268006973781965
481200.0,8.268006973781965
481300.0,8.268006973781965
481400.0,8.268006973781965
481500.0,8.268006973781965
481600.0,8.268006973781965
481700.0,8.268006973781965
481800.0,8.268006973781965
481900.0,8.268006973781965
482000.0,8.268006973781965
482100.0,8.268006973781965
482200.0,8.268006973781965
482300.0,8.268006973781965
482400.0,8.268006973781965
482500.0,8.268006973781965
482600.0,8.268006973781965
482700.0,8.268006973781965
482800.0,8.268006973781965
482900.0,8.268006973781965
483000.0,8.268006973781965
483100.0,8.268006973781965
483200.0,8.268006973781965
483300.0,8.268006973781965
483400.0,8.268006973781965
483500.0,8.268006973781965
483600.0,8.268006973781965
483700.0,8.268006973781965
483800.0,8.268006973781965
483900.0,8.268006973781965
484000.0,8.268006973781965
484100.0,8.268006973781965
484200.0,8.268006973781965
484300.0,8.268006973781965
484400.0,8.268006973781965
484500.0,8.268006973781965
484600.0,8.268006973781965
484700.0,8.268006973781965
484800.0,8.268006973781965
484900.0,8.268006973781965
485000.0,8.268006973781965
485100.0,8.268006973781965
485200.0,8.268006973781965
485300.0,8.268006973781965
485400.0,8.268006973781965
485500.0,8.268006973781965
485600.0,8.268006973781965
485700.0,8.268006973781965
485800.0,8.268006973781965
485900.0,8.268006973781965
486000.0,8.268006973781965
486100.0,8.268006973781965
486200.0,8.268006973781965
486300.0,8.268006973781965
486400.0,8.268006973781965
486500.0,8.268006973781965
486600.0,8.268006973781965
486700.0,8.268006973781965
486800.0,8.268006973781965
486900.0,8.268006973781965
487000.0,8.268006973781965
487100.0,8.268006973781965
487200.0,8.268006973781965
487300.0,8.268006973781965
487400.0,8.268006973781965
487500.0,8.268006973781965
487600.0,8.268006973781965
487700.0,8.268006973781965
487800.0,8.268006973781965
487900.0,8.268006973781965
488000.0,8.268006973781965
488100.0,8.268006973781965
488200.0,8.268006973781965
488300.0,8.268006973781965
488400.0,8.268006973781965
488500.0,8.268006973781965
488600.0,8.268006973781965
488700.0,8.268006973781965
488800.0,8.268006973781965
488900.0,8.268006973781965
489000.0,8.268006973781965
489100.0,8.268006973781965
489200.0,8.268006973781965
489300.0,8.268006973781965
489400.0,8.268006973781965
489500.0,8.268006973781965
489600.0,8.268006973781965
