M.H_b.CO2aq Time [a],M.H_b.CO2aq CO2aq [mol/kg]
766100.0,1.5733019491878496e-05
766200.0,1.573301949187851e-05
766300.0,1.5733019491878516e-05
766400.0,1.573301949187852e-05
766500.0,1.5733019491878523e-05
766600.0,1.5733019491878523e-05
766700.0,1.573301949187854e-05
766800.0,1.573301949187855e-05
766900.0,1.573301949187855e-05
767000.0,1.5733019491878543e-05
767100.0,1.5733019491878557e-05
767200.0,1.5733019491878553e-05
767300.0,1.573301949187856e-05
767400.0,1.5733019491878567e-05
767500.0,1.573301949187856e-05
767600.0,1.5733019491878533e-05
767700.0,1.5733019491878526e-05
767800.0,1.573301949187852e-05
767900.0,1.5733019491878516e-05
768000.0,1.5733019491878513e-05
768100.0,1.573301949187851e-05
768200.0,1.5733019491878496e-05
768300.0,1.5733019491878462e-05
768400.0,1.5733019491878435e-05
768500.0,1.573301949187842e-05
768600.0,1.5733019491878418e-05
768700.0,1.5733019491878414e-05
768800.0,1.573301949187842e-05
768900.0,1.5733019491878418e-05
769000.0,1.5733019491878414e-05
769100.0,1.573301949187841e-05
769200.0,1.5733019491878418e-05
769300.0,1.5733019491878404e-05
769400.0,1.5733019491878384e-05
769500.0,1.5733019491878374e-05
769600.0,1.5733019491878353e-05
769700.0,1.5733019491878336e-05
769800.0,1.573301949187832e-05
769900.0,1.5733019491878313e-05
770000.0,1.5733019491878313e-05
770100.0,1.5733019491878316e-05
770200.0,1.5733019491878323e-05
770300.0,1.5733019491878333e-05
770400.0,1.5733019491878316e-05
770500.0,1.573301949187832e-05
770600.0,1.5733019491878326e-05
770700.0,1.5733019491878336e-05
770800.0,1.5733019491878333e-05
770900.0,1.5733019491878313e-05
771000.0,1.5733019491878292e-05
771100.0,1.5733019491878286e-05
771200.0,1.5733019491878272e-05
771300.0,1.573301949187826e-05
771400.0,1.5733019491878255e-05
771500.0,1.5733019491878248e-05
771600.0,1.5733019491878255e-05
771700.0,1.573301949187827e-05
771800.0,1.5733019491878265e-05
771900.0,1.5733019491878262e-05
772000.0,1.5733019491878265e-05
772100.0,1.573301949187827e-05
772200.0,1.573301949187828e-05
772300.0,1.5733019491878292e-05
772400.0,1.5733019491878296e-05
772500.0,1.57330194918783e-05
772600.0,1.5733019491878292e-05
772700.0,1.5733019491878302e-05
772800.0,1.5733019491878326e-05
772900.0,1.5733019491878326e-05
773000.0,1.5733019491878323e-05
773100.0,1.573301949187833e-05
773200.0,1.5733019491878326e-05
773300.0,1.573301949187831e-05
773400.0,1.5733019491878282e-05
773500.0,1.5733019491878248e-05
773600.0,1.573301949187824e-05
773700.0,1.573301949187823e-05
773800.0,1.573301949187819e-05
773900.0,1.573301949187817e-05
774000.0,1.573301949187816e-05
774100.0,1.5733019491878153e-05
774200.0,1.5733019491878153e-05
774300.0,1.573301949187815e-05
774400.0,1.5733019491878126e-05
774500.0,1.5733019491878126e-05
774600.0,1.5733019491878133e-05
774700.0,1.573301949187813e-05
774800.0,1.5733019491878133e-05
774900.0,1.5733019491878133e-05
775000.0,1.573301949187813e-05
775100.0,1.573301949187814e-05
775200.0,1.5733019491878143e-05
775300.0,1.573301949187815e-05
775400.0,1.573301949187815e-05
775500.0,1.5733019491878153e-05
775600.0,1.5733019491878164e-05
775700.0,1.5733019491878167e-05
775800.0,1.5733019491878177e-05
775900.0,1.5733019491878187e-05
776000.0,1.5733019491878184e-05
776100.0,1.5733019491878184e-05
776200.0,1.5733019491878194e-05
776300.0,1.573301949187817e-05
776400.0,1.573301949187816e-05
776500.0,1.5733019491878133e-05
776600.0,1.5733019491878113e-05
776700.0,1.5733019491878096e-05
776800.0,1.5733019491878096e-05
776900.0,1.5733019491878096e-05
777000.0,1.573301949187809e-05
777100.0,1.5733019491878096e-05
777200.0,1.573301949187811e-05
777300.0,1.57330194918781e-05
777400.0,1.573301949187808e-05
777500.0,1.573301949187807e-05
777600.0,1.573301949187806e-05
777700.0,1.5733019491878055e-05
777800.0,1.5733019491878055e-05
777900.0,1.5733019491878052e-05
778000.0,1.5733019491878055e-05
778100.0,1.5733019491878062e-05
778200.0,1.5733019491878062e-05
778300.0,1.5733019491878065e-05
778400.0,1.573301949187808e-05
778500.0,1.5733019491878055e-05
778600.0,1.573301949187804e-05
778700.0,1.5733019491878035e-05
778800.0,1.573301949187804e-05
778900.0,1.573301949187804e-05
779000.0,1.5733019491878045e-05
779100.0,1.5733019491878025e-05
779200.0,1.5733019491878004e-05
779300.0,1.5733019491877994e-05
779400.0,1.5733019491877994e-05
779500.0,1.5733019491877994e-05
779600.0,1.5733019491878004e-05
779700.0,1.5733019491878008e-05
779800.0,1.573301949187801e-05
779900.0,1.5733019491878014e-05
780000.0,1.5733019491878008e-05
780100.0,1.573301949187801e-05
780200.0,1.573301949187802e-05
780300.0,1.5733019491878028e-05
780400.0,1.5733019491878035e-05
780500.0,1.573301949187804e-05
780600.0,1.573301949187804e-05
780700.0,1.5733019491878045e-05
780800.0,1.5733019491878052e-05
780900.0,1.5733019491878025e-05
781000.0,1.573301949187802e-05
781100.0,1.5733019491878014e-05
781200.0,1.5733019491878008e-05
781300.0,1.573301949187801e-05
781400.0,1.573301949187801e-05
781500.0,1.5733019491878014e-05
781600.0,1.5733019491878018e-05
781700.0,1.5733019491878018e-05
781800.0,1.573301949187802e-05
781900.0,1.5733019491878028e-05
782000.0,1.573301949187803e-05
782100.0,1.5733019491878038e-05
782200.0,1.5733019491878045e-05
782300.0,1.5733019491878055e-05
782400.0,1.5733019491878065e-05
782500.0,1.573301949187807e-05
782600.0,1.5733019491878072e-05
782700.0,1.573301949187808e-05
782800.0,1.5733019491878086e-05
782900.0,1.5733019491878086e-05
783000.0,1.5733019491878096e-05
783100.0,1.5733019491878103e-05
783200.0,1.57330194918781e-05
783300.0,1.5733019491878113e-05
783400.0,1.573301949187811e-05
783500.0,1.5733019491878113e-05
783600.0,1.5733019491878116e-05
783700.0,1.5733019491878123e-05
783800.0,1.5733019491878126e-05
783900.0,1.5733019491878133e-05
784000.0,1.5733019491878136e-05
784100.0,1.5733019491878147e-05
784200.0,1.5733019491878164e-05
784300.0,1.5733019491878164e-05
784400.0,1.5733019491878164e-05
784500.0,1.573301949187817e-05
784600.0,1.573301949187815e-05
784700.0,1.5733019491878136e-05
784800.0,1.5733019491878133e-05
784900.0,1.5733019491878126e-05
785000.0,1.573301949187812e-05
785100.0,1.5733019491878133e-05
785200.0,1.5733019491878126e-05
785300.0,1.573301949187813e-05
785400.0,1.5733019491878136e-05
785500.0,1.5733019491878133e-05
785600.0,1.5733019491878143e-05
785700.0,1.5733019491878147e-05
785800.0,1.5733019491878147e-05
785900.0,1.573301949187813e-05
786000.0,1.573301949187812e-05
786100.0,1.5733019491878126e-05
786200.0,1.573301949187812e-05
786300.0,1.573301949187813e-05
786400.0,1.573301949187813e-05
786500.0,1.573301949187811e-05
786600.0,1.5733019491878096e-05
786700.0,1.5733019491878055e-05
786800.0,1.5733019491878008e-05
786900.0,1.5733019491877977e-05
787000.0,1.573301949187796e-05
787100.0,1.5733019491877957e-05
787200.0,1.5733019491877957e-05
787300.0,1.573301949187794e-05
787400.0,1.573301949187794e-05
787500.0,1.573301949187794e-05
787600.0,1.573301949187795e-05
787700.0,1.573301949187793e-05
787800.0,1.573301949187793e-05
787900.0,1.5733019491877923e-05
788000.0,1.5733019491877937e-05
788100.0,1.5733019491877926e-05
788200.0,1.5733019491877923e-05
788300.0,1.5733019491877903e-05
788400.0,1.573301949187789e-05
788500.0,1.5733019491877882e-05
788600.0,1.573301949187789e-05
788700.0,1.5733019491877882e-05
788800.0,1.5733019491877872e-05
788900.0,1.5733019491877855e-05
789000.0,1.573301949187781e-05
789100.0,1.573301949187779e-05
789200.0,1.5733019491877764e-05
789300.0,1.573301949187774e-05
789400.0,1.5733019491877727e-05
789500.0,1.5733019491877723e-05
789600.0,1.5733019491877706e-05
789700.0,1.573301949187771e-05
789800.0,1.573301949187772e-05
789900.0,1.573301949187773e-05
790000.0,1.5733019491877733e-05
790100.0,1.5733019491877737e-05
790200.0,1.5733019491877733e-05
790300.0,1.5733019491877733e-05
790400.0,1.5733019491877737e-05
790500.0,1.5733019491877723e-05
790600.0,1.57330194918777e-05
790700.0,1.5733019491877682e-05
790800.0,1.573301949187768e-05
790900.0,1.5733019491877686e-05
791000.0,1.5733019491877693e-05
791100.0,1.573301949187769e-05
791200.0,1.5733019491877696e-05
791300.0,1.5733019491877696e-05
791400.0,1.5733019491877666e-05
791500.0,1.573301949187766e-05
791600.0,1.5733019491877655e-05
791700.0,1.5733019491877666e-05
791800.0,1.5733019491877662e-05
791900.0,1.5733019491877676e-05
792000.0,1.573301949187768e-05
792100.0,1.5733019491877672e-05
792200.0,1.573301949187766e-05
792300.0,1.5733019491877652e-05
792400.0,1.573301949187764e-05
792500.0,1.5733019491877645e-05
792600.0,1.5733019491877635e-05
792700.0,1.5733019491877628e-05
792800.0,1.5733019491877628e-05
792900.0,1.5733019491877642e-05
793000.0,1.5733019491877645e-05
793100.0,1.5733019491877655e-05
793200.0,1.5733019491877652e-05
793300.0,1.573301949187766e-05
793400.0,1.573301949187765e-05
793500.0,1.5733019491877625e-05
793600.0,1.5733019491877615e-05
793700.0,1.5733019491877618e-05
793800.0,1.573301949187761e-05
793900.0,1.573301949187761e-05
794000.0,1.573301949187761e-05
794100.0,1.5733019491877625e-05
794200.0,1.573301949187761e-05
794300.0,1.5733019491877625e-05
794400.0,1.5733019491877605e-05
794500.0,1.5733019491877594e-05
794600.0,1.5733019491877588e-05
794700.0,1.5733019491877594e-05
794800.0,1.573301949187759e-05
794900.0,1.5733019491877588e-05
795000.0,1.5733019491877605e-05
795100.0,1.57330194918776e-05
795200.0,1.5733019491877615e-05
795300.0,1.573301949187761e-05
795400.0,1.5733019491877615e-05
795500.0,1.573301949187762e-05
795600.0,1.573301949187764e-05
795700.0,1.5733019491877635e-05
795800.0,1.5733019491877645e-05
795900.0,1.5733019491877645e-05
796000.0,1.5733019491877652e-05
796100.0,1.573301949187766e-05
796200.0,1.5733019491877676e-05
796300.0,1.5733019491877672e-05
796400.0,1.573301949187768e-05
796500.0,1.5733019491877682e-05
796600.0,1.5733019491877666e-05
796700.0,1.5733019491877652e-05
796800.0,1.5733019491877642e-05
796900.0,1.573301949187763e-05
797000.0,1.5733019491877625e-05
797100.0,1.5733019491877635e-05
797200.0,1.573301949187764e-05
797300.0,1.5733019491877642e-05
797400.0,1.5733019491877642e-05
797500.0,1.573301949187764e-05
797600.0,1.573301949187764e-05
797700.0,1.5733019491877645e-05
797800.0,1.573301949187764e-05
797900.0,1.573301949187761e-05
798000.0,1.57330194918776e-05
798100.0,1.573301949187761e-05
798200.0,1.5733019491877618e-05
798300.0,1.573301949187762e-05
798400.0,1.5733019491877618e-05
798500.0,1.573301949187762e-05
798600.0,1.573301949187763e-05
798700.0,1.5733019491877635e-05
798800.0,1.5733019491877615e-05
798900.0,1.5733019491877584e-05
799000.0,1.5733019491877557e-05
799100.0,1.5733019491877533e-05
799200.0,1.5733019491877523e-05
799300.0,1.5733019491877523e-05
799400.0,1.5733019491877527e-05
799500.0,1.573301949187752e-05
799600.0,1.573301949187752e-05
799700.0,1.5733019491877527e-05
799800.0,1.573301949187751e-05
799900.0,1.573301949187749e-05
800000.0,1.5733019491877452e-05
800100.0,1.5733019491877425e-05
800200.0,1.5733019491877408e-05
800300.0,1.573301949187739e-05
800400.0,1.5733019491877378e-05
800500.0,1.5733019491877378e-05
800600.0,1.573301949187738e-05
800700.0,1.573301949187738e-05
800800.0,1.5733019491877378e-05
800900.0,1.5733019491877374e-05
801000.0,1.5733019491877384e-05
801100.0,1.5733019491877394e-05
801200.0,1.57330194918774e-05
801300.0,1.57330194918774e-05
801400.0,1.57330194918774e-05
801500.0,1.5733019491877405e-05
801600.0,1.573301949187741e-05
801700.0,1.5733019491877418e-05
801800.0,1.573301949187742e-05
801900.0,1.573301949187742e-05
802000.0,1.5733019491877425e-05
802100.0,1.573301949187743e-05
802200.0,1.5733019491877442e-05
802300.0,1.5733019491877452e-05
802400.0,1.573301949187746e-05
802500.0,1.573301949187747e-05
802600.0,1.573301949187747e-05
802700.0,1.5733019491877472e-05
802800.0,1.5733019491877476e-05
802900.0,1.573301949187745e-05
803000.0,1.5733019491877435e-05
803100.0,1.573301949187741e-05
803200.0,1.5733019491877384e-05
803300.0,1.573301949187735e-05
803400.0,1.5733019491877333e-05
803500.0,1.5733019491877306e-05
803600.0,1.5733019491877296e-05
803700.0,1.5733019491877303e-05
803800.0,1.5733019491877303e-05
803900.0,1.5733019491877276e-05
804000.0,1.573301949187727e-05
804100.0,1.5733019491877272e-05
804200.0,1.5733019491877262e-05
804300.0,1.573301949187726e-05
804400.0,1.5733019491877262e-05
804500.0,1.5733019491877235e-05
804600.0,1.573301949187724e-05
804700.0,1.573301949187722e-05
804800.0,1.5733019491877208e-05
804900.0,1.57330194918772e-05
805000.0,1.5733019491877208e-05
805100.0,1.5733019491877208e-05
805200.0,1.573301949187721e-05
805300.0,1.5733019491877218e-05
805400.0,1.5733019491877218e-05
805500.0,1.5733019491877218e-05
805600.0,1.573301949187722e-05
805700.0,1.5733019491877232e-05
805800.0,1.5733019491877242e-05
805900.0,1.5733019491877242e-05
806000.0,1.5733019491877245e-05
806100.0,1.5733019491877256e-05
806200.0,1.573301949187726e-05
806300.0,1.5733019491877266e-05
806400.0,1.5733019491877283e-05
806500.0,1.5733019491877283e-05
806600.0,1.573301949187728e-05
806700.0,1.5733019491877283e-05
806800.0,1.5733019491877293e-05
806900.0,1.5733019491877286e-05
807000.0,1.5733019491877266e-05
807100.0,1.573301949187725e-05
807200.0,1.573301949187724e-05
807300.0,1.5733019491877245e-05
807400.0,1.5733019491877252e-05
807500.0,1.5733019491877252e-05
807600.0,1.5733019491877242e-05
807700.0,1.5733019491877225e-05
807800.0,1.5733019491877195e-05
807900.0,1.5733019491877174e-05
808000.0,1.5733019491877157e-05
808100.0,1.5733019491877147e-05
808200.0,1.5733019491877147e-05
808300.0,1.5733019491877154e-05
808400.0,1.573301949187713e-05
808500.0,1.5733019491877106e-05
808600.0,1.5733019491877096e-05
808700.0,1.573301949187709e-05
808800.0,1.573301949187707e-05
808900.0,1.5733019491877052e-05
809000.0,1.5733019491877042e-05
809100.0,1.573301949187705e-05
809200.0,1.573301949187706e-05
809300.0,1.5733019491877066e-05
809400.0,1.5733019491877073e-05
809500.0,1.5733019491877056e-05
809600.0,1.5733019491877052e-05
809700.0,1.5733019491877042e-05
809800.0,1.5733019491877032e-05
809900.0,1.5733019491877025e-05
810000.0,1.5733019491877022e-05
810100.0,1.573301949187702e-05
810200.0,1.5733019491877015e-05
810300.0,1.573301949187702e-05
810400.0,1.573301949187703e-05
810500.0,1.5733019491877035e-05
810600.0,1.5733019491877042e-05
810700.0,1.5733019491877052e-05
810800.0,1.5733019491877066e-05
810900.0,1.573301949187707e-05
811000.0,1.5733019491877073e-05
811100.0,1.573301949187708e-05
811200.0,1.573301949187708e-05
811300.0,1.5733019491877083e-05
811400.0,1.5733019491877093e-05
811500.0,1.573301949187709e-05
811600.0,1.5733019491877062e-05
811700.0,1.5733019491877056e-05
811800.0,1.5733019491877052e-05
811900.0,1.573301949187703e-05
812000.0,1.5733019491877022e-05
812100.0,1.5733019491877008e-05
812200.0,1.573301949187699e-05
812300.0,1.573301949187699e-05
812400.0,1.573301949187699e-05
812500.0,1.573301949187697e-05
812600.0,1.573301949187694e-05
812700.0,1.573301949187692e-05
812800.0,1.5733019491876913e-05
812900.0,1.5733019491876913e-05
813000.0,1.573301949187691e-05
813100.0,1.573301949187692e-05
813200.0,1.5733019491876913e-05
813300.0,1.57330194918769e-05
813400.0,1.5733019491876896e-05
813500.0,1.573301949187688e-05
813600.0,1.5733019491876876e-05
813700.0,1.5733019491876866e-05
813800.0,1.573301949187686e-05
813900.0,1.573301949187687e-05
814000.0,1.573301949187688e-05
814100.0,1.573301949187688e-05
814200.0,1.5733019491876886e-05
814300.0,1.5733019491876886e-05
814400.0,1.5733019491876893e-05
814500.0,1.573301949187691e-05
814600.0,1.5733019491876917e-05
814700.0,1.5733019491876917e-05
814800.0,1.573301949187692e-05
814900.0,1.5733019491876924e-05
815000.0,1.5733019491876903e-05
815100.0,1.5733019491876886e-05
815200.0,1.573301949187688e-05
815300.0,1.5733019491876873e-05
815400.0,1.5733019491876876e-05
815500.0,1.5733019491876876e-05
815600.0,1.573301949187688e-05
815700.0,1.573301949187688e-05
815800.0,1.573301949187687e-05
815900.0,1.573301949187687e-05
816000.0,1.573301949187687e-05
816100.0,1.5733019491876863e-05
816200.0,1.5733019491876866e-05
816300.0,1.5733019491876873e-05
816400.0,1.5733019491876866e-05
816500.0,1.573301949187687e-05
816600.0,1.5733019491876876e-05
816700.0,1.5733019491876876e-05
816800.0,1.5733019491876876e-05
816900.0,1.573301949187688e-05
817000.0,1.5733019491876886e-05
817100.0,1.5733019491876893e-05
817200.0,1.5733019491876873e-05
817300.0,1.5733019491876852e-05
817400.0,1.5733019491876846e-05
817500.0,1.5733019491876846e-05
817600.0,1.573301949187685e-05
817700.0,1.5733019491876846e-05
817800.0,1.5733019491876846e-05
817900.0,1.5733019491876842e-05
818000.0,1.5733019491876846e-05
818100.0,1.5733019491876866e-05
818200.0,1.5733019491876832e-05
818300.0,1.5733019491876822e-05
818400.0,1.573301949187683e-05
818500.0,1.5733019491876812e-05
818600.0,1.5733019491876788e-05
818700.0,1.5733019491876774e-05
818800.0,1.5733019491876778e-05
818900.0,1.5733019491876768e-05
819000.0,1.573301949187676e-05
819100.0,1.5733019491876764e-05
819200.0,1.5733019491876768e-05
819300.0,1.573301949187676e-05
819400.0,1.5733019491876768e-05
819500.0,1.573301949187678e-05
819600.0,1.573301949187679e-05
819700.0,1.57330194918768e-05
819800.0,1.573301949187681e-05
819900.0,1.5733019491876805e-05
820000.0,1.57330194918768e-05
820100.0,1.5733019491876822e-05
820200.0,1.5733019491876832e-05
820300.0,1.57330194918768e-05
820400.0,1.5733019491876795e-05
820500.0,1.5733019491876774e-05
820600.0,1.5733019491876774e-05
820700.0,1.5733019491876768e-05
820800.0,1.573301949187677e-05
820900.0,1.5733019491876754e-05
821000.0,1.5733019491876744e-05
821100.0,1.5733019491876744e-05
821200.0,1.573301949187675e-05
821300.0,1.573301949187675e-05
821400.0,1.5733019491876758e-05
821500.0,1.573301949187674e-05
821600.0,1.573301949187676e-05
821700.0,1.5733019491876768e-05
821800.0,1.5733019491876774e-05
821900.0,1.5733019491876768e-05
822000.0,1.5733019491876754e-05
822100.0,1.5733019491876744e-05
822200.0,1.5733019491876724e-05
822300.0,1.5733019491876724e-05
822400.0,1.573301949187672e-05
822500.0,1.5733019491876713e-05
822600.0,1.573301949187672e-05
822700.0,1.573301949187673e-05
822800.0,1.5733019491876724e-05
822900.0,1.5733019491876734e-05
823000.0,1.5733019491876727e-05
823100.0,1.5733019491876737e-05
823200.0,1.5733019491876737e-05
823300.0,1.5733019491876734e-05
823400.0,1.5733019491876717e-05
823500.0,1.5733019491876693e-05
823600.0,1.5733019491876683e-05
823700.0,1.573301949187667e-05
823800.0,1.573301949187666e-05
823900.0,1.5733019491876656e-05
824000.0,1.5733019491876632e-05
824100.0,1.5733019491876612e-05
824200.0,1.573301949187661e-05
824300.0,1.5733019491876605e-05
824400.0,1.5733019491876598e-05
824500.0,1.573301949187656e-05
824600.0,1.5733019491876564e-05
824700.0,1.573301949187656e-05
824800.0,1.5733019491876524e-05
824900.0,1.5733019491876514e-05
825000.0,1.5733019491876507e-05
825100.0,1.5733019491876503e-05
825200.0,1.5733019491876503e-05
825300.0,1.57330194918765e-05
825400.0,1.5733019491876503e-05
825500.0,1.5733019491876514e-05
825600.0,1.5733019491876524e-05
825700.0,1.5733019491876524e-05
825800.0,1.573301949187652e-05
825900.0,1.5733019491876517e-05
826000.0,1.573301949187653e-05
826100.0,1.573301949187654e-05
826200.0,1.5733019491876554e-05
826300.0,1.5733019491876558e-05
826400.0,1.5733019491876558e-05
826500.0,1.5733019491876568e-05
826600.0,1.573301949187657e-05
826700.0,1.573301949187657e-05
826800.0,1.5733019491876547e-05
826900.0,1.5733019491876527e-05
827000.0,1.5733019491876524e-05
827100.0,1.5733019491876527e-05
827200.0,1.5733019491876527e-05
827300.0,1.5733019491876524e-05
827400.0,1.5733019491876524e-05
827500.0,1.5733019491876524e-05
827600.0,1.5733019491876517e-05
827700.0,1.57330194918765e-05
827800.0,1.573301949187648e-05
827900.0,1.573301949187648e-05
828000.0,1.5733019491876486e-05
828100.0,1.573301949187649e-05
828200.0,1.5733019491876493e-05
828300.0,1.5733019491876493e-05
828400.0,1.5733019491876507e-05
828500.0,1.573301949187651e-05
828600.0,1.5733019491876503e-05
828700.0,1.5733019491876503e-05
828800.0,1.5733019491876517e-05
828900.0,1.573301949187652e-05
829000.0,1.57330194918765e-05
829100.0,1.5733019491876493e-05
829200.0,1.5733019491876497e-05
829300.0,1.5733019491876497e-05
829400.0,1.5733019491876493e-05
829500.0,1.573301949187649e-05
829600.0,1.5733019491876497e-05
829700.0,1.5733019491876507e-05
829800.0,1.57330194918765e-05
829900.0,1.5733019491876514e-05
830000.0,1.573301949187652e-05
830100.0,1.573301949187652e-05
830200.0,1.573301949187652e-05
830300.0,1.5733019491876503e-05
830400.0,1.5733019491876483e-05
830500.0,1.5733019491876476e-05
830600.0,1.5733019491876473e-05
830700.0,1.5733019491876466e-05
830800.0,1.5733019491876466e-05
830900.0,1.5733019491876476e-05
831000.0,1.5733019491876476e-05
831100.0,1.5733019491876476e-05
831200.0,1.573301949187648e-05
831300.0,1.5733019491876486e-05
831400.0,1.5733019491876493e-05
831500.0,1.57330194918765e-05
831600.0,1.5733019491876497e-05
831700.0,1.5733019491876503e-05
831800.0,1.5733019491876503e-05
831900.0,1.5733019491876507e-05
832000.0,1.5733019491876493e-05
832100.0,1.573301949187649e-05
832200.0,1.573301949187648e-05
832300.0,1.5733019491876476e-05
832400.0,1.5733019491876476e-05
832500.0,1.5733019491876466e-05
832600.0,1.573301949187647e-05
832700.0,1.5733019491876476e-05
832800.0,1.573301949187648e-05
832900.0,1.5733019491876486e-05
833000.0,1.5733019491876483e-05
833100.0,1.5733019491876493e-05
833200.0,1.5733019491876493e-05
833300.0,1.57330194918765e-05
833400.0,1.573301949187651e-05
833500.0,1.573301949187652e-05
833600.0,1.573301949187652e-05
833700.0,1.5733019491876517e-05
833800.0,1.5733019491876486e-05
833900.0,1.5733019491876486e-05
834000.0,1.5733019491876476e-05
834100.0,1.5733019491876463e-05
834200.0,1.5733019491876463e-05
834300.0,1.5733019491876473e-05
834400.0,1.5733019491876466e-05
834500.0,1.5733019491876476e-05
834600.0,1.5733019491876483e-05
834700.0,1.573301949187648e-05
834800.0,1.573301949187648e-05
834900.0,1.5733019491876483e-05
835000.0,1.57330194918765e-05
835100.0,1.573301949187651e-05
835200.0,1.573301949187651e-05
835300.0,1.5733019491876514e-05
835400.0,1.573301949187652e-05
835500.0,1.5733019491876524e-05
835600.0,1.573301949187653e-05
835700.0,1.5733019491876537e-05
835800.0,1.5733019491876544e-05
835900.0,1.5733019491876527e-05
836000.0,1.573301949187652e-05
836100.0,1.5733019491876507e-05
836200.0,1.5733019491876503e-05
836300.0,1.5733019491876497e-05
836400.0,1.5733019491876493e-05
836500.0,1.5733019491876483e-05
836600.0,1.5733019491876476e-05
836700.0,1.5733019491876473e-05
836800.0,1.5733019491876473e-05
836900.0,1.573301949187647e-05
837000.0,1.5733019491876473e-05
837100.0,1.573301949187648e-05
837200.0,1.573301949187648e-05
837300.0,1.573301949187648e-05
837400.0,1.5733019491876486e-05
837500.0,1.5733019491876463e-05
837600.0,1.5733019491876463e-05
837700.0,1.5733019491876446e-05
837800.0,1.5733019491876436e-05
837900.0,1.5733019491876425e-05
838000.0,1.5733019491876436e-05
838100.0,1.573301949187644e-05
838200.0,1.5733019491876442e-05
838300.0,1.573301949187645e-05
838400.0,1.5733019491876432e-05
838500.0,1.5733019491876436e-05
838600.0,1.573301949187643e-05
838700.0,1.573301949187643e-05
838800.0,1.573301949187644e-05
838900.0,1.5733019491876425e-05
839000.0,1.5733019491876422e-05
839100.0,1.5733019491876425e-05
839200.0,1.573301949187644e-05
839300.0,1.5733019491876446e-05
839400.0,1.5733019491876422e-05
839500.0,1.5733019491876405e-05
839600.0,1.5733019491876368e-05
839700.0,1.5733019491876348e-05
839800.0,1.5733019491876334e-05
839900.0,1.5733019491876327e-05
840000.0,1.5733019491876324e-05
840100.0,1.573301949187632e-05
840200.0,1.5733019491876293e-05
840300.0,1.573301949187627e-05
840400.0,1.5733019491876256e-05
840500.0,1.5733019491876246e-05
840600.0,1.5733019491876232e-05
840700.0,1.5733019491876195e-05
840800.0,1.573301949187617e-05
840900.0,1.573301949187617e-05
841000.0,1.5733019491876144e-05
841100.0,1.573301949187613e-05
841200.0,1.5733019491876097e-05
841300.0,1.5733019491876083e-05
841400.0,1.573301949187608e-05
841500.0,1.573301949187607e-05
841600.0,1.5733019491876076e-05
841700.0,1.5733019491876076e-05
841800.0,1.5733019491876066e-05
841900.0,1.5733019491876053e-05
842000.0,1.5733019491876036e-05
842100.0,1.5733019491876022e-05
842200.0,1.5733019491876e-05
842300.0,1.573301949187599e-05
842400.0,1.5733019491875985e-05
842500.0,1.5733019491875975e-05
842600.0,1.5733019491875975e-05
842700.0,1.5733019491875968e-05
842800.0,1.5733019491875965e-05
842900.0,1.573301949187597e-05
843000.0,1.573301949187598e-05
843100.0,1.5733019491875978e-05
843200.0,1.5733019491875978e-05
843300.0,1.573301949187599e-05
843400.0,1.5733019491876002e-05
843500.0,1.5733019491876012e-05
843600.0,1.5733019491876012e-05
843700.0,1.5733019491876012e-05
843800.0,1.5733019491876016e-05
843900.0,1.573301949187602e-05
844000.0,1.573301949187603e-05
844100.0,1.5733019491876036e-05
844200.0,1.5733019491876046e-05
844300.0,1.5733019491876053e-05
844400.0,1.5733019491876063e-05
844500.0,1.5733019491876066e-05
844600.0,1.5733019491876053e-05
844700.0,1.5733019491876032e-05
844800.0,1.5733019491876016e-05
844900.0,1.5733019491876012e-05
845000.0,1.5733019491876002e-05
845100.0,1.5733019491875992e-05
845200.0,1.5733019491875978e-05
845300.0,1.573301949187597e-05
845400.0,1.573301949187597e-05
845500.0,1.573301949187597e-05
845600.0,1.573301949187597e-05
845700.0,1.5733019491875975e-05
845800.0,1.5733019491875958e-05
845900.0,1.573301949187594e-05
846000.0,1.573301949187594e-05
846100.0,1.5733019491875927e-05
846200.0,1.5733019491875917e-05
846300.0,1.5733019491875924e-05
846400.0,1.573301949187592e-05
846500.0,1.5733019491875924e-05
846600.0,1.5733019491875917e-05
846700.0,1.5733019491875917e-05
846800.0,1.5733019491875907e-05
846900.0,1.5733019491875907e-05
847000.0,1.5733019491875914e-05
847100.0,1.5733019491875917e-05
847200.0,1.5733019491875924e-05
847300.0,1.573301949187591e-05
847400.0,1.5733019491875917e-05
847500.0,1.5733019491875917e-05
847600.0,1.5733019491875927e-05
847700.0,1.5733019491875938e-05
847800.0,1.5733019491875938e-05
847900.0,1.5733019491875944e-05
848000.0,1.573301949187594e-05
848100.0,1.573301949187594e-05
848200.0,1.573301949187596e-05
848300.0,1.573301949187596e-05
848400.0,1.5733019491875965e-05
848500.0,1.5733019491875965e-05
848600.0,1.5733019491875975e-05
848700.0,1.5733019491875985e-05
848800.0,1.5733019491876e-05
848900.0,1.5733019491875975e-05
849000.0,1.573301949187595e-05
849100.0,1.573301949187595e-05
849200.0,1.5733019491875944e-05
849300.0,1.5733019491875944e-05
849400.0,1.573301949187594e-05
849500.0,1.5733019491875944e-05
849600.0,1.573301949187595e-05
849700.0,1.573301949187595e-05
