M.H_b.DIC Time [a],M.H_b.DIC DIC [mol/kg]
162300.0,0.0021521770722628774
162400.0,0.0021521770722628783
162500.0,0.0021521770722628796
162600.0,0.0021521770722628805
162700.0,0.002152177072262881
162800.0,0.002152177072262882
162900.0,0.0021521770722628822
163000.0,0.0021521770722628835
163100.0,0.0021521770722628844
163200.0,0.0021521770722628853
163300.0,0.0021521770722628857
163400.0,0.002152177072262886
163500.0,0.002152177072262887
163600.0,0.0021521770722628874
163700.0,0.0021521770722628887
163800.0,0.002152177072262889
163900.0,0.00215217707226289
164000.0,0.0021521770722628913
164100.0,0.002152177072262892
164200.0,0.0021521770722628926
164300.0,0.0021521770722628935
164400.0,0.0021521770722628944
164500.0,0.0021521770722628952
164600.0,0.0021521770722628965
164700.0,0.002152177072262897
164800.0,0.002152177072262898
164900.0,0.0021521770722628987
165000.0,0.0021521770722628987
165100.0,0.0021521770722629
165200.0,0.002152177072262901
165300.0,0.0021521770722629013
165400.0,0.0021521770722629017
165500.0,0.002152177072262902
165600.0,0.0021521770722629026
165700.0,0.002152177072262903
165800.0,0.002152177072262903
165900.0,0.0021521770722629035
166000.0,0.0021521770722629043
166100.0,0.0021521770722629048
166200.0,0.002152177072262905
166300.0,0.002152177072262906
166400.0,0.002152177072262906
166500.0,0.0021521770722629065
166600.0,0.0021521770722629074
166700.0,0.0021521770722629082
166800.0,0.0021521770722629082
166900.0,0.0021521770722629087
167000.0,0.002152177072262909
167100.0,0.002152177072262909
167200.0,0.00215217707226291
167300.0,0.0021521770722629104
167400.0,0.0021521770722629104
167500.0,0.0021521770722629113
167600.0,0.002152177072262911
167700.0,0.0021521770722629113
167800.0,0.0021521770722629117
167900.0,0.002152177072262912
168000.0,0.0021521770722629126
168100.0,0.0021521770722629134
168200.0,0.0021521770722629134
168300.0,0.0021521770722629143
168400.0,0.0021521770722629143
168500.0,0.0021521770722629147
168600.0,0.0021521770722629147
168700.0,0.0021521770722629156
168800.0,0.0021521770722629156
168900.0,0.0021521770722629165
169000.0,0.002152177072262917
169100.0,0.0021521770722629178
169200.0,0.0021521770722629178
169300.0,0.0021521770722629178
169400.0,0.002152177072262918
169500.0,0.002152177072262919
169600.0,0.0021521770722629195
169700.0,0.002152177072262919
169800.0,0.00215217707226292
169900.0,0.0021521770722629204
170000.0,0.0021521770722629204
170100.0,0.0021521770722629213
170200.0,0.0021521770722629213
170300.0,0.002152177072262922
170400.0,0.002152177072262922
170500.0,0.0021521770722629226
170600.0,0.0021521770722629234
170700.0,0.002152177072262923
170800.0,0.002152177072262924
170900.0,0.002152177072262924
171000.0,0.0021521770722629247
171100.0,0.0021521770722629247
171200.0,0.0021521770722629247
171300.0,0.002152177072262925
171400.0,0.002152177072262926
171500.0,0.002152177072262926
171600.0,0.0021521770722629265
171700.0,0.0021521770722629265
171800.0,0.002152177072262927
171900.0,0.0021521770722629278
172000.0,0.0021521770722629278
172100.0,0.002152177072262928
172200.0,0.0021521770722629286
172300.0,0.002152177072262929
172400.0,0.0021521770722629295
172500.0,0.00215217707226293
172600.0,0.0021521770722629304
172700.0,0.00215217707226293
172800.0,0.002152177072262931
172900.0,0.0021521770722629312
173000.0,0.0021521770722629317
173100.0,0.0021521770722629325
173200.0,0.0021521770722629325
173300.0,0.002152177072262933
173400.0,0.0021521770722629334
173500.0,0.002152177072262934
173600.0,0.002152177072262934
173700.0,0.0021521770722629343
173800.0,0.0021521770722629347
173900.0,0.0021521770722629347
174000.0,0.0021521770722629347
174100.0,0.002152177072262935
174200.0,0.0021521770722629356
174300.0,0.0021521770722629356
174400.0,0.002152177072262936
174500.0,0.002152177072262937
174600.0,0.002152177072262937
174700.0,0.0021521770722629377
174800.0,0.0021521770722629377
174900.0,0.0021521770722629386
175000.0,0.0021521770722629386
175100.0,0.002152177072262939
175200.0,0.002152177072262939
175300.0,0.002152177072262939
175400.0,0.0021521770722629403
175500.0,0.0021521770722629403
175600.0,0.002152177072262941
175700.0,0.002152177072262941
175800.0,0.002152177072262942
175900.0,0.0021521770722629425
176000.0,0.0021521770722629425
176100.0,0.002152177072262943
176200.0,0.002152177072262943
176300.0,0.0021521770722629434
176400.0,0.002152177072262944
176500.0,0.002152177072262944
176600.0,0.0021521770722629442
176700.0,0.0021521770722629447
176800.0,0.0021521770722629455
176900.0,0.0021521770722629455
177000.0,0.002152177072262946
177100.0,0.0021521770722629464
177200.0,0.002152177072262947
177300.0,0.0021521770722629473
177400.0,0.0021521770722629477
177500.0,0.002152177072262948
177600.0,0.0021521770722629486
177700.0,0.0021521770722629486
177800.0,0.0021521770722629494
177900.0,0.002152177072262949
178000.0,0.0021521770722629494
178100.0,0.00215217707226295
178200.0,0.0021521770722629503
178300.0,0.002152177072262951
178400.0,0.002152177072262951
178500.0,0.002152177072262951
178600.0,0.002152177072262952
178700.0,0.002152177072262952
178800.0,0.002152177072262953
178900.0,0.0021521770722629533
179000.0,0.0021521770722629533
179100.0,0.0021521770722629538
179200.0,0.002152177072262954
179300.0,0.0021521770722629546
179400.0,0.002152177072262955
179500.0,0.002152177072262955
179600.0,0.0021521770722629555
179700.0,0.002152177072262956
179800.0,0.002152177072262956
179900.0,0.002152177072262956
180000.0,0.002152177072262957
180100.0,0.0021521770722629572
180200.0,0.0021521770722629572
180300.0,0.0021521770722629577
180400.0,0.002152177072262958
180500.0,0.0021521770722629585
180600.0,0.002152177072262959
180700.0,0.00215217707226296
180800.0,0.00215217707226296
180900.0,0.0021521770722629607
181000.0,0.0021521770722629607
181100.0,0.002152177072262961
181200.0,0.0021521770722629616
181300.0,0.0021521770722629616
181400.0,0.002152177072262963
181500.0,0.0021521770722629625
181600.0,0.0021521770722629625
181700.0,0.0021521770722629633
181800.0,0.0021521770722629638
181900.0,0.0021521770722629638
182000.0,0.002152177072262964
182100.0,0.0021521770722629646
182200.0,0.002152177072262965
182300.0,0.002152177072262966
182400.0,0.002152177072262966
182500.0,0.002152177072262967
182600.0,0.0021521770722629672
182700.0,0.0021521770722629672
182800.0,0.0021521770722629677
182900.0,0.002152177072262968
183000.0,0.0021521770722629685
183100.0,0.002152177072262969
183200.0,0.002152177072262969
183300.0,0.002152177072262969
183400.0,0.0021521770722629694
183500.0,0.0021521770722629703
183600.0,0.00215217707226297
183700.0,0.0021521770722629703
183800.0,0.0021521770722629707
183900.0,0.002152177072262971
184000.0,0.0021521770722629716
184100.0,0.002152177072262972
184200.0,0.0021521770722629724
184300.0,0.002152177072262973
184400.0,0.0021521770722629737
184500.0,0.0021521770722629737
184600.0,0.0021521770722629746
184700.0,0.0021521770722629746
184800.0,0.002152177072262975
184900.0,0.0021521770722629755
185000.0,0.002152177072262976
185100.0,0.0021521770722629763
185200.0,0.002152177072262976
185300.0,0.0021521770722629763
185400.0,0.0021521770722629768
185500.0,0.002152177072262977
185600.0,0.0021521770722629776
185700.0,0.002152177072262978
185800.0,0.0021521770722629785
185900.0,0.0021521770722629785
186000.0,0.0021521770722629794
186100.0,0.002152177072262979
186200.0,0.00215217707226298
186300.0,0.00215217707226298
186400.0,0.0021521770722629802
186500.0,0.002152177072262981
186600.0,0.002152177072262981
186700.0,0.002152177072262982
186800.0,0.0021521770722629815
186900.0,0.002152177072262982
187000.0,0.002152177072262983
187100.0,0.0021521770722629833
187200.0,0.0021521770722629833
187300.0,0.002152177072262984
187400.0,0.002152177072262984
187500.0,0.0021521770722629846
187600.0,0.002152177072262985
187700.0,0.0021521770722629854
187800.0,0.002152177072262986
187900.0,0.0021521770722629863
188000.0,0.0021521770722629867
188100.0,0.002152177072262987
188200.0,0.0021521770722629876
188300.0,0.002152177072262988
188400.0,0.0021521770722629885
188500.0,0.002152177072262989
188600.0,0.0021521770722629893
188700.0,0.0021521770722629898
188800.0,0.00215217707226299
188900.0,0.0021521770722629906
189000.0,0.0021521770722629906
189100.0,0.0021521770722629915
189200.0,0.002152177072262992
189300.0,0.0021521770722629924
189400.0,0.002152177072262993
189500.0,0.002152177072262993
189600.0,0.0021521770722629937
189700.0,0.002152177072262994
189800.0,0.0021521770722629945
189900.0,0.002152177072262995
190000.0,0.002152177072262995
190100.0,0.002152177072262995
190200.0,0.0021521770722629954
190300.0,0.002152177072262996
190400.0,0.0021521770722629967
190500.0,0.0021521770722629967
190600.0,0.002152177072262997
190700.0,0.002152177072262998
190800.0,0.002152177072262998
190900.0,0.0021521770722629984
191000.0,0.0021521770722629993
191100.0,0.0021521770722629993
191200.0,0.0021521770722629997
191300.0,0.002152177072263
191400.0,0.0021521770722630006
191500.0,0.002152177072263001
191600.0,0.0021521770722630015
191700.0,0.002152177072263002
191800.0,0.0021521770722630023
191900.0,0.0021521770722630023
192000.0,0.002152177072263003
192100.0,0.002152177072263003
192200.0,0.002152177072263003
192300.0,0.0021521770722630037
192400.0,0.0021521770722630045
192500.0,0.002152177072263005
192600.0,0.0021521770722630054
192700.0,0.0021521770722630063
192800.0,0.0021521770722630063
192900.0,0.0021521770722630067
193000.0,0.002152177072263007
193100.0,0.0021521770722630076
193200.0,0.002152177072263008
193300.0,0.0021521770722630084
193400.0,0.0021521770722630084
193500.0,0.002152177072263009
193600.0,0.0021521770722630097
193700.0,0.00215217707226301
193800.0,0.00215217707226301
193900.0,0.002152177072263011
194000.0,0.0021521770722630115
194100.0,0.002152177072263012
194200.0,0.0021521770722630123
194300.0,0.0021521770722630123
194400.0,0.002152177072263013
194500.0,0.0021521770722630136
194600.0,0.002152177072263014
194700.0,0.002152177072263014
194800.0,0.0021521770722630145
194900.0,0.0021521770722630154
195000.0,0.0021521770722630154
195100.0,0.002152177072263016
195200.0,0.002152177072263016
195300.0,0.0021521770722630167
195400.0,0.002152177072263017
195500.0,0.0021521770722630175
195600.0,0.002152177072263018
195700.0,0.0021521770722630184
195800.0,0.002152177072263019
195900.0,0.0021521770722630193
196000.0,0.0021521770722630197
196100.0,0.0021521770722630206
196200.0,0.00215217707226302
196300.0,0.0021521770722630206
196400.0,0.0021521770722630214
196500.0,0.002152177072263022
196600.0,0.0021521770722630223
196700.0,0.0021521770722630227
196800.0,0.002152177072263023
196900.0,0.002152177072263023
197000.0,0.0021521770722630236
197100.0,0.0021521770722630245
197200.0,0.002152177072263025
197300.0,0.0021521770722630253
197400.0,0.0021521770722630258
197500.0,0.002152177072263026
197600.0,0.0021521770722630266
197700.0,0.002152177072263027
197800.0,0.0021521770722630275
197900.0,0.002152177072263028
198000.0,0.0021521770722630284
198100.0,0.002152177072263029
198200.0,0.0021521770722630292
198300.0,0.0021521770722630297
198400.0,0.00215217707226303
198500.0,0.0021521770722630305
198600.0,0.002152177072263031
198700.0,0.0021521770722630314
198800.0,0.002152177072263031
198900.0,0.0021521770722630314
199000.0,0.002152177072263032
199100.0,0.0021521770722630323
199200.0,0.0021521770722630327
199300.0,0.0021521770722630327
199400.0,0.002152177072263033
199500.0,0.002152177072263034
199600.0,0.0021521770722630344
199700.0,0.002152177072263035
199800.0,0.0021521770722630344
199900.0,0.002152177072263035
200000.0,0.0021521770722630353
200100.0,0.0021521770722630357
200200.0,0.0021521770722630366
200300.0,0.0021521770722630366
200400.0,0.002152177072263037
200500.0,0.0021521770722630375
200600.0,0.002152177072263038
200700.0,0.0021521770722630388
200800.0,0.0021521770722630388
200900.0,0.0021521770722630388
201000.0,0.002152177072263039
201100.0,0.0021521770722630396
201200.0,0.00215217707226304
201300.0,0.00215217707226304
201400.0,0.002152177072263041
201500.0,0.0021521770722630414
201600.0,0.002152177072263042
201700.0,0.002152177072263042
201800.0,0.0021521770722630427
201900.0,0.002152177072263043
202000.0,0.0021521770722630435
202100.0,0.002152177072263044
202200.0,0.0021521770722630444
202300.0,0.002152177072263045
202400.0,0.002152177072263045
202500.0,0.0021521770722630457
202600.0,0.0021521770722630457
202700.0,0.002152177072263046
202800.0,0.002152177072263047
202900.0,0.002152177072263047
203000.0,0.002152177072263048
203100.0,0.002152177072263048
203200.0,0.0021521770722630483
203300.0,0.0021521770722630488
203400.0,0.002152177072263049
203500.0,0.0021521770722630496
203600.0,0.00215217707226305
203700.0,0.0021521770722630505
203800.0,0.002152177072263051
203900.0,0.002152177072263051
204000.0,0.002152177072263051
204100.0,0.002152177072263052
204200.0,0.002152177072263052
204300.0,0.0021521770722630527
204400.0,0.0021521770722630527
204500.0,0.0021521770722630535
204600.0,0.0021521770722630535
204700.0,0.002152177072263054
204800.0,0.0021521770722630544
204900.0,0.0021521770722630553
205000.0,0.0021521770722630557
205100.0,0.0021521770722630553
205200.0,0.0021521770722630557
205300.0,0.0021521770722630566
205400.0,0.0021521770722630574
205500.0,0.0021521770722630574
205600.0,0.002152177072263058
205700.0,0.002152177072263058
205800.0,0.0021521770722630583
205900.0,0.002152177072263059
206000.0,0.002152177072263059
206100.0,0.0021521770722630596
206200.0,0.00215217707226306
206300.0,0.0021521770722630605
206400.0,0.002152177072263061
206500.0,0.0021521770722630613
206600.0,0.0021521770722630613
206700.0,0.0021521770722630618
206800.0,0.0021521770722630626
206900.0,0.0021521770722630626
207000.0,0.0021521770722630626
207100.0,0.002152177072263063
207200.0,0.0021521770722630644
207300.0,0.0021521770722630644
207400.0,0.002152177072263065
207500.0,0.002152177072263065
207600.0,0.0021521770722630652
207700.0,0.0021521770722630652
207800.0,0.002152177072263066
207900.0,0.002152177072263066
208000.0,0.002152177072263067
208100.0,0.002152177072263067
208200.0,0.0021521770722630674
208300.0,0.0021521770722630674
208400.0,0.0021521770722630683
208500.0,0.0021521770722630687
208600.0,0.002152177072263069
208700.0,0.002152177072263069
208800.0,0.00215217707226307
208900.0,0.00215217707226307
209000.0,0.0021521770722630704
209100.0,0.002152177072263071
209200.0,0.0021521770722630713
209300.0,0.0021521770722630717
209400.0,0.0021521770722630717
209500.0,0.002152177072263072
209600.0,0.002152177072263073
209700.0,0.002152177072263073
209800.0,0.0021521770722630735
209900.0,0.0021521770722630743
210000.0,0.0021521770722630743
210100.0,0.0021521770722630748
210200.0,0.002152177072263075
210300.0,0.002152177072263075
210400.0,0.002152177072263076
210500.0,0.002152177072263076
210600.0,0.002152177072263077
210700.0,0.0021521770722630774
210800.0,0.002152177072263077
210900.0,0.0021521770722630782
211000.0,0.0021521770722630782
211100.0,0.002152177072263079
211200.0,0.002152177072263079
211300.0,0.0021521770722630795
211400.0,0.0021521770722630804
211500.0,0.0021521770722630804
211600.0,0.002152177072263081
211700.0,0.002152177072263081
211800.0,0.0021521770722630817
211900.0,0.002152177072263082
212000.0,0.002152177072263082
212100.0,0.0021521770722630826
212200.0,0.0021521770722630826
212300.0,0.0021521770722630834
212400.0,0.0021521770722630834
212500.0,0.002152177072263084
212600.0,0.0021521770722630843
212700.0,0.002152177072263085
212800.0,0.0021521770722630847
212900.0,0.002152177072263086
213000.0,0.002152177072263086
213100.0,0.0021521770722630865
213200.0,0.0021521770722630874
213300.0,0.0021521770722630874
213400.0,0.002152177072263088
213500.0,0.0021521770722630882
213600.0,0.0021521770722630882
213700.0,0.002152177072263089
213800.0,0.0021521770722630895
213900.0,0.0021521770722630895
214000.0,0.0021521770722630904
214100.0,0.0021521770722630904
214200.0,0.002152177072263091
214300.0,0.0021521770722630913
214400.0,0.002152177072263092
214500.0,0.0021521770722630926
214600.0,0.002152177072263093
214700.0,0.002152177072263093
214800.0,0.002152177072263094
214900.0,0.0021521770722630943
215000.0,0.0021521770722630943
215100.0,0.002152177072263095
215200.0,0.0021521770722630956
215300.0,0.002152177072263096
215400.0,0.002152177072263096
215500.0,0.0021521770722630965
215600.0,0.002152177072263097
215700.0,0.002152177072263097
215800.0,0.0021521770722630973
215900.0,0.002152177072263098
216000.0,0.0021521770722630986
216100.0,0.002152177072263099
216200.0,0.002152177072263099
216300.0,0.0021521770722630995
216400.0,0.0021521770722631004
216500.0,0.002152177072263101
216600.0,0.0021521770722631012
216700.0,0.0021521770722631012
216800.0,0.0021521770722631017
216900.0,0.0021521770722631025
217000.0,0.0021521770722631034
217100.0,0.0021521770722631034
217200.0,0.0021521770722631034
217300.0,0.0021521770722631034
217400.0,0.002152177072263104
217500.0,0.0021521770722631043
217600.0,0.0021521770722631043
217700.0,0.002152177072263105
217800.0,0.0021521770722631047
217900.0,0.002152177072263105
218000.0,0.002152177072263106
218100.0,0.002152177072263106
218200.0,0.002152177072263106
218300.0,0.0021521770722631064
218400.0,0.0021521770722631073
218500.0,0.0021521770722631073
218600.0,0.0021521770722631077
218700.0,0.0021521770722631086
218800.0,0.0021521770722631086
218900.0,0.0021521770722631086
219000.0,0.002152177072263109
219100.0,0.0021521770722631095
219200.0,0.0021521770722631095
219300.0,0.0021521770722631108
219400.0,0.002152177072263111
219500.0,0.002152177072263111
219600.0,0.002152177072263111
219700.0,0.0021521770722631116
219800.0,0.002152177072263112
219900.0,0.0021521770722631125
220000.0,0.002152177072263113
220100.0,0.002152177072263114
220200.0,0.002152177072263114
220300.0,0.0021521770722631142
220400.0,0.0021521770722631142
220500.0,0.0021521770722631147
220600.0,0.002152177072263115
220700.0,0.0021521770722631155
220800.0,0.002152177072263116
220900.0,0.002152177072263116
221000.0,0.0021521770722631173
221100.0,0.0021521770722631173
221200.0,0.0021521770722631173
221300.0,0.002152177072263118
221400.0,0.002152177072263118
221500.0,0.0021521770722631186
221600.0,0.002152177072263119
221700.0,0.0021521770722631194
221800.0,0.0021521770722631194
221900.0,0.00215217707226312
222000.0,0.0021521770722631203
222100.0,0.002152177072263121
222200.0,0.002152177072263121
222300.0,0.0021521770722631216
222400.0,0.0021521770722631216
222500.0,0.002152177072263122
222600.0,0.0021521770722631233
222700.0,0.0021521770722631233
222800.0,0.0021521770722631238
222900.0,0.002152177072263124
223000.0,0.0021521770722631246
223100.0,0.002152177072263125
223200.0,0.0021521770722631255
223300.0,0.002152177072263126
223400.0,0.0021521770722631264
223500.0,0.0021521770722631264
223600.0,0.0021521770722631272
223700.0,0.0021521770722631272
223800.0,0.0021521770722631277
223900.0,0.002152177072263128
224000.0,0.0021521770722631286
224100.0,0.0021521770722631286
224200.0,0.0021521770722631286
224300.0,0.002152177072263129
224400.0,0.00215217707226313
224500.0,0.00215217707226313
224600.0,0.0021521770722631303
224700.0,0.0021521770722631307
224800.0,0.0021521770722631307
224900.0,0.0021521770722631316
225000.0,0.0021521770722631316
225100.0,0.002152177072263132
225200.0,0.002152177072263132
225300.0,0.002152177072263133
225400.0,0.002152177072263133
225500.0,0.0021521770722631333
225600.0,0.0021521770722631338
225700.0,0.0021521770722631346
225800.0,0.0021521770722631346
225900.0,0.002152177072263135
226000.0,0.002152177072263136
226100.0,0.002152177072263136
226200.0,0.0021521770722631364
226300.0,0.0021521770722631364
226400.0,0.002152177072263137
226500.0,0.0021521770722631377
226600.0,0.0021521770722631377
226700.0,0.002152177072263138
226800.0,0.002152177072263138
226900.0,0.0021521770722631385
227000.0,0.0021521770722631394
227100.0,0.00215217707226314
227200.0,0.0021521770722631403
227300.0,0.0021521770722631403
227400.0,0.0021521770722631407
227500.0,0.002152177072263141
227600.0,0.0021521770722631416
227700.0,0.002152177072263142
227800.0,0.0021521770722631424
227900.0,0.002152177072263143
228000.0,0.002152177072263143
228100.0,0.0021521770722631433
228200.0,0.002152177072263144
228300.0,0.002152177072263144
228400.0,0.0021521770722631446
228500.0,0.002152177072263145
228600.0,0.0021521770722631455
228700.0,0.0021521770722631455
228800.0,0.002152177072263146
228900.0,0.0021521770722631463
229000.0,0.0021521770722631463
229100.0,0.0021521770722631468
229200.0,0.0021521770722631476
229300.0,0.002152177072263148
229400.0,0.0021521770722631476
229500.0,0.0021521770722631485
229600.0,0.002152177072263148
229700.0,0.0021521770722631485
229800.0,0.002152177072263149
229900.0,0.0021521770722631502
230000.0,0.0021521770722631502
230100.0,0.00215217707226315
230200.0,0.0021521770722631507
230300.0,0.002152177072263151
230400.0,0.0021521770722631515
230500.0,0.002152177072263152
230600.0,0.002152177072263152
230700.0,0.0021521770722631524
230800.0,0.0021521770722631533
230900.0,0.0021521770722631537
231000.0,0.002152177072263154
231100.0,0.002152177072263154
231200.0,0.002152177072263155
231300.0,0.002152177072263155
231400.0,0.002152177072263155
231500.0,0.002152177072263156
231600.0,0.0021521770722631563
231700.0,0.0021521770722631567
231800.0,0.0021521770722631567
231900.0,0.0021521770722631576
232000.0,0.002152177072263158
232100.0,0.0021521770722631585
232200.0,0.0021521770722631585
232300.0,0.002152177072263159
232400.0,0.0021521770722631593
232500.0,0.00215217707226316
232600.0,0.0021521770722631606
232700.0,0.0021521770722631606
232800.0,0.0021521770722631606
232900.0,0.002152177072263162
233000.0,0.0021521770722631624
233100.0,0.0021521770722631624
233200.0,0.002152177072263163
233300.0,0.0021521770722631632
233400.0,0.0021521770722631637
233500.0,0.0021521770722631645
233600.0,0.002152177072263165
233700.0,0.002152177072263165
233800.0,0.0021521770722631654
233900.0,0.002152177072263166
234000.0,0.0021521770722631663
234100.0,0.002152177072263167
234200.0,0.0021521770722631676
234300.0,0.0021521770722631676
234400.0,0.002152177072263168
234500.0,0.0021521770722631684
234600.0,0.002152177072263169
234700.0,0.0021521770722631697
234800.0,0.00215217707226317
234900.0,0.00215217707226317
235000.0,0.0021521770722631706
235100.0,0.002152177072263171
235200.0,0.0021521770722631715
235300.0,0.002152177072263172
235400.0,0.0021521770722631724
235500.0,0.0021521770722631732
235600.0,0.0021521770722631732
235700.0,0.002152177072263174
235800.0,0.002152177072263174
235900.0,0.0021521770722631745
236000.0,0.002152177072263175
236100.0,0.0021521770722631745
236200.0,0.002152177072263176
236300.0,0.0021521770722631763
236400.0,0.002152177072263176
236500.0,0.0021521770722631767
236600.0,0.002152177072263177
236700.0,0.0021521770722631776
236800.0,0.002152177072263178
236900.0,0.002152177072263178
237000.0,0.002152177072263179
237100.0,0.0021521770722631793
237200.0,0.0021521770722631793
237300.0,0.00215217707226318
237400.0,0.0021521770722631806
237500.0,0.0021521770722631806
237600.0,0.002152177072263181
237700.0,0.0021521770722631815
237800.0,0.002152177072263182
237900.0,0.002152177072263182
238000.0,0.0021521770722631823
238100.0,0.002152177072263183
238200.0,0.002152177072263183
238300.0,0.002152177072263183
238400.0,0.0021521770722631836
238500.0,0.002152177072263184
238600.0,0.0021521770722631845
238700.0,0.002152177072263185
238800.0,0.002152177072263186
238900.0,0.0021521770722631862
239000.0,0.0021521770722631862
239100.0,0.0021521770722631867
239200.0,0.0021521770722631875
239300.0,0.0021521770722631875
239400.0,0.002152177072263188
239500.0,0.0021521770722631884
239600.0,0.002152177072263189
239700.0,0.0021521770722631893
239800.0,0.0021521770722631897
239900.0,0.00215217707226319
240000.0,0.002152177072263191
240100.0,0.002152177072263191
240200.0,0.0021521770722631914
240300.0,0.002152177072263192
240400.0,0.002152177072263192
240500.0,0.0021521770722631923
240600.0,0.0021521770722631927
240700.0,0.002152177072263193
240800.0,0.002152177072263194
240900.0,0.002152177072263194
241000.0,0.002152177072263195
241100.0,0.002152177072263195
241200.0,0.002152177072263195
241300.0,0.0021521770722631958
241400.0,0.002152177072263196
241500.0,0.002152177072263197
241600.0,0.002152177072263197
241700.0,0.002152177072263197
241800.0,0.002152177072263198
241900.0,0.0021521770722631984
242000.0,0.002152177072263199
242100.0,0.0021521770722631997
242200.0,0.0021521770722631992
242300.0,0.0021521770722632
242400.0,0.0021521770722632005
242500.0,0.0021521770722632014
242600.0,0.0021521770722632014
242700.0,0.002152177072263202
242800.0,0.002152177072263202
242900.0,0.0021521770722632023
243000.0,0.0021521770722632027
243100.0,0.0021521770722632027
243200.0,0.0021521770722632036
243300.0,0.002152177072263204
243400.0,0.0021521770722632044
243500.0,0.002152177072263205
243600.0,0.0021521770722632053
243700.0,0.0021521770722632057
243800.0,0.002152177072263206
243900.0,0.002152177072263206
244000.0,0.002152177072263207
244100.0,0.0021521770722632075
244200.0,0.002152177072263208
244300.0,0.002152177072263208
244400.0,0.002152177072263208
244500.0,0.0021521770722632088
244600.0,0.002152177072263209
244700.0,0.002152177072263209
244800.0,0.002152177072263209
244900.0,0.00215217707226321
245000.0,0.00215217707226321
245100.0,0.002152177072263211
245200.0,0.0021521770722632114
245300.0,0.0021521770722632114
245400.0,0.002152177072263212
245500.0,0.0021521770722632123
245600.0,0.0021521770722632127
245700.0,0.002152177072263213
245800.0,0.0021521770722632136
245900.0,0.002152177072263214
246000.0,0.0021521770722632144
246100.0,0.002152177072263215
246200.0,0.0021521770722632157
246300.0,0.0021521770722632157
246400.0,0.0021521770722632166
246500.0,0.0021521770722632166
246600.0,0.002152177072263217
246700.0,0.0021521770722632175
246800.0,0.002152177072263218
246900.0,0.0021521770722632188
247000.0,0.0021521770722632188
247100.0,0.0021521770722632188
247200.0,0.0021521770722632196
247300.0,0.00215217707226322
247400.0,0.002152177072263221
247500.0,0.002152177072263221
247600.0,0.0021521770722632214
247700.0,0.0021521770722632214
247800.0,0.002152177072263222
247900.0,0.0021521770722632227
248000.0,0.002152177072263223
248100.0,0.0021521770722632235
248200.0,0.002152177072263224
248300.0,0.002152177072263224
248400.0,0.002152177072263224
248500.0,0.002152177072263225
248600.0,0.002152177072263225
248700.0,0.0021521770722632257
248800.0,0.002152177072263226
248900.0,0.002152177072263226
249000.0,0.0021521770722632266
249100.0,0.0021521770722632266
249200.0,0.002152177072263227
249300.0,0.002152177072263228
249400.0,0.002152177072263228
249500.0,0.002152177072263228
249600.0,0.0021521770722632283
249700.0,0.002152177072263229
249800.0,0.0021521770722632296
249900.0,0.00215217707226323
250000.0,0.0021521770722632305
250100.0,0.0021521770722632305
250200.0,0.002152177072263231
250300.0,0.002152177072263231
250400.0,0.0021521770722632318
250500.0,0.002152177072263232
250600.0,0.002152177072263232
250700.0,0.002152177072263233
250800.0,0.002152177072263233
250900.0,0.002152177072263233
251000.0,0.0021521770722632335
251100.0,0.0021521770722632344
251200.0,0.002152177072263235
251300.0,0.0021521770722632352
251400.0,0.0021521770722632357
251500.0,0.002152177072263236
251600.0,0.0021521770722632365
251700.0,0.0021521770722632365
251800.0,0.0021521770722632374
251900.0,0.002152177072263238
252000.0,0.0021521770722632383
252100.0,0.0021521770722632387
252200.0,0.002152177072263239
252300.0,0.0021521770722632396
252400.0,0.0021521770722632396
252500.0,0.002152177072263241
252600.0,0.0021521770722632404
252700.0,0.002152177072263241
252800.0,0.0021521770722632413
252900.0,0.0021521770722632413
253000.0,0.002152177072263242
253100.0,0.0021521770722632426
253200.0,0.002152177072263243
253300.0,0.002152177072263243
253400.0,0.0021521770722632435
253500.0,0.0021521770722632435
253600.0,0.002152177072263244
253700.0,0.0021521770722632443
253800.0,0.0021521770722632448
253900.0,0.0021521770722632448
254000.0,0.002152177072263245
254100.0,0.0021521770722632456
254200.0,0.002152177072263246
254300.0,0.0021521770722632465
254400.0,0.002152177072263247
254500.0,0.0021521770722632474
254600.0,0.0021521770722632482
254700.0,0.0021521770722632487
254800.0,0.0021521770722632487
254900.0,0.002152177072263249
255000.0,0.00215217707226325
255100.0,0.0021521770722632504
255200.0,0.002152177072263251
255300.0,0.0021521770722632513
255400.0,0.0021521770722632517
255500.0,0.002152177072263252
255600.0,0.0021521770722632526
255700.0,0.002152177072263253
255800.0,0.002152177072263253
255900.0,0.002152177072263253
256000.0,0.0021521770722632535
256100.0,0.0021521770722632543
256200.0,0.0021521770722632548
256300.0,0.0021521770722632548
256400.0,0.002152177072263255
256500.0,0.002152177072263255
256600.0,0.002152177072263256
256700.0,0.0021521770722632565
256800.0,0.0021521770722632565
256900.0,0.0021521770722632574
257000.0,0.002152177072263257
257100.0,0.0021521770722632582
257200.0,0.0021521770722632582
257300.0,0.0021521770722632587
257400.0,0.002152177072263259
257500.0,0.0021521770722632595
257600.0,0.00215217707226326
257700.0,0.002152177072263261
257800.0,0.002152177072263261
257900.0,0.0021521770722632613
258000.0,0.0021521770722632617
258100.0,0.002152177072263262
258200.0,0.002152177072263262
