M.L_b.TA Time [a],M.L_b.TA TA [mol/kg]
232900.0,0.0022821370092931674
233000.0,0.0022821370092931674
233100.0,0.0022821370092931674
233200.0,0.0022821370092931674
233300.0,0.0022821370092931674
233400.0,0.0022821370092931674
233500.0,0.0022821370092931674
233600.0,0.0022821370092931674
233700.0,0.0022821370092931674
233800.0,0.0022821370092931674
233900.0,0.0022821370092931674
234000.0,0.0022821370092931674
234100.0,0.0022821370092931674
234200.0,0.0022821370092931674
234300.0,0.0022821370092931674
234400.0,0.0022821370092931674
234500.0,0.0022821370092931674
234600.0,0.0022821370092931674
234700.0,0.0022821370092931674
234800.0,0.0022821370092931674
234900.0,0.0022821370092931674
235000.0,0.0022821370092931674
235100.0,0.0022821370092931674
235200.0,0.0022821370092931674
235300.0,0.0022821370092931674
235400.0,0.0022821370092931674
235500.0,0.0022821370092931674
235600.0,0.0022821370092931674
235700.0,0.0022821370092931674
235800.0,0.0022821370092931674
235900.0,0.0022821370092931674
236000.0,0.0022821370092931674
236100.0,0.0022821370092931674
236200.0,0.0022821370092931674
236300.0,0.0022821370092931674
236400.0,0.0022821370092931674
236500.0,0.0022821370092931674
236600.0,0.0022821370092931674
236700.0,0.0022821370092931674
236800.0,0.0022821370092931674
236900.0,0.0022821370092931674
237000.0,0.0022821370092931674
237100.0,0.0022821370092931674
237200.0,0.0022821370092931674
237300.0,0.0022821370092931674
237400.0,0.0022821370092931674
237500.0,0.0022821370092931674
237600.0,0.0022821370092931674
237700.0,0.0022821370092931674
237800.0,0.0022821370092931674
237900.0,0.0022821370092931674
238000.0,0.0022821370092931674
238100.0,0.0022821370092931674
238200.0,0.0022821370092931674
238300.0,0.0022821370092931674
238400.0,0.0022821370092931674
238500.0,0.0022821370092931674
238600.0,0.0022821370092931674
238700.0,0.0022821370092931674
238800.0,0.0022821370092931674
238900.0,0.0022821370092931674
239000.0,0.0022821370092931674
239100.0,0.0022821370092931674
239200.0,0.0022821370092931674
239300.0,0.0022821370092931674
239400.0,0.0022821370092931674
239500.0,0.0022821370092931674
239600.0,0.0022821370092931674
239700.0,0.0022821370092931674
239800.0,0.0022821370092931674
239900.0,0.0022821370092931674
240000.0,0.0022821370092931674
240100.0,0.0022821370092931674
240200.0,0.0022821370092931674
240300.0,0.0022821370092931674
240400.0,0.0022821370092931674
240500.0,0.0022821370092931674
240600.0,0.0022821370092931674
240700.0,0.0022821370092931674
240800.0,0.0022821370092931674
240900.0,0.0022821370092931674
241000.0,0.0022821370092931674
241100.0,0.0022821370092931674
241200.0,0.0022821370092931674
241300.0,0.0022821370092931674
241400.0,0.0022821370092931674
241500.0,0.0022821370092931674
241600.0,0.0022821370092931674
241700.0,0.0022821370092931674
241800.0,0.0022821370092931674
241900.0,0.0022821370092931674
242000.0,0.0022821370092931674
242100.0,0.0022821370092931674
242200.0,0.0022821370092931674
242300.0,0.0022821370092931674
242400.0,0.0022821370092931674
242500.0,0.0022821370092931674
242600.0,0.0022821370092931674
242700.0,0.0022821370092931674
242800.0,0.0022821370092931674
242900.0,0.0022821370092931674
243000.0,0.0022821370092931674
243100.0,0.0022821370092931674
243200.0,0.0022821370092931674
243300.0,0.0022821370092931674
243400.0,0.0022821370092931674
243500.0,0.0022821370092931674
243600.0,0.0022821370092931674
243700.0,0.0022821370092931674
243800.0,0.0022821370092931674
243900.0,0.0022821370092931674
244000.0,0.0022821370092931674
244100.0,0.0022821370092931674
244200.0,0.0022821370092931674
244300.0,0.0022821370092931674
244400.0,0.0022821370092931674
244500.0,0.0022821370092931674
244600.0,0.0022821370092931674
244700.0,0.0022821370092931674
244800.0,0.0022821370092931674
244900.0,0.0022821370092931674
245000.0,0.0022821370092931674
245100.0,0.0022821370092931674
245200.0,0.0022821370092931674
245300.0,0.0022821370092931674
245400.0,0.0022821370092931674
245500.0,0.0022821370092931674
245600.0,0.0022821370092931674
245700.0,0.0022821370092931674
245800.0,0.0022821370092931674
245900.0,0.0022821370092931674
246000.0,0.0022821370092931674
246100.0,0.0022821370092931674
246200.0,0.0022821370092931674
246300.0,0.0022821370092931674
246400.0,0.0022821370092931674
246500.0,0.0022821370092931674
246600.0,0.0022821370092931674
246700.0,0.0022821370092931674
246800.0,0.0022821370092931674
246900.0,0.0022821370092931674
247000.0,0.0022821370092931674
247100.0,0.0022821370092931674
247200.0,0.0022821370092931674
247300.0,0.0022821370092931674
247400.0,0.0022821370092931674
247500.0,0.0022821370092931674
247600.0,0.0022821370092931674
247700.0,0.0022821370092931674
247800.0,0.0022821370092931674
247900.0,0.0022821370092931674
248000.0,0.0022821370092931674
248100.0,0.0022821370092931674
248200.0,0.0022821370092931674
248300.0,0.0022821370092931674
248400.0,0.0022821370092931674
248500.0,0.0022821370092931674
248600.0,0.0022821370092931674
248700.0,0.0022821370092931674
248800.0,0.0022821370092931674
248900.0,0.0022821370092931674
249000.0,0.0022821370092931674
249100.0,0.0022821370092931674
249200.0,0.0022821370092931674
249300.0,0.0022821370092931674
249400.0,0.0022821370092931674
249500.0,0.0022821370092931674
249600.0,0.0022821370092931674
249700.0,0.0022821370092931674
249800.0,0.0022821370092931674
249900.0,0.0022821370092931674
250000.0,0.0022821370092931674
250100.0,0.0022821370092931674
250200.0,0.0022821370092931674
250300.0,0.0022821370092931674
250400.0,0.0022821370092931674
250500.0,0.0022821370092931674
250600.0,0.0022821370092931674
250700.0,0.0022821370092931674
250800.0,0.0022821370092931674
250900.0,0.0022821370092931674
251000.0,0.0022821370092931674
251100.0,0.0022821370092931674
251200.0,0.0022821370092931674
251300.0,0.0022821370092931674
251400.0,0.0022821370092931674
251500.0,0.0022821370092931674
251600.0,0.0022821370092931674
251700.0,0.0022821370092931674
251800.0,0.0022821370092931674
251900.0,0.0022821370092931674
252000.0,0.0022821370092931674
252100.0,0.0022821370092931674
252200.0,0.0022821370092931674
252300.0,0.0022821370092931674
252400.0,0.0022821370092931674
252500.0,0.0022821370092931674
252600.0,0.0022821370092931674
252700.0,0.0022821370092931674
252800.0,0.0022821370092931674
252900.0,0.0022821370092931674
253000.0,0.0022821370092931674
253100.0,0.0022821370092931674
253200.0,0.0022821370092931674
253300.0,0.0022821370092931674
253400.0,0.0022821370092931674
253500.0,0.0022821370092931674
253600.0,0.0022821370092931674
253700.0,0.0022821370092931674
253800.0,0.0022821370092931674
253900.0,0.0022821370092931674
254000.0,0.0022821370092931674
254100.0,0.0022821370092931674
254200.0,0.0022821370092931674
254300.0,0.0022821370092931674
254400.0,0.0022821370092931674
254500.0,0.0022821370092931674
254600.0,0.0022821370092931674
254700.0,0.0022821370092931674
254800.0,0.0022821370092931674
254900.0,0.0022821370092931674
255000.0,0.0022821370092931674
255100.0,0.0022821370092931674
255200.0,0.0022821370092931674
255300.0,0.0022821370092931674
255400.0,0.0022821370092931674
255500.0,0.0022821370092931674
255600.0,0.0022821370092931674
255700.0,0.0022821370092931674
255800.0,0.0022821370092931674
255900.0,0.0022821370092931674
256000.0,0.0022821370092931674
256100.0,0.0022821370092931674
256200.0,0.0022821370092931674
256300.0,0.0022821370092931674
256400.0,0.0022821370092931674
256500.0,0.0022821370092931674
256600.0,0.0022821370092931674
256700.0,0.0022821370092931674
256800.0,0.0022821370092931674
256900.0,0.0022821370092931674
257000.0,0.0022821370092931674
257100.0,0.0022821370092931674
257200.0,0.0022821370092931674
257300.0,0.0022821370092931674
257400.0,0.0022821370092931674
257500.0,0.0022821370092931674
257600.0,0.0022821370092931674
257700.0,0.0022821370092931674
257800.0,0.0022821370092931674
257900.0,0.0022821370092931674
258000.0,0.0022821370092931674
258100.0,0.0022821370092931674
258200.0,0.0022821370092931674
258300.0,0.0022821370092931674
258400.0,0.0022821370092931674
258500.0,0.0022821370092931674
258600.0,0.0022821370092931674
258700.0,0.0022821370092931674
258800.0,0.0022821370092931674
258900.0,0.0022821370092931674
259000.0,0.0022821370092931674
259100.0,0.0022821370092931674
259200.0,0.0022821370092931674
259300.0,0.0022821370092931674
259400.0,0.0022821370092931674
259500.0,0.0022821370092931674
259600.0,0.0022821370092931674
259700.0,0.0022821370092931674
259800.0,0.0022821370092931674
259900.0,0.0022821370092931674
260000.0,0.0022821370092931674
260100.0,0.0022821370092931674
260200.0,0.0022821370092931674
260300.0,0.0022821370092931674
260400.0,0.0022821370092931674
260500.0,0.0022821370092931674
260600.0,0.0022821370092931674
260700.0,0.0022821370092931674
260800.0,0.0022821370092931674
260900.0,0.0022821370092931674
261000.0,0.0022821370092931674
261100.0,0.0022821370092931674
261200.0,0.0022821370092931674
261300.0,0.0022821370092931674
261400.0,0.0022821370092931674
261500.0,0.0022821370092931674
261600.0,0.0022821370092931674
261700.0,0.0022821370092931674
261800.0,0.0022821370092931674
261900.0,0.0022821370092931674
262000.0,0.0022821370092931674
262100.0,0.0022821370092931674
262200.0,0.0022821370092931674
262300.0,0.0022821370092931674
262400.0,0.0022821370092931674
262500.0,0.0022821370092931674
262600.0,0.0022821370092931674
262700.0,0.0022821370092931674
262800.0,0.0022821370092931674
262900.0,0.0022821370092931674
263000.0,0.0022821370092931674
263100.0,0.0022821370092931674
263200.0,0.0022821370092931674
263300.0,0.0022821370092931674
263400.0,0.0022821370092931674
263500.0,0.0022821370092931674
263600.0,0.0022821370092931674
263700.0,0.0022821370092931674
263800.0,0.0022821370092931674
263900.0,0.0022821370092931674
264000.0,0.0022821370092931674
264100.0,0.0022821370092931674
264200.0,0.0022821370092931674
264300.0,0.0022821370092931674
264400.0,0.0022821370092931674
264500.0,0.0022821370092931674
264600.0,0.0022821370092931674
264700.0,0.0022821370092931674
264800.0,0.0022821370092931674
264900.0,0.0022821370092931674
265000.0,0.0022821370092931674
265100.0,0.0022821370092931674
265200.0,0.0022821370092931674
265300.0,0.0022821370092931674
265400.0,0.0022821370092931674
265500.0,0.0022821370092931674
265600.0,0.0022821370092931674
265700.0,0.0022821370092931674
265800.0,0.0022821370092931674
265900.0,0.0022821370092931674
266000.0,0.0022821370092931674
266100.0,0.0022821370092931674
266200.0,0.0022821370092931674
266300.0,0.0022821370092931674
266400.0,0.0022821370092931674
266500.0,0.0022821370092931674
266600.0,0.0022821370092931674
266700.0,0.0022821370092931674
266800.0,0.0022821370092931674
266900.0,0.0022821370092931674
267000.0,0.0022821370092931674
267100.0,0.0022821370092931674
267200.0,0.0022821370092931674
267300.0,0.0022821370092931674
267400.0,0.0022821370092931674
267500.0,0.0022821370092931674
267600.0,0.0022821370092931674
267700.0,0.0022821370092931674
267800.0,0.0022821370092931674
267900.0,0.0022821370092931674
268000.0,0.0022821370092931674
268100.0,0.0022821370092931674
268200.0,0.0022821370092931674
268300.0,0.0022821370092931674
268400.0,0.0022821370092931674
268500.0,0.0022821370092931674
268600.0,0.0022821370092931674
268700.0,0.0022821370092931674
268800.0,0.0022821370092931674
268900.0,0.0022821370092931674
269000.0,0.0022821370092931674
269100.0,0.0022821370092931674
269200.0,0.0022821370092931674
269300.0,0.0022821370092931674
269400.0,0.0022821370092931674
269500.0,0.0022821370092931674
269600.0,0.0022821370092931674
269700.0,0.0022821370092931674
269800.0,0.0022821370092931674
269900.0,0.0022821370092931674
270000.0,0.0022821370092931674
270100.0,0.0022821370092931674
270200.0,0.0022821370092931674
270300.0,0.0022821370092931674
270400.0,0.0022821370092931674
270500.0,0.0022821370092931674
270600.0,0.0022821370092931674
270700.0,0.0022821370092931674
270800.0,0.0022821370092931674
270900.0,0.0022821370092931674
271000.0,0.0022821370092931674
271100.0,0.0022821370092931674
271200.0,0.0022821370092931674
271300.0,0.0022821370092931674
271400.0,0.0022821370092931674
271500.0,0.0022821370092931674
271600.0,0.0022821370092931674
271700.0,0.0022821370092931674
271800.0,0.0022821370092931674
271900.0,0.0022821370092931674
272000.0,0.0022821370092931674
272100.0,0.0022821370092931674
272200.0,0.0022821370092931674
272300.0,0.0022821370092931674
272400.0,0.0022821370092931674
272500.0,0.0022821370092931674
272600.0,0.0022821370092931674
272700.0,0.0022821370092931674
272800.0,0.0022821370092931674
272900.0,0.0022821370092931674
273000.0,0.0022821370092931674
273100.0,0.0022821370092931674
273200.0,0.0022821370092931674
273300.0,0.0022821370092931674
273400.0,0.0022821370092931674
273500.0,0.0022821370092931674
273600.0,0.0022821370092931674
273700.0,0.0022821370092931674
273800.0,0.0022821370092931674
273900.0,0.0022821370092931674
274000.0,0.0022821370092931674
274100.0,0.0022821370092931674
274200.0,0.0022821370092931674
274300.0,0.0022821370092931674
274400.0,0.0022821370092931674
274500.0,0.0022821370092931674
274600.0,0.0022821370092931674
274700.0,0.0022821370092931674
274800.0,0.0022821370092931674
274900.0,0.0022821370092931674
275000.0,0.0022821370092931674
275100.0,0.0022821370092931674
275200.0,0.0022821370092931674
275300.0,0.0022821370092931674
275400.0,0.0022821370092931674
275500.0,0.0022821370092931674
275600.0,0.0022821370092931674
275700.0,0.0022821370092931674
275800.0,0.0022821370092931674
275900.0,0.0022821370092931674
276000.0,0.0022821370092931674
276100.0,0.0022821370092931674
276200.0,0.0022821370092931674
276300.0,0.0022821370092931674
276400.0,0.0022821370092931674
276500.0,0.0022821370092931674
276600.0,0.0022821370092931674
276700.0,0.0022821370092931674
276800.0,0.0022821370092931674
276900.0,0.0022821370092931674
277000.0,0.0022821370092931674
277100.0,0.0022821370092931674
277200.0,0.0022821370092931674
277300.0,0.0022821370092931674
277400.0,0.0022821370092931674
277500.0,0.0022821370092931674
277600.0,0.0022821370092931674
277700.0,0.0022821370092931674
277800.0,0.0022821370092931674
277900.0,0.0022821370092931674
278000.0,0.0022821370092931674
278100.0,0.0022821370092931674
278200.0,0.0022821370092931674
278300.0,0.0022821370092931674
278400.0,0.0022821370092931674
278500.0,0.0022821370092931674
278600.0,0.0022821370092931674
278700.0,0.0022821370092931674
278800.0,0.0022821370092931674
278900.0,0.0022821370092931674
279000.0,0.0022821370092931674
279100.0,0.0022821370092931674
279200.0,0.0022821370092931674
279300.0,0.0022821370092931674
279400.0,0.0022821370092931674
279500.0,0.0022821370092931674
279600.0,0.0022821370092931674
279700.0,0.0022821370092931674
279800.0,0.0022821370092931674
279900.0,0.0022821370092931674
280000.0,0.0022821370092931674
280100.0,0.0022821370092931674
280200.0,0.0022821370092931674
280300.0,0.0022821370092931674
280400.0,0.0022821370092931674
280500.0,0.0022821370092931674
280600.0,0.0022821370092931674
280700.0,0.0022821370092931674
280800.0,0.0022821370092931674
280900.0,0.0022821370092931674
281000.0,0.0022821370092931674
281100.0,0.0022821370092931674
281200.0,0.0022821370092931674
281300.0,0.0022821370092931674
281400.0,0.0022821370092931674
281500.0,0.0022821370092931674
281600.0,0.0022821370092931674
281700.0,0.0022821370092931674
281800.0,0.0022821370092931674
281900.0,0.0022821370092931674
282000.0,0.0022821370092931674
282100.0,0.0022821370092931674
282200.0,0.0022821370092931674
282300.0,0.0022821370092931674
282400.0,0.0022821370092931674
282500.0,0.0022821370092931674
282600.0,0.0022821370092931674
282700.0,0.0022821370092931674
282800.0,0.0022821370092931674
282900.0,0.0022821370092931674
283000.0,0.0022821370092931674
283100.0,0.0022821370092931674
283200.0,0.0022821370092931674
283300.0,0.0022821370092931674
283400.0,0.0022821370092931674
283500.0,0.0022821370092931674
283600.0,0.0022821370092931674
283700.0,0.0022821370092931674
283800.0,0.0022821370092931674
283900.0,0.0022821370092931674
284000.0,0.0022821370092931674
284100.0,0.0022821370092931674
284200.0,0.0022821370092931674
284300.0,0.0022821370092931674
284400.0,0.0022821370092931674
284500.0,0.0022821370092931674
284600.0,0.0022821370092931674
284700.0,0.0022821370092931674
284800.0,0.0022821370092931674
284900.0,0.0022821370092931674
285000.0,0.0022821370092931674
285100.0,0.0022821370092931674
285200.0,0.0022821370092931674
285300.0,0.0022821370092931674
285400.0,0.0022821370092931674
285500.0,0.0022821370092931674
285600.0,0.0022821370092931674
285700.0,0.0022821370092931674
285800.0,0.0022821370092931674
285900.0,0.0022821370092931674
286000.0,0.0022821370092931674
286100.0,0.0022821370092931674
286200.0,0.0022821370092931674
286300.0,0.0022821370092931674
286400.0,0.0022821370092931674
286500.0,0.0022821370092931674
286600.0,0.0022821370092931674
286700.0,0.0022821370092931674
286800.0,0.0022821370092931674
286900.0,0.0022821370092931674
287000.0,0.0022821370092931674
287100.0,0.0022821370092931674
287200.0,0.0022821370092931674
287300.0,0.0022821370092931674
287400.0,0.0022821370092931674
287500.0,0.0022821370092931674
287600.0,0.0022821370092931674
287700.0,0.0022821370092931674
287800.0,0.0022821370092931674
287900.0,0.0022821370092931674
288000.0,0.0022821370092931674
288100.0,0.0022821370092931674
288200.0,0.0022821370092931674
288300.0,0.0022821370092931674
288400.0,0.0022821370092931674
288500.0,0.0022821370092931674
288600.0,0.0022821370092931674
288700.0,0.0022821370092931674
288800.0,0.0022821370092931674
288900.0,0.0022821370092931674
289000.0,0.0022821370092931674
289100.0,0.0022821370092931674
289200.0,0.0022821370092931674
289300.0,0.0022821370092931674
289400.0,0.0022821370092931674
289500.0,0.0022821370092931674
289600.0,0.0022821370092931674
289700.0,0.0022821370092931674
289800.0,0.0022821370092931674
289900.0,0.0022821370092931674
290000.0,0.0022821370092931674
290100.0,0.0022821370092931674
290200.0,0.0022821370092931674
290300.0,0.0022821370092931674
290400.0,0.0022821370092931674
290500.0,0.0022821370092931674
290600.0,0.0022821370092931674
290700.0,0.0022821370092931674
290800.0,0.0022821370092931674
290900.0,0.0022821370092931674
291000.0,0.0022821370092931674
291100.0,0.0022821370092931674
291200.0,0.0022821370092931674
291300.0,0.0022821370092931674
291400.0,0.0022821370092931674
291500.0,0.0022821370092931674
291600.0,0.0022821370092931674
291700.0,0.0022821370092931674
291800.0,0.0022821370092931674
291900.0,0.0022821370092931674
292000.0,0.0022821370092931674
292100.0,0.0022821370092931674
292200.0,0.0022821370092931674
292300.0,0.0022821370092931674
292400.0,0.0022821370092931674
292500.0,0.0022821370092931674
292600.0,0.0022821370092931674
292700.0,0.0022821370092931674
292800.0,0.0022821370092931674
292900.0,0.0022821370092931674
293000.0,0.0022821370092931674
293100.0,0.0022821370092931674
293200.0,0.0022821370092931674
293300.0,0.0022821370092931674
293400.0,0.0022821370092931674
293500.0,0.0022821370092931674
293600.0,0.0022821370092931674
293700.0,0.0022821370092931674
293800.0,0.0022821370092931674
293900.0,0.0022821370092931674
294000.0,0.0022821370092931674
294100.0,0.0022821370092931674
294200.0,0.0022821370092931674
294300.0,0.0022821370092931674
294400.0,0.0022821370092931674
294500.0,0.0022821370092931674
294600.0,0.0022821370092931674
294700.0,0.0022821370092931674
294800.0,0.0022821370092931674
294900.0,0.0022821370092931674
295000.0,0.0022821370092931674
295100.0,0.0022821370092931674
295200.0,0.0022821370092931674
295300.0,0.0022821370092931674
295400.0,0.0022821370092931674
295500.0,0.0022821370092931674
295600.0,0.0022821370092931674
295700.0,0.0022821370092931674
295800.0,0.0022821370092931674
295900.0,0.0022821370092931674
296000.0,0.0022821370092931674
296100.0,0.0022821370092931674
296200.0,0.0022821370092931674
296300.0,0.0022821370092931674
296400.0,0.0022821370092931674
296500.0,0.0022821370092931674
296600.0,0.0022821370092931674
296700.0,0.0022821370092931674
296800.0,0.0022821370092931674
296900.0,0.0022821370092931674
297000.0,0.0022821370092931674
297100.0,0.0022821370092931674
297200.0,0.0022821370092931674
297300.0,0.0022821370092931674
297400.0,0.0022821370092931674
297500.0,0.0022821370092931674
297600.0,0.0022821370092931674
297700.0,0.0022821370092931674
297800.0,0.0022821370092931674
297900.0,0.0022821370092931674
298000.0,0.0022821370092931674
298100.0,0.0022821370092931674
298200.0,0.0022821370092931674
298300.0,0.0022821370092931674
298400.0,0.0022821370092931674
298500.0,0.0022821370092931674
298600.0,0.0022821370092931674
298700.0,0.0022821370092931674
298800.0,0.0022821370092931674
298900.0,0.0022821370092931674
299000.0,0.0022821370092931674
299100.0,0.0022821370092931674
299200.0,0.0022821370092931674
299300.0,0.0022821370092931674
299400.0,0.0022821370092931674
299500.0,0.0022821370092931674
299600.0,0.0022821370092931674
299700.0,0.0022821370092931674
299800.0,0.0022821370092931674
299900.0,0.0022821370092931674
300000.0,0.0022821370092931674
300100.0,0.0022821370092931674
300200.0,0.0022821370092931674
300300.0,0.0022821370092931674
300400.0,0.0022821370092931674
300500.0,0.0022821370092931674
300600.0,0.0022821370092931674
300700.0,0.0022821370092931674
300800.0,0.0022821370092931674
300900.0,0.0022821370092931674
301000.0,0.0022821370092931674
301100.0,0.0022821370092931674
301200.0,0.0022821370092931674
301300.0,0.0022821370092931674
301400.0,0.0022821370092931674
301500.0,0.0022821370092931674
301600.0,0.0022821370092931674
301700.0,0.0022821370092931674
301800.0,0.0022821370092931674
301900.0,0.0022821370092931674
302000.0,0.0022821370092931674
302100.0,0.0022821370092931674
302200.0,0.0022821370092931674
302300.0,0.0022821370092931674
302400.0,0.0022821370092931674
302500.0,0.0022821370092931674
302600.0,0.0022821370092931674
302700.0,0.0022821370092931674
302800.0,0.0022821370092931674
302900.0,0.0022821370092931674
303000.0,0.0022821370092931674
303100.0,0.0022821370092931674
303200.0,0.0022821370092931674
303300.0,0.0022821370092931674
303400.0,0.0022821370092931674
303500.0,0.0022821370092931674
303600.0,0.0022821370092931674
303700.0,0.0022821370092931674
303800.0,0.0022821370092931674
303900.0,0.0022821370092931674
304000.0,0.0022821370092931674
304100.0,0.0022821370092931674
304200.0,0.0022821370092931674
304300.0,0.0022821370092931674
304400.0,0.0022821370092931674
304500.0,0.0022821370092931674
304600.0,0.0022821370092931674
304700.0,0.0022821370092931674
304800.0,0.0022821370092931674
304900.0,0.0022821370092931674
305000.0,0.0022821370092931674
305100.0,0.0022821370092931674
305200.0,0.0022821370092931674
305300.0,0.0022821370092931674
305400.0,0.0022821370092931674
305500.0,0.0022821370092931674
305600.0,0.0022821370092931674
305700.0,0.0022821370092931674
305800.0,0.0022821370092931674
305900.0,0.0022821370092931674
306000.0,0.0022821370092931674
306100.0,0.0022821370092931674
306200.0,0.0022821370092931674
306300.0,0.0022821370092931674
306400.0,0.0022821370092931674
306500.0,0.0022821370092931674
306600.0,0.0022821370092931674
306700.0,0.0022821370092931674
306800.0,0.0022821370092931674
306900.0,0.0022821370092931674
307000.0,0.0022821370092931674
307100.0,0.0022821370092931674
307200.0,0.0022821370092931674
307300.0,0.0022821370092931674
307400.0,0.0022821370092931674
307500.0,0.0022821370092931674
307600.0,0.0022821370092931674
307700.0,0.0022821370092931674
307800.0,0.0022821370092931674
307900.0,0.0022821370092931674
308000.0,0.0022821370092931674
308100.0,0.0022821370092931674
308200.0,0.0022821370092931674
308300.0,0.0022821370092931674
308400.0,0.0022821370092931674
308500.0,0.0022821370092931674
308600.0,0.0022821370092931674
308700.0,0.0022821370092931674
308800.0,0.0022821370092931674
308900.0,0.0022821370092931674
309000.0,0.0022821370092931674
309100.0,0.0022821370092931674
309200.0,0.0022821370092931674
309300.0,0.0022821370092931674
309400.0,0.0022821370092931674
309500.0,0.0022821370092931674
309600.0,0.0022821370092931674
309700.0,0.0022821370092931674
309800.0,0.0022821370092931674
309900.0,0.0022821370092931674
310000.0,0.0022821370092931674
310100.0,0.0022821370092931674
310200.0,0.0022821370092931674
310300.0,0.0022821370092931674
310400.0,0.0022821370092931674
310500.0,0.0022821370092931674
310600.0,0.0022821370092931674
310700.0,0.0022821370092931674
310800.0,0.0022821370092931674
310900.0,0.0022821370092931674
311000.0,0.0022821370092931674
311100.0,0.0022821370092931674
311200.0,0.0022821370092931674
311300.0,0.0022821370092931674
311400.0,0.0022821370092931674
311500.0,0.0022821370092931674
311600.0,0.0022821370092931674
311700.0,0.0022821370092931674
311800.0,0.0022821370092931674
311900.0,0.0022821370092931674
312000.0,0.0022821370092931674
312100.0,0.0022821370092931674
312200.0,0.0022821370092931674
312300.0,0.0022821370092931674
312400.0,0.0022821370092931674
312500.0,0.0022821370092931674
312600.0,0.0022821370092931674
312700.0,0.0022821370092931674
312800.0,0.0022821370092931674
312900.0,0.0022821370092931674
313000.0,0.0022821370092931674
313100.0,0.0022821370092931674
313200.0,0.0022821370092931674
313300.0,0.0022821370092931674
313400.0,0.0022821370092931674
313500.0,0.0022821370092931674
313600.0,0.0022821370092931674
313700.0,0.0022821370092931674
313800.0,0.0022821370092931674
313900.0,0.0022821370092931674
314000.0,0.0022821370092931674
314100.0,0.0022821370092931674
314200.0,0.0022821370092931674
314300.0,0.0022821370092931674
314400.0,0.0022821370092931674
314500.0,0.0022821370092931674
314600.0,0.0022821370092931674
314700.0,0.0022821370092931674
314800.0,0.0022821370092931674
314900.0,0.0022821370092931674
315000.0,0.0022821370092931674
315100.0,0.0022821370092931674
315200.0,0.0022821370092931674
315300.0,0.0022821370092931674
315400.0,0.0022821370092931674
315500.0,0.0022821370092931674
315600.0,0.0022821370092931674
315700.0,0.0022821370092931674
315800.0,0.0022821370092931674
315900.0,0.0022821370092931674
316000.0,0.0022821370092931674
316100.0,0.0022821370092931674
316200.0,0.0022821370092931674
316300.0,0.0022821370092931674
316400.0,0.0022821370092931674
316500.0,0.0022821370092931674
316600.0,0.0022821370092931674
316700.0,0.0022821370092931674
316800.0,0.0022821370092931674
316900.0,0.0022821370092931674
317000.0,0.0022821370092931674
317100.0,0.0022821370092931674
317200.0,0.0022821370092931674
317300.0,0.0022821370092931674
317400.0,0.0022821370092931674
317500.0,0.0022821370092931674
317600.0,0.0022821370092931674
317700.0,0.0022821370092931674
317800.0,0.0022821370092931674
317900.0,0.0022821370092931674
318000.0,0.0022821370092931674
318100.0,0.0022821370092931674
318200.0,0.0022821370092931674
318300.0,0.0022821370092931674
318400.0,0.0022821370092931674
318500.0,0.0022821370092931674
318600.0,0.0022821370092931674
318700.0,0.0022821370092931674
318800.0,0.0022821370092931674
318900.0,0.0022821370092931674
319000.0,0.0022821370092931674
319100.0,0.0022821370092931674
319200.0,0.0022821370092931674
319300.0,0.0022821370092931674
319400.0,0.0022821370092931674
319500.0,0.0022821370092931674
319600.0,0.0022821370092931674
319700.0,0.0022821370092931674
319800.0,0.0022821370092931674
319900.0,0.0022821370092931674
320000.0,0.0022821370092931674
320100.0,0.0022821370092931674
320200.0,0.0022821370092931674
320300.0,0.0022821370092931674
320400.0,0.0022821370092931674
320500.0,0.0022821370092931674
320600.0,0.0022821370092931674
320700.0,0.0022821370092931674
320800.0,0.0022821370092931674
320900.0,0.0022821370092931674
321000.0,0.0022821370092931674
321100.0,0.0022821370092931674
321200.0,0.0022821370092931674
321300.0,0.0022821370092931674
321400.0,0.0022821370092931674
321500.0,0.0022821370092931674
321600.0,0.0022821370092931674
321700.0,0.0022821370092931674
321800.0,0.0022821370092931674
321900.0,0.0022821370092931674
322000.0,0.0022821370092931674
322100.0,0.0022821370092931674
322200.0,0.0022821370092931674
322300.0,0.0022821370092931674
322400.0,0.0022821370092931674
322500.0,0.0022821370092931674
322600.0,0.0022821370092931674
322700.0,0.0022821370092931674
322800.0,0.0022821370092931674
322900.0,0.0022821370092931674
323000.0,0.0022821370092931674
323100.0,0.0022821370092931674
323200.0,0.0022821370092931674
323300.0,0.0022821370092931674
323400.0,0.0022821370092931674
323500.0,0.0022821370092931674
323600.0,0.0022821370092931674
323700.0,0.0022821370092931674
323800.0,0.0022821370092931674
323900.0,0.0022821370092931674
324000.0,0.0022821370092931674
324100.0,0.0022821370092931674
324200.0,0.0022821370092931674
324300.0,0.0022821370092931674
324400.0,0.0022821370092931674
324500.0,0.0022821370092931674
324600.0,0.0022821370092931674
324700.0,0.0022821370092931674
324800.0,0.0022821370092931674
324900.0,0.0022821370092931674
325000.0,0.0022821370092931674
325100.0,0.0022821370092931674
325200.0,0.0022821370092931674
325300.0,0.0022821370092931674
325400.0,0.0022821370092931674
325500.0,0.0022821370092931674
325600.0,0.0022821370092931674
325700.0,0.0022821370092931674
325800.0,0.0022821370092931674
325900.0,0.0022821370092931674
