M.D_b.CO2aq Time [a],M.D_b.CO2aq CO2aq [mol/kg]
823000.0,2.7666576776942206e-05
823100.0,2.766657677694221e-05
823200.0,2.766657677694221e-05
823300.0,2.7666576776942216e-05
823400.0,2.766657677694222e-05
823500.0,2.766657677694222e-05
823600.0,2.7666576776942226e-05
823700.0,2.7666576776942233e-05
823800.0,2.7666576776942236e-05
823900.0,2.7666576776942243e-05
824000.0,2.7666576776942243e-05
824100.0,2.7666576776942246e-05
824200.0,2.7666576776942253e-05
824300.0,2.7666576776942256e-05
824400.0,2.7666576776942256e-05
824500.0,2.7666576776942263e-05
824600.0,2.7666576776942267e-05
824700.0,2.7666576776942273e-05
824800.0,2.7666576776942273e-05
824900.0,2.7666576776942277e-05
825000.0,2.7666576776942283e-05
825100.0,2.7666576776942287e-05
825200.0,2.7666576776942294e-05
825300.0,2.76665767769423e-05
825400.0,2.7666576776942304e-05
825500.0,2.766657677694231e-05
825600.0,2.7666576776942314e-05
825700.0,2.766657677694232e-05
825800.0,2.7666576776942324e-05
825900.0,2.766657677694233e-05
826000.0,2.7666576776942334e-05
826100.0,2.766657677694234e-05
826200.0,2.7666576776942344e-05
826300.0,2.766657677694235e-05
826400.0,2.7666576776942358e-05
826500.0,2.766657677694236e-05
826600.0,2.7666576776942368e-05
826700.0,2.7666576776942368e-05
826800.0,2.766657677694237e-05
826900.0,2.766657677694238e-05
827000.0,2.7666576776942382e-05
827100.0,2.766657677694239e-05
827200.0,2.7666576776942392e-05
827300.0,2.76665767769424e-05
827400.0,2.7666576776942402e-05
827500.0,2.766657677694241e-05
827600.0,2.766657677694241e-05
827700.0,2.7666576776942416e-05
827800.0,2.766657677694242e-05
827900.0,2.7666576776942426e-05
828000.0,2.766657677694243e-05
828100.0,2.7666576776942436e-05
828200.0,2.766657677694244e-05
828300.0,2.7666576776942446e-05
828400.0,2.7666576776942446e-05
828500.0,2.766657677694245e-05
828600.0,2.7666576776942456e-05
828700.0,2.766657677694246e-05
828800.0,2.7666576776942466e-05
828900.0,2.766657677694247e-05
829000.0,2.766657677694247e-05
829100.0,2.7666576776942477e-05
829200.0,2.7666576776942483e-05
829300.0,2.7666576776942487e-05
829400.0,2.7666576776942494e-05
829500.0,2.7666576776942497e-05
829600.0,2.7666576776942504e-05
829700.0,2.7666576776942507e-05
829800.0,2.7666576776942514e-05
829900.0,2.7666576776942517e-05
830000.0,2.7666576776942524e-05
830100.0,2.7666576776942527e-05
830200.0,2.7666576776942534e-05
830300.0,2.7666576776942534e-05
830400.0,2.766657677694254e-05
830500.0,2.7666576776942544e-05
830600.0,2.766657677694255e-05
830700.0,2.7666576776942555e-05
830800.0,2.766657677694256e-05
830900.0,2.7666576776942565e-05
831000.0,2.766657677694257e-05
831100.0,2.7666576776942575e-05
831200.0,2.766657677694258e-05
831300.0,2.7666576776942585e-05
831400.0,2.7666576776942592e-05
831500.0,2.76665767769426e-05
831600.0,2.7666576776942602e-05
831700.0,2.766657677694261e-05
831800.0,2.7666576776942612e-05
831900.0,2.766657677694262e-05
832000.0,2.766657677694262e-05
832100.0,2.7666576776942622e-05
832200.0,2.7666576776942622e-05
832300.0,2.766657677694263e-05
832400.0,2.7666576776942632e-05
832500.0,2.766657677694264e-05
832600.0,2.7666576776942643e-05
832700.0,2.766657677694265e-05
832800.0,2.7666576776942653e-05
832900.0,2.766657677694266e-05
833000.0,2.7666576776942666e-05
833100.0,2.766657677694267e-05
833200.0,2.7666576776942676e-05
833300.0,2.766657677694268e-05
833400.0,2.7666576776942687e-05
833500.0,2.766657677694269e-05
833600.0,2.7666576776942697e-05
833700.0,2.76665767769427e-05
833800.0,2.76665767769427e-05
833900.0,2.7666576776942707e-05
834000.0,2.766657677694271e-05
834100.0,2.7666576776942717e-05
834200.0,2.7666576776942724e-05
834300.0,2.7666576776942727e-05
834400.0,2.7666576776942734e-05
834500.0,2.7666576776942737e-05
834600.0,2.7666576776942744e-05
834700.0,2.7666576776942748e-05
