M.H_b.TA Time [a],M.H_b.TA TA [mol/kg]
172900.0,0.0023486006481959684
173000.0,0.002348600648195969
173100.0,0.002348600648195969
173200.0,0.0023486006481959697
173300.0,0.00234860064819597
173400.0,0.0023486006481959706
173500.0,0.0023486006481959715
173600.0,0.002348600648195972
173700.0,0.002348600648195972
173800.0,0.0023486006481959723
173900.0,0.0023486006481959736
174000.0,0.002348600648195974
174100.0,0.0023486006481959745
174200.0,0.002348600648195975
174300.0,0.002348600648195976
174400.0,0.0023486006481959762
174500.0,0.0023486006481959767
174600.0,0.0023486006481959767
174700.0,0.002348600648195977
174800.0,0.002348600648195978
174900.0,0.002348600648195978
175000.0,0.002348600648195979
175100.0,0.0023486006481959793
175200.0,0.0023486006481959797
175300.0,0.0023486006481959806
175400.0,0.002348600648195981
175500.0,0.0023486006481959814
175600.0,0.002348600648195982
175700.0,0.002348600648195982
175800.0,0.0023486006481959827
175900.0,0.002348600648195983
176000.0,0.002348600648195984
176100.0,0.0023486006481959845
176200.0,0.002348600648195985
176300.0,0.0023486006481959858
176400.0,0.0023486006481959858
176500.0,0.0023486006481959866
176600.0,0.0023486006481959866
176700.0,0.002348600648195987
176800.0,0.002348600648195988
176900.0,0.002348600648195988
177000.0,0.002348600648195989
177100.0,0.002348600648195989
177200.0,0.0023486006481959897
177300.0,0.00234860064819599
177400.0,0.002348600648195991
177500.0,0.0023486006481959914
177600.0,0.0023486006481959914
177700.0,0.0023486006481959923
177800.0,0.0023486006481959927
177900.0,0.0023486006481959936
178000.0,0.002348600648195994
178100.0,0.002348600648195994
178200.0,0.002348600648195995
178300.0,0.0023486006481959957
178400.0,0.002348600648195996
178500.0,0.0023486006481959966
178600.0,0.0023486006481959966
178700.0,0.0023486006481959975
178800.0,0.002348600648195998
178900.0,0.0023486006481959983
179000.0,0.0023486006481959983
179100.0,0.002348600648195999
179200.0,0.002348600648195999
179300.0,0.002348600648196
179400.0,0.002348600648196001
179500.0,0.002348600648196001
179600.0,0.0023486006481960014
179700.0,0.002348600648196002
179800.0,0.0023486006481960022
179900.0,0.0023486006481960027
180000.0,0.002348600648196003
180100.0,0.0023486006481960035
180200.0,0.002348600648196004
180300.0,0.002348600648196005
180400.0,0.002348600648196005
180500.0,0.0023486006481960053
180600.0,0.0023486006481960057
180700.0,0.002348600648196006
180800.0,0.0023486006481960066
180900.0,0.0023486006481960075
181000.0,0.0023486006481960083
181100.0,0.0023486006481960083
181200.0,0.0023486006481960088
181300.0,0.0023486006481960096
181400.0,0.00234860064819601
181500.0,0.002348600648196011
181600.0,0.002348600648196011
181700.0,0.002348600648196011
181800.0,0.0023486006481960114
181900.0,0.002348600648196012
182000.0,0.0023486006481960127
182100.0,0.002348600648196013
182200.0,0.002348600648196013
182300.0,0.0023486006481960135
182400.0,0.002348600648196014
182500.0,0.002348600648196015
182600.0,0.002348600648196015
182700.0,0.0023486006481960153
182800.0,0.002348600648196016
182900.0,0.0023486006481960166
183000.0,0.002348600648196017
183100.0,0.002348600648196018
183200.0,0.0023486006481960183
183300.0,0.0023486006481960187
183400.0,0.0023486006481960196
183500.0,0.00234860064819602
183600.0,0.00234860064819602
183700.0,0.0023486006481960205
183800.0,0.002348600648196021
183900.0,0.0023486006481960213
184000.0,0.002348600648196022
184100.0,0.002348600648196022
184200.0,0.0023486006481960226
184300.0,0.002348600648196023
184400.0,0.0023486006481960235
184500.0,0.0023486006481960244
184600.0,0.002348600648196025
184700.0,0.002348600648196025
184800.0,0.0023486006481960257
184900.0,0.002348600648196026
185000.0,0.0023486006481960265
185100.0,0.0023486006481960274
185200.0,0.002348600648196028
185300.0,0.0023486006481960287
185400.0,0.002348600648196029
185500.0,0.0023486006481960296
185600.0,0.0023486006481960304
185700.0,0.0023486006481960304
185800.0,0.0023486006481960313
185900.0,0.0023486006481960313
186000.0,0.002348600648196032
186100.0,0.0023486006481960326
186200.0,0.0023486006481960335
186300.0,0.0023486006481960335
186400.0,0.0023486006481960343
186500.0,0.0023486006481960343
186600.0,0.002348600648196035
186700.0,0.002348600648196035
186800.0,0.0023486006481960356
186900.0,0.002348600648196036
187000.0,0.002348600648196037
187100.0,0.002348600648196038
187200.0,0.002348600648196038
187300.0,0.0023486006481960382
187400.0,0.002348600648196039
187500.0,0.002348600648196039
187600.0,0.0023486006481960395
187700.0,0.00234860064819604
187800.0,0.0023486006481960404
187900.0,0.0023486006481960413
188000.0,0.0023486006481960413
188100.0,0.002348600648196042
188200.0,0.002348600648196042
188300.0,0.0023486006481960426
188400.0,0.002348600648196043
188500.0,0.0023486006481960434
188600.0,0.0023486006481960443
188700.0,0.0023486006481960443
188800.0,0.0023486006481960447
188900.0,0.002348600648196045
189000.0,0.0023486006481960456
189100.0,0.0023486006481960465
189200.0,0.0023486006481960465
189300.0,0.002348600648196047
189400.0,0.0023486006481960474
189500.0,0.0023486006481960482
189600.0,0.0023486006481960487
189700.0,0.002348600648196049
189800.0,0.00234860064819605
189900.0,0.0023486006481960504
190000.0,0.002348600648196051
190100.0,0.0023486006481960517
190200.0,0.0023486006481960517
190300.0,0.002348600648196052
190400.0,0.002348600648196053
190500.0,0.0023486006481960534
190600.0,0.0023486006481960534
190700.0,0.0023486006481960543
190800.0,0.0023486006481960543
190900.0,0.0023486006481960547
191000.0,0.002348600648196055
191100.0,0.0023486006481960556
191200.0,0.0023486006481960565
191300.0,0.002348600648196057
191400.0,0.0023486006481960573
191500.0,0.0023486006481960573
191600.0,0.0023486006481960578
191700.0,0.002348600648196058
191800.0,0.0023486006481960586
191900.0,0.0023486006481960595
192000.0,0.00234860064819606
192100.0,0.0023486006481960604
192200.0,0.002348600648196061
192300.0,0.0023486006481960612
192400.0,0.0023486006481960617
192500.0,0.002348600648196062
192600.0,0.0023486006481960625
192700.0,0.002348600648196063
192800.0,0.0023486006481960634
192900.0,0.002348600648196064
193000.0,0.0023486006481960643
193100.0,0.0023486006481960647
193200.0,0.002348600648196065
193300.0,0.002348600648196066
193400.0,0.002348600648196066
193500.0,0.0023486006481960664
193600.0,0.002348600648196067
193700.0,0.0023486006481960673
193800.0,0.002348600648196068
193900.0,0.002348600648196068
194000.0,0.0023486006481960686
194100.0,0.002348600648196069
194200.0,0.0023486006481960695
194300.0,0.00234860064819607
194400.0,0.0023486006481960708
194500.0,0.002348600648196071
194600.0,0.0023486006481960716
194700.0,0.002348600648196072
194800.0,0.0023486006481960725
194900.0,0.002348600648196073
195000.0,0.002348600648196074
195100.0,0.002348600648196074
195200.0,0.0023486006481960742
195300.0,0.0023486006481960747
195400.0,0.002348600648196075
195500.0,0.002348600648196076
195600.0,0.002348600648196076
195700.0,0.0023486006481960764
195800.0,0.0023486006481960773
195900.0,0.0023486006481960773
196000.0,0.0023486006481960777
196100.0,0.002348600648196078
196200.0,0.0023486006481960786
196300.0,0.002348600648196079
196400.0,0.0023486006481960794
196500.0,0.0023486006481960803
196600.0,0.0023486006481960807
196700.0,0.002348600648196081
196800.0,0.002348600648196081
196900.0,0.0023486006481960816
197000.0,0.0023486006481960825
197100.0,0.0023486006481960825
197200.0,0.002348600648196083
197300.0,0.0023486006481960833
197400.0,0.0023486006481960838
197500.0,0.002348600648196084
197600.0,0.0023486006481960846
197700.0,0.0023486006481960855
197800.0,0.0023486006481960855
197900.0,0.002348600648196086
198000.0,0.002348600648196086
198100.0,0.002348600648196087
198200.0,0.0023486006481960877
198300.0,0.0023486006481960877
198400.0,0.002348600648196088
198500.0,0.002348600648196089
198600.0,0.00234860064819609
198700.0,0.0023486006481960907
198800.0,0.0023486006481960907
198900.0,0.002348600648196091
199000.0,0.0023486006481960916
199100.0,0.0023486006481960925
199200.0,0.002348600648196093
199300.0,0.0023486006481960933
199400.0,0.002348600648196094
199500.0,0.002348600648196094
199600.0,0.0023486006481960946
199700.0,0.002348600648196095
199800.0,0.002348600648196096
199900.0,0.0023486006481960964
200000.0,0.002348600648196097
200100.0,0.0023486006481960972
200200.0,0.0023486006481960977
200300.0,0.002348600648196098
200400.0,0.0023486006481960985
200500.0,0.002348600648196099
200600.0,0.0023486006481961
200700.0,0.0023486006481961007
200800.0,0.0023486006481961007
200900.0,0.002348600648196101
201000.0,0.0023486006481961016
201100.0,0.002348600648196102
201200.0,0.0023486006481961024
201300.0,0.002348600648196103
201400.0,0.0023486006481961033
201500.0,0.0023486006481961037
201600.0,0.0023486006481961046
201700.0,0.0023486006481961046
201800.0,0.002348600648196105
201900.0,0.0023486006481961055
202000.0,0.002348600648196106
202100.0,0.0023486006481961063
202200.0,0.0023486006481961068
202300.0,0.002348600648196107
202400.0,0.002348600648196107
202500.0,0.002348600648196108
202600.0,0.0023486006481961085
202700.0,0.002348600648196109
202800.0,0.002348600648196109
202900.0,0.00234860064819611
203000.0,0.0023486006481961102
203100.0,0.0023486006481961102
203200.0,0.002348600648196111
203300.0,0.0023486006481961115
203400.0,0.0023486006481961124
203500.0,0.0023486006481961124
203600.0,0.002348600648196113
203700.0,0.0023486006481961137
203800.0,0.002348600648196114
203900.0,0.002348600648196115
204000.0,0.0023486006481961154
204100.0,0.002348600648196116
204200.0,0.002348600648196116
204300.0,0.0023486006481961163
204400.0,0.002348600648196117
204500.0,0.0023486006481961176
204600.0,0.002348600648196118
204700.0,0.002348600648196118
204800.0,0.0023486006481961185
204900.0,0.0023486006481961193
205000.0,0.0023486006481961198
205100.0,0.0023486006481961198
205200.0,0.00234860064819612
205300.0,0.0023486006481961206
205400.0,0.002348600648196121
205500.0,0.0023486006481961215
205600.0,0.002348600648196122
205700.0,0.0023486006481961224
205800.0,0.002348600648196123
205900.0,0.0023486006481961232
206000.0,0.0023486006481961232
206100.0,0.002348600648196124
206200.0,0.0023486006481961245
206300.0,0.002348600648196125
206400.0,0.002348600648196126
206500.0,0.0023486006481961263
206600.0,0.0023486006481961267
206700.0,0.002348600648196127
206800.0,0.002348600648196128
206900.0,0.002348600648196128
207000.0,0.002348600648196129
207100.0,0.0023486006481961298
207200.0,0.0023486006481961298
207300.0,0.0023486006481961298
207400.0,0.002348600648196131
207500.0,0.0023486006481961315
207600.0,0.002348600648196132
207700.0,0.0023486006481961324
207800.0,0.002348600648196133
207900.0,0.0023486006481961332
208000.0,0.0023486006481961332
208100.0,0.0023486006481961337
208200.0,0.002348600648196135
208300.0,0.0023486006481961354
208400.0,0.0023486006481961354
208500.0,0.0023486006481961367
208600.0,0.0023486006481961367
208700.0,0.0023486006481961367
208800.0,0.0023486006481961376
208900.0,0.0023486006481961376
209000.0,0.0023486006481961384
209100.0,0.0023486006481961384
209200.0,0.0023486006481961397
209300.0,0.0023486006481961406
209400.0,0.00234860064819614
209500.0,0.002348600648196141
209600.0,0.0023486006481961415
209700.0,0.0023486006481961415
209800.0,0.0023486006481961423
209900.0,0.0023486006481961423
210000.0,0.002348600648196143
210100.0,0.0023486006481961436
210200.0,0.0023486006481961445
210300.0,0.0023486006481961445
210400.0,0.0023486006481961454
210500.0,0.0023486006481961454
210600.0,0.0023486006481961462
210700.0,0.0023486006481961467
210800.0,0.002348600648196147
210900.0,0.002348600648196147
211000.0,0.002348600648196148
211100.0,0.002348600648196148
211200.0,0.002348600648196149
211300.0,0.002348600648196149
211400.0,0.00234860064819615
211500.0,0.0023486006481961506
211600.0,0.002348600648196151
211700.0,0.0023486006481961514
211800.0,0.002348600648196152
211900.0,0.0023486006481961527
212000.0,0.0023486006481961527
212100.0,0.0023486006481961536
212200.0,0.002348600648196154
212300.0,0.002348600648196154
212400.0,0.002348600648196155
212500.0,0.002348600648196155
212600.0,0.0023486006481961558
212700.0,0.002348600648196156
212800.0,0.002348600648196156
212900.0,0.002348600648196157
213000.0,0.002348600648196157
213100.0,0.0023486006481961575
213200.0,0.0023486006481961584
213300.0,0.002348600648196159
213400.0,0.0023486006481961592
213500.0,0.0023486006481961592
213600.0,0.0023486006481961597
213700.0,0.0023486006481961597
213800.0,0.0023486006481961605
213900.0,0.002348600648196161
214000.0,0.002348600648196161
214100.0,0.002348600648196162
214200.0,0.0023486006481961623
214300.0,0.0023486006481961627
214400.0,0.0023486006481961636
214500.0,0.0023486006481961636
214600.0,0.002348600648196164
214700.0,0.002348600648196165
214800.0,0.002348600648196165
214900.0,0.0023486006481961653
215000.0,0.0023486006481961657
215100.0,0.0023486006481961657
215200.0,0.0023486006481961666
215300.0,0.0023486006481961675
215400.0,0.002348600648196168
215500.0,0.002348600648196168
215600.0,0.0023486006481961683
215700.0,0.0023486006481961688
215800.0,0.002348600648196169
215900.0,0.00234860064819617
216000.0,0.00234860064819617
216100.0,0.0023486006481961705
216200.0,0.0023486006481961714
216300.0,0.0023486006481961714
216400.0,0.0023486006481961714
216500.0,0.0023486006481961723
216600.0,0.0023486006481961727
216700.0,0.0023486006481961727
216800.0,0.0023486006481961736
216900.0,0.0023486006481961744
217000.0,0.002348600648196175
217100.0,0.0023486006481961753
217200.0,0.002348600648196176
217300.0,0.0023486006481961766
217400.0,0.0023486006481961775
217500.0,0.0023486006481961783
217600.0,0.0023486006481961788
217700.0,0.0023486006481961788
217800.0,0.002348600648196179
217900.0,0.00234860064819618
218000.0,0.0023486006481961805
218100.0,0.002348600648196181
218200.0,0.0023486006481961814
218300.0,0.0023486006481961814
218400.0,0.0023486006481961827
218500.0,0.002348600648196183
218600.0,0.0023486006481961835
218700.0,0.002348600648196184
218800.0,0.0023486006481961844
218900.0,0.002348600648196185
219000.0,0.0023486006481961853
219100.0,0.0023486006481961853
219200.0,0.0023486006481961857
219300.0,0.0023486006481961866
219400.0,0.0023486006481961866
219500.0,0.002348600648196187
219600.0,0.0023486006481961874
219700.0,0.002348600648196188
219800.0,0.002348600648196188
219900.0,0.0023486006481961883
220000.0,0.0023486006481961887
220100.0,0.0023486006481961896
220200.0,0.00234860064819619
220300.0,0.0023486006481961905
220400.0,0.0023486006481961913
220500.0,0.0023486006481961913
220600.0,0.0023486006481961918
220700.0,0.0023486006481961926
220800.0,0.0023486006481961926
220900.0,0.0023486006481961935
221000.0,0.0023486006481961944
221100.0,0.002348600648196195
221200.0,0.0023486006481961952
221300.0,0.0023486006481961952
221400.0,0.0023486006481961957
221500.0,0.002348600648196196
221600.0,0.002348600648196197
221700.0,0.002348600648196198
221800.0,0.002348600648196198
221900.0,0.0023486006481961983
222000.0,0.002348600648196199
222100.0,0.002348600648196199
222200.0,0.0023486006481961996
222300.0,0.0023486006481962
222400.0,0.0023486006481962004
222500.0,0.0023486006481962013
222600.0,0.0023486006481962013
222700.0,0.002348600648196202
222800.0,0.002348600648196202
222900.0,0.0023486006481962026
223000.0,0.002348600648196203
223100.0,0.0023486006481962035
223200.0,0.0023486006481962043
223300.0,0.0023486006481962043
223400.0,0.0023486006481962048
223500.0,0.0023486006481962056
223600.0,0.002348600648196206
223700.0,0.002348600648196207
223800.0,0.002348600648196208
223900.0,0.002348600648196208
224000.0,0.0023486006481962082
224100.0,0.0023486006481962087
224200.0,0.002348600648196209
224300.0,0.0023486006481962095
224400.0,0.0023486006481962095
224500.0,0.00234860064819621
224600.0,0.0023486006481962104
224700.0,0.002348600648196211
224800.0,0.0023486006481962117
224900.0,0.0023486006481962117
225000.0,0.0023486006481962126
225100.0,0.002348600648196213
225200.0,0.002348600648196213
225300.0,0.002348600648196214
225400.0,0.0023486006481962143
225500.0,0.0023486006481962148
225600.0,0.0023486006481962148
225700.0,0.0023486006481962156
225800.0,0.0023486006481962156
225900.0,0.002348600648196216
226000.0,0.0023486006481962165
226100.0,0.002348600648196217
226200.0,0.002348600648196218
226300.0,0.002348600648196218
226400.0,0.0023486006481962187
226500.0,0.0023486006481962195
226600.0,0.0023486006481962195
226700.0,0.00234860064819622
226800.0,0.0023486006481962204
226900.0,0.0023486006481962204
227000.0,0.0023486006481962213
227100.0,0.0023486006481962217
227200.0,0.002348600648196222
227300.0,0.002348600648196223
227400.0,0.0023486006481962234
227500.0,0.002348600648196224
227600.0,0.0023486006481962243
227700.0,0.0023486006481962243
227800.0,0.0023486006481962247
227900.0,0.0023486006481962256
228000.0,0.002348600648196226
228100.0,0.002348600648196227
228200.0,0.002348600648196227
228300.0,0.0023486006481962278
228400.0,0.0023486006481962286
228500.0,0.002348600648196229
228600.0,0.002348600648196229
228700.0,0.00234860064819623
228800.0,0.002348600648196231
228900.0,0.002348600648196231
229000.0,0.0023486006481962317
229100.0,0.002348600648196232
229200.0,0.002348600648196233
229300.0,0.0023486006481962334
229400.0,0.002348600648196234
229500.0,0.002348600648196234
229600.0,0.0023486006481962347
229700.0,0.0023486006481962347
229800.0,0.002348600648196235
229900.0,0.002348600648196236
230000.0,0.002348600648196237
230100.0,0.002348600648196237
230200.0,0.002348600648196237
230300.0,0.0023486006481962373
230400.0,0.002348600648196238
230500.0,0.0023486006481962386
230600.0,0.002348600648196239
230700.0,0.0023486006481962395
230800.0,0.00234860064819624
230900.0,0.0023486006481962403
231000.0,0.0023486006481962403
231100.0,0.0023486006481962416
231200.0,0.002348600648196242
231300.0,0.0023486006481962425
231400.0,0.002348600648196243
231500.0,0.0023486006481962434
231600.0,0.002348600648196244
231700.0,0.0023486006481962442
231800.0,0.0023486006481962447
231900.0,0.002348600648196245
232000.0,0.0023486006481962455
232100.0,0.002348600648196246
232200.0,0.0023486006481962464
232300.0,0.002348600648196247
232400.0,0.0023486006481962473
232500.0,0.002348600648196248
232600.0,0.002348600648196248
232700.0,0.0023486006481962486
232800.0,0.002348600648196249
232900.0,0.002348600648196249
233000.0,0.00234860064819625
233100.0,0.0023486006481962507
233200.0,0.0023486006481962507
233300.0,0.002348600648196251
233400.0,0.0023486006481962516
233500.0,0.002348600648196252
233600.0,0.0023486006481962525
233700.0,0.0023486006481962525
233800.0,0.0023486006481962533
233900.0,0.0023486006481962538
234000.0,0.002348600648196254
234100.0,0.0023486006481962547
234200.0,0.002348600648196255
234300.0,0.0023486006481962555
234400.0,0.0023486006481962555
234500.0,0.002348600648196256
234600.0,0.002348600648196257
234700.0,0.0023486006481962573
234800.0,0.0023486006481962577
234900.0,0.0023486006481962586
235000.0,0.0023486006481962586
235100.0,0.0023486006481962586
235200.0,0.002348600648196259
235300.0,0.00234860064819626
235400.0,0.0023486006481962607
235500.0,0.002348600648196261
235600.0,0.002348600648196261
235700.0,0.002348600648196262
235800.0,0.0023486006481962625
235900.0,0.002348600648196263
236000.0,0.0023486006481962633
236100.0,0.0023486006481962638
236200.0,0.0023486006481962646
236300.0,0.0023486006481962646
236400.0,0.0023486006481962655
236500.0,0.0023486006481962655
236600.0,0.002348600648196266
236700.0,0.0023486006481962664
236800.0,0.0023486006481962672
236900.0,0.002348600648196268
237000.0,0.002348600648196268
237100.0,0.002348600648196269
237200.0,0.002348600648196269
237300.0,0.00234860064819627
237400.0,0.0023486006481962703
237500.0,0.0023486006481962707
237600.0,0.002348600648196271
237700.0,0.002348600648196272
237800.0,0.002348600648196272
237900.0,0.002348600648196273
238000.0,0.002348600648196273
238100.0,0.0023486006481962737
238200.0,0.0023486006481962737
238300.0,0.0023486006481962746
238400.0,0.002348600648196275
238500.0,0.0023486006481962755
238600.0,0.002348600648196276
238700.0,0.0023486006481962768
238800.0,0.002348600648196277
238900.0,0.002348600648196277
239000.0,0.0023486006481962776
239100.0,0.0023486006481962785
239200.0,0.0023486006481962785
239300.0,0.0023486006481962794
239400.0,0.0023486006481962794
239500.0,0.0023486006481962802
239600.0,0.0023486006481962802
239700.0,0.002348600648196281
239800.0,0.0023486006481962815
239900.0,0.0023486006481962815
240000.0,0.0023486006481962824
240100.0,0.002348600648196283
240200.0,0.0023486006481962837
240300.0,0.002348600648196284
240400.0,0.0023486006481962846
240500.0,0.0023486006481962846
240600.0,0.002348600648196285
240700.0,0.002348600648196286
240800.0,0.002348600648196286
240900.0,0.0023486006481962867
241000.0,0.002348600648196287
241100.0,0.002348600648196287
241200.0,0.002348600648196288
241300.0,0.002348600648196288
241400.0,0.002348600648196289
241500.0,0.0023486006481962893
241600.0,0.0023486006481962893
241700.0,0.0023486006481962898
241800.0,0.0023486006481962906
241900.0,0.0023486006481962906
242000.0,0.002348600648196291
242100.0,0.002348600648196292
242200.0,0.002348600648196292
242300.0,0.002348600648196293
242400.0,0.002348600648196293
242500.0,0.0023486006481962937
242600.0,0.002348600648196294
242700.0,0.002348600648196294
242800.0,0.002348600648196295
242900.0,0.002348600648196295
243000.0,0.002348600648196295
243100.0,0.0023486006481962954
243200.0,0.0023486006481962963
243300.0,0.0023486006481962967
243400.0,0.0023486006481962967
243500.0,0.002348600648196297
243600.0,0.002348600648196298
243700.0,0.0023486006481962985
243800.0,0.0023486006481962993
243900.0,0.0023486006481962993
244000.0,0.0023486006481963
244100.0,0.0023486006481963
244200.0,0.0023486006481963006
244300.0,0.0023486006481963015
244400.0,0.0023486006481963024
244500.0,0.002348600648196303
244600.0,0.0023486006481963037
244700.0,0.0023486006481963037
244800.0,0.0023486006481963045
244900.0,0.0023486006481963045
245000.0,0.0023486006481963054
245100.0,0.0023486006481963054
245200.0,0.0023486006481963063
245300.0,0.0023486006481963067
245400.0,0.002348600648196307
245500.0,0.002348600648196307
245600.0,0.0023486006481963076
245700.0,0.0023486006481963084
245800.0,0.002348600648196309
245900.0,0.002348600648196309
246000.0,0.0023486006481963097
246100.0,0.0023486006481963097
246200.0,0.00234860064819631
246300.0,0.002348600648196311
246400.0,0.0023486006481963115
246500.0,0.0023486006481963115
246600.0,0.0023486006481963123
246700.0,0.0023486006481963123
246800.0,0.002348600648196313
246900.0,0.0023486006481963136
247000.0,0.0023486006481963136
247100.0,0.0023486006481963145
247200.0,0.002348600648196315
247300.0,0.002348600648196315
247400.0,0.0023486006481963154
247500.0,0.0023486006481963162
247600.0,0.0023486006481963167
247700.0,0.0023486006481963167
247800.0,0.002348600648196317
247900.0,0.002348600648196318
248000.0,0.0023486006481963184
248100.0,0.0023486006481963184
248200.0,0.0023486006481963193
248300.0,0.0023486006481963197
248400.0,0.00234860064819632
248500.0,0.0023486006481963206
248600.0,0.002348600648196321
248700.0,0.002348600648196322
248800.0,0.0023486006481963223
248900.0,0.0023486006481963227
249000.0,0.0023486006481963236
249100.0,0.002348600648196324
249200.0,0.002348600648196325
249300.0,0.0023486006481963253
249400.0,0.0023486006481963253
249500.0,0.0023486006481963258
249600.0,0.0023486006481963266
249700.0,0.0023486006481963266
249800.0,0.0023486006481963266
249900.0,0.0023486006481963275
250000.0,0.0023486006481963284
250100.0,0.002348600648196329
250200.0,0.0023486006481963292
250300.0,0.0023486006481963297
250400.0,0.0023486006481963305
250500.0,0.0023486006481963305
250600.0,0.0023486006481963314
250700.0,0.002348600648196332
250800.0,0.0023486006481963323
250900.0,0.0023486006481963327
251000.0,0.002348600648196333
251100.0,0.0023486006481963336
251200.0,0.002348600648196334
251300.0,0.0023486006481963344
251400.0,0.0023486006481963344
251500.0,0.0023486006481963353
251600.0,0.0023486006481963357
251700.0,0.002348600648196336
251800.0,0.002348600648196336
251900.0,0.002348600648196337
252000.0,0.0023486006481963375
252100.0,0.002348600648196338
252200.0,0.0023486006481963384
252300.0,0.002348600648196339
252400.0,0.0023486006481963397
252500.0,0.0023486006481963397
252600.0,0.0023486006481963405
252700.0,0.002348600648196341
252800.0,0.0023486006481963414
252900.0,0.0023486006481963423
253000.0,0.0023486006481963423
253100.0,0.0023486006481963427
253200.0,0.0023486006481963436
253300.0,0.0023486006481963436
253400.0,0.0023486006481963444
253500.0,0.002348600648196345
253600.0,0.0023486006481963453
253700.0,0.0023486006481963457
253800.0,0.0023486006481963457
253900.0,0.0023486006481963466
254000.0,0.0023486006481963475
254100.0,0.0023486006481963475
254200.0,0.0023486006481963483
254300.0,0.0023486006481963483
254400.0,0.0023486006481963483
254500.0,0.002348600648196349
254600.0,0.00234860064819635
254700.0,0.00234860064819635
254800.0,0.0023486006481963505
254900.0,0.002348600648196351
255000.0,0.002348600648196351
255100.0,0.002348600648196352
255200.0,0.0023486006481963522
255300.0,0.0023486006481963527
255400.0,0.002348600648196353
255500.0,0.002348600648196354
255600.0,0.0023486006481963544
255700.0,0.002348600648196355
255800.0,0.0023486006481963553
255900.0,0.0023486006481963557
256000.0,0.0023486006481963557
256100.0,0.0023486006481963566
256200.0,0.002348600648196357
256300.0,0.0023486006481963574
256400.0,0.002348600648196358
256500.0,0.0023486006481963587
256600.0,0.002348600648196359
256700.0,0.0023486006481963596
256800.0,0.00234860064819636
256900.0,0.00234860064819636
257000.0,0.002348600648196361
257100.0,0.002348600648196361
257200.0,0.0023486006481963618
257300.0,0.0023486006481963618
257400.0,0.0023486006481963626
257500.0,0.0023486006481963626
257600.0,0.0023486006481963635
257700.0,0.002348600648196364
257800.0,0.0023486006481963644
257900.0,0.002348600648196365
258000.0,0.002348600648196365
258100.0,0.0023486006481963657
258200.0,0.0023486006481963657
258300.0,0.0023486006481963665
258400.0,0.002348600648196367
258500.0,0.0023486006481963674
258600.0,0.0023486006481963674
258700.0,0.002348600648196368
258800.0,0.002348600648196368
258900.0,0.0023486006481963683
259000.0,0.0023486006481963696
259100.0,0.0023486006481963696
259200.0,0.0023486006481963704
259300.0,0.0023486006481963704
259400.0,0.0023486006481963713
259500.0,0.0023486006481963717
259600.0,0.002348600648196372
259700.0,0.002348600648196372
259800.0,0.002348600648196373
259900.0,0.002348600648196374
260000.0,0.0023486006481963743
260100.0,0.002348600648196375
260200.0,0.0023486006481963756
260300.0,0.002348600648196376
260400.0,0.0023486006481963765
260500.0,0.002348600648196377
260600.0,0.0023486006481963774
260700.0,0.0023486006481963787
260800.0,0.0023486006481963787
260900.0,0.0023486006481963787
261000.0,0.0023486006481963796
261100.0,0.00234860064819638
261200.0,0.0023486006481963804
261300.0,0.0023486006481963813
261400.0,0.0023486006481963813
261500.0,0.0023486006481963813
261600.0,0.002348600648196382
261700.0,0.002348600648196382
261800.0,0.0023486006481963826
261900.0,0.002348600648196383
262000.0,0.0023486006481963835
262100.0,0.0023486006481963843
262200.0,0.0023486006481963843
262300.0,0.0023486006481963843
262400.0,0.0023486006481963856
262500.0,0.002348600648196386
262600.0,0.0023486006481963865
262700.0,0.0023486006481963865
262800.0,0.0023486006481963874
262900.0,0.0023486006481963874
263000.0,0.0023486006481963874
263100.0,0.002348600648196388
263200.0,0.0023486006481963882
263300.0,0.0023486006481963895
263400.0,0.0023486006481963895
263500.0,0.0023486006481963895
263600.0,0.0023486006481963904
263700.0,0.0023486006481963913
263800.0,0.0023486006481963917
263900.0,0.0023486006481963917
264000.0,0.002348600648196392
264100.0,0.002348600648196393
264200.0,0.0023486006481963934
264300.0,0.0023486006481963943
264400.0,0.0023486006481963943
264500.0,0.0023486006481963947
264600.0,0.0023486006481963956
264700.0,0.002348600648196396
264800.0,0.002348600648196396
264900.0,0.0023486006481963965
265000.0,0.002348600648196397
265100.0,0.002348600648196397
265200.0,0.0023486006481963978
265300.0,0.0023486006481963986
265400.0,0.0023486006481963986
265500.0,0.002348600648196399
265600.0,0.0023486006481963995
265700.0,0.0023486006481963995
265800.0,0.0023486006481964004
265900.0,0.002348600648196401
266000.0,0.0023486006481964012
266100.0,0.0023486006481964017
266200.0,0.0023486006481964025
266300.0,0.002348600648196403
266400.0,0.002348600648196404
266500.0,0.002348600648196404
266600.0,0.0023486006481964043
266700.0,0.002348600648196405
266800.0,0.002348600648196405
266900.0,0.002348600648196406
267000.0,0.002348600648196406
267100.0,0.0023486006481964064
267200.0,0.002348600648196407
267300.0,0.0023486006481964073
267400.0,0.0023486006481964077
267500.0,0.002348600648196408
267600.0,0.002348600648196409
267700.0,0.002348600648196409
267800.0,0.002348600648196409
267900.0,0.00234860064819641
268000.0,0.0023486006481964103
268100.0,0.0023486006481964108
268200.0,0.002348600648196411
268300.0,0.0023486006481964116
268400.0,0.0023486006481964125
268500.0,0.0023486006481964134
268600.0,0.002348600648196414
