M.CP Time [a],M.CP CO2 [mol/kg]
1058.75,2674850000000.0
1058.8333333333333,2674850000000.0
1058.9166666666665,2674850000000.0
1059.0,2674850000000.0
1059.0833333333333,2674850000000.0
1059.1666666666665,2674850000000.0
1059.25,2674850000000.0
1059.3333333333333,2674850000000.0
1059.4166666666665,2674850000000.0
1059.5,2674850000000.0
1059.5833333333333,2674850000000.0
1059.6666666666665,2674850000000.0
1059.75,2674850000000.0
1059.8333333333333,2674850000000.0
1059.9166666666665,2674850000000.0
1060.0,2674850000000.0
1060.0833333333333,2674850000000.0
1060.1666666666665,2674850000000.0
1060.25,2674850000000.0
1060.3333333333333,2674850000000.0
1060.4166666666665,2674850000000.0
1060.5,2674850000000.0
1060.5833333333333,2674850000000.0
1060.6666666666665,2674850000000.0
1060.75,2674850000000.0
1060.8333333333333,2674850000000.0
1060.9166666666665,2674850000000.0
1061.0,2674850000000.0
1061.0833333333333,2674850000000.0
1061.1666666666665,2674850000000.0
1061.25,2674850000000.0
1061.3333333333333,2674850000000.0
1061.4166666666665,2674850000000.0
1061.5,2674850000000.0
1061.5833333333333,2674850000000.0
1061.6666666666665,2674850000000.0
1061.75,2674850000000.0
1061.8333333333333,2674850000000.0
1061.9166666666665,2674850000000.0
1062.0,2674850000000.0
1062.0833333333333,2674850000000.0
1062.1666666666665,2674850000000.0
1062.25,2674850000000.0
1062.3333333333333,2674850000000.0
1062.4166666666665,2674850000000.0
1062.5,2674850000000.0
1062.5833333333333,2674850000000.0
1062.6666666666665,2674850000000.0
1062.75,2674850000000.0
1062.8333333333333,2674850000000.0
1062.9166666666665,2674850000000.0
1063.0,2674850000000.0
1063.0833333333333,2674850000000.0
1063.1666666666665,2674850000000.0
1063.25,2674850000000.0
1063.3333333333333,2674850000000.0
1063.4166666666665,2674850000000.0
1063.5,2674850000000.0
1063.5833333333333,2674850000000.0
1063.6666666666665,2674850000000.0
1063.75,2674850000000.0
1063.8333333333333,2674850000000.0
1063.9166666666665,2674850000000.0
1064.0,2674850000000.0
1064.0833333333333,2674850000000.0
1064.1666666666665,2674850000000.0
1064.25,2674850000000.0
1064.3333333333333,2674850000000.0
1064.4166666666665,2674850000000.0
1064.5,2674850000000.0
1064.5833333333333,2674850000000.0
1064.6666666666665,2674850000000.0
1064.75,2674850000000.0
1064.8333333333333,2674850000000.0
1064.9166666666665,2674850000000.0
1065.0,2674850000000.0
1065.0833333333333,2674850000000.0
1065.1666666666665,2674850000000.0
1065.25,2674850000000.0
1065.3333333333333,2674850000000.0
1065.4166666666665,2674850000000.0
1065.5,2674850000000.0
1065.5833333333333,2674850000000.0
1065.6666666666665,2674850000000.0
1065.75,2674850000000.0
1065.8333333333333,2674850000000.0
1065.9166666666665,2674850000000.0
1066.0,2674850000000.0
1066.0833333333333,2674850000000.0
1066.1666666666665,2674850000000.0
1066.25,2674850000000.0
1066.3333333333333,2674850000000.0
1066.4166666666665,2674850000000.0
1066.5,2674850000000.0
1066.5833333333333,2674850000000.0
1066.6666666666665,2674850000000.0
1066.75,2674850000000.0
1066.8333333333333,2674850000000.0
1066.9166666666665,2674850000000.0
1067.0,2674850000000.0
1067.0833333333333,2674850000000.0
1067.1666666666665,2674850000000.0
1067.25,2674850000000.0
1067.3333333333333,2674850000000.0
1067.4166666666665,2674850000000.0
1067.5,2674850000000.0
1067.5833333333333,2674850000000.0
1067.6666666666665,2674850000000.0
1067.75,2674850000000.0
1067.8333333333333,2674850000000.0
1067.9166666666665,2674850000000.0
1068.0,2674850000000.0
1068.0833333333333,2674850000000.0
1068.1666666666665,2674850000000.0
1068.25,2674850000000.0
1068.3333333333333,2674850000000.0
1068.4166666666665,2674850000000.0
1068.5,2674850000000.0
1068.5833333333333,2674850000000.0
1068.6666666666665,2674850000000.0
1068.75,2674850000000.0
1068.8333333333333,2674850000000.0
1068.9166666666665,2674850000000.0
1069.0,2674850000000.0
1069.0833333333333,2674850000000.0
1069.1666666666665,2674850000000.0
1069.25,2674850000000.0
1069.3333333333333,2674850000000.0
1069.4166666666665,2674850000000.0
1069.5,2674850000000.0
1069.5833333333333,2674850000000.0
1069.6666666666665,2674850000000.0
1069.75,2674850000000.0
1069.8333333333333,2674850000000.0
1069.9166666666665,2674850000000.0
1070.0,2674850000000.0
1070.0833333333333,2674850000000.0
1070.1666666666665,2674850000000.0
1070.25,2674850000000.0
1070.3333333333333,2674850000000.0
1070.4166666666665,2674850000000.0
1070.5,2674850000000.0
1070.5833333333333,2674850000000.0
1070.6666666666665,2674850000000.0
1070.75,2674850000000.0
1070.8333333333333,2674850000000.0
1070.9166666666665,2674850000000.0
1071.0,2674850000000.0
1071.0833333333333,2674850000000.0
1071.1666666666665,2674850000000.0
1071.25,2674850000000.0
1071.3333333333333,2674850000000.0
1071.4166666666665,2674850000000.0
1071.5,2674850000000.0
1071.5833333333333,2674850000000.0
1071.6666666666665,2674850000000.0
1071.75,2674850000000.0
1071.8333333333333,2674850000000.0
1071.9166666666665,2674850000000.0
1072.0,2674850000000.0
1072.0833333333333,2674850000000.0
1072.1666666666665,2674850000000.0
1072.25,2674850000000.0
1072.3333333333333,2674850000000.0
1072.4166666666665,2674850000000.0
1072.5,2674850000000.0
1072.5833333333333,2674850000000.0
1072.6666666666665,2674850000000.0
1072.75,2674850000000.0
1072.8333333333333,2674850000000.0
1072.9166666666665,2674850000000.0
1073.0,2674850000000.0
1073.0833333333333,2674850000000.0
1073.1666666666665,2674850000000.0
1073.25,2674850000000.0
1073.3333333333333,2674850000000.0
1073.4166666666665,2674850000000.0
1073.5,2674850000000.0
1073.5833333333333,2674850000000.0
1073.6666666666665,2674850000000.0
1073.75,2674850000000.0
1073.8333333333333,2674850000000.0
1073.9166666666665,2674850000000.0
1074.0,2674850000000.0
1074.0833333333333,2674850000000.0
1074.1666666666665,2674850000000.0
1074.25,2674850000000.0
1074.3333333333333,2674850000000.0
1074.4166666666665,2674850000000.0
1074.5,2674850000000.0
1074.5833333333333,2674850000000.0
1074.6666666666665,2674850000000.0
1074.75,2674850000000.0
1074.8333333333333,2674850000000.0
1074.9166666666665,2674850000000.0
1075.0,2674850000000.0
1075.0833333333333,2674850000000.0
1075.1666666666665,2674850000000.0
1075.25,2674850000000.0
1075.3333333333333,2674850000000.0
1075.4166666666665,2674850000000.0
1075.5,2674850000000.0
1075.5833333333333,2674850000000.0
1075.6666666666665,2674850000000.0
1075.75,2674850000000.0
1075.8333333333333,2674850000000.0
1075.9166666666665,2674850000000.0
1076.0,2674850000000.0
1076.0833333333333,2674850000000.0
1076.1666666666665,2674850000000.0
1076.25,2674850000000.0
1076.3333333333333,2674850000000.0
1076.4166666666665,2674850000000.0
1076.5,2674850000000.0
1076.5833333333333,2674850000000.0
1076.6666666666665,2674850000000.0
1076.75,2674850000000.0
1076.8333333333333,2674850000000.0
1076.9166666666665,2674850000000.0
1077.0,2674850000000.0
1077.0833333333333,2674850000000.0
1077.1666666666665,2674850000000.0
1077.25,2674850000000.0
1077.3333333333333,2674850000000.0
1077.4166666666665,2674850000000.0
1077.5,2674850000000.0
1077.5833333333333,2674850000000.0
1077.6666666666665,2674850000000.0
1077.75,2674850000000.0
1077.8333333333333,2674850000000.0
1077.9166666666665,2674850000000.0
1078.0,2674850000000.0
1078.0833333333333,2674850000000.0
1078.1666666666665,2674850000000.0
1078.25,2674850000000.0
1078.3333333333333,2674850000000.0
1078.4166666666665,2674850000000.0
1078.5,2674850000000.0
1078.5833333333333,2674850000000.0
1078.6666666666665,2674850000000.0
1078.75,2674850000000.0
1078.8333333333333,2674850000000.0
1078.9166666666665,2674850000000.0
1079.0,2674850000000.0
1079.0833333333333,2674850000000.0
1079.1666666666665,2674850000000.0
1079.25,2674850000000.0
1079.3333333333333,2674850000000.0
1079.4166666666665,2674850000000.0
1079.5,2674850000000.0
1079.5833333333333,2674850000000.0
1079.6666666666665,2674850000000.0
1079.75,2674850000000.0
1079.8333333333333,2674850000000.0
1079.9166666666665,2674850000000.0
1080.0,2674850000000.0
1080.0833333333333,2674850000000.0
1080.1666666666665,2674850000000.0
1080.25,2674850000000.0
1080.3333333333333,2674850000000.0
1080.4166666666665,2674850000000.0
1080.5,2674850000000.0
1080.5833333333333,2674850000000.0
1080.6666666666665,2674850000000.0
1080.75,2674850000000.0
1080.8333333333333,2674850000000.0
1080.9166666666665,2674850000000.0
1081.0,2674850000000.0
1081.0833333333333,2674850000000.0
1081.1666666666665,2674850000000.0
1081.25,2674850000000.0
1081.3333333333333,2674850000000.0
1081.4166666666665,2674850000000.0
1081.5,2674850000000.0
1081.5833333333333,2674850000000.0
1081.6666666666665,2674850000000.0
1081.75,2674850000000.0
1081.8333333333333,2674850000000.0
1081.9166666666665,2674850000000.0
1082.0,2674850000000.0
1082.0833333333333,2674850000000.0
1082.1666666666665,2674850000000.0
1082.25,2674850000000.0
1082.3333333333333,2674850000000.0
1082.4166666666665,2674850000000.0
1082.5,2674850000000.0
1082.5833333333333,2674850000000.0
1082.6666666666665,2674850000000.0
1082.75,2674850000000.0
1082.8333333333333,2674850000000.0
1082.9166666666665,2674850000000.0
1083.0,2674850000000.0
1083.0833333333333,2674850000000.0
1083.1666666666665,2674850000000.0
1083.25,2674850000000.0
1083.3333333333333,2674850000000.0
1083.4166666666665,2674850000000.0
1083.5,2674850000000.0
1083.5833333333333,2674850000000.0
1083.6666666666665,2674850000000.0
1083.75,2674850000000.0
1083.8333333333333,2674850000000.0
1083.9166666666665,2674850000000.0
1084.0,2674850000000.0
1084.0833333333333,2674850000000.0
1084.1666666666665,2674850000000.0
1084.25,2674850000000.0
1084.3333333333333,2674850000000.0
1084.4166666666665,2674850000000.0
1084.5,2674850000000.0
1084.5833333333333,2674850000000.0
1084.6666666666665,2674850000000.0
1084.75,2674850000000.0
1084.8333333333333,2674850000000.0
1084.9166666666665,2674850000000.0
1085.0,2674850000000.0
1085.0833333333333,2674850000000.0
1085.1666666666665,2674850000000.0
1085.25,2674850000000.0
1085.3333333333333,2674850000000.0
1085.4166666666665,2674850000000.0
1085.5,2674850000000.0
1085.5833333333333,2674850000000.0
1085.6666666666665,2674850000000.0
1085.75,2674850000000.0
1085.8333333333333,2674850000000.0
1085.9166666666665,2674850000000.0
1086.0,2674850000000.0
1086.0833333333333,2674850000000.0
1086.1666666666665,2674850000000.0
1086.25,2674850000000.0
1086.3333333333333,2674850000000.0
1086.4166666666665,2674850000000.0
1086.5,2674850000000.0
1086.5833333333333,2674850000000.0
1086.6666666666665,2674850000000.0
1086.75,2674850000000.0
1086.8333333333333,2674850000000.0
1086.9166666666665,2674850000000.0
1087.0,2674850000000.0
1087.0833333333333,2674850000000.0
1087.1666666666665,2674850000000.0
1087.25,2674850000000.0
1087.3333333333333,2674850000000.0
1087.4166666666665,2674850000000.0
1087.5,2674850000000.0
1087.5833333333333,2674850000000.0
1087.6666666666665,2674850000000.0
1087.75,2674850000000.0
1087.8333333333333,2674850000000.0
1087.9166666666665,2674850000000.0
1088.0,2674850000000.0
1088.0833333333333,2674850000000.0
1088.1666666666665,2674850000000.0
1088.25,2674850000000.0
1088.3333333333333,2674850000000.0
1088.4166666666665,2674850000000.0
1088.5,2674850000000.0
1088.5833333333333,2674850000000.0
1088.6666666666665,2674850000000.0
1088.75,2674850000000.0
1088.8333333333333,2674850000000.0
1088.9166666666665,2674850000000.0
1089.0,2674850000000.0
1089.0833333333333,2674850000000.0
1089.1666666666665,2674850000000.0
1089.25,2674850000000.0
1089.3333333333333,2674850000000.0
1089.4166666666665,2674850000000.0
1089.5,2674850000000.0
1089.5833333333333,2674850000000.0
1089.6666666666665,2674850000000.0
1089.75,2674850000000.0
1089.8333333333333,2674850000000.0
1089.9166666666665,2674850000000.0
1090.0,2674850000000.0
1090.0833333333333,2674850000000.0
1090.1666666666665,2674850000000.0
1090.25,2674850000000.0
1090.3333333333333,2674850000000.0
1090.4166666666665,2674850000000.0
1090.5,2674850000000.0
1090.5833333333333,2674850000000.0
1090.6666666666665,2674850000000.0
1090.75,2674850000000.0
1090.8333333333333,2674850000000.0
1090.9166666666665,2674850000000.0
1091.0,2674850000000.0
1091.0833333333333,2674850000000.0
1091.1666666666665,2674850000000.0
1091.25,2674850000000.0
1091.3333333333333,2674850000000.0
1091.4166666666665,2674850000000.0
1091.5,2674850000000.0
1091.5833333333333,2674850000000.0
1091.6666666666665,2674850000000.0
1091.75,2674850000000.0
1091.8333333333333,2674850000000.0
1091.9166666666665,2674850000000.0
1092.0,2674850000000.0
1092.0833333333333,2674850000000.0
1092.1666666666665,2674850000000.0
1092.25,2674850000000.0
1092.3333333333333,2674850000000.0
1092.4166666666665,2674850000000.0
1092.5,2674850000000.0
1092.5833333333333,2674850000000.0
1092.6666666666665,2674850000000.0
1092.75,2674850000000.0
1092.8333333333333,2674850000000.0
1092.9166666666665,2674850000000.0
1093.0,2674850000000.0
1093.0833333333333,2674850000000.0
1093.1666666666665,2674850000000.0
1093.25,2674850000000.0
1093.3333333333333,2674850000000.0
1093.4166666666665,2674850000000.0
1093.5,2674850000000.0
1093.5833333333333,2674850000000.0
1093.6666666666665,2674850000000.0
1093.75,2674850000000.0
1093.8333333333333,2674850000000.0
1093.9166666666665,2674850000000.0
1094.0,2674850000000.0
1094.0833333333333,2674850000000.0
1094.1666666666665,2674850000000.0
1094.25,2674850000000.0
1094.3333333333333,2674850000000.0
1094.4166666666665,2674850000000.0
1094.5,2674850000000.0
1094.5833333333333,2674850000000.0
1094.6666666666665,2674850000000.0
1094.75,2674850000000.0
1094.8333333333333,2674850000000.0
1094.9166666666665,2674850000000.0
1095.0,2674850000000.0
1095.0833333333333,2674850000000.0
1095.1666666666665,2674850000000.0
1095.25,2674850000000.0
1095.3333333333333,2674850000000.0
1095.4166666666665,2674850000000.0
1095.5,2674850000000.0
1095.5833333333333,2674850000000.0
1095.6666666666665,2674850000000.0
1095.75,2674850000000.0
1095.8333333333333,2674850000000.0
1095.9166666666665,2674850000000.0
1096.0,2674850000000.0
1096.0833333333333,2674850000000.0
1096.1666666666665,2674850000000.0
1096.25,2674850000000.0
1096.3333333333333,2674850000000.0
1096.4166666666665,2674850000000.0
1096.5,2674850000000.0
1096.5833333333333,2674850000000.0
1096.6666666666665,2674850000000.0
1096.75,2674850000000.0
1096.8333333333333,2674850000000.0
1096.9166666666665,2674850000000.0
1097.0,2674850000000.0
1097.0833333333333,2674850000000.0
1097.1666666666665,2674850000000.0
1097.25,2674850000000.0
1097.3333333333333,2674850000000.0
1097.4166666666665,2674850000000.0
1097.5,2674850000000.0
1097.5833333333333,2674850000000.0
1097.6666666666665,2674850000000.0
1097.75,2674850000000.0
1097.8333333333333,2674850000000.0
1097.9166666666665,2674850000000.0
1098.0,2674850000000.0
1098.0833333333333,2674850000000.0
1098.1666666666665,2674850000000.0
1098.25,2674850000000.0
1098.3333333333333,2674850000000.0
1098.4166666666665,2674850000000.0
1098.5,2674850000000.0
1098.5833333333333,2674850000000.0
1098.6666666666665,2674850000000.0
1098.75,2674850000000.0
1098.8333333333333,2674850000000.0
1098.9166666666665,2674850000000.0
1099.0,2674850000000.0
1099.0833333333333,2674850000000.0
1099.1666666666665,2674850000000.0
1099.25,2674850000000.0
1099.3333333333333,2674850000000.0
1099.4166666666665,2674850000000.0
1099.5,2674850000000.0
1099.5833333333333,2674850000000.0
1099.6666666666665,2674850000000.0
1099.75,2674850000000.0
1099.8333333333333,2674850000000.0
1099.9166666666665,2674850000000.0
1100.0,2674850000000.0
1100.0833333333333,2674850000000.0
1100.1666666666665,2674850000000.0
1100.25,2674850000000.0
1100.3333333333333,2674850000000.0
1100.4166666666665,2674850000000.0
1100.5,2674850000000.0
1100.5833333333333,2674850000000.0
1100.6666666666665,2674850000000.0
1100.75,2674850000000.0
1100.8333333333333,2674850000000.0
1100.9166666666665,2674850000000.0
1101.0,2674850000000.0
1101.0833333333333,2674850000000.0
1101.1666666666665,2674850000000.0
1101.25,2674850000000.0
1101.3333333333333,2674850000000.0
1101.4166666666665,2674850000000.0
1101.5,2674850000000.0
1101.5833333333333,2674850000000.0
1101.6666666666665,2674850000000.0
1101.75,2674850000000.0
1101.8333333333333,2674850000000.0
1101.9166666666665,2674850000000.0
1102.0,2674850000000.0
1102.0833333333333,2674850000000.0
1102.1666666666665,2674850000000.0
1102.25,2674850000000.0
1102.3333333333333,2674850000000.0
1102.4166666666665,2674850000000.0
1102.5,2674850000000.0
1102.5833333333333,2674850000000.0
1102.6666666666665,2674850000000.0
1102.75,2674850000000.0
1102.8333333333333,2674850000000.0
1102.9166666666665,2674850000000.0
1103.0,2674850000000.0
1103.0833333333333,2674850000000.0
1103.1666666666665,2674850000000.0
1103.25,2674850000000.0
1103.3333333333333,2674850000000.0
1103.4166666666665,2674850000000.0
1103.5,2674850000000.0
1103.5833333333333,2674850000000.0
1103.6666666666665,2674850000000.0
1103.75,2674850000000.0
1103.8333333333333,2674850000000.0
1103.9166666666665,2674850000000.0
1104.0,2674850000000.0
1104.0833333333333,2674850000000.0
1104.1666666666665,2674850000000.0
1104.25,2674850000000.0
1104.3333333333333,2674850000000.0
1104.4166666666665,2674850000000.0
1104.5,2674850000000.0
1104.5833333333333,2674850000000.0
1104.6666666666665,2674850000000.0
1104.75,2674850000000.0
1104.8333333333333,2674850000000.0
1104.9166666666665,2674850000000.0
1105.0,2674850000000.0
1105.0833333333333,2674850000000.0
1105.1666666666665,2674850000000.0
1105.25,2674850000000.0
1105.3333333333333,2674850000000.0
1105.4166666666665,2674850000000.0
1105.5,2674850000000.0
1105.5833333333333,2674850000000.0
1105.6666666666665,2674850000000.0
1105.75,2674850000000.0
1105.8333333333333,2674850000000.0
1105.9166666666665,2674850000000.0
1106.0,2674850000000.0
1106.0833333333333,2674850000000.0
1106.1666666666665,2674850000000.0
1106.25,2674850000000.0
1106.3333333333333,2674850000000.0
1106.4166666666665,2674850000000.0
1106.5,2674850000000.0
1106.5833333333333,2674850000000.0
1106.6666666666665,2674850000000.0
1106.75,2674850000000.0
1106.8333333333333,2674850000000.0
1106.9166666666665,2674850000000.0
1107.0,2674850000000.0
1107.0833333333333,2674850000000.0
1107.1666666666665,2674850000000.0
1107.25,2674850000000.0
1107.3333333333333,2674850000000.0
1107.4166666666665,2674850000000.0
1107.5,2674850000000.0
1107.5833333333333,2674850000000.0
1107.6666666666665,2674850000000.0
1107.75,2674850000000.0
1107.8333333333333,2674850000000.0
1107.9166666666665,2674850000000.0
1108.0,2674850000000.0
1108.0833333333333,2674850000000.0
1108.1666666666665,2674850000000.0
1108.25,2674850000000.0
1108.3333333333333,2674850000000.0
1108.4166666666665,2674850000000.0
1108.5,2674850000000.0
1108.5833333333333,2674850000000.0
1108.6666666666665,2674850000000.0
1108.75,2674850000000.0
1108.8333333333333,2674850000000.0
1108.9166666666665,2674850000000.0
1109.0,2674850000000.0
1109.0833333333333,2674850000000.0
1109.1666666666665,2674850000000.0
1109.25,2674850000000.0
1109.3333333333333,2674850000000.0
1109.4166666666665,2674850000000.0
1109.5,2674850000000.0
1109.5833333333333,2674850000000.0
1109.6666666666665,2674850000000.0
1109.75,2674850000000.0
1109.8333333333333,2674850000000.0
1109.9166666666665,2674850000000.0
1110.0,2674850000000.0
1110.0833333333333,2674850000000.0
1110.1666666666665,2674850000000.0
1110.25,2674850000000.0
1110.3333333333333,2674850000000.0
1110.4166666666665,2674850000000.0
1110.5,2674850000000.0
1110.5833333333333,2674850000000.0
1110.6666666666665,2674850000000.0
1110.75,2674850000000.0
1110.8333333333333,2674850000000.0
1110.9166666666665,2674850000000.0
1111.0,2674850000000.0
1111.0833333333333,2674850000000.0
1111.1666666666665,2674850000000.0
1111.25,2674850000000.0
1111.3333333333333,2674850000000.0
1111.4166666666665,2674850000000.0
1111.5,2674850000000.0
1111.5833333333333,2674850000000.0
1111.6666666666665,2674850000000.0
1111.75,2674850000000.0
1111.8333333333333,2674850000000.0
1111.9166666666665,2674850000000.0
1112.0,2674850000000.0
1112.0833333333333,2674850000000.0
1112.1666666666665,2674850000000.0
1112.25,2674850000000.0
1112.3333333333333,2674850000000.0
1112.4166666666665,2674850000000.0
1112.5,2674850000000.0
1112.5833333333333,2674850000000.0
1112.6666666666665,2674850000000.0
1112.75,2674850000000.0
1112.8333333333333,2674850000000.0
1112.9166666666665,2674850000000.0
1113.0,2674850000000.0
1113.0833333333333,2674850000000.0
1113.1666666666665,2674850000000.0
1113.25,2674850000000.0
1113.3333333333333,2674850000000.0
1113.4166666666665,2674850000000.0
1113.5,2674850000000.0
1113.5833333333333,2674850000000.0
1113.6666666666665,2674850000000.0
1113.75,2674850000000.0
1113.8333333333333,2674850000000.0
1113.9166666666665,2674850000000.0
1114.0,2674850000000.0
1114.0833333333333,2674850000000.0
1114.1666666666665,2674850000000.0
1114.25,2674850000000.0
1114.3333333333333,2674850000000.0
1114.4166666666665,2674850000000.0
1114.5,2674850000000.0
1114.5833333333333,2674850000000.0
1114.6666666666665,2674850000000.0
1114.75,2674850000000.0
1114.8333333333333,2674850000000.0
1114.9166666666665,2674850000000.0
1115.0,2674850000000.0
1115.0833333333333,2674850000000.0
1115.1666666666665,2674850000000.0
1115.25,2674850000000.0
1115.3333333333333,2674850000000.0
1115.4166666666665,2674850000000.0
1115.5,2674850000000.0
1115.5833333333333,2674850000000.0
1115.6666666666665,2674850000000.0
1115.75,2674850000000.0
1115.8333333333333,2674850000000.0
1115.9166666666665,2674850000000.0
1116.0,2674850000000.0
1116.0833333333333,2674850000000.0
1116.1666666666665,2674850000000.0
1116.25,2674850000000.0
1116.3333333333333,2674850000000.0
1116.4166666666665,2674850000000.0
1116.5,2674850000000.0
1116.5833333333333,2674850000000.0
1116.6666666666665,2674850000000.0
1116.75,2674850000000.0
1116.8333333333333,2674850000000.0
1116.9166666666665,2674850000000.0
1117.0,2674850000000.0
1117.0833333333333,2674850000000.0
1117.1666666666665,2674850000000.0
1117.25,2674850000000.0
1117.3333333333333,2674850000000.0
1117.4166666666665,2674850000000.0
1117.5,2674850000000.0
1117.5833333333333,2674850000000.0
1117.6666666666665,2674850000000.0
1117.75,2674850000000.0
1117.8333333333333,2674850000000.0
1117.9166666666665,2674850000000.0
1118.0,2674850000000.0
1118.0833333333333,2674850000000.0
1118.1666666666665,2674850000000.0
1118.25,2674850000000.0
1118.3333333333333,2674850000000.0
1118.4166666666665,2674850000000.0
1118.5,2674850000000.0
1118.5833333333333,2674850000000.0
1118.6666666666665,2674850000000.0
1118.75,2674850000000.0
1118.8333333333333,2674850000000.0
1118.9166666666665,2674850000000.0
1119.0,2674850000000.0
1119.0833333333333,2674850000000.0
1119.1666666666665,2674850000000.0
1119.25,2674850000000.0
1119.3333333333333,2674850000000.0
1119.4166666666665,2674850000000.0
1119.5,2674850000000.0
1119.5833333333333,2674850000000.0
1119.6666666666665,2674850000000.0
1119.75,2674850000000.0
1119.8333333333333,2674850000000.0
1119.9166666666665,2674850000000.0
1120.0,2674850000000.0
1120.0833333333333,2674850000000.0
1120.1666666666665,2674850000000.0
1120.25,2674850000000.0
1120.3333333333333,2674850000000.0
1120.4166666666665,2674850000000.0
1120.5,2674850000000.0
1120.5833333333333,2674850000000.0
1120.6666666666665,2674850000000.0
1120.75,2674850000000.0
1120.8333333333333,2674850000000.0
1120.9166666666665,2674850000000.0
1121.0,2674850000000.0
1121.0833333333333,2674850000000.0
1121.1666666666665,2674850000000.0
1121.25,2674850000000.0
1121.3333333333333,2674850000000.0
1121.4166666666665,2674850000000.0
1121.5,2674850000000.0
1121.5833333333333,2674850000000.0
1121.6666666666665,2674850000000.0
1121.75,2674850000000.0
1121.8333333333333,2674850000000.0
1121.9166666666665,2674850000000.0
1122.0,2674850000000.0
1122.0833333333333,2674850000000.0
1122.1666666666665,2674850000000.0
1122.25,2674850000000.0
1122.3333333333333,2674850000000.0
1122.4166666666665,2674850000000.0
1122.5,2674850000000.0
1122.5833333333333,2674850000000.0
1122.6666666666665,2674850000000.0
1122.75,2674850000000.0
1122.8333333333333,2674850000000.0
1122.9166666666665,2674850000000.0
1123.0,2674850000000.0
1123.0833333333333,2674850000000.0
1123.1666666666665,2674850000000.0
1123.25,2674850000000.0
1123.3333333333333,2674850000000.0
1123.4166666666665,2674850000000.0
1123.5,2674850000000.0
1123.5833333333333,2674850000000.0
1123.6666666666665,2674850000000.0
1123.75,2674850000000.0
1123.8333333333333,2674850000000.0
1123.9166666666665,2674850000000.0
1124.0,2674850000000.0
1124.0833333333333,2674850000000.0
1124.1666666666665,2674850000000.0
1124.25,2674850000000.0
1124.3333333333333,2674850000000.0
1124.4166666666665,2674850000000.0
1124.5,2674850000000.0
1124.5833333333333,2674850000000.0
1124.6666666666665,2674850000000.0
1124.75,2674850000000.0
1124.8333333333333,2674850000000.0
1124.9166666666665,2674850000000.0
1125.0,2674850000000.0
1125.0833333333333,2674850000000.0
1125.1666666666665,2674850000000.0
1125.25,2674850000000.0
1125.3333333333333,2674850000000.0
1125.4166666666665,2674850000000.0
1125.5,2674850000000.0
1125.5833333333333,2674850000000.0
1125.6666666666665,2674850000000.0
1125.75,2674850000000.0
1125.8333333333333,2674850000000.0
1125.9166666666665,2674850000000.0
1126.0,2674850000000.0
1126.0833333333333,2674850000000.0
1126.1666666666665,2674850000000.0
1126.25,2674850000000.0
1126.3333333333333,2674850000000.0
1126.4166666666665,2674850000000.0
1126.5,2674850000000.0
1126.5833333333333,2674850000000.0
1126.6666666666665,2674850000000.0
1126.75,2674850000000.0
1126.8333333333333,2674850000000.0
1126.9166666666665,2674850000000.0
1127.0,2674850000000.0
1127.0833333333333,2674850000000.0
1127.1666666666665,2674850000000.0
1127.25,2674850000000.0
1127.3333333333333,2674850000000.0
1127.4166666666665,2674850000000.0
1127.5,2674850000000.0
1127.5833333333333,2674850000000.0
1127.6666666666665,2674850000000.0
1127.75,2674850000000.0
1127.8333333333333,2674850000000.0
1127.9166666666665,2674850000000.0
1128.0,2674850000000.0
1128.0833333333333,2674850000000.0
1128.1666666666665,2674850000000.0
1128.25,2674850000000.0
1128.3333333333333,2674850000000.0
1128.4166666666665,2674850000000.0
1128.5,2674850000000.0
1128.5833333333333,2674850000000.0
1128.6666666666665,2674850000000.0
1128.75,2674850000000.0
1128.8333333333333,2674850000000.0
1128.9166666666665,2674850000000.0
1129.0,2674850000000.0
1129.0833333333333,2674850000000.0
1129.1666666666665,2674850000000.0
1129.25,2674850000000.0
1129.3333333333333,2674850000000.0
1129.4166666666665,2674850000000.0
1129.5,2674850000000.0
1129.5833333333333,2674850000000.0
1129.6666666666665,2674850000000.0
1129.75,2674850000000.0
1129.8333333333333,2674850000000.0
1129.9166666666665,2674850000000.0
1130.0,2674850000000.0
1130.0833333333333,2674850000000.0
1130.1666666666665,2674850000000.0
1130.25,2674850000000.0
1130.3333333333333,2674850000000.0
1130.4166666666665,2674850000000.0
1130.5,2674850000000.0
1130.5833333333333,2674850000000.0
1130.6666666666665,2674850000000.0
1130.75,2674850000000.0
1130.8333333333333,2674850000000.0
1130.9166666666665,2674850000000.0
1131.0,2674850000000.0
1131.0833333333333,2674850000000.0
1131.1666666666665,2674850000000.0
1131.25,2674850000000.0
1131.3333333333333,2674850000000.0
1131.4166666666665,2674850000000.0
1131.5,2674850000000.0
1131.5833333333333,2674850000000.0
1131.6666666666665,2674850000000.0
1131.75,2674850000000.0
1131.8333333333333,2674850000000.0
1131.9166666666665,2674850000000.0
1132.0,2674850000000.0
1132.0833333333333,2674850000000.0
1132.1666666666665,2674850000000.0
1132.25,2674850000000.0
1132.3333333333333,2674850000000.0
1132.4166666666665,2674850000000.0
1132.5,2674850000000.0
1132.5833333333333,2674850000000.0
1132.6666666666665,2674850000000.0
1132.75,2674850000000.0
1132.8333333333333,2674850000000.0
1132.9166666666665,2674850000000.0
1133.0,2674850000000.0
