M.D_b.Fdiss Time [a],M.D_b.Fdiss Fdiss [mol/kg]
734100.0,47999999999998.75
734200.0,47999999999998.8
734300.0,47999999999998.73
734400.0,47999999999998.75
734500.0,47999999999998.8
734600.0,47999999999998.72
734700.0,47999999999998.76
734800.0,47999999999998.8
734900.0,47999999999998.73
735000.0,47999999999998.75
735100.0,47999999999998.8
735200.0,47999999999998.72
735300.0,47999999999998.76
735400.0,47999999999998.8
735500.0,47999999999998.73
735600.0,47999999999998.74
735700.0,47999999999998.78
735800.0,47999999999998.73
735900.0,47999999999998.74
736000.0,47999999999998.8
736100.0,47999999999998.72
736200.0,47999999999998.75
736300.0,47999999999998.8
736400.0,47999999999998.734
736500.0,47999999999998.74
736600.0,47999999999998.8
736700.0,47999999999998.72
736800.0,47999999999998.74
736900.0,47999999999998.8
737000.0,47999999999998.72
737100.0,47999999999998.74
737200.0,47999999999998.78
737300.0,47999999999998.734
737400.0,47999999999998.74
737500.0,47999999999998.8
737600.0,47999999999998.72
737700.0,47999999999998.74
737800.0,47999999999998.8
737900.0,47999999999998.73
738000.0,47999999999998.74
738100.0,47999999999998.8
738200.0,47999999999998.73
738300.0,47999999999998.74
738400.0,47999999999998.8
738500.0,47999999999998.73
738600.0,47999999999998.74
738700.0,47999999999998.8
738800.0,47999999999998.73
738900.0,47999999999998.74
739000.0,47999999999998.8
739100.0,47999999999998.72
739200.0,47999999999998.74
739300.0,47999999999998.8
739400.0,47999999999998.71
739500.0,47999999999998.75
739600.0,47999999999998.8
739700.0,47999999999998.72
739800.0,47999999999998.75
739900.0,47999999999998.8
740000.0,47999999999998.72
740100.0,47999999999998.74
740200.0,47999999999998.81
740300.0,47999999999998.73
740400.0,47999999999998.74
740500.0,47999999999998.8
740600.0,47999999999998.72
740700.0,47999999999998.74
740800.0,47999999999998.81
740900.0,47999999999998.73
741000.0,47999999999998.74
741100.0,47999999999998.8
741200.0,47999999999998.72
741300.0,47999999999998.74
741400.0,47999999999998.8
741500.0,47999999999998.72
741600.0,47999999999998.76
741700.0,47999999999998.8
741800.0,47999999999998.72
741900.0,47999999999998.74
742000.0,47999999999998.8
742100.0,47999999999998.73
742200.0,47999999999998.74
742300.0,47999999999998.8
742400.0,47999999999998.72
742500.0,47999999999998.74
742600.0,47999999999998.8
742700.0,47999999999998.72
742800.0,47999999999998.75
742900.0,47999999999998.8
743000.0,47999999999998.72
743100.0,47999999999998.75
743200.0,47999999999998.8
743300.0,47999999999998.72
743400.0,47999999999998.75
743500.0,47999999999998.8
743600.0,47999999999998.73
743700.0,47999999999998.74
743800.0,47999999999998.8
743900.0,47999999999998.72
744000.0,47999999999998.75
744100.0,47999999999998.8
744200.0,47999999999998.72
744300.0,47999999999998.75
744400.0,47999999999998.8
744500.0,47999999999998.73
744600.0,47999999999998.75
744700.0,47999999999998.78
744800.0,47999999999998.83
744900.0,47999999999998.72
745000.0,47999999999998.74
745100.0,47999999999998.8
745200.0,47999999999998.72
745300.0,47999999999998.74
745400.0,47999999999998.81
745500.0,47999999999998.72
745600.0,47999999999998.74
745700.0,47999999999998.8
745800.0,47999999999998.72
745900.0,47999999999998.74
746000.0,47999999999998.78
746100.0,47999999999998.73
746200.0,47999999999998.74
746300.0,47999999999998.81
746400.0,47999999999998.72
746500.0,47999999999998.74
746600.0,47999999999998.8
746700.0,47999999999998.72
746800.0,47999999999998.74
746900.0,47999999999998.81
747000.0,47999999999998.72
747100.0,47999999999998.74
747200.0,47999999999998.8
747300.0,47999999999998.73
747400.0,47999999999998.75
747500.0,47999999999998.8
747600.0,47999999999998.73
747700.0,47999999999998.75
747800.0,47999999999998.8
747900.0,47999999999998.72
748000.0,47999999999998.75
748100.0,47999999999998.8
748200.0,47999999999998.73
748300.0,47999999999998.75
748400.0,47999999999998.8
748500.0,47999999999998.73
748600.0,47999999999998.75
748700.0,47999999999998.8
748800.0,47999999999998.72
748900.0,47999999999998.76
749000.0,47999999999998.8
749100.0,47999999999998.72
749200.0,47999999999998.74
749300.0,47999999999998.8
749400.0,47999999999998.72
749500.0,47999999999998.75
749600.0,47999999999998.8
749700.0,47999999999998.72
749800.0,47999999999998.74
749900.0,47999999999998.8
750000.0,47999999999998.72
750100.0,47999999999998.75
750200.0,47999999999998.8
750300.0,47999999999998.73
750400.0,47999999999998.74
750500.0,47999999999998.8
750600.0,47999999999998.72
750700.0,47999999999998.75
750800.0,47999999999998.8
750900.0,47999999999998.73
751000.0,47999999999998.74
751100.0,47999999999998.8
751200.0,47999999999998.734
751300.0,47999999999998.74
751400.0,47999999999998.8
751500.0,47999999999998.73
751600.0,47999999999998.74
751700.0,47999999999998.8
751800.0,47999999999998.73
751900.0,47999999999998.74
752000.0,47999999999998.8
752100.0,47999999999998.72
752200.0,47999999999998.74
752300.0,47999999999998.8
752400.0,47999999999998.734
752500.0,47999999999998.74
752600.0,47999999999998.78
752700.0,47999999999998.734
752800.0,47999999999998.74
752900.0,47999999999998.8
753000.0,47999999999998.72
753100.0,47999999999998.75
753200.0,47999999999998.8
753300.0,47999999999998.734
753400.0,47999999999998.74
753500.0,47999999999998.8
753600.0,47999999999998.72
753700.0,47999999999998.74
753800.0,47999999999998.8
753900.0,47999999999998.72
754000.0,47999999999998.74
754100.0,47999999999998.81
754200.0,47999999999998.73
754300.0,47999999999998.74
754400.0,47999999999998.8
754500.0,47999999999998.73
754600.0,47999999999998.74
754700.0,47999999999998.8
754800.0,47999999999998.72
754900.0,47999999999998.74
755000.0,47999999999998.8
755100.0,47999999999998.72
755200.0,47999999999998.74
755300.0,47999999999998.8
755400.0,47999999999998.72
755500.0,47999999999998.75
755600.0,47999999999998.81
755700.0,47999999999998.71
755800.0,47999999999998.75
755900.0,47999999999998.8
756000.0,47999999999998.73
756100.0,47999999999998.75
756200.0,47999999999998.8
756300.0,47999999999998.72
756400.0,47999999999998.75
756500.0,47999999999998.8
756600.0,47999999999998.73
756700.0,47999999999998.74
756800.0,47999999999998.8
756900.0,47999999999998.72
757000.0,47999999999998.74
757100.0,47999999999998.8
757200.0,47999999999998.72
757300.0,47999999999998.75
757400.0,47999999999998.8
757500.0,47999999999998.73
757600.0,47999999999998.74
757700.0,47999999999998.8
757800.0,47999999999998.72
757900.0,47999999999998.75
758000.0,47999999999998.8
758100.0,47999999999998.72
758200.0,47999999999998.75
758300.0,47999999999998.8
758400.0,47999999999998.72
758500.0,47999999999998.75
758600.0,47999999999998.8
758700.0,47999999999998.73
758800.0,47999999999998.75
758900.0,47999999999998.8
759000.0,47999999999998.72
759100.0,47999999999998.76
759200.0,47999999999998.8
759300.0,47999999999998.73
759400.0,47999999999998.74
759500.0,47999999999998.8
759600.0,47999999999998.72
759700.0,47999999999998.74
759800.0,47999999999998.8
759900.0,47999999999998.73
760000.0,47999999999998.74
760100.0,47999999999998.8
760200.0,47999999999998.73
760300.0,47999999999998.74
760400.0,47999999999998.8
760500.0,47999999999998.73
760600.0,47999999999998.74
760700.0,47999999999998.8
760800.0,47999999999998.734
760900.0,47999999999998.74
761000.0,47999999999998.78
761100.0,47999999999998.72
761200.0,47999999999998.74
761300.0,47999999999998.8
761400.0,47999999999998.73
761500.0,47999999999998.74
761600.0,47999999999998.8
761700.0,47999999999998.73
761800.0,47999999999998.74
761900.0,47999999999998.8
762000.0,47999999999998.72
762100.0,47999999999998.74
762200.0,47999999999998.8
762300.0,47999999999998.72
762400.0,47999999999998.74
762500.0,47999999999998.81
762600.0,47999999999998.72
762700.0,47999999999998.74
762800.0,47999999999998.8
762900.0,47999999999998.71
763000.0,47999999999998.74
763100.0,47999999999998.8
763200.0,47999999999998.72
763300.0,47999999999998.74
763400.0,47999999999998.81
763500.0,47999999999998.72
763600.0,47999999999998.75
763700.0,47999999999998.8
763800.0,47999999999998.72
763900.0,47999999999998.74
764000.0,47999999999998.81
764100.0,47999999999998.73
764200.0,47999999999998.74
764300.0,47999999999998.8
764400.0,47999999999998.73
764500.0,47999999999998.75
764600.0,47999999999998.8
764700.0,47999999999998.73
764800.0,47999999999998.74
764900.0,47999999999998.8
765000.0,47999999999998.72
765100.0,47999999999998.76
765200.0,47999999999998.8
765300.0,47999999999998.73
765400.0,47999999999998.75
765500.0,47999999999998.8
765600.0,47999999999998.72
765700.0,47999999999998.76
765800.0,47999999999998.8
765900.0,47999999999998.73
766000.0,47999999999998.74
766100.0,47999999999998.78
766200.0,47999999999998.72
766300.0,47999999999998.76
766400.0,47999999999998.8
766500.0,47999999999998.72
766600.0,47999999999998.74
766700.0,47999999999998.8
766800.0,47999999999998.72
766900.0,47999999999998.75
767000.0,47999999999998.8
767100.0,47999999999998.72
767200.0,47999999999998.74
767300.0,47999999999998.8
767400.0,47999999999998.72
767500.0,47999999999998.75
767600.0,47999999999998.8
767700.0,47999999999998.72
767800.0,47999999999998.75
767900.0,47999999999998.8
768000.0,47999999999998.734
768100.0,47999999999998.74
768200.0,47999999999998.8
768300.0,47999999999998.72
768400.0,47999999999998.74
768500.0,47999999999998.78
768600.0,47999999999998.734
768700.0,47999999999998.74
768800.0,47999999999998.8
768900.0,47999999999998.72
769000.0,47999999999998.74
769100.0,47999999999998.78
769200.0,47999999999998.734
769300.0,47999999999998.74
769400.0,47999999999998.8
769500.0,47999999999998.72
769600.0,47999999999998.74
769700.0,47999999999998.8
769800.0,47999999999998.734
769900.0,47999999999998.75
770000.0,47999999999998.8
770100.0,47999999999998.72
770200.0,47999999999998.75
770300.0,47999999999998.8
770400.0,47999999999998.734
770500.0,47999999999998.74
770600.0,47999999999998.8
770700.0,47999999999998.72
770800.0,47999999999998.74
770900.0,47999999999998.8
771000.0,47999999999998.72
771100.0,47999999999998.74
771200.0,47999999999998.81
771300.0,47999999999998.73
771400.0,47999999999998.74
771500.0,47999999999998.8
771600.0,47999999999998.72
771700.0,47999999999998.75
771800.0,47999999999998.8
771900.0,47999999999998.72
772000.0,47999999999998.75
772100.0,47999999999998.8
772200.0,47999999999998.72
772300.0,47999999999998.74
772400.0,47999999999998.81
772500.0,47999999999998.73
772600.0,47999999999998.74
772700.0,47999999999998.8
772800.0,47999999999998.72
772900.0,47999999999998.75
773000.0,47999999999998.8
773100.0,47999999999998.72
773200.0,47999999999998.74
773300.0,47999999999998.8
773400.0,47999999999998.72
773500.0,47999999999998.75
773600.0,47999999999998.8
773700.0,47999999999998.73
773800.0,47999999999998.75
773900.0,47999999999998.8
774000.0,47999999999998.73
774100.0,47999999999998.75
774200.0,47999999999998.8
774300.0,47999999999998.72
774400.0,47999999999998.76
774500.0,47999999999998.8
774600.0,47999999999998.73
774700.0,47999999999998.75
774800.0,47999999999998.8
774900.0,47999999999998.72
775000.0,47999999999998.74
775100.0,47999999999998.8
775200.0,47999999999998.72
775300.0,47999999999998.75
775400.0,47999999999998.8
775500.0,47999999999998.72
775600.0,47999999999998.74
775700.0,47999999999998.8
775800.0,47999999999998.72
775900.0,47999999999998.75
776000.0,47999999999998.8
776100.0,47999999999998.73
776200.0,47999999999998.75
776300.0,47999999999998.8
776400.0,47999999999998.72
776500.0,47999999999998.75
776600.0,47999999999998.8
776700.0,47999999999998.734
776800.0,47999999999998.74
776900.0,47999999999998.8
777000.0,47999999999998.72
777100.0,47999999999998.74
777200.0,47999999999998.78
777300.0,47999999999998.734
777400.0,47999999999998.74
777500.0,47999999999998.8
777600.0,47999999999998.73
777700.0,47999999999998.74
777800.0,47999999999998.78
777900.0,47999999999998.734
778000.0,47999999999998.74
778100.0,47999999999998.8
778200.0,47999999999998.72
778300.0,47999999999998.74
778400.0,47999999999998.78
778500.0,47999999999998.73
778600.0,47999999999998.74
778700.0,47999999999998.8
778800.0,47999999999998.73
778900.0,47999999999998.74
779000.0,47999999999998.8
779100.0,47999999999998.73
779200.0,47999999999998.74
779300.0,47999999999998.78
779400.0,47999999999998.73
779500.0,47999999999998.74
779600.0,47999999999998.81
779700.0,47999999999998.72
779800.0,47999999999998.74
779900.0,47999999999998.8
780000.0,47999999999998.72
780100.0,47999999999998.74
780200.0,47999999999998.8
780300.0,47999999999998.73
780400.0,47999999999998.74
780500.0,47999999999998.8
780600.0,47999999999998.72
780700.0,47999999999998.74
780800.0,47999999999998.8
780900.0,47999999999998.72
781000.0,47999999999998.75
781100.0,47999999999998.8
781200.0,47999999999998.72
781300.0,47999999999998.74
781400.0,47999999999998.81
781500.0,47999999999998.72
781600.0,47999999999998.75
781700.0,47999999999998.8
781800.0,47999999999998.72
781900.0,47999999999998.74
782000.0,47999999999998.8
782100.0,47999999999998.73
782200.0,47999999999998.74
782300.0,47999999999998.8
782400.0,47999999999998.72
782500.0,47999999999998.75
782600.0,47999999999998.8
782700.0,47999999999998.72
782800.0,47999999999998.75
782900.0,47999999999998.8
783000.0,47999999999998.72
783100.0,47999999999998.74
783200.0,47999999999998.8
783300.0,47999999999998.72
783400.0,47999999999998.75
783500.0,47999999999998.8
783600.0,47999999999998.72
783700.0,47999999999998.74
783800.0,47999999999998.8
783900.0,47999999999998.72
784000.0,47999999999998.75
784100.0,47999999999998.8
784200.0,47999999999998.72
784300.0,47999999999998.74
784400.0,47999999999998.8
784500.0,47999999999998.72
784600.0,47999999999998.75
784700.0,47999999999998.8
784800.0,47999999999998.72
784900.0,47999999999998.76
785000.0,47999999999998.8
785100.0,47999999999998.72
785200.0,47999999999998.74
785300.0,47999999999998.8
785400.0,47999999999998.734
785500.0,47999999999998.74
785600.0,47999999999998.8
785700.0,47999999999998.73
785800.0,47999999999998.74
785900.0,47999999999998.8
786000.0,47999999999998.73
786100.0,47999999999998.74
786200.0,47999999999998.8
786300.0,47999999999998.734
786400.0,47999999999998.74
786500.0,47999999999998.78
786600.0,47999999999998.72
786700.0,47999999999998.74
786800.0,47999999999998.8
786900.0,47999999999998.73
787000.0,47999999999998.74
787100.0,47999999999998.8
787200.0,47999999999998.73
787300.0,47999999999998.74
787400.0,47999999999998.8
787500.0,47999999999998.72
787600.0,47999999999998.75
787700.0,47999999999998.8
787800.0,47999999999998.73
787900.0,47999999999998.74
788000.0,47999999999998.8
788100.0,47999999999998.72
788200.0,47999999999998.74
788300.0,47999999999998.8
788400.0,47999999999998.72
788500.0,47999999999998.75
788600.0,47999999999998.8
788700.0,47999999999998.72
788800.0,47999999999998.74
788900.0,47999999999998.81
789000.0,47999999999998.73
789100.0,47999999999998.74
789200.0,47999999999998.8
789300.0,47999999999998.72
789400.0,47999999999998.75
789500.0,47999999999998.8
789600.0,47999999999998.72
789700.0,47999999999998.75
789800.0,47999999999998.81
789900.0,47999999999998.72
790000.0,47999999999998.75
790100.0,47999999999998.81
790200.0,47999999999998.72
790300.0,47999999999998.75
790400.0,47999999999998.8
790500.0,47999999999998.73
790600.0,47999999999998.74
790700.0,47999999999998.8
790800.0,47999999999998.72
790900.0,47999999999998.75
791000.0,47999999999998.8
791100.0,47999999999998.72
791200.0,47999999999998.75
791300.0,47999999999998.8
791400.0,47999999999998.73
791500.0,47999999999998.75
791600.0,47999999999998.8
791700.0,47999999999998.72
791800.0,47999999999998.76
791900.0,47999999999998.8
792000.0,47999999999998.73
792100.0,47999999999998.75
792200.0,47999999999998.8
792300.0,47999999999998.72
792400.0,47999999999998.76
792500.0,47999999999998.8
792600.0,47999999999998.72
792700.0,47999999999998.75
792800.0,47999999999998.8
792900.0,47999999999998.72
793000.0,47999999999998.75
793100.0,47999999999998.8
793200.0,47999999999998.72
793300.0,47999999999998.75
793400.0,47999999999998.8
793500.0,47999999999998.73
793600.0,47999999999998.74
793700.0,47999999999998.8
793800.0,47999999999998.72
793900.0,47999999999998.75
794000.0,47999999999998.8
794100.0,47999999999998.734
794200.0,47999999999998.74
794300.0,47999999999998.8
794400.0,47999999999998.72
794500.0,47999999999998.74
794600.0,47999999999998.8
794700.0,47999999999998.72
794800.0,47999999999998.74
794900.0,47999999999998.78
795000.0,47999999999998.72
795100.0,47999999999998.74
795200.0,47999999999998.78
795300.0,47999999999998.73
795400.0,47999999999998.74
795500.0,47999999999998.8
795600.0,47999999999998.72
795700.0,47999999999998.74
795800.0,47999999999998.8
795900.0,47999999999998.734
796000.0,47999999999998.74
796100.0,47999999999998.8
796200.0,47999999999998.72
796300.0,47999999999998.74
796400.0,47999999999998.8
796500.0,47999999999998.734
796600.0,47999999999998.74
796700.0,47999999999998.8
796800.0,47999999999998.72
796900.0,47999999999998.74
797000.0,47999999999998.8
797100.0,47999999999998.72
797200.0,47999999999998.75
797300.0,47999999999998.81
797400.0,47999999999998.71
797500.0,47999999999998.74
797600.0,47999999999998.8
797700.0,47999999999998.72
797800.0,47999999999998.74
797900.0,47999999999998.8
798000.0,47999999999998.72
798100.0,47999999999998.75
798200.0,47999999999998.8
798300.0,47999999999998.72
798400.0,47999999999998.74
798500.0,47999999999998.81
798600.0,47999999999998.72
798700.0,47999999999998.74
798800.0,47999999999998.8
798900.0,47999999999998.72
799000.0,47999999999998.74
799100.0,47999999999998.8
799200.0,47999999999998.73
799300.0,47999999999998.75
799400.0,47999999999998.8
799500.0,47999999999998.73
799600.0,47999999999998.75
799700.0,47999999999998.8
799800.0,47999999999998.72
799900.0,47999999999998.75
800000.0,47999999999998.8
800100.0,47999999999998.73
800200.0,47999999999998.75
800300.0,47999999999998.8
800400.0,47999999999998.73
800500.0,47999999999998.75
800600.0,47999999999998.8
800700.0,47999999999998.72
800800.0,47999999999998.75
800900.0,47999999999998.8
801000.0,47999999999998.72
801100.0,47999999999998.74
801200.0,47999999999998.8
801300.0,47999999999998.72
801400.0,47999999999998.75
801500.0,47999999999998.8
801600.0,47999999999998.73
801700.0,47999999999998.75
801800.0,47999999999998.8
801900.0,47999999999998.72
802000.0,47999999999998.74
802100.0,47999999999998.8
802200.0,47999999999998.72
802300.0,47999999999998.76
802400.0,47999999999998.8
802500.0,47999999999998.73
802600.0,47999999999998.74
802700.0,47999999999998.8
802800.0,47999999999998.72
802900.0,47999999999998.74
803000.0,47999999999998.8
803100.0,47999999999998.73
803200.0,47999999999998.74
803300.0,47999999999998.78
803400.0,47999999999998.734
803500.0,47999999999998.74
803600.0,47999999999998.8
803700.0,47999999999998.72
803800.0,47999999999998.74
803900.0,47999999999998.78
804000.0,47999999999998.734
804100.0,47999999999998.74
804200.0,47999999999998.8
804300.0,47999999999998.72
804400.0,47999999999998.74
804500.0,47999999999998.8
804600.0,47999999999998.734
804700.0,47999999999998.74
804800.0,47999999999998.8
804900.0,47999999999998.73
805000.0,47999999999998.74
805100.0,47999999999998.8
805200.0,47999999999998.73
805300.0,47999999999998.74
805400.0,47999999999998.8
805500.0,47999999999998.72
805600.0,47999999999998.74
805700.0,47999999999998.8
805800.0,47999999999998.72
805900.0,47999999999998.74
806000.0,47999999999998.81
806100.0,47999999999998.72
806200.0,47999999999998.74
806300.0,47999999999998.8
806400.0,47999999999998.73
806500.0,47999999999998.74
806600.0,47999999999998.8
806700.0,47999999999998.72
806800.0,47999999999998.74
806900.0,47999999999998.8
807000.0,47999999999998.73
807100.0,47999999999998.74
807200.0,47999999999998.8
807300.0,47999999999998.72
807400.0,47999999999998.75
807500.0,47999999999998.8
807600.0,47999999999998.73
807700.0,47999999999998.75
807800.0,47999999999998.8
807900.0,47999999999998.72
808000.0,47999999999998.75
808100.0,47999999999998.8
808200.0,47999999999998.72
808300.0,47999999999998.74
808400.0,47999999999998.8
808500.0,47999999999998.72
808600.0,47999999999998.75
808700.0,47999999999998.8
808800.0,47999999999998.73
808900.0,47999999999998.75
809000.0,47999999999998.8
809100.0,47999999999998.73
809200.0,47999999999998.75
809300.0,47999999999998.8
809400.0,47999999999998.72
809500.0,47999999999998.76
809600.0,47999999999998.8
809700.0,47999999999998.73
809800.0,47999999999998.75
809900.0,47999999999998.8
810000.0,47999999999998.73
810100.0,47999999999998.75
810200.0,47999999999998.8
810300.0,47999999999998.73
810400.0,47999999999998.75
810500.0,47999999999998.8
810600.0,47999999999998.734
810700.0,47999999999998.75
810800.0,47999999999998.8
810900.0,47999999999998.73
811000.0,47999999999998.74
811100.0,47999999999998.8
811200.0,47999999999998.73
811300.0,47999999999998.74
811400.0,47999999999998.8
811500.0,47999999999998.73
811600.0,47999999999998.74
811700.0,47999999999998.8
811800.0,47999999999998.73
811900.0,47999999999998.74
812000.0,47999999999998.8
812100.0,47999999999998.73
812200.0,47999999999998.74
812300.0,47999999999998.8
812400.0,47999999999998.73
812500.0,47999999999998.74
812600.0,47999999999998.8
812700.0,47999999999998.73
812800.0,47999999999998.74
812900.0,47999999999998.8
813000.0,47999999999998.73
813100.0,47999999999998.74
813200.0,47999999999998.8
813300.0,47999999999998.73
813400.0,47999999999998.74
813500.0,47999999999998.8
813600.0,47999999999998.72
813700.0,47999999999998.74
813800.0,47999999999998.8
813900.0,47999999999998.72
814000.0,47999999999998.75
814100.0,47999999999998.81
814200.0,47999999999998.72
814300.0,47999999999998.74
814400.0,47999999999998.81
814500.0,47999999999998.72
814600.0,47999999999998.74
814700.0,47999999999998.8
814800.0,47999999999998.72
814900.0,47999999999998.75
815000.0,47999999999998.8
815100.0,47999999999998.72
815200.0,47999999999998.75
815300.0,47999999999998.81
815400.0,47999999999998.72
815500.0,47999999999998.75
815600.0,47999999999998.81
815700.0,47999999999998.72
815800.0,47999999999998.75
815900.0,47999999999998.8
816000.0,47999999999998.73
816100.0,47999999999998.75
816200.0,47999999999998.8
816300.0,47999999999998.73
816400.0,47999999999998.74
816500.0,47999999999998.8
816600.0,47999999999998.72
816700.0,47999999999998.75
816800.0,47999999999998.8
816900.0,47999999999998.72
817000.0,47999999999998.74
817100.0,47999999999998.8
817200.0,47999999999998.734
817300.0,47999999999998.75
817400.0,47999999999998.78
817500.0,47999999999998.73
817600.0,47999999999998.75
817700.0,47999999999998.8
817800.0,47999999999998.72
817900.0,47999999999998.76
818000.0,47999999999998.8
818100.0,47999999999998.72
818200.0,47999999999998.74
818300.0,47999999999998.78
818400.0,47999999999998.73
818500.0,47999999999998.74
818600.0,47999999999998.8
818700.0,47999999999998.734
818800.0,47999999999998.75
818900.0,47999999999998.78
819000.0,47999999999998.72
819100.0,47999999999998.76
819200.0,47999999999998.8
819300.0,47999999999998.73
819400.0,47999999999998.74
819500.0,47999999999998.8
819600.0,47999999999998.73
819700.0,47999999999998.74
819800.0,47999999999998.78
819900.0,47999999999998.734
820000.0,47999999999998.75
820100.0,47999999999998.8
820200.0,47999999999998.72
820300.0,47999999999998.74
820400.0,47999999999998.8
820500.0,47999999999998.73
820600.0,47999999999998.74
820700.0,47999999999998.8
820800.0,47999999999998.734
820900.0,47999999999998.74
821000.0,47999999999998.78
821100.0,47999999999998.73
821200.0,47999999999998.74
821300.0,47999999999998.8
821400.0,47999999999998.73
821500.0,47999999999998.74
821600.0,47999999999998.8
821700.0,47999999999998.734
821800.0,47999999999998.74
821900.0,47999999999998.8
822000.0,47999999999998.73
822100.0,47999999999998.74
822200.0,47999999999998.78
822300.0,47999999999998.73
822400.0,47999999999998.74
822500.0,47999999999998.8
822600.0,47999999999998.72
822700.0,47999999999998.74
822800.0,47999999999998.78
822900.0,47999999999998.73
823000.0,47999999999998.74
823100.0,47999999999998.8
823200.0,47999999999998.72
823300.0,47999999999998.74
823400.0,47999999999998.8
823500.0,47999999999998.72
823600.0,47999999999998.75
823700.0,47999999999998.8
823800.0,47999999999998.72
823900.0,47999999999998.74
824000.0,47999999999998.8
824100.0,47999999999998.72
824200.0,47999999999998.74
824300.0,47999999999998.8
824400.0,47999999999998.72
824500.0,47999999999998.74
824600.0,47999999999998.81
824700.0,47999999999998.72
824800.0,47999999999998.75
824900.0,47999999999998.8
825000.0,47999999999998.72
825100.0,47999999999998.74
825200.0,47999999999998.8
825300.0,47999999999998.72
825400.0,47999999999998.75
825500.0,47999999999998.8
825600.0,47999999999998.73
825700.0,47999999999998.74
825800.0,47999999999998.8
825900.0,47999999999998.72
826000.0,47999999999998.75
826100.0,47999999999998.8
826200.0,47999999999998.73
826300.0,47999999999998.75
826400.0,47999999999998.8
826500.0,47999999999998.72
826600.0,47999999999998.75
826700.0,47999999999998.8
826800.0,47999999999998.73
826900.0,47999999999998.74
827000.0,47999999999998.8
827100.0,47999999999998.72
827200.0,47999999999998.75
827300.0,47999999999998.8
827400.0,47999999999998.73
827500.0,47999999999998.75
827600.0,47999999999998.8
827700.0,47999999999998.73
827800.0,47999999999998.75
827900.0,47999999999998.8
828000.0,47999999999998.73
828100.0,47999999999998.74
828200.0,47999999999998.8
828300.0,47999999999998.73
828400.0,47999999999998.74
828500.0,47999999999998.8
828600.0,47999999999998.73
828700.0,47999999999998.74
828800.0,47999999999998.8
828900.0,47999999999998.73
829000.0,47999999999998.74
829100.0,47999999999998.8
829200.0,47999999999998.734
829300.0,47999999999998.74
829400.0,47999999999998.8
829500.0,47999999999998.72
829600.0,47999999999998.74
829700.0,47999999999998.8
829800.0,47999999999998.72
829900.0,47999999999998.74
830000.0,47999999999998.8
830100.0,47999999999998.734
830200.0,47999999999998.74
830300.0,47999999999998.8
830400.0,47999999999998.72
830500.0,47999999999998.74
830600.0,47999999999998.81
830700.0,47999999999998.72
830800.0,47999999999998.74
830900.0,47999999999998.8
831000.0,47999999999998.72
831100.0,47999999999998.75
831200.0,47999999999998.8
831300.0,47999999999998.72
831400.0,47999999999998.74
831500.0,47999999999998.81
831600.0,47999999999998.72
831700.0,47999999999998.74
831800.0,47999999999998.8
831900.0,47999999999998.72
832000.0,47999999999998.75
832100.0,47999999999998.8
832200.0,47999999999998.73
832300.0,47999999999998.74
832400.0,47999999999998.81
832500.0,47999999999998.72
832600.0,47999999999998.74
832700.0,47999999999998.8
832800.0,47999999999998.72
832900.0,47999999999998.74
833000.0,47999999999998.8
833100.0,47999999999998.72
833200.0,47999999999998.75
833300.0,47999999999998.8
833400.0,47999999999998.73
833500.0,47999999999998.75
833600.0,47999999999998.8
833700.0,47999999999998.72
833800.0,47999999999998.75
833900.0,47999999999998.8
834000.0,47999999999998.73
834100.0,47999999999998.75
834200.0,47999999999998.8
834300.0,47999999999998.72
834400.0,47999999999998.75
834500.0,47999999999998.8
834600.0,47999999999998.73
834700.0,47999999999998.75
834800.0,47999999999998.78
834900.0,47999999999998.72
835000.0,47999999999998.76
835100.0,47999999999998.8
835200.0,47999999999998.72
835300.0,47999999999998.74
835400.0,47999999999998.8
835500.0,47999999999998.72
835600.0,47999999999998.75
835700.0,47999999999998.8
835800.0,47999999999998.73
835900.0,47999999999998.75
836000.0,47999999999998.8
836100.0,47999999999998.72
836200.0,47999999999998.75
836300.0,47999999999998.8
836400.0,47999999999998.73
836500.0,47999999999998.74
836600.0,47999999999998.8
836700.0,47999999999998.73
836800.0,47999999999998.74
836900.0,47999999999998.8
837000.0,47999999999998.73
837100.0,47999999999998.74
837200.0,47999999999998.8
837300.0,47999999999998.734
837400.0,47999999999998.74
837500.0,47999999999998.8
837600.0,47999999999998.72
837700.0,47999999999998.74
837800.0,47999999999998.78
837900.0,47999999999998.734
838000.0,47999999999998.74
838100.0,47999999999998.8
838200.0,47999999999998.72
838300.0,47999999999998.74
838400.0,47999999999998.8
838500.0,47999999999998.72
838600.0,47999999999998.74
838700.0,47999999999998.8
838800.0,47999999999998.734
838900.0,47999999999998.74
839000.0,47999999999998.8
839100.0,47999999999998.72
839200.0,47999999999998.74
839300.0,47999999999998.81
839400.0,47999999999998.72
839500.0,47999999999998.74
839600.0,47999999999998.8
839700.0,47999999999998.72
839800.0,47999999999998.75
839900.0,47999999999998.8
840000.0,47999999999998.72
840100.0,47999999999998.74
840200.0,47999999999998.78
840300.0,47999999999998.73
840400.0,47999999999998.74
840500.0,47999999999998.8
840600.0,47999999999998.73
840700.0,47999999999998.74
840800.0,47999999999998.8
840900.0,47999999999998.72
841000.0,47999999999998.74
841100.0,47999999999998.8
841200.0,47999999999998.72
841300.0,47999999999998.74
