M.D_b.zcc Time [a],M.D_b.zcc zcc [mol/kg]
595600.0,4812
595700.0,4812
595800.0,4812
595900.0,4812
596000.0,4812
596100.0,4812
596200.0,4812
596300.0,4812
596400.0,4812
596500.0,4812
596600.0,4812
596700.0,4812
596800.0,4812
596900.0,4812
597000.0,4812
597100.0,4812
597200.0,4812
597300.0,4812
597400.0,4812
597500.0,4812
597600.0,4812
597700.0,4812
597800.0,4812
597900.0,4812
598000.0,4812
598100.0,4812
598200.0,4812
598300.0,4812
598400.0,4812
598500.0,4812
598600.0,4812
598700.0,4812
598800.0,4812
598900.0,4812
599000.0,4812
599100.0,4812
599200.0,4812
599300.0,4812
599400.0,4812
599500.0,4812
599600.0,4812
599700.0,4812
599800.0,4812
599900.0,4812
600000.0,4812
600100.0,4812
600200.0,4812
600300.0,4812
600400.0,4812
600500.0,4812
600600.0,4812
600700.0,4812
600800.0,4812
600900.0,4812
601000.0,4812
601100.0,4812
601200.0,4812
601300.0,4812
601400.0,4812
601500.0,4812
601600.0,4812
601700.0,4812
601800.0,4812
601900.0,4812
602000.0,4812
602100.0,4812
602200.0,4812
602300.0,4812
602400.0,4812
602500.0,4812
602600.0,4812
602700.0,4812
602800.0,4812
602900.0,4812
603000.0,4812
603100.0,4812
603200.0,4812
603300.0,4812
603400.0,4812
603500.0,4812
603600.0,4812
603700.0,4812
603800.0,4812
603900.0,4812
604000.0,4812
604100.0,4812
604200.0,4812
604300.0,4812
604400.0,4812
604500.0,4812
604600.0,4812
604700.0,4812
604800.0,4812
604900.0,4812
605000.0,4812
605100.0,4812
605200.0,4812
605300.0,4812
605400.0,4812
605500.0,4812
605600.0,4812
605700.0,4812
605800.0,4812
605900.0,4812
606000.0,4812
606100.0,4812
606200.0,4812
606300.0,4812
606400.0,4812
606500.0,4812
606600.0,4812
606700.0,4812
606800.0,4812
606900.0,4812
607000.0,4812
607100.0,4812
607200.0,4812
607300.0,4812
607400.0,4812
607500.0,4812
607600.0,4812
607700.0,4812
607800.0,4812
607900.0,4812
608000.0,4812
608100.0,4812
608200.0,4812
608300.0,4812
608400.0,4812
608500.0,4812
608600.0,4812
608700.0,4812
608800.0,4812
608900.0,4812
609000.0,4812
609100.0,4812
609200.0,4812
609300.0,4812
609400.0,4812
609500.0,4812
609600.0,4812
609700.0,4812
609800.0,4812
609900.0,4812
610000.0,4812
610100.0,4812
610200.0,4812
610300.0,4812
610400.0,4812
610500.0,4812
610600.0,4812
610700.0,4812
610800.0,4812
610900.0,4812
611000.0,4812
611100.0,4812
611200.0,4812
611300.0,4812
611400.0,4812
611500.0,4812
611600.0,4812
611700.0,4812
611800.0,4812
611900.0,4812
612000.0,4812
612100.0,4812
612200.0,4812
612300.0,4812
612400.0,4812
612500.0,4812
612600.0,4812
612700.0,4812
612800.0,4812
612900.0,4812
613000.0,4812
613100.0,4812
613200.0,4812
613300.0,4812
613400.0,4812
613500.0,4812
613600.0,4812
613700.0,4812
613800.0,4812
613900.0,4812
614000.0,4812
614100.0,4812
614200.0,4812
614300.0,4812
614400.0,4812
614500.0,4812
614600.0,4812
614700.0,4812
614800.0,4812
614900.0,4812
615000.0,4812
615100.0,4812
615200.0,4812
615300.0,4812
615400.0,4812
615500.0,4812
615600.0,4812
615700.0,4812
615800.0,4812
615900.0,4812
616000.0,4812
616100.0,4812
616200.0,4812
616300.0,4812
616400.0,4812
616500.0,4812
616600.0,4812
616700.0,4812
616800.0,4812
616900.0,4812
617000.0,4812
617100.0,4812
617200.0,4812
617300.0,4812
617400.0,4812
617500.0,4812
617600.0,4812
617700.0,4812
617800.0,4812
617900.0,4812
618000.0,4812
618100.0,4812
618200.0,4812
618300.0,4812
618400.0,4812
618500.0,4812
618600.0,4812
618700.0,4812
618800.0,4812
618900.0,4812
619000.0,4812
619100.0,4812
619200.0,4812
619300.0,4812
619400.0,4812
619500.0,4812
619600.0,4812
619700.0,4812
619800.0,4812
619900.0,4812
620000.0,4812
620100.0,4812
620200.0,4812
620300.0,4812
620400.0,4812
620500.0,4812
620600.0,4812
620700.0,4812
620800.0,4812
620900.0,4812
621000.0,4812
621100.0,4812
621200.0,4812
621300.0,4812
621400.0,4812
621500.0,4812
621600.0,4812
621700.0,4812
621800.0,4812
621900.0,4812
622000.0,4812
622100.0,4812
622200.0,4812
622300.0,4812
622400.0,4812
622500.0,4812
622600.0,4812
622700.0,4812
622800.0,4812
622900.0,4812
623000.0,4812
623100.0,4812
623200.0,4812
623300.0,4812
623400.0,4812
623500.0,4812
623600.0,4812
623700.0,4812
623800.0,4812
623900.0,4812
624000.0,4812
624100.0,4812
624200.0,4812
624300.0,4812
624400.0,4812
624500.0,4812
624600.0,4812
624700.0,4812
624800.0,4812
624900.0,4812
625000.0,4812
625100.0,4812
625200.0,4812
625300.0,4812
625400.0,4812
625500.0,4812
625600.0,4812
625700.0,4812
625800.0,4812
625900.0,4812
626000.0,4812
626100.0,4812
626200.0,4812
626300.0,4812
626400.0,4812
626500.0,4812
626600.0,4812
626700.0,4812
626800.0,4812
626900.0,4812
627000.0,4812
627100.0,4812
627200.0,4812
627300.0,4812
627400.0,4812
627500.0,4812
627600.0,4812
627700.0,4812
627800.0,4812
627900.0,4812
628000.0,4812
628100.0,4812
628200.0,4812
628300.0,4812
628400.0,4812
628500.0,4812
628600.0,4812
628700.0,4812
628800.0,4812
628900.0,4812
629000.0,4812
629100.0,4812
629200.0,4812
629300.0,4812
629400.0,4812
629500.0,4812
629600.0,4812
629700.0,4812
629800.0,4812
629900.0,4812
630000.0,4812
630100.0,4812
630200.0,4812
630300.0,4812
630400.0,4812
630500.0,4812
630600.0,4812
630700.0,4812
630800.0,4812
630900.0,4812
631000.0,4812
631100.0,4812
631200.0,4812
631300.0,4812
631400.0,4812
631500.0,4812
631600.0,4812
631700.0,4812
631800.0,4812
631900.0,4812
632000.0,4812
632100.0,4812
632200.0,4812
632300.0,4812
632400.0,4812
632500.0,4812
632600.0,4812
632700.0,4812
632800.0,4812
632900.0,4812
633000.0,4812
633100.0,4812
633200.0,4812
633300.0,4812
633400.0,4812
633500.0,4812
633600.0,4812
633700.0,4812
633800.0,4812
633900.0,4812
634000.0,4812
634100.0,4812
634200.0,4812
634300.0,4812
634400.0,4812
634500.0,4812
634600.0,4812
634700.0,4812
634800.0,4812
634900.0,4812
635000.0,4812
635100.0,4812
635200.0,4812
635300.0,4812
635400.0,4812
635500.0,4812
635600.0,4812
635700.0,4812
635800.0,4812
635900.0,4812
636000.0,4812
636100.0,4812
636200.0,4812
636300.0,4812
636400.0,4812
636500.0,4812
636600.0,4812
636700.0,4812
636800.0,4812
636900.0,4812
637000.0,4812
637100.0,4812
637200.0,4812
637300.0,4812
637400.0,4812
637500.0,4812
637600.0,4812
637700.0,4812
637800.0,4812
637900.0,4812
638000.0,4812
638100.0,4812
638200.0,4812
638300.0,4812
638400.0,4812
638500.0,4812
638600.0,4812
638700.0,4812
638800.0,4812
638900.0,4812
639000.0,4812
639100.0,4812
639200.0,4812
639300.0,4812
639400.0,4812
639500.0,4812
639600.0,4812
639700.0,4812
639800.0,4812
639900.0,4812
640000.0,4812
640100.0,4812
640200.0,4812
640300.0,4812
640400.0,4812
640500.0,4812
640600.0,4812
640700.0,4812
640800.0,4812
640900.0,4812
641000.0,4812
641100.0,4812
641200.0,4812
641300.0,4812
641400.0,4812
641500.0,4812
641600.0,4812
641700.0,4812
641800.0,4812
641900.0,4812
642000.0,4812
642100.0,4812
642200.0,4812
642300.0,4812
642400.0,4812
642500.0,4812
642600.0,4812
642700.0,4812
642800.0,4812
642900.0,4812
643000.0,4812
643100.0,4812
643200.0,4812
643300.0,4812
643400.0,4812
643500.0,4812
643600.0,4812
643700.0,4812
643800.0,4812
643900.0,4812
644000.0,4812
644100.0,4812
644200.0,4812
644300.0,4812
644400.0,4812
644500.0,4812
644600.0,4812
644700.0,4812
644800.0,4812
644900.0,4812
645000.0,4812
645100.0,4812
645200.0,4812
645300.0,4812
645400.0,4812
645500.0,4812
645600.0,4812
645700.0,4812
645800.0,4812
645900.0,4812
646000.0,4812
646100.0,4812
646200.0,4812
646300.0,4812
646400.0,4812
646500.0,4812
646600.0,4812
646700.0,4812
646800.0,4812
646900.0,4812
647000.0,4812
647100.0,4812
647200.0,4812
647300.0,4812
647400.0,4812
647500.0,4812
647600.0,4812
647700.0,4812
647800.0,4812
647900.0,4812
648000.0,4812
648100.0,4812
648200.0,4812
648300.0,4812
648400.0,4812
648500.0,4812
648600.0,4812
648700.0,4812
648800.0,4812
648900.0,4812
649000.0,4812
649100.0,4812
649200.0,4812
649300.0,4812
649400.0,4812
649500.0,4812
649600.0,4812
649700.0,4812
649800.0,4812
649900.0,4812
650000.0,4812
650100.0,4812
650200.0,4812
650300.0,4812
650400.0,4812
650500.0,4812
650600.0,4812
650700.0,4812
650800.0,4812
650900.0,4812
651000.0,4812
651100.0,4812
651200.0,4812
651300.0,4812
651400.0,4812
651500.0,4812
651600.0,4812
651700.0,4812
651800.0,4812
651900.0,4812
652000.0,4812
652100.0,4812
652200.0,4812
652300.0,4812
652400.0,4812
652500.0,4812
652600.0,4812
652700.0,4812
652800.0,4812
652900.0,4812
653000.0,4812
653100.0,4812
653200.0,4812
653300.0,4812
653400.0,4812
653500.0,4812
653600.0,4812
653700.0,4812
653800.0,4812
653900.0,4812
654000.0,4812
654100.0,4812
654200.0,4812
654300.0,4812
654400.0,4812
654500.0,4812
654600.0,4812
654700.0,4812
654800.0,4812
654900.0,4812
655000.0,4812
655100.0,4812
655200.0,4812
655300.0,4812
655400.0,4812
655500.0,4812
655600.0,4812
655700.0,4812
655800.0,4812
655900.0,4812
656000.0,4812
656100.0,4812
656200.0,4812
656300.0,4812
656400.0,4812
656500.0,4812
656600.0,4812
656700.0,4812
656800.0,4812
656900.0,4812
657000.0,4812
657100.0,4812
657200.0,4812
657300.0,4812
657400.0,4812
657500.0,4812
657600.0,4812
657700.0,4812
657800.0,4812
657900.0,4812
658000.0,4812
658100.0,4812
658200.0,4812
658300.0,4812
658400.0,4812
658500.0,4812
658600.0,4812
658700.0,4812
658800.0,4812
658900.0,4812
659000.0,4812
659100.0,4812
659200.0,4812
659300.0,4812
659400.0,4812
659500.0,4812
659600.0,4812
659700.0,4812
659800.0,4812
659900.0,4812
660000.0,4812
660100.0,4812
660200.0,4812
660300.0,4812
660400.0,4812
660500.0,4812
660600.0,4812
660700.0,4812
660800.0,4812
660900.0,4812
661000.0,4812
661100.0,4812
661200.0,4812
661300.0,4812
661400.0,4812
661500.0,4812
661600.0,4812
661700.0,4812
661800.0,4812
661900.0,4812
662000.0,4812
662100.0,4812
662200.0,4812
662300.0,4812
662400.0,4812
662500.0,4812
662600.0,4812
662700.0,4812
662800.0,4812
662900.0,4812
663000.0,4812
663100.0,4812
663200.0,4812
663300.0,4812
663400.0,4812
663500.0,4812
663600.0,4812
663700.0,4812
663800.0,4812
663900.0,4812
664000.0,4812
664100.0,4812
664200.0,4812
664300.0,4812
664400.0,4812
664500.0,4812
664600.0,4812
664700.0,4812
664800.0,4812
664900.0,4812
665000.0,4812
665100.0,4812
665200.0,4812
665300.0,4812
665400.0,4812
665500.0,4812
665600.0,4812
665700.0,4812
665800.0,4812
665900.0,4812
666000.0,4812
666100.0,4812
666200.0,4812
666300.0,4812
666400.0,4812
666500.0,4812
666600.0,4812
666700.0,4812
666800.0,4812
666900.0,4812
667000.0,4812
667100.0,4812
667200.0,4812
667300.0,4812
667400.0,4812
667500.0,4812
667600.0,4812
667700.0,4812
667800.0,4812
667900.0,4812
668000.0,4812
668100.0,4812
668200.0,4812
668300.0,4812
668400.0,4812
668500.0,4812
668600.0,4812
668700.0,4812
668800.0,4812
668900.0,4812
669000.0,4812
669100.0,4812
669200.0,4812
669300.0,4812
669400.0,4812
669500.0,4812
669600.0,4812
669700.0,4812
669800.0,4812
669900.0,4812
670000.0,4812
670100.0,4812
670200.0,4812
670300.0,4812
670400.0,4812
670500.0,4812
670600.0,4812
670700.0,4812
670800.0,4812
670900.0,4812
671000.0,4812
671100.0,4812
671200.0,4812
671300.0,4812
671400.0,4812
671500.0,4812
671600.0,4812
671700.0,4812
671800.0,4812
671900.0,4812
672000.0,4812
672100.0,4812
672200.0,4812
672300.0,4812
672400.0,4812
672500.0,4812
672600.0,4812
672700.0,4812
672800.0,4812
672900.0,4812
673000.0,4812
673100.0,4812
673200.0,4812
673300.0,4812
673400.0,4812
673500.0,4812
673600.0,4812
673700.0,4812
673800.0,4812
673900.0,4812
674000.0,4812
674100.0,4812
674200.0,4812
674300.0,4812
674400.0,4812
674500.0,4812
674600.0,4812
674700.0,4812
674800.0,4812
674900.0,4812
675000.0,4812
675100.0,4812
675200.0,4812
675300.0,4812
675400.0,4812
675500.0,4812
675600.0,4812
675700.0,4812
675800.0,4812
675900.0,4812
676000.0,4812
676100.0,4812
676200.0,4812
676300.0,4812
676400.0,4812
676500.0,4812
676600.0,4812
676700.0,4812
676800.0,4812
676900.0,4812
677000.0,4812
677100.0,4812
677200.0,4812
677300.0,4812
677400.0,4812
677500.0,4812
677600.0,4812
677700.0,4812
677800.0,4812
677900.0,4812
678000.0,4812
678100.0,4812
678200.0,4812
678300.0,4812
678400.0,4812
678500.0,4812
678600.0,4812
678700.0,4812
678800.0,4812
678900.0,4812
679000.0,4812
679100.0,4812
679200.0,4812
679300.0,4812
679400.0,4812
679500.0,4812
679600.0,4812
679700.0,4812
679800.0,4812
679900.0,4812
680000.0,4812
680100.0,4812
680200.0,4812
680300.0,4812
680400.0,4812
680500.0,4812
680600.0,4812
680700.0,4812
680800.0,4812
680900.0,4812
681000.0,4812
681100.0,4812
681200.0,4812
681300.0,4812
681400.0,4812
681500.0,4812
681600.0,4812
681700.0,4812
681800.0,4812
681900.0,4812
682000.0,4812
682100.0,4812
682200.0,4812
682300.0,4812
682400.0,4812
682500.0,4812
682600.0,4812
682700.0,4812
682800.0,4812
682900.0,4812
683000.0,4812
683100.0,4812
683200.0,4812
683300.0,4812
683400.0,4812
683500.0,4812
683600.0,4812
683700.0,4812
683800.0,4812
683900.0,4812
684000.0,4812
684100.0,4812
684200.0,4812
684300.0,4812
684400.0,4812
684500.0,4812
684600.0,4812
684700.0,4812
684800.0,4812
684900.0,4812
685000.0,4812
685100.0,4812
685200.0,4812
685300.0,4812
685400.0,4812
685500.0,4812
685600.0,4812
685700.0,4812
685800.0,4812
685900.0,4812
686000.0,4812
686100.0,4812
686200.0,4812
686300.0,4812
686400.0,4812
686500.0,4812
686600.0,4812
686700.0,4812
686800.0,4812
686900.0,4812
687000.0,4812
687100.0,4812
687200.0,4812
687300.0,4812
687400.0,4812
687500.0,4812
687600.0,4812
687700.0,4812
687800.0,4812
687900.0,4812
688000.0,4812
688100.0,4812
688200.0,4812
688300.0,4812
688400.0,4812
688500.0,4812
688600.0,4812
688700.0,4812
688800.0,4812
688900.0,4812
689000.0,4812
689100.0,4812
689200.0,4812
689300.0,4812
689400.0,4812
689500.0,4812
689600.0,4812
689700.0,4812
689800.0,4812
689900.0,4812
690000.0,4812
690100.0,4812
690200.0,4812
690300.0,4812
690400.0,4812
690500.0,4812
690600.0,4812
690700.0,4812
690800.0,4812
690900.0,4812
691000.0,4812
691100.0,4812
691200.0,4812
691300.0,4812
691400.0,4812
691500.0,4812
691600.0,4812
691700.0,4812
691800.0,4812
691900.0,4812
692000.0,4812
692100.0,4812
692200.0,4812
692300.0,4812
692400.0,4812
692500.0,4812
692600.0,4812
692700.0,4812
692800.0,4812
692900.0,4812
693000.0,4812
693100.0,4812
693200.0,4812
693300.0,4812
693400.0,4812
693500.0,4812
693600.0,4812
693700.0,4812
693800.0,4812
693900.0,4812
694000.0,4812
694100.0,4812
694200.0,4812
694300.0,4812
694400.0,4812
694500.0,4812
694600.0,4812
694700.0,4812
694800.0,4812
694900.0,4812
695000.0,4812
695100.0,4812
695200.0,4812
695300.0,4812
695400.0,4812
695500.0,4812
695600.0,4812
695700.0,4812
695800.0,4812
695900.0,4812
696000.0,4812
696100.0,4812
696200.0,4812
696300.0,4812
696400.0,4812
696500.0,4812
696600.0,4812
696700.0,4812
696800.0,4812
696900.0,4812
697000.0,4812
697100.0,4812
697200.0,4812
697300.0,4812
697400.0,4812
697500.0,4812
697600.0,4812
697700.0,4812
697800.0,4812
697900.0,4812
698000.0,4812
698100.0,4812
698200.0,4812
698300.0,4812
698400.0,4812
698500.0,4812
698600.0,4812
698700.0,4812
698800.0,4812
698900.0,4812
699000.0,4812
699100.0,4812
699200.0,4812
699300.0,4812
699400.0,4812
699500.0,4812
699600.0,4812
699700.0,4812
699800.0,4812
699900.0,4812
700000.0,4812
700100.0,4812
700200.0,4812
700300.0,4812
700400.0,4812
700500.0,4812
700600.0,4812
700700.0,4812
700800.0,4812
700900.0,4812
701000.0,4812
701100.0,4812
701200.0,4812
701300.0,4812
701400.0,4812
701500.0,4812
701600.0,4812
701700.0,4812
701800.0,4812
701900.0,4812
702000.0,4812
702100.0,4812
702200.0,4812
702300.0,4812
702400.0,4812
702500.0,4812
702600.0,4812
702700.0,4812
702800.0,4812
702900.0,4812
703000.0,4812
703100.0,4812
703200.0,4812
703300.0,4812
703400.0,4812
703500.0,4812
703600.0,4812
703700.0,4812
703800.0,4812
703900.0,4812
704000.0,4812
704100.0,4812
704200.0,4812
704300.0,4812
704400.0,4812
704500.0,4812
704600.0,4812
704700.0,4812
704800.0,4812
704900.0,4812
705000.0,4812
705100.0,4812
705200.0,4812
705300.0,4812
705400.0,4812
705500.0,4812
705600.0,4812
705700.0,4812
705800.0,4812
705900.0,4812
706000.0,4812
706100.0,4812
706200.0,4812
706300.0,4812
706400.0,4812
706500.0,4812
706600.0,4812
706700.0,4812
706800.0,4812
706900.0,4812
707000.0,4812
707100.0,4812
707200.0,4812
707300.0,4812
707400.0,4812
707500.0,4812
707600.0,4812
707700.0,4812
707800.0,4812
707900.0,4812
708000.0,4812
708100.0,4812
708200.0,4812
708300.0,4812
708400.0,4812
708500.0,4812
708600.0,4812
708700.0,4812
708800.0,4812
708900.0,4812
709000.0,4812
709100.0,4812
709200.0,4812
709300.0,4812
709400.0,4812
709500.0,4812
709600.0,4812
709700.0,4812
709800.0,4812
709900.0,4812
710000.0,4812
710100.0,4812
710200.0,4812
710300.0,4812
710400.0,4812
710500.0,4812
710600.0,4812
710700.0,4812
710800.0,4812
710900.0,4812
711000.0,4812
711100.0,4812
711200.0,4812
711300.0,4812
711400.0,4812
711500.0,4812
711600.0,4812
711700.0,4812
711800.0,4812
711900.0,4812
712000.0,4812
712100.0,4812
712200.0,4812
712300.0,4812
712400.0,4812
712500.0,4812
712600.0,4812
712700.0,4812
712800.0,4812
712900.0,4812
713000.0,4812
713100.0,4812
713200.0,4812
713300.0,4812
713400.0,4812
713500.0,4812
713600.0,4812
713700.0,4812
713800.0,4812
713900.0,4812
714000.0,4812
714100.0,4812
714200.0,4812
714300.0,4812
714400.0,4812
714500.0,4812
714600.0,4812
714700.0,4812
714800.0,4812
714900.0,4812
715000.0,4812
715100.0,4812
715200.0,4812
715300.0,4812
715400.0,4812
715500.0,4812
715600.0,4812
715700.0,4812
715800.0,4812
715900.0,4812
716000.0,4812
716100.0,4812
716200.0,4812
716300.0,4812
716400.0,4812
716500.0,4812
716600.0,4812
716700.0,4812
716800.0,4812
716900.0,4812
717000.0,4812
717100.0,4812
717200.0,4812
717300.0,4812
717400.0,4812
717500.0,4812
717600.0,4812
717700.0,4812
717800.0,4812
717900.0,4812
718000.0,4812
718100.0,4812
718200.0,4812
718300.0,4812
718400.0,4812
718500.0,4812
718600.0,4812
718700.0,4812
718800.0,4812
718900.0,4812
719000.0,4812
719100.0,4812
719200.0,4812
719300.0,4812
719400.0,4812
719500.0,4812
719600.0,4812
719700.0,4812
719800.0,4812
719900.0,4812
720000.0,4812
720100.0,4812
720200.0,4812
720300.0,4812
720400.0,4812
720500.0,4812
720600.0,4812
720700.0,4812
720800.0,4812
720900.0,4812
721000.0,4812
721100.0,4812
721200.0,4812
721300.0,4812
721400.0,4812
721500.0,4812
721600.0,4812
721700.0,4812
721800.0,4812
721900.0,4812
722000.0,4812
722100.0,4812
722200.0,4812
722300.0,4812
722400.0,4812
722500.0,4812
722600.0,4812
722700.0,4812
722800.0,4812
722900.0,4812
723000.0,4812
723100.0,4812
723200.0,4812
723300.0,4812
723400.0,4812
723500.0,4812
723600.0,4812
723700.0,4812
723800.0,4812
723900.0,4812
724000.0,4812
724100.0,4812
724200.0,4812
724300.0,4812
724400.0,4812
724500.0,4812
724600.0,4812
724700.0,4812
724800.0,4812
724900.0,4812
725000.0,4812
725100.0,4812
725200.0,4812
725300.0,4812
725400.0,4812
725500.0,4812
725600.0,4812
725700.0,4812
725800.0,4812
725900.0,4812
726000.0,4812
726100.0,4812
726200.0,4812
726300.0,4812
726400.0,4812
726500.0,4812
726600.0,4812
726700.0,4812
726800.0,4812
726900.0,4812
727000.0,4812
727100.0,4812
727200.0,4812
727300.0,4812
727400.0,4812
727500.0,4812
727600.0,4812
727700.0,4812
727800.0,4812
727900.0,4812
728000.0,4812
728100.0,4812
728200.0,4812
728300.0,4812
728400.0,4812
728500.0,4812
728600.0,4812
728700.0,4812
728800.0,4812
728900.0,4812
729000.0,4812
729100.0,4812
729200.0,4812
729300.0,4812
729400.0,4812
729500.0,4812
729600.0,4812
729700.0,4812
729800.0,4812
729900.0,4812
730000.0,4812
730100.0,4812
730200.0,4812
730300.0,4812
730400.0,4812
730500.0,4812
730600.0,4812
730700.0,4812
730800.0,4812
730900.0,4812
731000.0,4812
731100.0,4812
731200.0,4812
731300.0,4812
731400.0,4812
731500.0,4812
731600.0,4812
731700.0,4812
731800.0,4812
731900.0,4812
732000.0,4812
732100.0,4812
732200.0,4812
732300.0,4812
732400.0,4812
732500.0,4812
732600.0,4812
732700.0,4812
732800.0,4812
732900.0,4812
733000.0,4812
733100.0,4812
733200.0,4812
733300.0,4812
733400.0,4812
733500.0,4812
733600.0,4812
733700.0,4812
733800.0,4812
733900.0,4812
734000.0,4812
734100.0,4812
734200.0,4812
734300.0,4812
734400.0,4812
734500.0,4812
734600.0,4812
734700.0,4812
734800.0,4812
734900.0,4812
735000.0,4812
735100.0,4812
735200.0,4812
735300.0,4812
735400.0,4812
735500.0,4812
735600.0,4812
735700.0,4812
735800.0,4812
735900.0,4812
736000.0,4812
736100.0,4812
736200.0,4812
736300.0,4812
736400.0,4812
736500.0,4812
736600.0,4812
736700.0,4812
736800.0,4812
736900.0,4812
737000.0,4812
737100.0,4812
737200.0,4812
737300.0,4812
737400.0,4812
737500.0,4812
737600.0,4812
737700.0,4812
737800.0,4812
737900.0,4812
738000.0,4812
738100.0,4812
738200.0,4812
738300.0,4812
738400.0,4812
738500.0,4812
738600.0,4812
738700.0,4812
738800.0,4812
738900.0,4812
739000.0,4812
739100.0,4812
739200.0,4812
739300.0,4812
739400.0,4812
739500.0,4812
739600.0,4812
739700.0,4812
739800.0,4812
739900.0,4812
740000.0,4812
740100.0,4812
740200.0,4812
740300.0,4812
740400.0,4812
740500.0,4812
740600.0,4812
740700.0,4812
740800.0,4812
740900.0,4812
741000.0,4812
741100.0,4812
741200.0,4812
741300.0,4812
741400.0,4812
741500.0,4812
741600.0,4812
741700.0,4812
741800.0,4812
741900.0,4812
742000.0,4812
742100.0,4812
742200.0,4812
742300.0,4812
742400.0,4812
742500.0,4812
742600.0,4812
742700.0,4812
742800.0,4812
742900.0,4812
743000.0,4812
743100.0,4812
743200.0,4812
743300.0,4812
743400.0,4812
743500.0,4812
743600.0,4812
743700.0,4812
743800.0,4812
743900.0,4812
744000.0,4812
744100.0,4812
744200.0,4812
744300.0,4812
744400.0,4812
744500.0,4812
744600.0,4812
744700.0,4812
744800.0,4812
744900.0,4812
745000.0,4812
745100.0,4812
745200.0,4812
745300.0,4812
745400.0,4812
745500.0,4812
745600.0,4812
745700.0,4812
745800.0,4812
745900.0,4812
746000.0,4812
746100.0,4812
746200.0,4812
746300.0,4812
746400.0,4812
746500.0,4812
746600.0,4812
746700.0,4812
746800.0,4812
746900.0,4812
747000.0,4812
747100.0,4812
747200.0,4812
747300.0,4812
747400.0,4812
747500.0,4812
747600.0,4812
747700.0,4812
747800.0,4812
747900.0,4812
748000.0,4812
748100.0,4812
748200.0,4812
748300.0,4812
748400.0,4812
748500.0,4812
748600.0,4812
748700.0,4812
748800.0,4812
748900.0,4812
749000.0,4812
749100.0,4812
749200.0,4812
749300.0,4812
749400.0,4812
749500.0,4812
749600.0,4812
749700.0,4812
749800.0,4812
749900.0,4812
750000.0,4812
750100.0,4812
750200.0,4812
750300.0,4812
750400.0,4812
750500.0,4812
750600.0,4812
750700.0,4812
750800.0,4812
750900.0,4812
751000.0,4812
751100.0,4812
751200.0,4812
751300.0,4812
751400.0,4812
751500.0,4812
751600.0,4812
751700.0,4812
751800.0,4812
751900.0,4812
752000.0,4812
752100.0,4812
752200.0,4812
752300.0,4812
752400.0,4812
752500.0,4812
752600.0,4812
752700.0,4812
752800.0,4812
752900.0,4812
753000.0,4812
753100.0,4812
753200.0,4812
753300.0,4812
753400.0,4812
753500.0,4812
753600.0,4812
753700.0,4812
753800.0,4812
753900.0,4812
754000.0,4812
754100.0,4812
754200.0,4812
754300.0,4812
754400.0,4812
754500.0,4812
754600.0,4812
754700.0,4812
754800.0,4812
754900.0,4812
755000.0,4812
755100.0,4812
755200.0,4812
755300.0,4812
755400.0,4812
755500.0,4812
755600.0,4812
755700.0,4812
755800.0,4812
755900.0,4812
756000.0,4812
756100.0,4812
756200.0,4812
756300.0,4812
756400.0,4812
756500.0,4812
756600.0,4812
756700.0,4812
756800.0,4812
756900.0,4812
757000.0,4812
757100.0,4812
757200.0,4812
757300.0,4812
757400.0,4812
757500.0,4812
757600.0,4812
757700.0,4812
757800.0,4812
757900.0,4812
758000.0,4812
758100.0,4812
758200.0,4812
758300.0,4812
758400.0,4812
758500.0,4812
758600.0,4812
758700.0,4812
758800.0,4812
758900.0,4812
759000.0,4812
759100.0,4812
759200.0,4812
759300.0,4812
759400.0,4812
759500.0,4812
759600.0,4812
759700.0,4812
759800.0,4812
759900.0,4812
760000.0,4812
760100.0,4812
760200.0,4812
760300.0,4812
760400.0,4812
760500.0,4812
760600.0,4812
760700.0,4812
760800.0,4812
760900.0,4812
761000.0,4812
761100.0,4812
761200.0,4812
761300.0,4812
761400.0,4812
761500.0,4812
761600.0,4812
761700.0,4812
761800.0,4812
761900.0,4812
762000.0,4812
762100.0,4812
762200.0,4812
762300.0,4812
762400.0,4812
762500.0,4812
762600.0,4812
762700.0,4812
762800.0,4812
762900.0,4812
763000.0,4812
763100.0,4812
763200.0,4812
763300.0,4812
763400.0,4812
763500.0,4812
763600.0,4812
763700.0,4812
763800.0,4812
763900.0,4812
764000.0,4812
764100.0,4812
764200.0,4812
764300.0,4812
764400.0,4812
764500.0,4812
764600.0,4812
764700.0,4812
764800.0,4812
764900.0,4812
765000.0,4812
765100.0,4812
765200.0,4812
765300.0,4812
765400.0,4812
765500.0,4812
765600.0,4812
765700.0,4812
765800.0,4812
765900.0,4812
766000.0,4812
766100.0,4812
766200.0,4812
766300.0,4812
766400.0,4812
766500.0,4812
766600.0,4812
766700.0,4812
766800.0,4812
766900.0,4812
767000.0,4812
767100.0,4812
767200.0,4812
767300.0,4812
767400.0,4812
767500.0,4812
767600.0,4812
767700.0,4812
767800.0,4812
767900.0,4812
768000.0,4812
768100.0,4812
768200.0,4812
768300.0,4812
768400.0,4812
768500.0,4812
768600.0,4812
768700.0,4812
768800.0,4812
768900.0,4812
769000.0,4812
769100.0,4812
769200.0,4812
769300.0,4812
769400.0,4812
769500.0,4812
769600.0,4812
769700.0,4812
769800.0,4812
769900.0,4812
770000.0,4812
